trade_id,architecture,signal_type,direction,displacement_timestamp,reclaim_timestamp,reclaim_level,entry_time,entry_price,atr,stop_price,target_price,exit_time,exit_price,exit_reason,net_R,event_id
3237,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-04-26 12:45:00-05:00,,,2021-04-26 13:00:00-05:00,14004.982120741177,17.083978310933627,13992.169137007977,14043.421071940777,2021-04-26 14:00:00-05:00,14025.25,TIME,1.525240308249573,MOMENTUM_DISPLACEMENT_2021-04-26 12:45:00-05:00_Long
3240,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-04-27 11:45:00-05:00,,,2021-04-27 12:00:00-05:00,13969.75,19.798339776533293,13984.5987548324,13925.203735502802,2021-04-27 13:00:00-05:00,13954.5,TIME,0.9781964995681945,MOMENTUM_DISPLACEMENT_2021-04-27 11:45:00-05:00_Short
3241,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-04-28 13:30:00-05:00,,,2021-04-28 13:45:00-05:00,13960.0,27.17357511416545,13939.619818664376,14021.140544006872,2021-04-28 14:00:00-05:00,13939.619818664376,STOP,-1.0355737757216434,MOMENTUM_DISPLACEMENT_2021-04-28 13:30:00-05:00_Long
1001376,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-04-28 13:30:00-05:00,2021-04-28 14:00:00-05:00,13941.875,2021-04-28 14:15:00-05:00,13938.898168025113,29.231296909663065,13960.82164070736,13884.089486319495,2021-04-28 15:00:00-05:00,13939.75,TIME,-0.07192437063878944,A_MID_4_2021-04-28 13:30:00-05:00_Short
3242,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-04-29 10:45:00-05:00,,,2021-04-29 11:00:00-05:00,13851.431962752009,31.810345874199793,13875.289722157659,13779.85868453506,2021-04-29 11:30:00-05:00,13875.289722157659,STOP,-1.0303884362178666,MOMENTUM_DISPLACEMENT_2021-04-29 10:45:00-05:00_Short
3244,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-04-29 13:30:00-05:00,,,2021-04-29 13:45:00-05:00,13974.25,27.88452432235622,13953.336606758232,14036.990179725304,2021-04-29 14:15:00-05:00,13953.336606758232,STOP,-1.034666779877353,MOMENTUM_DISPLACEMENT_2021-04-29 13:30:00-05:00_Long
1001377,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-04-29 13:30:00-05:00,2021-04-29 14:15:00-05:00,13958.875,2021-04-29 14:30:00-05:00,13965.25,26.36955172602646,13985.02716379452,13915.8070905137,2021-04-29 15:30:00-05:00,13946.25,TIME,0.9240455400922523,A_MID_4_2021-04-29 13:30:00-05:00_Short
3245,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-04-30 09:45:00-05:00,,,2021-04-30 10:00:00-05:00,13905.25,28.29136784456538,13926.468525883423,13841.59442234973,2021-04-30 11:00:00-05:00,13911.75,TIME,-0.340504332850201,MOMENTUM_DISPLACEMENT_2021-04-30 09:45:00-05:00_Short
3247,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-04-30 14:15:00-05:00,,,2021-04-30 14:30:00-05:00,13849.75,28.62915471444856,13828.278133964164,13914.165598107507,2021-04-30 15:45:00-05:00,13872.0,TIME,1.002474585305016,MOMENTUM_DISPLACEMENT_2021-04-30 14:15:00-05:00_Long
1001379,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-04-30 14:15:00-05:00,2021-04-30 14:30:00-05:00,13859.375,2021-04-30 14:45:00-05:00,13867.75,29.15564366341652,13889.616732747563,13813.083168131092,2021-04-30 15:45:00-05:00,13872.0,TIME,-0.2275145563552271,A_MID_4_2021-04-30 14:15:00-05:00_Short
3249,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-03 09:30:00-05:00,,,2021-05-03 09:45:00-05:00,13891.732700100296,27.607070497249342,13912.438002973233,13829.616791481485,2021-05-03 10:00:00-05:00,13829.616791481485,TARGET,2.9649848155108316,MOMENTUM_DISPLACEMENT_2021-05-03 09:30:00-05:00_Short
1001381,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-03 10:00:00-05:00,2021-05-03 10:30:00-05:00,13826.25,2021-05-03 10:45:00-05:00,13820.25,31.660116630360744,13796.504912527229,13879.612718681929,2021-05-03 11:30:00-05:00,13796.504912527229,STOP,-1.0305326312582281,A_MID_4_2021-05-03 10:00:00-05:00_Long
3253,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-04 09:45:00-05:00,,,2021-05-04 10:00:00-05:00,13474.204769938333,37.22356485834192,13502.12244358209,13390.451749007063,2021-05-04 10:45:00-05:00,13390.451749007063,TARGET,2.9740307874770884,MOMENTUM_DISPLACEMENT_2021-05-04 09:45:00-05:00_Short
3255,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-04 12:00:00-05:00,,,2021-05-04 12:15:00-05:00,13456.75,37.69241933990202,13428.480685495073,13541.557943514781,2021-05-04 13:15:00-05:00,13458.75,TIME,0.04510190722091326,MOMENTUM_DISPLACEMENT_2021-05-04 12:00:00-05:00_Long
3257,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-05 09:30:00-05:00,,,2021-05-05 09:45:00-05:00,13620.25,31.33019831671724,13596.752351262461,13690.742946212617,2021-05-05 10:15:00-05:00,13596.752351262461,STOP,-1.0308541509024551,MOMENTUM_DISPLACEMENT_2021-05-05 09:30:00-05:00_Long
1001383,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-05 09:30:00-05:00,2021-05-05 10:00:00-05:00,13605.875,2021-05-05 10:15:00-05:00,13602.733624442018,31.95563018125109,13626.700347077956,13542.816817852174,2021-05-05 10:30:00-05:00,13626.700347077956,STOP,-1.030250277061765,A_MID_4_2021-05-05 09:30:00-05:00_Short
3258,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-05 14:00:00-05:00,,,2021-05-05 14:15:00-05:00,13512.758626856927,31.527036328539065,13536.40390410333,13441.822795117716,2021-05-05 15:30:00-05:00,13500.5,TIME,0.4877771885157539,MOMENTUM_DISPLACEMENT_2021-05-05 14:00:00-05:00_Short
1001384,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-05 14:30:00-05:00,2021-05-05 14:45:00-05:00,13502.0,2021-05-05 15:00:00-05:00,13498.704556561468,32.45768907208467,13523.047823365532,13437.846389551309,2021-05-05 17:00:00-05:00,13490.75,TIME,0.29698382799884837,A_MID_4_2021-05-05 14:30:00-05:00_Short
3260,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-06 10:00:00-05:00,,,2021-05-06 10:15:00-05:00,13500.0,39.471369808231984,13529.603527356174,13411.189417931479,2021-05-06 10:30:00-05:00,13529.603527356174,STOP,-1.024490324793968,MOMENTUM_DISPLACEMENT_2021-05-06 10:00:00-05:00_Short
3264,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-06 14:45:00-05:00,,,2021-05-06 15:00:00-05:00,13604.0,38.61289908873044,13575.040325683452,13690.879022949643,2021-05-06 17:15:00-05:00,13619.0,TIME,0.492926814161136,MOMENTUM_DISPLACEMENT_2021-05-06 14:45:00-05:00_Long
3265,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-07 13:45:00-05:00,,,2021-05-07 14:00:00-05:00,13734.598528047938,33.02204615942211,13709.831993428372,13808.898131906637,2021-05-07 14:45:00-05:00,13709.831993428372,STOP,-1.0292733727643488,MOMENTUM_DISPLACEMENT_2021-05-07 13:45:00-05:00_Long
3266,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-10 13:00:00-05:00,,,2021-05-10 13:15:00-05:00,13426.503876784627,31.87471557132229,13450.40991346312,13354.78576674915,2021-05-10 14:15:00-05:00,13400.0,TIME,1.078341723110486,MOMENTUM_DISPLACEMENT_2021-05-10 13:00:00-05:00_Short
3267,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-10 14:45:00-05:00,,,2021-05-10 15:00:00-05:00,13355.985225962237,32.88718749352342,13380.65061658238,13281.989054101809,2021-05-10 17:15:00-05:00,13321.5,TIME,1.36872861582281,MOMENTUM_DISPLACEMENT_2021-05-10 14:45:00-05:00_Short
1001387,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-10 15:45:00-05:00,2021-05-10 17:30:00-05:00,13329.625,2021-05-10 17:45:00-05:00,13332.463379749886,27.481383391808777,13311.85234220603,13383.990973609529,2021-05-10 18:30:00-05:00,13334.75,TIME,0.0757662124864302,A_MID_4_2021-05-10 15:45:00-05:00_Long
3269,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-11 09:45:00-05:00,,,2021-05-11 10:00:00-05:00,13229.5,51.42786227421676,13190.929103294337,13345.21269011699,2021-05-11 11:00:00-05:00,13332.25,TIME,2.645129066574742,MOMENTUM_DISPLACEMENT_2021-05-11 09:45:00-05:00_Long
3271,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-11 12:15:00-05:00,,,2021-05-11 12:30:00-05:00,13370.729755979619,50.3298769535957,13332.982348264422,13483.971979125208,2021-05-11 12:45:00-05:00,13332.982348264422,STOP,-1.0192066169277052,MOMENTUM_DISPLACEMENT_2021-05-11 12:15:00-05:00_Long
1001388,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-11 12:15:00-05:00,2021-05-11 13:00:00-05:00,13330.375,2021-05-11 13:15:00-05:00,13380.0,52.40087086991609,13419.300653152437,13281.748367118907,2021-05-11 14:00:00-05:00,13321.5,TIME,1.4700773489922858,A_MID_4_2021-05-11 12:15:00-05:00_Short
3273,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-12 09:30:00-05:00,,,2021-05-12 09:45:00-05:00,13066.75,53.16077948164119,13106.620584611232,12947.138246166305,2021-05-12 10:00:00-05:00,13106.620584611232,STOP,-1.0181838316912082,MOMENTUM_DISPLACEMENT_2021-05-12 09:30:00-05:00_Short
1001390,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-12 09:30:00-05:00,2021-05-12 10:00:00-05:00,13095.0,2021-05-12 10:15:00-05:00,13077.75,52.69475373672123,13038.22893469746,13176.552663256352,2021-05-12 10:45:00-05:00,13038.22893469746,STOP,-1.018344647201427,A_MID_4_2021-05-12 09:30:00-05:00_Long
1001392,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-12 10:45:00-05:00,2021-05-12 11:45:00-05:00,13047.0,2021-05-12 12:00:00-05:00,13052.2029185542,51.83067228900262,13013.329914337448,13149.385429096079,2021-05-12 12:45:00-05:00,13027.5,TIME,-0.6541279498856359,A_MID_4_2021-05-12 10:45:00-05:00_Long
3276,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-12 14:00:00-05:00,,,2021-05-12 14:15:00-05:00,13009.5,46.18058833257114,13044.135441249427,12905.593676251718,2021-05-12 15:30:00-05:00,12974.75,TIME,0.9823752426010034,MOMENTUM_DISPLACEMENT_2021-05-12 14:00:00-05:00_Short
3277,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-13 10:00:00-05:00,,,2021-05-13 10:15:00-05:00,13124.593269598156,46.66963944569138,13159.595499182424,13019.58658084535,2021-05-13 11:15:00-05:00,13131.75,TIME,-0.22517795281780723,MOMENTUM_DISPLACEMENT_2021-05-13 10:00:00-05:00_Short
3278,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-13 13:00:00-05:00,,,2021-05-13 13:15:00-05:00,13130.25,51.52894903621165,13091.603288222841,13246.190135331477,2021-05-13 14:15:00-05:00,13143.25,TIME,0.3176208126264151,MOMENTUM_DISPLACEMENT_2021-05-13 13:00:00-05:00_Long
3280,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-14 09:45:00-05:00,,,2021-05-14 10:00:00-05:00,13334.25,29.7126125970791,13311.96554055219,13401.10337834343,2021-05-14 11:00:00-05:00,13365.25,TIME,1.3585700865172303,MOMENTUM_DISPLACEMENT_2021-05-14 09:45:00-05:00_Long
3282,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-14 13:30:00-05:00,,,2021-05-14 13:45:00-05:00,13413.759127430047,22.763326136153378,13396.686632827932,13464.97661123639,2021-05-14 14:30:00-05:00,13396.686632827932,STOP,-1.0424659674462438,MOMENTUM_DISPLACEMENT_2021-05-14 13:30:00-05:00_Long
1001393,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-14 13:30:00-05:00,2021-05-14 14:30:00-05:00,13399.125,2021-05-14 14:45:00-05:00,13396.857888938734,24.48031699746659,13415.218126686834,13350.957294568483,2021-05-14 15:45:00-05:00,13404.75,TIME,-0.46933548353196897,A_MID_4_2021-05-14 13:30:00-05:00_Short
3283,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-17 11:45:00-05:00,,,2021-05-17 12:00:00-05:00,13237.995866847828,34.824093555881525,13264.11393701474,13159.641656347096,2021-05-17 13:00:00-05:00,13228.75,TIME,0.32624412115346396,MOMENTUM_DISPLACEMENT_2021-05-17 11:45:00-05:00_Short
3284,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-17 13:45:00-05:00,,,2021-05-17 14:00:00-05:00,13271.191298121776,34.77633970221059,13245.109043345117,13349.43806245175,2021-05-17 15:00:00-05:00,13314.0,TIME,1.6134993787380216,MOMENTUM_DISPLACEMENT_2021-05-17 13:45:00-05:00_Long
3286,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-18 11:00:00-05:00,,,2021-05-18 11:15:00-05:00,13361.647568429664,24.048849704022565,13343.610931151647,13415.757480263715,2021-05-18 12:15:00-05:00,13372.75,TIME,0.5753529003426947,MOMENTUM_DISPLACEMENT_2021-05-18 11:00:00-05:00_Long
3287,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-18 13:15:00-05:00,,,2021-05-18 13:30:00-05:00,13305.86320749325,26.788073276956986,13325.954262450969,13245.590042620095,2021-05-18 14:30:00-05:00,13303.25,TIME,0.09398249605230012,MOMENTUM_DISPLACEMENT_2021-05-18 13:15:00-05:00_Short
1001395,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-18 13:30:00-05:00,2021-05-18 14:15:00-05:00,13285.125,2021-05-18 14:45:00-05:00,13220.0,31.76454628506945,13196.176590286197,13279.558524284508,2021-05-18 15:30:00-05:00,13196.176590286197,STOP,-1.0304322516680204,A_MID_4_2021-05-18 13:30:00-05:00_Long
3290,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-19 10:00:00-05:00,,,2021-05-19 10:15:00-05:00,13132.25,42.91968690878752,13100.06023481841,13228.819295544772,2021-05-19 11:15:00-05:00,13164.75,TIME,0.9871149982222349,MOMENTUM_DISPLACEMENT_2021-05-19 10:00:00-05:00_Long
3291,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-19 12:00:00-05:00,,,2021-05-19 12:15:00-05:00,13189.0,38.28032427332183,13160.28975679501,13275.130729614972,2021-05-19 12:30:00-05:00,13160.28975679501,STOP,-1.0252523113378973,MOMENTUM_DISPLACEMENT_2021-05-19 12:00:00-05:00_Long
1001396,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-19 12:00:00-05:00,2021-05-19 12:30:00-05:00,13180.5,2021-05-19 12:45:00-05:00,13176.668612746049,37.70216735811933,13204.945238264638,13105.977048949577,2021-05-19 13:15:00-05:00,13204.945238264638,STOP,-1.0256395516333,A_MID_4_2021-05-19 12:00:00-05:00_Short
1001398,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-19 13:30:00-05:00,2021-05-19 14:15:00-05:00,13202.375,2021-05-19 14:30:00-05:00,13175.75,51.42028335295445,13137.184787485285,13272.16303128679,2021-05-19 15:30:00-05:00,13218.5,TIME,1.089712651887085,A_MID_4_2021-05-19 13:30:00-05:00_Long
3296,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-20 10:15:00-05:00,,,2021-05-20 10:30:00-05:00,13481.140289199437,26.570542566199062,13461.212382274787,13540.924009973385,2021-05-20 11:30:00-05:00,13461.212382274787,STOP,-1.0363811414184914,MOMENTUM_DISPLACEMENT_2021-05-20 10:15:00-05:00_Long
3298,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-20 14:15:00-05:00,,,2021-05-20 14:30:00-05:00,13505.75,24.01195790645226,13487.74103157016,13559.77690528952,2021-05-20 15:00:00-05:00,13487.74103157016,STOP,-1.0402577195259857,MOMENTUM_DISPLACEMENT_2021-05-20 14:15:00-05:00_Long
1001401,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-20 14:15:00-05:00,2021-05-20 14:30:00-05:00,13516.875,2021-05-20 14:45:00-05:00,13514.473804209354,24.653960913134238,13532.964274894204,13468.247627497229,2021-05-20 15:45:00-05:00,13496.0,TIME,0.9598892592764395,A_MID_4_2021-05-20 14:15:00-05:00_Short
3299,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-21 10:15:00-05:00,,,2021-05-21 10:30:00-05:00,13452.0,29.032844132656805,13473.774633099492,13386.676100701523,2021-05-21 11:30:00-05:00,13444.25,TIME,0.3226231169040313,MOMENTUM_DISPLACEMENT_2021-05-21 10:15:00-05:00_Short
1001402,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-21 10:45:00-05:00,2021-05-21 11:30:00-05:00,13440.25,2021-05-21 11:45:00-05:00,13428.75,29.22968070697206,13406.82773946977,13483.555651325572,2021-05-21 12:30:00-05:00,13457.25,TIME,1.2669770054826466,A_MID_4_2021-05-21 10:45:00-05:00_Long
3301,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-21 14:30:00-05:00,,,2021-05-21 14:45:00-05:00,13418.638463093403,26.410699846976957,13438.446487978636,13359.214388437704,2021-05-23 17:00:00-05:00,13378.75,TIME,1.9771513475126825,MOMENTUM_DISPLACEMENT_2021-05-21 14:30:00-05:00_Short
3302,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-24 13:30:00-05:00,,,2021-05-24 13:45:00-05:00,13685.75,15.509559504633717,13674.117830371524,13720.646508885427,2021-05-24 14:15:00-05:00,13674.117830371524,STOP,-1.0623271516111419,MOMENTUM_DISPLACEMENT_2021-05-24 13:30:00-05:00_Long
1001403,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-24 13:30:00-05:00,2021-05-24 14:00:00-05:00,13682.75,2021-05-24 14:15:00-05:00,13681.222326617426,14.917681409607644,13692.410587674633,13653.25167397441,2021-05-24 14:45:00-05:00,13653.251673974411,TARGET,2.435199938909808,A_MID_4_2021-05-24 13:30:00-05:00_Short
1001404,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-24 14:45:00-05:00,2021-05-24 15:30:00-05:00,13655.0,2021-05-24 15:45:00-05:00,13656.25,15.047836622421928,13644.964122533183,13684.464693667042,2021-05-24 17:00:00-05:00,13644.964122533183,STOP,-1.0642395774836155,A_MID_4_2021-05-24 14:45:00-05:00_Long
3305,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-25 10:45:00-05:00,,,2021-05-25 11:00:00-05:00,13653.75,25.242041911937484,13634.818468566047,13710.544594301859,2021-05-25 12:00:00-05:00,13634.818468566047,STOP,-1.0382958981701542,MOMENTUM_DISPLACEMENT_2021-05-25 10:45:00-05:00_Long
3306,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-25 14:00:00-05:00,,,2021-05-25 14:15:00-05:00,13657.75,23.64879743785715,13675.486598078392,13604.540205764823,2021-05-25 15:30:00-05:00,13668.5,TIME,-0.6469673580741014,MOMENTUM_DISPLACEMENT_2021-05-25 14:00:00-05:00_Short
1001405,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-25 14:00:00-05:00,2021-05-25 14:15:00-05:00,13639.75,2021-05-25 14:30:00-05:00,13642.114879743785,23.7274547637245,13624.319288670991,13686.603857425771,2021-05-25 15:30:00-05:00,13668.5,TIME,1.4419369466993905,A_MID_4_2021-05-25 14:00:00-05:00_Long
3308,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-26 10:45:00-05:00,,,2021-05-26 11:00:00-05:00,13724.623747371139,18.470511303435906,13710.770863893562,13766.18239780387,2021-05-26 12:00:00-05:00,13710.770863893562,STOP,-1.0523356744589416,MOMENTUM_DISPLACEMENT_2021-05-26 10:45:00-05:00_Long
3309,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-26 12:30:00-05:00,,,2021-05-26 12:45:00-05:00,13693.25,17.64160815223769,13706.481206114178,13653.556381657465,2021-05-26 13:15:00-05:00,13706.481206114178,STOP,-1.0547947022927247,MOMENTUM_DISPLACEMENT_2021-05-26 12:30:00-05:00_Short
1001406,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-26 12:30:00-05:00,2021-05-26 13:15:00-05:00,13703.25,2021-05-26 13:30:00-05:00,13704.954939682515,16.813725623347743,13692.344645465004,13736.480675226292,2021-05-26 14:15:00-05:00,13708.75,TIME,0.24345667630988865,A_MID_4_2021-05-26 12:30:00-05:00_Long
3311,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-27 09:30:00-05:00,,,2021-05-27 09:45:00-05:00,13690.0,24.751296271419715,13671.436527796435,13745.690416610694,2021-05-27 10:45:00-05:00,13715.0,TIME,1.3076756187529623,MOMENTUM_DISPLACEMENT_2021-05-27 09:30:00-05:00_Long
1001407,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-27 09:30:00-05:00,2021-05-27 09:45:00-05:00,13714.375,2021-05-27 10:00:00-05:00,13711.899870372858,25.00120368060402,13730.650773133311,13665.022613471723,2021-05-27 10:45:00-05:00,13715.0,TIME,-0.20399709155390064,A_MID_4_2021-05-27 09:30:00-05:00_Short
3313,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-27 13:00:00-05:00,,,2021-05-27 13:15:00-05:00,13673.5,20.218080793530003,13688.663560595147,13628.00931821456,2021-05-27 14:15:00-05:00,13663.75,TIME,0.5951768348449814,MOMENTUM_DISPLACEMENT_2021-05-27 13:00:00-05:00_Short
3315,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-05-28 10:30:00-05:00,,,2021-05-28 10:45:00-05:00,13755.75,17.411519059731464,13742.691360705201,13794.925917884397,2021-05-28 11:45:00-05:00,13763.25,TIME,0.5188136257579743,MOMENTUM_DISPLACEMENT_2021-05-28 10:30:00-05:00_Long
3316,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-28 12:15:00-05:00,,,2021-05-28 12:30:00-05:00,13727.82477606985,17.01993649424066,13740.589728440531,13689.529918957809,2021-05-28 13:30:00-05:00,13740.589728440531,STOP,-1.0567961382813473,MOMENTUM_DISPLACEMENT_2021-05-28 12:15:00-05:00_Short
1001409,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-05-28 13:15:00-05:00,2021-05-28 14:00:00-05:00,13726.625,2021-05-28 14:15:00-05:00,13730.0,15.903866263166629,13741.927899697375,13700.180250756563,2021-05-28 14:45:00-05:00,13700.180250756563,TARGET,2.43921813408948,A_MID_4_2021-05-28 13:15:00-05:00_Short
3318,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-05-31 09:45:00-05:00,,,2021-05-31 10:00:00-05:00,13673.25,7.992496403149235,13679.244372302363,13655.266883092912,2021-05-31 10:45:00-05:00,13679.244372302363,STOP,-1.120946775313717,MOMENTUM_DISPLACEMENT_2021-05-31 09:45:00-05:00_Short
1001410,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2021-05-31 09:45:00-05:00,2021-05-31 10:00:00-05:00,13672.75,2021-05-31 10:15:00-05:00,13670.25,7.760889517210003,13664.429332862093,13684.801667844768,2021-05-31 11:00:00-05:00,13679.25,TIME,1.4216583432693437,A_MID_4_2021-05-31 09:45:00-05:00_Long
3319,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-06-02 12:15:00-05:00,,,2021-06-02 12:30:00-05:00,13642.25,19.950652661477154,13657.212989496107,13597.361031511678,2021-06-02 13:30:00-05:00,13635.25,TIME,0.4193680682347738,MOMENTUM_DISPLACEMENT_2021-06-02 12:15:00-05:00_Short
3322,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-06-02 14:45:00-05:00,,,2021-06-02 15:00:00-05:00,13684.25,19.76175074536142,13669.428686940979,13728.713939177063,2021-06-02 17:15:00-05:00,13690.0,TIME,0.3390387869137891,MOMENTUM_DISPLACEMENT_2021-06-02 14:45:00-05:00_Long
3323,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-06-03 09:45:00-05:00,,,2021-06-03 10:00:00-05:00,13589.229364915396,34.79053135724912,13563.13646639746,13667.508060469205,2021-06-03 10:30:00-05:00,13563.13646639746,STOP,-1.0277853378190618,MOMENTUM_DISPLACEMENT_2021-06-03 09:45:00-05:00_Long
3324,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2021-06-04 15:00:00-05:00,,,2021-06-04 15:30:00-05:00,13767.75,14.639430760816008,13778.729573070612,13734.811280788164,2021-06-06 17:00:00-05:00,13778.729573070612,STOP,-1.0660317113732245,MOMENTUM_DISPLACEMENT_2021-06-04 15:00:00-05:00_Short
3325,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-06-07 09:45:00-05:00,,,2021-06-07 10:00:00-05:00,13751.0,20.951433623228176,13735.286424782578,13798.140725652265,2021-06-07 10:15:00-05:00,13735.286424782578,STOP,-1.046138449714283,MOMENTUM_DISPLACEMENT_2021-06-07 09:45:00-05:00_Long
1001413,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-06-07 09:45:00-05:00,2021-06-07 10:15:00-05:00,13743.0,2021-06-07 10:30:00-05:00,13740.881295449271,20.905827971048783,13756.560666427558,13701.682868003554,2021-06-07 11:00:00-05:00,13756.560666427558,STOP,-1.0462390998340625,A_MID_4_2021-06-07 09:45:00-05:00_Short
1001415,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2021-06-07 11:00:00-05:00,2021-06-07 12:00:00-05:00,13756.625,2021-06-07 12:15:00-05:00,13756.25,18.738182226543103,13770.303636669907,13721.115908325231,2021-06-07 13:00:00-05:00,13762.75,TIME,-0.5141018065075434,A_MID_4_2021-06-07 11:00:00-05:00_Short
3328,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2021-06-07 13:00:00-05:00,,,2021-06-07 13:15:00-05:00,13764.5,17.337033334347606,13751.497224999239,13803.508325002284,2021-06-07 14:15:00-05:00,13803.508325002282,TARGET,2.9442426712792034,MOMENTUM_DISPLACEMENT_2021-06-07 13:00:00-05:00_Long
