direction,timeframe,formation_i,formation_ts,upper,lower,midpoint,size_pts,size_atr,impulse_body_atr,first_revisit_i,first_revisit_age,first_interaction_type,touch_count,max_fill_depth,filled,untouched_before_revisit
BULL,1M,181112,2018-04-11 02:01:00-05:00,6599.25,6597.25,6598.25,2.0,1.9649122807017545,2.456140350877193,181113.0,1.0,F8,1,1.375,True,False
BEAR,1M,181114,2018-04-11 02:03:00-05:00,6599.25,6596.75,6598.0,2.5,1.8918918918918919,2.4594594594594597,181116.0,2.0,F6,5,1.0,True,False
BEAR,1M,181121,2018-04-11 02:10:00-05:00,6596.25,6595.75,6596.0,0.5,0.2978723404255319,0.5957446808510638,181128.0,7.0,F8,1,1.0,True,False
BEAR,1M,181122,2018-04-11 02:11:00-05:00,6595.25,6594.75,6595.0,0.5,0.2772277227722772,0.1386138613861386,181126.0,4.0,F6,1,1.0,True,False
BEAR,1M,181123,2018-04-11 02:12:00-05:00,6594.5,6593.25,6593.875,1.25,0.6542056074766355,1.308411214953271,181124.0,1.0,F7,3,1.6,True,False
BULL,1M,181127,2018-04-11 02:16:00-05:00,6594.25,6593.5,6593.875,0.75,0.5121951219512195,1.1951219512195124,181181.0,54.0,F6,2,1.3333333333333333,True,False
BULL,1M,181131,2018-04-11 02:20:00-05:00,6597.25,6596.25,6596.75,1.0,0.6588235294117647,2.1411764705882352,181138.0,7.0,F6,4,1.5,True,False
BEAR,1M,181139,2018-04-11 02:28:00-05:00,6597.75,6597.5,6597.625,0.25,0.1794871794871795,0.358974358974359,181140.0,1.0,F6,1,1.0,True,False
BULL,1M,181143,2018-04-11 02:32:00-05:00,6597.5,6597.0,6597.25,0.5,0.38888888888888884,0.0,181144.0,1.0,F6,1,2.5,True,False
BEAR,1M,181145,2018-04-11 02:34:00-05:00,6597.5,6597.25,6597.375,0.25,0.23728813559322035,0.23728813559322035,181146.0,1.0,F8,1,2.0,True,False
BULL,1M,181147,2018-04-11 02:36:00-05:00,6598.0,6597.25,6597.625,0.75,0.7924528301886793,0.7924528301886793,181148.0,1.0,F7,4,1.0,True,False
BULL,1M,181151,2018-04-11 02:40:00-05:00,6598.5,6598.0,6598.25,0.5,0.6222222222222222,0.6222222222222222,181152.0,1.0,F7,3,2.5,True,False
BEAR,1M,181155,2018-04-11 02:44:00-05:00,6598.25,6597.25,6597.75,1.0,1.0769230769230769,1.0769230769230769,181156.0,1.0,F8,1,1.5,True,False
BEAR,1M,181163,2018-04-11 02:52:00-05:00,6597.5,6597.25,6597.375,0.25,0.22580645161290322,0.6774193548387096,181164.0,1.0,F8,1,2.0,True,False
BULL,1M,181165,2018-04-11 02:54:00-05:00,6597.5,6597.25,6597.375,0.25,0.22580645161290322,0.22580645161290322,181167.0,2.0,F8,1,5.0,True,False
BULL,1M,181166,2018-04-11 02:55:00-05:00,6598.5,6597.75,6598.125,0.75,0.7241379310344827,0.9655172413793103,181167.0,1.0,F8,1,3.0,True,False
BEAR,1M,181168,2018-04-11 02:57:00-05:00,6598.5,6597.5,6598.0,1.0,0.9333333333333333,1.1666666666666667,181173.0,5.0,F6,11,1.5,True,False
BEAR,1M,181170,2018-04-11 02:59:00-05:00,6597.0,6596.5,6596.75,0.5,0.5185185185185185,0.25925925925925924,181171.0,1.0,F6,1,1.5,True,False
BULL,1M,181174,2018-04-11 03:03:00-05:00,6596.75,6596.5,6596.625,0.25,0.2295081967213115,0.918032786885246,181179.0,5.0,F7,2,4.0,True,False
BEAR,1M,181181,2018-04-11 03:10:00-05:00,6596.75,6595.5,6596.125,1.25,1.206896551724138,1.4482758620689653,181185.0,4.0,F6,7,1.4,True,False
BEAR,1M,181182,2018-04-11 03:11:00-05:00,6595.75,6594.5,6595.125,1.25,1.1475409836065575,1.1475409836065575,181183.0,1.0,F6,5,1.0,True,False
BEAR,1M,181187,2018-04-11 03:16:00-05:00,6594.25,6593.25,6593.75,1.0,0.6021505376344086,1.2043010752688172,181210.0,23.0,F7,4,2.5,True,False
BEAR,1M,181188,2018-04-11 03:17:00-05:00,6592.5,6588.5,6590.5,4.0,2.196078431372549,4.254901960784314,181190.0,2.0,F7,17,0.9375,True,False
BEAR,1M,181198,2018-04-11 03:27:00-05:00,6588.25,6587.25,6587.75,1.0,0.3971631205673759,0.6950354609929078,181199.0,1.0,F4,2,2.0,True,False
BULL,1M,181200,2018-04-11 03:29:00-05:00,6587.75,6587.25,6587.5,0.5,0.2058823529411765,0.2058823529411765,181303.0,103.0,F8,1,3.5,True,False
BULL,1M,181201,2018-04-11 03:30:00-05:00,6588.5,6588.0,6588.25,0.5,0.2641509433962264,0.6603773584905661,181303.0,102.0,F8,1,5.0,True,False
BULL,1M,181204,2018-04-11 03:33:00-05:00,6590.75,6589.75,6590.25,1.0,0.6436781609195402,1.1264367816091954,181205.0,1.0,F7,7,1.0,True,False
BULL,1M,181210,2018-04-11 03:39:00-05:00,6591.75,6591.25,6591.5,0.5,0.345679012345679,0.691358024691358,181291.0,81.0,F6,3,2.0,True,False
BULL,1M,181211,2018-04-11 03:40:00-05:00,6592.5,6592.25,6592.375,0.25,0.1891891891891892,0.7567567567567568,181215.0,4.0,F6,3,2.0,True,False
BEAR,1M,181216,2018-04-11 03:45:00-05:00,6593.75,6593.25,6593.5,0.5,0.3783783783783784,0.5675675675675675,181217.0,1.0,F8,1,2.5,True,False
BULL,1M,181218,2018-04-11 03:47:00-05:00,6594.0,6593.25,6593.625,0.75,0.5833333333333333,0.38888888888888884,181219.0,1.0,F4,4,2.6666666666666665,True,False
BEAR,1M,181223,2018-04-11 03:52:00-05:00,6595.25,6594.75,6595.0,0.5,0.417910447761194,1.0447761194029852,181232.0,9.0,F7,6,1.5,True,False
BEAR,1M,181224,2018-04-11 03:53:00-05:00,6594.75,6593.75,6594.25,1.0,0.823529411764706,0.6176470588235294,181225.0,1.0,F6,4,1.0,True,False
BEAR,1M,181225,2018-04-11 03:54:00-05:00,6594.0,6593.75,6593.875,0.25,0.1971830985915493,0.1971830985915493,181228.0,3.0,F6,1,1.0,True,False
BULL,1M,181232,2018-04-11 04:01:00-05:00,6593.75,6593.5,6593.625,0.25,0.208955223880597,1.2537313432835822,181233.0,1.0,F8,1,1.0,True,False
BEAR,1M,181234,2018-04-11 04:03:00-05:00,6593.75,6593.25,6593.5,0.5,0.459016393442623,0.2295081967213115,181235.0,1.0,F8,1,1.5,True,False
BULL,1M,181236,2018-04-11 04:05:00-05:00,6593.5,6593.25,6593.375,0.25,0.22580645161290322,0.6774193548387096,181241.0,5.0,F6,1,2.0,True,False
BEAR,1M,181245,2018-04-11 04:14:00-05:00,6594.0,6593.75,6593.875,0.25,0.3111111111111111,0.3111111111111111,181246.0,1.0,F8,1,1.0,True,False
BULL,1M,181248,2018-04-11 04:17:00-05:00,6595.25,6594.0,6594.625,1.25,1.346153846153846,1.346153846153846,181279.0,31.0,F7,2,2.0,True,False
BULL,1M,181249,2018-04-11 04:18:00-05:00,6595.75,6595.5,6595.625,0.25,0.2692307692307692,1.346153846153846,181251.0,2.0,F8,1,1.0,True,False
BEAR,1M,181265,2018-04-11 04:34:00-05:00,6597.0,6596.75,6596.875,0.25,0.2058823529411765,0.411764705882353,181266.0,1.0,F6,1,1.0,True,False
BEAR,1M,181279,2018-04-11 04:48:00-05:00,6597.5,6597.25,6597.375,0.25,0.2222222222222222,1.3333333333333333,181280.0,1.0,F8,1,4.0,True,False
BULL,1M,181280,2018-04-11 04:49:00-05:00,6597.75,6597.5,6597.625,0.25,0.22580645161290322,1.5806451612903225,181281.0,1.0,F6,1,2.0,True,False
BEAR,1M,181287,2018-04-11 04:56:00-05:00,6597.0,6596.5,6596.75,0.5,0.3218390804597701,1.4482758620689655,181501.0,214.0,F8,1,6.0,True,False
BEAR,1M,181288,2018-04-11 04:57:00-05:00,6596.0,6594.25,6595.125,1.75,1.1136363636363638,1.590909090909091,181289.0,1.0,F7,8,3.0,True,False
BEAR,1M,181297,2018-04-11 05:06:00-05:00,6593.75,6593.0,6593.375,0.75,0.46153846153846156,0.6153846153846154,181298.0,1.0,F6,1,2.3333333333333335,True,False
BEAR,1M,181303,2018-04-11 05:12:00-05:00,6591.5,6590.25,6590.875,1.25,0.693069306930693,1.386138613861386,181496.0,193.0,F7,2,1.0,True,False
BEAR,1M,181304,2018-04-11 05:13:00-05:00,6589.75,6589.0,6589.375,0.75,0.3925233644859813,1.5700934579439252,181493.0,189.0,F6,3,1.3333333333333333,True,False
BEAR,1M,181306,2018-04-11 05:15:00-05:00,6586.0,6584.75,6585.375,1.25,0.5932203389830508,0.9491525423728814,181491.0,185.0,F8,1,2.4,True,False
BEAR,1M,181307,2018-04-11 05:16:00-05:00,6584.25,6582.5,6583.375,1.75,0.748091603053435,0.8549618320610687,181490.0,183.0,F7,2,3.0,True,False
BEAR,1M,181308,2018-04-11 05:17:00-05:00,6581.0,6579.25,6580.125,1.75,0.5355191256830601,1.1475409836065573,181486.0,178.0,F7,2,1.1428571428571428,True,False
BEAR,1M,181309,2018-04-11 05:18:00-05:00,6578.0,6570.75,6574.375,7.25,1.9804878048780488,3.4146341463414633,181310.0,1.0,F6,25,1.0344827586206897,True,False
BEAR,1M,181312,2018-04-11 05:21:00-05:00,6564.5,6558.5,6561.5,6.0,1.3176470588235294,1.5372549019607842,181313.0,1.0,F6,3,0.9166666666666666,True,False
BULL,1M,181314,2018-04-11 05:23:00-05:00,6561.0,6558.5,6559.75,2.5,0.5243445692883895,0.8913857677902621,181317.0,3.0,F7,4,1.6,True,False
BULL,1M,181315,2018-04-11 05:24:00-05:00,6562.75,6562.0,6562.375,0.75,0.15613382899628253,0.20817843866171,181316.0,1.0,F6,2,4.333333333333333,True,False
BULL,1M,181324,2018-04-11 05:33:00-05:00,6566.25,6564.75,6565.5,1.5,0.5029940119760479,1.089820359281437,181325.0,1.0,F7,2,1.0,True,False
BEAR,1M,181326,2018-04-11 05:35:00-05:00,6566.25,6566.0,6566.125,0.25,0.10370370370370371,0.3111111111111111,181327.0,1.0,F7,3,15.0,True,False
BULL,1M,181330,2018-04-11 05:39:00-05:00,6568.75,6566.0,6567.375,2.75,1.1,1.2,181331.0,1.0,F6,1,1.1818181818181819,True,False
BEAR,1M,181332,2018-04-11 05:41:00-05:00,6568.75,6568.0,6568.375,0.75,0.302158273381295,1.410071942446043,181333.0,1.0,F8,1,1.6666666666666667,True,False
BEAR,1M,181337,2018-04-11 05:46:00-05:00,6568.0,6565.75,6566.875,2.25,0.9064748201438849,1.6115107913669064,181338.0,1.0,F7,2,2.4444444444444446,True,False
BULL,1M,181339,2018-04-11 05:48:00-05:00,6566.5,6565.75,6566.125,0.75,0.267515923566879,0.267515923566879,181348.0,9.0,F8,1,9.333333333333334,True,False
BULL,1M,181340,2018-04-11 05:49:00-05:00,6570.75,6567.0,6568.875,3.75,1.3125,1.575,181348.0,8.0,F8,1,3.0,True,False
BULL,1M,181341,2018-04-11 05:50:00-05:00,6572.25,6571.25,6571.75,1.0,0.3522012578616352,0.2641509433962264,181342.0,1.0,F6,4,1.25,True,False
BEAR,1M,181345,2018-04-11 05:54:00-05:00,6573.5,6573.25,6573.375,0.25,0.10687022900763359,0.21374045801526717,181346.0,1.0,F8,1,4.0,True,False
BEAR,1M,181349,2018-04-11 05:58:00-05:00,6573.25,6568.75,6571.0,4.5,1.105263157894737,3.68421052631579,181350.0,1.0,F6,13,1.2777777777777777,True,False
BEAR,1M,181354,2018-04-11 06:03:00-05:00,6568.0,6561.5,6564.75,6.5,1.1934426229508197,1.8819672131147542,181355.0,1.0,F7,20,0.9615384615384616,True,False
BULL,1M,181358,2018-04-11 06:07:00-05:00,6560.25,6559.25,6559.75,1.0,0.14933333333333335,0.5973333333333334,181360.0,2.0,F6,1,3.25,True,False
BEAR,1M,181367,2018-04-11 06:16:00-05:00,6559.0,6557.75,6558.375,1.25,0.24305555555555552,0.5347222222222222,181368.0,1.0,F8,1,1.0,True,False
BULL,1M,181369,2018-04-11 06:18:00-05:00,6558.0,6557.75,6557.875,0.25,0.0498220640569395,0.8469750889679715,181370.0,1.0,F8,1,11.0,True,False
BEAR,1M,181371,2018-04-11 06:20:00-05:00,6558.0,6556.0,6557.0,2.0,0.42424242424242425,0.9545454545454545,181372.0,1.0,F6,1,2.25,True,False
BEAR,1M,181381,2018-04-11 06:30:00-05:00,6555.25,6554.25,6554.75,1.0,0.22310756972111556,0.7250996015936255,181382.0,1.0,F8,1,8.25,True,False
BULL,1M,181383,2018-04-11 06:32:00-05:00,6557.25,6554.25,6555.75,3.0,0.6176470588235294,1.698529411764706,181384.0,1.0,F7,4,0.4166666666666667,False,False
BULL,1M,181395,2018-04-11 06:44:00-05:00,6566.75,6566.0,6566.375,0.75,0.18666666666666665,0.3733333333333333,181398.0,3.0,F8,1,2.3333333333333335,True,False
BULL,1M,181396,2018-04-11 06:45:00-05:00,6568.25,6567.75,6568.0,0.5,0.14213197969543148,0.49746192893401014,181397.0,1.0,F8,1,2.5,True,False
BEAR,1M,181399,2018-04-11 06:48:00-05:00,6567.0,6566.25,6566.625,0.75,0.21538461538461537,0.6461538461538462,181401.0,2.0,F6,1,2.6666666666666665,True,False
BULL,1M,181402,2018-04-11 06:51:00-05:00,6566.5,6565.75,6566.125,0.75,0.2198952879581152,1.0261780104712042,181403.0,1.0,F6,2,3.0,True,False
BULL,1M,181407,2018-04-11 06:56:00-05:00,6567.5,6567.25,6567.375,0.25,0.0875,0.2625,181408.0,1.0,F6,3,2.0,True,False
BULL,1M,181427,2018-04-11 07:16:00-05:00,6570.0,6569.0,6569.5,1.0,0.34355828220858897,0.4294478527607362,181436.0,9.0,F7,2,2.75,True,False
BULL,1M,181428,2018-04-11 07:17:00-05:00,6572.5,6571.75,6572.125,0.75,0.25925925925925924,0.7777777777777778,181433.0,5.0,F7,3,2.3333333333333335,True,False
BULL,1M,181429,2018-04-11 07:18:00-05:00,6574.0,6573.25,6573.625,0.75,0.2625,0.2625,181430.0,1.0,F7,2,2.6666666666666665,True,False
BEAR,1M,181437,2018-04-11 07:26:00-05:00,6570.75,6570.25,6570.5,0.5,0.1761006289308176,0.6163522012578616,181439.0,2.0,F6,1,1.5,True,False
BEAR,1M,181438,2018-04-11 07:27:00-05:00,6569.75,6568.75,6569.25,1.0,0.3660130718954248,0.6405228758169934,181439.0,1.0,F6,1,2.25,True,False
BEAR,1M,181443,2018-04-11 07:32:00-05:00,6569.0,6568.0,6568.5,1.0,0.29319371727748694,0.8062827225130891,181444.0,1.0,F6,1,1.5,True,False
BEAR,1M,181447,2018-04-11 07:36:00-05:00,6564.75,6564.5,6564.625,0.25,0.07446808510638298,0.8191489361702128,181448.0,1.0,F8,1,16.0,True,False
BULL,1M,181449,2018-04-11 07:38:00-05:00,6566.75,6564.5,6565.625,2.25,0.6206896551724138,0.8275862068965517,,,,0,0.0,False,True
BULL,1M,181450,2018-04-11 07:39:00-05:00,6569.75,6568.5,6569.125,1.25,0.35175879396984927,0.9145728643216081,181451.0,1.0,F6,1,1.8,True,False
BULL,1M,181453,2018-04-11 07:42:00-05:00,6572.0,6570.75,6571.375,1.25,0.3211009174311927,0.7706422018348624,181456.0,3.0,F6,2,1.6,True,False
BEAR,1M,181462,2018-04-11 07:51:00-05:00,6574.0,6573.75,6573.875,0.25,0.07253886010362694,0.5803108808290155,181464.0,2.0,F6,1,4.0,True,False
BEAR,1M,181463,2018-04-11 07:52:00-05:00,6572.75,6572.0,6572.375,0.75,0.23333333333333334,0.5444444444444444,181464.0,1.0,F8,1,3.6666666666666665,True,False
BULL,1M,181465,2018-04-11 07:54:00-05:00,6572.5,6572.0,6572.25,0.5,0.15469613259668508,0.7734806629834254,181466.0,1.0,F8,1,6.0,True,False
BEAR,1M,181467,2018-04-11 07:56:00-05:00,6572.5,6571.75,6572.125,0.75,0.2282608695652174,0.9130434782608696,181468.0,1.0,F6,2,1.3333333333333333,True,False
BULL,1M,181479,2018-04-11 08:08:00-05:00,6572.25,6571.0,6571.625,1.25,0.35714285714285715,0.8571428571428571,,,,0,0.0,False,True
BULL,1M,181485,2018-04-11 08:14:00-05:00,6576.0,6575.0,6575.5,1.0,0.38888888888888884,0.38888888888888884,181486.0,1.0,F7,1,0.0,False,False
BULL,1M,181487,2018-04-11 08:16:00-05:00,6578.0,6577.0,6577.5,1.0,0.36363636363636365,0.6363636363636364,,,,0,0.0,False,True
BULL,1M,181491,2018-04-11 08:20:00-05:00,6583.25,6582.25,6582.75,1.0,0.358974358974359,0.44871794871794873,,,,0,0.0,False,True
BULL,1M,181492,2018-04-11 08:21:00-05:00,6584.0,6583.75,6583.875,0.25,0.09210526315789473,1.381578947368421,,,,0,0.0,False,True
BEAR,1M,181498,2018-04-11 08:27:00-05:00,6589.25,6588.75,6589.0,0.5,0.19858156028368795,0.3971631205673759,181499.0,1.0,F8,1,2.5,True,False
BULL,1M,181502,2018-04-11 08:31:00-05:00,6598.75,6591.5,6595.125,7.25,1.8454545454545455,2.290909090909091,181506.0,4.0,F6,4,1.0344827586206897,True,False
BULL,1M,181503,2018-04-11 08:32:00-05:00,6607.0,6599.5,6603.25,7.5,1.693548387096774,2.1451612903225805,181504.0,1.0,F6,3,1.1666666666666667,True,False
BEAR,1M,181512,2018-04-11 08:41:00-05:00,6604.25,6597.5,6600.875,6.75,0.769857433808554,0.969450101832994,181513.0,1.0,F6,1,1.6666666666666667,True,False
BULL,1M,181530,2018-04-11 08:59:00-05:00,6612.25,6607.5,6609.875,4.75,0.5807860262008734,1.1615720524017468,181532.0,2.0,F7,2,1.105263157894737,True,False
BEAR,1M,181534,2018-04-11 09:03:00-05:00,6611.75,6610.0,6610.875,1.75,0.23786407766990292,0.8495145631067962,181535.0,1.0,F6,1,3.142857142857143,True,False
BULL,1M,181555,2018-04-11 09:24:00-05:00,6618.0,6616.25,6617.125,1.75,0.28160919540229884,0.8045977011494253,181585.0,30.0,F7,3,4.714285714285714,True,False
BULL,1M,181556,2018-04-11 09:25:00-05:00,6622.5,6621.0,6621.75,1.5,0.24068767908309457,0.6418338108882522,181583.0,27.0,F7,2,3.5,True,False
BULL,1M,181557,2018-04-11 09:26:00-05:00,6625.0,6623.75,6624.375,1.25,0.2028985507246377,0.28405797101449276,181579.0,22.0,F6,2,1.2,True,False
BULL,1M,181558,2018-04-11 09:27:00-05:00,6628.75,6626.5,6627.625,2.25,0.3620689655172414,1.247126436781609,181578.0,20.0,F6,2,1.6666666666666667,True,False
BEAR,1M,181577,2018-04-11 09:46:00-05:00,6640.5,6637.25,6638.875,3.25,0.5986842105263157,1.4276315789473684,181638.0,61.0,F6,2,1.0,True,False
BEAR,1M,181578,2018-04-11 09:47:00-05:00,6635.25,6632.0,6633.625,3.25,0.6046511627906976,1.069767441860465,181579.0,1.0,F6,3,1.2307692307692308,True,False
BEAR,1M,181586,2018-04-11 09:55:00-05:00,6623.25,6620.75,6622.0,2.5,0.45454545454545453,1.1363636363636365,181587.0,1.0,F8,1,2.0,True,False
BULL,1M,181588,2018-04-11 09:57:00-05:00,6623.0,6620.75,6621.875,2.25,0.4090909090909091,1.0909090909090908,181589.0,1.0,F8,1,1.1111111111111112,True,False
BEAR,1M,181590,2018-04-11 09:59:00-05:00,6623.0,6621.5,6622.25,1.5,0.2485207100591716,0.41420118343195267,181617.0,27.0,F8,1,1.6666666666666667,True,False
BEAR,1M,181591,2018-04-11 10:00:00-05:00,6620.5,6612.5,6616.5,8.0,1.3869969040247676,1.9071207430340555,181599.0,8.0,F7,16,1.4375,True,False
BEAR,1M,181593,2018-04-11 10:02:00-05:00,6608.5,6605.5,6607.0,3.0,0.4692737430167597,1.3296089385474859,181594.0,1.0,F6,1,1.4166666666666667,True,False
BULL,1M,181598,2018-04-11 10:07:00-05:00,6607.25,6606.25,6606.75,1.0,0.13691931540342298,0.6503667481662592,181600.0,2.0,F6,1,1.25,True,False
BULL,1M,181604,2018-04-11 10:13:00-05:00,6613.0,6609.25,6611.125,3.75,0.5497382198952879,1.0994764397905759,181606.0,2.0,F6,3,1.6666666666666667,True,False
BULL,1M,181605,2018-04-11 10:14:00-05:00,6614.0,6613.5,6613.75,0.5,0.07387862796833773,0.44327176781002636,181606.0,1.0,F8,1,2.0,True,False
BEAR,1M,181609,2018-04-11 10:18:00-05:00,6613.5,6613.0,6613.25,0.5,0.08832807570977919,0.26498422712933756,181611.0,2.0,F8,1,1.0,True,False
BULL,1M,181616,2018-04-11 10:25:00-05:00,6615.75,6613.75,6614.75,2.0,0.36963696369636967,0.5082508250825083,181626.0,10.0,F6,1,1.125,True,False
BULL,1M,181618,2018-04-11 10:27:00-05:00,6621.25,6618.75,6620.0,2.5,0.48109965635738833,1.154639175257732,181620.0,2.0,F6,3,1.2,True,False
BULL,1M,181631,2018-04-11 10:40:00-05:00,6623.75,6620.5,6622.125,3.25,0.7027027027027027,1.4594594594594594,181697.0,66.0,F7,3,1.6153846153846154,True,False
BULL,1M,181632,2018-04-11 10:41:00-05:00,6628.75,6625.0,6626.875,3.75,0.7692307692307693,0.8717948717948718,181697.0,65.0,F6,1,1.6,True,False
BULL,1M,181639,2018-04-11 10:48:00-05:00,6636.25,6635.75,6636.0,0.5,0.0979020979020979,0.5384615384615385,181642.0,3.0,F6,1,1.0,True,False
BULL,1M,181645,2018-04-11 10:54:00-05:00,6645.0,6641.5,6643.25,3.5,0.8,1.8857142857142857,181646.0,1.0,F7,2,1.6428571428571428,True,False
BEAR,1M,181647,2018-04-11 10:56:00-05:00,6645.0,6644.25,6644.625,0.75,0.17500000000000002,0.8166666666666667,181652.0,5.0,F8,1,1.0,True,False
BEAR,1M,181648,2018-04-11 10:57:00-05:00,6642.75,6640.5,6641.625,2.25,0.5338983050847458,1.0084745762711864,181652.0,4.0,F8,1,2.0,True,False
BEAR,1M,181650,2018-04-11 10:59:00-05:00,6638.25,6637.75,6638.0,0.5,0.11336032388663968,0.736842105263158,181651.0,1.0,F8,1,4.0,True,False
BULL,1M,181652,2018-04-11 11:01:00-05:00,6638.0,6637.75,6637.875,0.25,0.056451612903225805,0.6774193548387096,181686.0,34.0,F8,1,15.0,True,False
BULL,1M,181653,2018-04-11 11:02:00-05:00,6644.5,6639.75,6642.125,4.75,1.1037344398340247,1.1037344398340247,181654.0,1.0,F7,11,1.263157894736842,True,False
BULL,1M,181655,2018-04-11 11:04:00-05:00,6653.0,6647.0,6650.0,6.0,1.12,2.1933333333333334,181656.0,1.0,F6,2,1.1666666666666667,True,False
BULL,1M,181662,2018-04-11 11:11:00-05:00,6658.0,6653.25,6655.625,4.75,0.7800586510263929,1.6422287390029324,181663.0,1.0,F6,2,1.0,True,False
BEAR,1M,181664,2018-04-11 11:13:00-05:00,6658.0,6657.75,6657.875,0.25,0.040229885057471264,1.0057471264367817,,,,0,0.0,False,True
BEAR,1M,181670,2018-04-11 11:19:00-05:00,6652.75,6646.75,6649.75,6.0,1.0090090090090091,1.3033033033033035,181671.0,1.0,F6,1,1.0416666666666667,True,False
BEAR,1M,181679,2018-04-11 11:28:00-05:00,6647.25,6646.25,6646.75,1.0,0.17337461300309595,1.0835913312693497,181681.0,2.0,F6,1,1.75,True,False
BEAR,1M,181686,2018-04-11 11:35:00-05:00,6644.5,6641.5,6643.0,3.0,0.608695652173913,0.9130434782608695,181775.0,89.0,F6,1,0.9166666666666666,True,False
BEAR,1M,181687,2018-04-11 11:36:00-05:00,6638.5,6638.0,6638.25,0.5,0.1021897810218978,1.021897810218978,181694.0,7.0,F6,1,1.0,True,False
BULL,1M,181692,2018-04-11 11:41:00-05:00,6635.0,6634.0,6634.5,1.0,0.2445414847161572,0.9170305676855894,181693.0,1.0,F6,1,1.75,True,False
BEAR,1M,181697,2018-04-11 11:46:00-05:00,6635.75,6632.5,6634.125,3.25,0.6546762589928058,1.5107913669064748,181713.0,16.0,F6,1,1.0,True,False
BEAR,1M,181703,2018-04-11 11:52:00-05:00,6627.0,6625.25,6626.125,1.75,0.32996632996632996,0.7542087542087542,181707.0,4.0,F6,1,1.1428571428571428,True,False
BEAR,1M,181704,2018-04-11 11:53:00-05:00,6624.25,6623.5,6623.875,0.75,0.14334470989761094,0.621160409556314,181706.0,2.0,F8,1,1.3333333333333333,True,False
BULL,1M,181707,2018-04-11 11:56:00-05:00,6622.0,6621.5,6621.75,0.5,0.09061488673139158,0.4530744336569579,181710.0,3.0,F6,1,6.5,True,False
BULL,1M,181712,2018-04-11 12:01:00-05:00,6625.25,6624.5,6624.875,0.75,0.16091954022988506,1.1800766283524904,181714.0,2.0,F6,3,5.666666666666667,True,False
BULL,1M,181727,2018-04-11 12:16:00-05:00,6624.25,6622.25,6623.25,2.0,0.35443037974683544,1.1518987341772151,181742.0,15.0,F8,1,1.625,True,False
BULL,1M,181731,2018-04-11 12:20:00-05:00,6634.5,6632.75,6633.625,1.75,0.33676975945017185,0.865979381443299,181736.0,5.0,F6,2,2.857142857142857,True,False
BEAR,1M,181741,2018-04-11 12:30:00-05:00,6632.75,6631.25,6632.0,1.5,0.31226765799256506,1.1449814126394051,181766.0,25.0,F7,3,2.5,True,False
BEAR,1M,181743,2018-04-11 12:32:00-05:00,6628.25,6622.25,6625.25,6.0,1.080385852090032,1.35048231511254,181745.0,2.0,F6,6,1.3333333333333333,True,False
BEAR,1M,181744,2018-04-11 12:33:00-05:00,6621.0,6619.0,6620.0,2.0,0.35782747603833864,1.6549520766773163,181745.0,1.0,F8,1,2.0,True,False
BULL,1M,181746,2018-04-11 12:35:00-05:00,6619.5,6619.0,6619.25,0.5,0.0830860534124629,0.7477744807121661,181755.0,9.0,F8,1,2.5,True,False
BULL,1M,181760,2018-04-11 12:49:00-05:00,6623.0,6622.5,6622.75,0.5,0.09210526315789473,0.6447368421052632,181761.0,1.0,F7,3,13.5,True,False
BULL,1M,181767,2018-04-11 12:56:00-05:00,6629.5,6626.5,6628.0,3.0,0.5419354838709678,1.038709677419355,181778.0,11.0,F8,1,1.5833333333333333,True,False
BULL,1M,181775,2018-04-11 13:04:00-05:00,6637.25,6635.75,6636.5,1.5,0.28378378378378377,1.5608108108108107,181776.0,1.0,F7,2,1.3333333333333333,True,False
BEAR,1M,181779,2018-04-11 13:08:00-05:00,6635.25,6625.25,6630.25,10.0,1.509433962264151,1.6603773584905661,181786.0,7.0,F6,5,0.95,True,False
BEAR,1M,181780,2018-04-11 13:09:00-05:00,6624.75,6618.25,6621.5,6.5,1.0,1.0384615384615385,181781.0,1.0,F6,3,1.0384615384615385,True,False
BULL,1M,181784,2018-04-11 13:13:00-05:00,6620.75,6617.25,6619.0,3.5,0.48395061728395067,0.6222222222222222,181785.0,1.0,F6,4,1.2857142857142858,True,False
BULL,1M,181790,2018-04-11 13:19:00-05:00,6628.0,6626.75,6627.375,1.25,0.18716577540106952,0.2245989304812834,181798.0,8.0,F6,1,1.8,True,False
BULL,1M,181791,2018-04-11 13:20:00-05:00,6631.25,6628.25,6629.75,3.0,0.46537396121883656,0.9695290858725762,181793.0,2.0,F7,6,1.8333333333333333,True,False
BEAR,1M,181799,2018-04-11 13:28:00-05:00,6631.25,6629.75,6630.5,1.5,0.3193916349809886,1.0114068441064639,181800.0,1.0,F6,2,2.1666666666666665,True,False
BEAR,1M,181815,2018-04-11 13:44:00-05:00,6630.75,6624.75,6627.75,6.0,1.154639175257732,1.5876288659793816,182118.0,303.0,F7,22,0.6666666666666666,False,False
BEAR,1M,181817,2018-04-11 13:46:00-05:00,6621.0,6619.75,6620.375,1.25,0.24137931034482757,1.0620689655172413,181818.0,1.0,F6,2,2.4,True,False
BEAR,1M,181822,2018-04-11 13:51:00-05:00,6618.0,6616.0,6617.0,2.0,0.4014336917562724,0.8028673835125448,181826.0,4.0,F6,1,2.0,True,False
