entry_i,timestamp_ct,direction,event_type,structure_level,event_id,swing_high,swing_low,dist_swing_high_atr,dist_swing_low_atr,break_dist_atr,body_atr,range_atr,body_vs_avg,close_loc,mom_1,mom_3,mom_5,mom_10,atr,atr_ratio,m5_mom,m15_mom_4,m15_body_atr,ext_30min_atr,ext_60min_atr,phase44_active,core_b1_active,core_authorized,min_since_p44,min_since_core_entry,m15_range_pos_4,m15_range_pos_8,m15_range_pos_12,m15_range_pos_20,m5_range_pos_4,m5_range_pos_8,m5_range_pos_12,mtf_1m_5m_align,mtf_1m_15m_align,countertrend_15m,session_minute,dow,is_reversal,min_since_prev_event,net_R,MFE_R,MAE_R,mfe_5m_atr,mae_5m_atr,mfe_10m_atr,mae_10m_atr,mfe_15m_atr,mae_15m_atr,mfe_30m_atr,mae_30m_atr,mfe_60m_atr,mae_60m_atr,opp_O1,opp_O2,opp_O3,opp_O4,score,fold,decile,top10,top20,episode_id,suppressed,family
1651779,2022-06-20 01:47:00-05:00,LONG,E5,11365.5,P53-0474878,11376.25,11365.5,-1.4372623574144487,-0.8517110266159696,0.8517110266159696,1.7566539923954374,1.7566539923954374,2.7160493827160495,1.0,1.7034220532319393,2.501901140684411,0.0532319391634981,-1.0114068441064639,4.696428571428571,0.8575154874470167,2.709677419354839,0.8651659064455615,0.8651659064455615,1.11787072243346,5.163498098859316,1,0,0,3677.0,3671.0,0.7457627118644068,0.7457627118644068,0.7457627118644068,0.7457627118644068,0.8,0.8,0.7368421052631579,1,1,0,-463,0,1,3.0,2.2941698352344284,2.9809885931558937,0.4258555133079848,2.23574144486692,0.3193916349809886,3.3536121673003803,0.3193916349809886,6.17490494296578,0.3193916349809886,6.17490494296578,8.304182509505704,6.17490494296578,8.357414448669202,0,0,0,0,0.7167585194321158,3,10,True,True,EP-0001264,False,A
1651957,2022-06-20 04:45:00-05:00,LONG,E5,11363.25,P53-0474942,11381.0,11363.25,-2.776371308016878,-1.417721518987342,1.417721518987342,1.1814345991561181,1.2405063291139242,2.1621621621621623,1.0,1.0042194092827006,-0.17721518987341775,-0.23628691983122366,1.0042194092827006,4.232142857142857,0.7987597317245795,2.7661290322580645,0.7916047090346499,0.8245882385777603,0.17721518987341775,4.4303797468354436,1,0,0,3855.0,3849.0,1.0,1.0,1.0,1.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,1,1,0,-285,0,1,1.0,2.2715893108297984,3.2292545710267233,0.0,2.4219409282700424,0.0,2.4219409282700424,0.17721518987341775,5.848101265822786,0.17721518987341775,7.679324894514768,0.17721518987341775,7.679324894514768,0.17721518987341775,1,1,1,0,0.7304620687588937,3,10,True,True,EP-0001265,False,A
1652494,2022-06-20 18:42:00-05:00,LONG,E11,11418.0,P53-0475122,11411.75,11398.5,2.00990099009901,-5.683168316831683,0.2772277227722772,1.1089108910891088,1.1782178217821782,1.3559322033898304,1.0,0.9702970297029703,2.772277227722772,3.7425742574257423,3.9504950495049505,3.607142857142857,0.9678037562284403,3.71,0.0,0.977720863660014,2.3564356435643563,1.8712871287128712,1,0,0,4692.0,4686.0,0.975609756097561,0.975609756097561,0.975609756097561,0.979381443298969,0.9736842105263158,0.9736842105263158,0.975609756097561,1,0,0,552,0,0,2.0,2.232013201320106,9.14851485148515,0.18481848184818483,6.861386138613861,0.1386138613861386,6.861386138613861,0.1386138613861386,6.861386138613861,0.1386138613861386,6.861386138613861,2.2178217821782176,6.861386138613861,2.3564356435643563,0,0,0,0,0.6968349127204393,3,10,True,True,EP-0001266,False,A
1652562,2022-06-20 19:50:00-05:00,LONG,E1,11435.75,P53-0475135,11435.75,11422.0,0.11666666666666667,-3.325,0.11666666666666667,0.9333333333333333,1.4583333333333335,1.9512195121951221,0.92,0.8166666666666667,2.275,2.3916666666666666,1.6916666666666667,4.285714285714286,0.9288644631937457,2.3157894736842106,0.0,1.3231590416061538,5.483333333333333,0.17500000000000002,1,0,0,4760.0,4754.0,0.7034482758620689,0.7074829931972789,0.7074829931972789,0.7074829931972789,0.8333333333333334,0.8365384615384616,0.8365384615384616,1,0,0,620,0,0,17.0,2.274444444444481,3.6555555555555554,0.7,2.7416666666666667,0.525,5.25,0.525,5.25,0.525,5.25,0.525,5.25,2.566666666666667,0,0,0,0,0.7648224412174293,3,10,True,True,EP-0001267,False,A
1652625,2022-06-20 20:53:00-05:00,LONG,E3,11439.0,P53-0475151,11439.0,11425.5,0.06422018348623854,-3.532110091743119,0.06422018348623854,0.8348623853211009,1.0275229357798166,2.0634920634920637,1.0,0.5779816513761468,0.5779816513761468,1.926605504587156,2.5045871559633026,3.892857142857143,0.8754316922335557,0.0,0.0,1.434402926454849,1.3486238532110093,0.8990825688073395,1,0,0,4823.0,4817.0,0.9375,0.9375,0.937984496124031,0.937984496124031,0.8863636363636364,0.9375,0.9375,0,0,0,683,0,0,0.0,2.2516819571865665,2.6544342507645258,0.3425076452599388,4.6880733944954125,0.25688073394495414,7.577981651376147,0.25688073394495414,7.577981651376147,0.25688073394495414,7.577981651376147,0.25688073394495414,7.577981651376147,0.25688073394495414,1,1,1,0,0.7287700324440836,3,10,True,True,EP-0001268,False,A
1652698,2022-06-20 22:06:00-05:00,SHORT,E6,11467.5,P53-0475169,11467.5,11456.0,-1.2672413793103448,-1.5086206896551724,1.2672413793103448,1.5689655172413792,1.7499999999999998,3.4437086092715234,0.10344827586206896,-1.629310344827586,-0.603448275862069,0.24137931034482757,-1.086206896551724,4.142857142857143,1.0483980297347375,-0.18103448275862066,0.0,1.3581013019014792,1.629310344827586,0.7844827586206896,1,0,0,4896.0,4890.0,0.631578947368421,0.6534653465346535,0.6534653465346535,0.6534653465346535,0.4909090909090909,0.4909090909090909,0.4909090909090909,1,0,0,756,0,1,1.0,-1.2333333333333973,0.9655172413793102,1.5287356321839078,0.7241379310344827,1.9913793103448274,0.7241379310344827,10.741379310344827,0.7241379310344827,10.741379310344827,0.7241379310344827,10.741379310344827,0.7241379310344827,10.741379310344827,0,0,0,0,0.7591743593725594,3,10,True,True,EP-0001269,False,A
1652704,2022-06-20 22:12:00-05:00,LONG,E1,11473.0,P53-0475171,11473.0,11456.0,1.943342776203966,-4.640226628895184,1.943342776203966,2.3399433427762037,5.790368271954674,4.978902953586498,0.410958904109589,2.3399433427762037,3.0538243626062322,3.847025495750708,3.7280453257790365,6.303571428571429,1.5801960696539687,3.3556701030927836,0.0,1.3581013019014792,4.521246458923512,4.124645892351275,1,0,0,4902.0,4896.0,0.631578947368421,0.631578947368421,0.631578947368421,0.6534653465346535,0.631578947368421,0.631578947368421,0.631578947368421,1,0,0,762,0,1,5.0,2.3466477809254265,2.591123701605288,0.15864022662889518,1.546742209631728,0.11898016997167138,1.546742209631728,0.11898016997167138,1.6657223796033993,0.11898016997167138,2.3399433427762037,0.11898016997167138,2.3399433427762037,0.6742209631728046,1,1,1,0,0.7211298755300076,3,10,True,True,EP-0001270,False,A
1652843,2022-06-21 00:31:00-05:00,SHORT,E2,11486.25,P53-0475198,11494.0,11486.25,-2.899408284023669,0.33136094674556216,0.33136094674556216,0.4970414201183432,1.4082840236686391,1.111111111111111,0.23529411764705882,-0.6627218934911243,-0.8284023668639053,-1.6568047337278107,-1.6568047337278107,3.017857142857143,1.2187207038292354,-3.3838862559241707,-1.1877896605015685,1.1086036831347974,2.4852071005917162,1.0769230769230769,1,0,0,5041.0,5035.0,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.14074074074074075,0.1839080459770115,0.17391304347826086,0.17391304347826086,1,1,0,-539,1,1,3.0,2.1796844181459933,5.301775147928994,0.3313609467455621,6.461538461538462,0.2485207100591716,6.875739644970414,0.2485207100591716,6.958579881656805,0.2485207100591716,8.781065088757396,0.2485207100591716,13.254437869822485,0.2485207100591716,1,1,1,0,0.7005888797849472,3,10,True,True,EP-0001271,False,A
1652948,2022-06-21 02:16:00-05:00,LONG,E13,11484.0,P53-0475237,11463.5,11454.25,2.9770114942528734,-4.4655172413793105,-0.3218390804597701,0.3218390804597701,1.367816091954023,0.7920792079207921,0.17647058823529413,-0.3218390804597701,2.494252873563218,3.942528735632184,3.660919540229885,6.214285714285714,1.2223393045310855,0.7,0.9957023676520939,0.9265563698984762,5.833333333333333,3.4597701149425286,1,0,0,5146.0,5140.0,0.975609756097561,0.975609756097561,0.975609756097561,0.9783783783783784,0.6115107913669064,0.6223776223776224,0.6223776223776224,1,1,0,-434,1,0,3.0,-1.1555555555554615,0.21455938697318008,1.2337164750957854,0.16091954022988506,2.293103448275862,0.16091954022988506,2.293103448275862,6.114942528735632,2.293103448275862,7.522988505747127,2.293103448275862,10.459770114942529,2.293103448275862,0,0,0,0,0.7232580289970532,3,10,True,True,EP-0001272,False,A
1652993,2022-06-21 03:01:00-05:00,LONG,E5,11516.75,P53-0475256,11542.0,11516.75,-2.6647727272727275,-1.3522727272727273,1.3522727272727273,1.0340909090909092,1.3125,2.0553359683794468,0.8181818181818182,1.1136363636363638,1.2329545454545454,0.5568181818181819,-1.75,6.285714285714286,1.0638297872340428,2.4972972972972975,0.9583411895805269,0.9701725622913977,1.5113636363636365,10.9375,1,0,0,5191.0,5185.0,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.8675213675213675,0.925531914893617,0.7699115044247787,0.7699115044247787,1,1,0,-389,1,0,2.0,2.346212121212138,2.5454545454545454,0.8484848484848485,2.028409090909091,0.6363636363636364,3.3011363636363638,0.6363636363636364,3.460227272727273,0.6363636363636364,3.460227272727273,0.6363636363636364,3.460227272727273,2.2272727272727275,0,0,0,0,0.7305149126796604,3,10,True,True,EP-0001273,False,A
1653173,2022-06-21 06:01:00-05:00,SHORT,E2,11500.75,P53-0475315,11515.5,11500.75,-3.5,0.058333333333333334,0.058333333333333334,0.35000000000000003,1.05,0.6557377049180327,0.3333333333333333,-0.4666666666666667,-2.625,-1.8083333333333333,-3.033333333333333,4.285714285714286,1.0138988635883572,-1.8992248062015507,-1.2295155016369823,1.216004342278334,0.7583333333333333,0.058333333333333334,1,0,0,5371.0,5365.0,0.09701492537313433,0.09701492537313433,0.09701492537313433,0.09701492537313433,0.09859154929577464,0.09722222222222222,0.09722222222222222,1,1,0,-209,1,0,6.0,-1.2255555555556807,0.0,1.3222222222222222,1.1666666666666667,0.9916666666666667,4.316666666666666,0.9916666666666667,4.433333333333334,0.9916666666666667,5.016666666666667,0.9916666666666667,11.55,0.9916666666666667,0,0,1,0,0.740788398956169,3,10,True,True,EP-0001274,False,A
1653219,2022-06-21 06:47:00-05:00,SHORT,E14,11479.0,P53-0475337,11496.5,11479.0,-3.3359375,-0.4921875,-0.4921875,0.4375,1.53125,0.8695652173913044,0.5357142857142857,-0.3828125,-1.3671875,-0.328125,-0.765625,4.571428571428571,0.9666213562905908,-2.605839416058394,-1.5098131379380346,1.5098131379380346,0.328125,6.78125,1,0,0,5417.0,5411.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.046153846153846156,0.046153846153846156,0.046153846153846156,1,1,0,-163,1,0,13.0,2.2885416666666187,3.2083333333333335,0.7291666666666667,5.5234375,0.546875,6.6171875,0.546875,6.6171875,0.546875,8.5859375,0.546875,8.5859375,2.296875,0,0,0,0,0.8117022404860638,3,10,True,True,EP-0001275,False,A
1653294,2022-06-21 08:02:00-05:00,LONG,E5,11467.0,P53-0475366,11491.75,11467.0,-3.4212218649517685,-1.035369774919614,1.035369774919614,1.305466237942122,1.8006430868167203,2.4786324786324787,0.8,1.4855305466237942,2.655948553054662,2.115755627009646,1.035369774919614,5.553571428571429,1.0337721047733017,3.012658227848101,1.1663427208798136,1.1903910244031088,1.4405144694533762,3.1061093247588425,1,0,0,5492.0,5486.0,0.9375,0.9375,0.9375,0.7342657342657343,0.95,0.95,0.8636363636363636,1,1,0,-88,1,1,3.0,2.325937834941083,2.7009646302250805,0.7202572347266881,1.7556270096463023,0.540192926045016,2.02572347266881,0.540192926045016,2.47588424437299,0.540192926045016,6.482315112540193,0.540192926045016,29.620578778135048,0.540192926045016,0,1,1,0,0.7935928309693598,3,10,True,True,EP-0001276,False,A
1653326,2022-06-21 08:34:00-05:00,LONG,E11,11512.5,P53-0475376,11486.0,11472.0,3.0841121495327104,-4.130841121495327,1.102803738317757,1.3457943925233644,1.4953271028037383,2.9327902240325865,0.925,1.3831775700934579,3.121495327102804,3.4953271028037385,3.1401869158878504,13.375,2.2360878910914743,0.0,0.0,3.706511109523672,3.9065420560747666,3.2336448598130842,1,0,0,5524.0,5518.0,0.8619329388560157,0.8676748582230623,0.8676748582230623,0.8676748582230623,0.9716981132075472,0.973568281938326,0.9736842105263158,0,0,0,-56,1,0,2.0,2.4277258566978195,3.339563862928349,0.024922118380062305,4.018691588785047,0.018691588785046728,5.626168224299065,0.018691588785046728,5.626168224299065,0.018691588785046728,9.08411214953271,0.018691588785046728,10.654205607476635,0.018691588785046728,1,1,1,0,0.9654850266201114,3,10,True,True,EP-0001277,False,A
1653892,2022-06-21 19:00:00-05:00,SHORT,E6,11571.5,P53-0475586,11571.5,11563.75,-0.2359550561797753,-2.202247191011236,0.2359550561797753,1.7303370786516854,2.910112359550562,3.259259259259259,0.13513513513513514,-1.3370786516853934,-1.101123595505618,-2.1235955056179776,-1.7303370786516854,3.1785714285714284,1.1300869786045336,-2.376146788990826,-1.5268025505147689,1.5829349972248707,2.5168539325842696,0.07865168539325842,1,0,0,495.0,495.0,0.07926829268292683,0.07926829268292683,0.07926829268292683,0.07926829268292683,0.018867924528301886,0.018867924528301886,0.05454545454545454,1,1,0,570,1,1,4.0,-1.3041198501874935,1.468164794007491,1.7827715355805245,2.2808988764044944,1.7303370786516854,8.415730337078653,1.7303370786516854,10.932584269662922,1.7303370786516854,10.932584269662922,1.7303370786516854,15.179775280898877,1.7303370786516854,0,0,0,0,0.8098984984474169,3,10,True,True,EP-0001278,False,A
1653987,2022-06-21 20:35:00-05:00,SHORT,E12,11526.75,P53-0475627,11544.5,11532.25,-4.3520599250936325,1.7827715355805243,0.6292134831460674,1.5730337078651684,1.940074906367041,3.2432432432432434,0.05405405405405406,-1.3108614232209737,-2.4644194756554305,-2.831460674157303,-2.0449438202247188,4.767857142857143,1.0361688916485565,-2.6873065015479876,0.0,1.2769300545739362,1.1011235955056178,3.5655430711610485,1,0,0,590.0,590.0,0.08571428571428572,0.07228915662650602,0.07228915662650602,0.07228915662650602,0.168141592920354,0.1623931623931624,0.1366906474820144,1,0,0,665,1,0,1.0,2.297253433208504,3.9151061173533077,0.7690387016229712,2.936329588014981,0.5767790262172284,4.3520599250936325,0.5767790262172284,4.614232209737827,0.5767790262172284,4.614232209737827,0.5767790262172284,6.134831460674157,0.5767790262172284,0,1,1,0,0.6983674192351761,3,10,True,True,EP-0001279,False,A
1654243,2022-06-22 00:51:00-05:00,SHORT,E12,11449.25,P53-0475701,11479.0,11464.25,-6.678445229681978,3.759717314487632,0.7915194346289752,1.03886925795053,1.5830388692579505,1.7647058823529411,0.34375,-1.1378091872791518,-0.989399293286219,-0.7915194346289752,-2.8197879858657244,5.053571428571429,1.3265210462173063,-3.8294117647058825,0.0,1.3027860728615954,4.798586572438162,5.491166077738516,1,0,0,846.0,846.0,0.1875,0.12796208530805686,0.12796208530805686,0.12796208530805686,0.14285714285714285,0.11920529801324503,0.11920529801324503,1,0,0,-519,2,0,5.0,2.30871613663137,5.144876325088339,0.5936395759717314,4.749116607773852,0.4452296819787986,4.749116607773852,0.4452296819787986,4.749116607773852,0.4452296819787986,6.72791519434629,0.4452296819787986,6.72791519434629,0.4452296819787986,1,1,1,0,0.6888146209367292,3,10,True,True,EP-0001280,False,A
1654313,2022-06-22 02:01:00-05:00,SHORT,E2,11422.0,P53-0475719,11443.5,11422.0,-4.146835443037975,1.0987341772151897,1.0987341772151897,1.70126582278481,2.339240506329114,4.571428571428571,0.13636363636363635,-1.5240506329113923,-2.232911392405063,-2.622784810126582,-3.650632911392405,7.053571428571429,1.2126235648062875,-4.844,-2.6722051518688827,2.623083733635999,1.4531645569620253,2.9063291139240506,1,0,0,916.0,916.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.07035175879396985,0.06086956521739131,0.06086956521739131,1,1,0,-449,2,1,3.0,2.3629535864979103,5.340084388185654,0.0,10.20759493670886,0.0,10.20759493670886,0.0,10.20759493670886,0.0,11.448101265822784,0.0,11.448101265822784,0.0,1,1,1,0,0.9427893224379009,3,10,True,True,EP-0001281,False,A
1654449,2022-06-22 04:17:00-05:00,LONG,E13,11368.5,P53-0475751,11368.5,11337.25,-0.1033210332103321,-6.354243542435424,-0.1033210332103321,0.25830258302583026,0.6715867158671587,0.4608294930875576,0.6153846153846154,0.25830258302583026,2.944649446494465,2.7380073800738005,2.376383763837638,4.839285714285714,0.6514892900930356,2.848275862068965,0.7513776176027851,0.7228442903520464,5.992619926199262,3.8228782287822876,1,0,0,1052.0,1052.0,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.8285714285714286,0.8117647058823529,0.8117647058823529,0.8117647058823529,1,1,0,-313,2,1,13.0,-1.1997539975398608,1.2398523985239853,1.033210332103321,2.169741697416974,0.7749077490774907,2.6863468634686347,0.7749077490774907,2.6863468634686347,0.7749077490774907,2.6863468634686347,0.7749077490774907,5.785977859778598,0.7749077490774907,0,0,1,0,0.6971177275893166,3,10,True,True,EP-0001282,False,A
1654568,2022-06-22 06:16:00-05:00,LONG,E1,11404.75,P53-0475789,11404.75,11393.25,1.3112947658402205,-3.0853994490358128,1.3112947658402205,2.1212121212121215,3.162534435261708,4.382470119521912,0.6707317073170732,2.044077134986226,2.0826446280991737,2.0826446280991737,2.506887052341598,6.482142857142857,1.3153127038191175,2.683333333333333,1.1154480818052857,1.126071396870098,4.62809917355372,3.741046831955923,1,0,0,1171.0,1171.0,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9941176470588236,0.77,0.7850467289719626,0.7850467289719626,1,1,0,-194,2,1,10.0,-1.1491276400366857,0.5142332415059688,1.0798898071625345,1.0413223140495869,0.8099173553719009,1.0413223140495869,0.8099173553719009,2.352617079889807,0.8099173553719009,2.352617079889807,1.2727272727272727,2.352617079889807,4.011019283746557,0,0,0,0,0.7654272788640631,3,10,True,True,EP-0001283,False,A
1654663,2022-06-22 07:51:00-05:00,LONG,E1,11383.75,P53-0475820,11383.75,11365.0,0.20527859237536655,-3.284457478005865,0.20527859237536655,1.847507331378299,2.463343108504399,3.813559322033898,0.9166666666666666,1.847507331378299,1.1085043988269794,0.7390029325513197,1.8885630498533723,6.089285714285714,1.0830210252175572,1.7180156657963446,0.0,1.5588650299626265,1.1085043988269794,3.0791788856304985,1,0,0,1266.0,1266.0,0.973404255319149,0.9765258215962441,0.9765258215962441,0.9765258215962441,0.6666666666666666,0.704,0.704,1,0,0,-99,2,1,13.0,2.341251221896365,3.010752688172043,0.10948191593352884,2.7096774193548385,0.08211143695014662,5.46041055718475,0.08211143695014662,5.46041055718475,0.08211143695014662,10.674486803519061,0.08211143695014662,27.712609970674485,0.08211143695014662,1,1,1,0,0.8221590705382396,3,10,True,True,EP-0001284,False,A
1654694,2022-06-22 08:22:00-05:00,LONG,E11,11450.0,P53-0475831,11418.25,11388.5,4.4664179104477615,-7.574626865671642,1.1492537313432836,1.5932835820895523,2.0111940298507465,3.236074270557029,0.8831168831168831,1.5932835820895523,2.5074626865671643,3.343283582089552,4.100746268656716,9.571428571428571,1.4942432605726075,2.3875968992248064,0.0,1.4139238061682944,6.817164179104478,8.567164179104477,1,0,0,1297.0,1297.0,0.6782945736434108,0.6782945736434108,0.7955665024630542,0.7955665024630542,0.8535031847133758,0.8535031847133758,0.8991228070175439,1,0,0,-68,2,0,1.0,-1.1009950248755243,0.5223880597014925,1.044776119402985,0.7052238805970149,2.2723880597014925,6.686567164179104,2.2723880597014925,6.817164179104478,2.2723880597014925,9.690298507462687,2.2723880597014925,22.384328358208954,2.2723880597014925,0,0,0,0,0.7492311290138641,3,10,True,True,EP-0001285,False,A
1654722,2022-06-22 08:50:00-05:00,SHORT,E6,11526.25,P53-0475841,11526.25,11467.25,-0.3788778877887789,-1.801980198019802,0.3788778877887789,0.6468646864686469,0.803960396039604,1.3513513513513513,0.06896551724137931,-0.6376237623762376,-1.0072607260726074,-0.5267326732673268,1.1366336633663368,27.053571428571427,2.4147659350643145,2.344956413449564,0.0,1.8554188422285953,2.55973597359736,5.258085808580859,1,0,0,1325.0,1325.0,0.7614879649890591,0.841799709724238,0.841799709724238,0.841799709724238,0.9871134020618557,0.9907063197026023,0.9907063197026023,0,0,0,-40,2,1,2.0,-1.0357315731573529,0.5544554455445545,1.0226622662266227,0.4158415841584159,3.594719471947195,0.4158415841584159,3.8072607260726077,0.4158415841584159,3.8072607260726077,0.4158415841584159,5.812541254125413,0.4158415841584159,8.492409240924093,0,0,0,0,0.7311819285995316,3,10,True,True,EP-0001286,False,A
1654725,2022-06-22 08:53:00-05:00,LONG,E11,11553.75,P53-0475843,11526.25,11467.25,1.3729032258064517,-3.5045161290322584,0.37935483870967746,0.9935483870967743,1.255483870967742,2.2044088176352705,0.9928057553956835,0.9935483870967743,1.743225806451613,0.8851612903225807,2.8270967741935484,27.678571428571427,2.3358148226287714,0.0,0.0,1.8554188422285953,3.8206451612903227,6.078709677419355,1,0,0,1328.0,1328.0,0.7614879649890591,0.7614879649890591,0.841799709724238,0.841799709724238,0.9871134020618557,0.9871134020618557,0.9907063197026023,0,0,0,-37,2,0,2.0,2.4650752688172055,2.63741935483871,0.3612903225806452,1.9780645161290324,0.2709677419354839,1.9780645161290324,0.2709677419354839,1.9780645161290324,0.2709677419354839,4.741935483870968,0.2709677419354839,6.55741935483871,0.2709677419354839,1,1,1,0,0.7368100187744798,3,10,True,True,EP-0001287,False,A
1654758,2022-06-22 09:26:00-05:00,LONG,E13,11705.25,P53-0475851,11619.0,11558.25,4.707964601769912,-8.053097345132743,-0.04129793510324484,0.4680432645034415,0.8810226155358899,0.8900523560209423,0.53125,0.4129793510324484,0.5368731563421829,2.7807276302851527,4.1022615535889875,18.160714285714285,1.1023912242287597,0.4174653887113951,0.0,1.7427453982956098,5.272369714847591,14.289085545722715,1,0,0,1361.0,1361.0,0.9153846153846154,0.9153846153846154,0.9153846153846154,0.9477020602218701,0.8725868725868726,0.9153846153846154,0.9153846153846154,1,0,0,-4,2,0,4.0,2.446771550311375,2.734841035725992,0.5873484103572599,0.6332350049164209,0.44051130776794495,1.0737463126843658,0.44051130776794495,2.2713864306784664,0.44051130776794495,2.2713864306784664,2.009832841691249,2.2713864306784664,3.2763028515240906,0,0,0,0,0.8596968727695496,3,10,True,True,EP-0001288,False,A
1654793,2022-06-22 10:01:00-05:00,SHORT,E2,11668.0,P53-0475855,11703.5,11668.0,-3.093394077448747,0.8291571753986332,0.8291571753986332,2.072892938496583,2.3439635535307515,3.9097744360902253,0.05442176870748299,-2.0888382687927107,-3.0296127562642368,-2.3120728929384966,-1.8337129840546698,15.678571428571429,0.8358959223892534,-2.1322314049586777,-0.8407717724271471,0.8568374750849906,3.6674259681093395,4.400911161731207,1,0,0,1396.0,1396.0,0.1597444089456869,0.1597444089456869,0.1597444089456869,0.12406947890818859,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,31,2,1,24.0,-1.061655277145089,0.85041761579347,1.190584662110858,0.6378132118451025,0.9886104783599089,0.6378132118451025,1.3394077448747153,0.6378132118451025,1.89749430523918,0.6378132118451025,2.949886104783599,4.592255125284738,3.8906605922551254,0,0,0,0,0.6840341508251371,3,10,True,True,EP-0001289,False,A
1654978,2022-06-22 13:06:00-05:00,LONG,E11,11682.0,P53-0475908,11682.0,11643.25,0.908108108108108,-4.818018018018018,0.908108108108108,1.816216216216216,1.9675675675675675,4.067796610169491,0.9230769230769231,1.8414414414414413,2.068468468468468,2.4216216216216213,3.96036036036036,9.910714285714286,1.0888544466461323,3.400998336106489,0.0,0.984798357974657,4.1117117117117115,5.196396396396396,1,0,0,66.0,56.0,0.8727272727272727,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8863636363636364,0.9084249084249084,0.9084249084249084,1,0,0,216,2,0,0.0,2.402462462462469,2.6906906906906904,0.5717717717717717,2.068468468468468,0.4288288288288288,2.572972972972973,0.4288288288288288,2.724324324324324,1.009009009009009,2.724324324324324,2.699099099099099,2.724324324324324,4.994594594594594,0,0,0,0,0.6895066215383779,3,10,True,True,EP-0001290,False,A
1655054,2022-06-22 14:22:00-05:00,SHORT,E12,11636.25,P53-0475945,11682.0,11640.5,-4.176197836166924,0.5842349304482225,0.21638330757341576,0.9304482225656878,1.2982998454404946,1.7805383022774328,0.016666666666666666,-0.9304482225656878,-0.6707882534775889,-1.5579598145285936,-1.428129829984544,11.553571428571429,1.1858287054856034,-0.30033003300330036,0.0,1.248858060262862,1.9258114374034003,4.565687789799073,1,0,0,142.0,132.0,0.10954063604240283,0.10954063604240283,0.08732394366197183,0.08732394366197183,0.176,0.176,0.17054263565891473,1,0,0,292,2,1,1.0,-1.083668212261803,0.11540443070582175,1.1540443070582174,2.33693972179289,0.9953632148377125,3.7217928902627513,0.9953632148377125,5.604327666151468,0.9953632148377125,8.157650695517773,0.9953632148377125,8.157650695517773,0.9953632148377125,0,0,1,0,0.6902876790743042,3,10,True,True,EP-0001291,False,A
1655318,2022-06-22 19:46:00-05:00,LONG,E11,11534.75,P53-0476016,11527.0,11499.0,1.9526315789473685,-6.078947368421053,0.8105263157894737,1.2894736842105263,1.5473684210526315,2.0408163265306123,0.8333333333333334,1.2157894736842105,1.6210526315789473,1.731578947368421,2.6157894736842104,6.785714285714286,1.2151833967573795,1.803921568627451,1.5695271162063644,1.5915298327886966,3.2421052631578946,10.16842105263158,1,0,0,301.0,299.0,0.8226950354609929,0.8226950354609929,0.8226950354609929,0.8259860788863109,0.8828125,0.8888888888888888,0.8888888888888888,1,1,0,616,2,0,3.0,2.3575438596491374,6.385964912280701,0.7368421052631579,4.7894736842105265,0.5526315789473685,9.505263157894737,0.5526315789473685,9.505263157894737,0.5526315789473685,9.505263157894737,0.5526315789473685,9.505263157894737,0.5526315789473685,0,1,1,0,0.8508127094312891,3,10,True,True,EP-0001292,False,A
1655379,2022-06-22 20:47:00-05:00,SHORT,E2,11557.5,P53-0476033,11585.5,11557.5,-3.7819905213270144,0.06635071090047394,0.06635071090047394,0.1990521327014218,0.9952606635071091,0.3658536585365854,0.03333333333333333,-0.26540284360189575,0.6635071090047393,-1.061611374407583,-2.322274881516588,7.535714285714286,0.9897274731460202,-0.8111587982832619,-1.2434618378034408,1.25767283023548,0.9620853080568721,2.388625592417062,1,0,0,362.0,360.0,0.0748502994011976,0.0748502994011976,0.0748502994011976,0.0748502994011976,0.10101010101010101,0.10101010101010101,0.06666666666666667,1,1,0,677,2,1,1.0,2.3717219589257623,2.5213270142180093,0.1769352290679305,3.9810426540284363,0.13270142180094788,7.298578199052133,0.13270142180094788,7.298578199052133,0.13270142180094788,8.559241706161137,0.13270142180094788,8.924170616113745,0.13270142180094788,1,1,1,0,0.7549650085500785,3,10,True,True,EP-0001293,False,A
