entry_i,timestamp_ct,direction,event_type,structure_level,event_id,swing_high,swing_low,dist_swing_high_atr,dist_swing_low_atr,break_dist_atr,body_atr,range_atr,body_vs_avg,close_loc,mom_1,mom_3,mom_5,mom_10,atr,atr_ratio,m5_mom,m15_mom_4,m15_body_atr,ext_30min_atr,ext_60min_atr,phase44_active,core_b1_active,core_authorized,min_since_p44,min_since_core_entry,m15_range_pos_4,m15_range_pos_8,m15_range_pos_12,m15_range_pos_20,m5_range_pos_4,m5_range_pos_8,m5_range_pos_12,mtf_1m_5m_align,mtf_1m_15m_align,countertrend_15m,session_minute,dow,is_reversal,min_since_prev_event,net_R,MFE_R,MAE_R,mfe_5m_atr,mae_5m_atr,mfe_10m_atr,mae_10m_atr,mfe_15m_atr,mae_15m_atr,mfe_30m_atr,mae_30m_atr,mfe_60m_atr,mae_60m_atr,opp_O1,opp_O2,opp_O3,opp_O4,score,fold,decile,top10,top20,episode_id,suppressed
1545119,2022-03-01 14:00:00-06:00,LONG,E5,14012.0,P53-0440825,14067.25,14012.0,-3.5365005793742754,-0.04866743916570104,0.04866743916570104,0.7624565469293163,1.7195828505214368,2.2650602409638556,0.8018867924528302,0.7786790266512167,1.1842410196987254,0.8111239860950173,-0.3082271147161066,15.410714285714286,0.8854188041203268,3.9453207150368033,0.8655846908360169,0.8616856606971158,1.6222479721900347,0.6002317497103128,1,0,0,90.0,8646.0,0.6138392857142857,0.6138392857142857,0.6138392857142857,0.6138392857142857,0.981651376146789,0.981651376146789,0.981651376146789,1,1,0,270,1,1,2.0,2.437273078408655,2.8984163769795286,0.5407493240633449,5.272305909617613,0.4055619930475087,5.62920046349942,0.4055619930475087,5.62920046349942,0.4055619930475087,5.62920046349942,3.974507531865585,5.62920046349942,7.316338354577057,0,0,0,0,0.7179297193436819,3,10,True,True,EP-0005498,False
1545704,2022-03-02 00:45:00-06:00,SHORT,E2,14036.0,P53-0441022,14050.0,14036.0,-3.0333333333333337,0.42000000000000004,0.42000000000000004,0.9800000000000001,1.1666666666666667,1.6216216216216217,0.16,-0.7466666666666667,-0.37333333333333335,-0.8866666666666667,-2.566666666666667,5.357142857142857,0.9189205746316659,-1.5426997245179064,-1.0886370252449338,1.1318369071990977,4.293333333333334,7.093333333333334,1,0,0,735.0,9291.0,0.18981481481481483,0.18981481481481483,0.18981481481481483,0.1423611111111111,0.23232323232323232,0.20535714285714285,0.20535714285714285,1,1,0,-525,2,1,1.0,2.319555555555544,2.8622222222222224,0.8711111111111112,2.1933333333333334,0.6533333333333334,4.713333333333334,0.6533333333333334,7.046666666666667,0.6533333333333334,19.08666666666667,0.6533333333333334,22.82,0.6533333333333334,0,1,1,0,0.7360923310871997,3,10,True,True,EP-0005499,False
1545794,2022-03-02 02:15:00-06:00,LONG,E13,13999.5,P53-0441039,13999.5,13941.25,-0.045258620689655166,-3.4698275862068964,-0.045258620689655166,0.3017241379310345,1.2219827586206895,0.5714285714285714,0.5308641975308642,0.3318965517241379,0.9655172413793103,1.4030172413793103,1.629310344827586,16.571428571428573,1.518573064964818,2.0078048780487805,1.1314757577757777,1.1181642782725332,3.107758620689655,3.816810344827586,1,0,0,825.0,9381.0,0.8129032258064516,0.8129032258064516,0.8129032258064516,0.8238866396761133,0.8892045454545454,0.9010152284263959,0.9010152284263959,1,1,0,-435,2,0,14.0,2.441666666666663,3.298850574712643,0.10057471264367815,2.7306034482758617,0.07543103448275862,3.545258620689655,0.07543103448275862,3.545258620689655,0.07543103448275862,3.696120689655172,0.07543103448275862,3.696120689655172,2.0969827586206895,1,0,0,0,0.748393622740214,3,10,True,True,EP-0005500,False
1545869,2022-03-02 03:30:00-06:00,LONG,E11,14034.25,P53-0441064,14034.25,13964.0,3.112781954887218,-7.338345864661654,3.112781954887218,4.526315789473684,6.285714285714286,8.514851485148515,0.8779904306220095,4.451127819548872,5.488721804511278,4.932330827067669,4.045112781954887,16.625,1.2258064516129035,2.6464811783960718,1.165125924422146,1.191486239454321,6.857142857142857,2.706766917293233,1,0,0,900.0,9456.0,0.601980198019802,0.601980198019802,0.601980198019802,0.6726384364820847,0.6217821782178218,0.6217821782178218,0.6217821782178218,1,1,0,-360,2,1,11.0,2.441854636591479,2.526315789473684,0.9223057644110275,1.894736842105263,1.9849624060150375,1.894736842105263,1.9849624060150375,1.894736842105263,1.9849624060150375,1.894736842105263,1.9849624060150375,3.5488721804511276,1.9849624060150375,0,0,0,0,0.7713761773204715,3,10,True,True,EP-0005501,False
1546079,2022-03-02 07:00:00-06:00,SHORT,E6,14085.5,P53-0441123,14085.5,14066.5,-0.43076923076923074,-2.843076923076923,0.43076923076923074,0.8184615384615385,1.4215384615384614,1.6740088105726874,0.24242424242424243,-0.6461538461538461,-0.25846153846153846,-0.043076923076923075,0.30153846153846153,5.803571428571429,0.6441766431459605,-0.7924528301886793,-0.9462172954798765,0.9714497566926733,2.5846153846153843,2.756923076923077,1,0,0,1110.0,9666.0,0.15346534653465346,0.15346534653465346,0.15346534653465346,0.14220183486238533,0.391304347826087,0.391304347826087,0.5757575757575758,1,1,0,-150,2,1,2.0,-1.166564102564252,1.8953846153846154,1.0338461538461539,1.5938461538461537,0.7753846153846153,4.996923076923077,0.7753846153846153,7.150769230769231,0.7753846153846153,9.433846153846153,0.7753846153846153,13.483076923076922,0.7753846153846153,0,0,1,0,0.7155679501336063,3,10,True,True,EP-0005502,False
1546205,2022-03-02 09:06:00-06:00,SHORT,E2,14062.0,P53-0441176,14129.75,14062.0,-3.353793691389599,0.11935208866155157,0.11935208866155157,1.4799658994032394,2.052855924978687,3.3879781420765025,0.22093023255813954,-1.5157715260017048,-1.1815856777493605,-0.8712702472293264,-0.35805626598465473,20.946428571428573,1.4624111706769731,-4.330422125181951,0.0,1.9811321848450099,1.6589940323955668,0.6564364876385336,1,0,0,1236.0,9792.0,0.05486725663716814,0.04661654135338346,0.04661654135338346,0.04661654135338346,0.15213358070500926,0.13598673300165837,0.13598673300165837,1,0,0,-24,2,1,18.0,2.453850525717531,3.691957942597328,0.1750497300369423,4.58312020460358,0.13128729752770674,4.690537084398977,0.13128729752770674,4.690537084398977,0.13128729752770674,5.179880647911338,3.127024722932651,5.179880647911338,4.5115089514066495,0,0,0,0,0.8390364724643709,3,10,True,True,EP-0005503,False
1546227,2022-03-02 09:28:00-06:00,LONG,E5,13961.25,P53-0441183,14020.0,13961.25,-0.13421828908554573,-2.2920353982300883,2.2920353982300883,2.4882005899705013,2.808259587020649,4.586108468125595,0.8933823529411765,2.4882005899705013,1.0530973451327432,0.7330383480825958,1.3008849557522124,24.214285714285715,1.4541710903065987,0.0,0.0,1.9661579271320373,2.6430678466076696,2.333333333333333,1,0,0,1258.0,9814.0,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0,0,0,-2,2,1,1.0,2.4600786627335287,5.052114060963619,0.1514257620452311,4.4705014749262535,0.1135693215339233,4.4705014749262535,0.1135693215339233,4.4705014749262535,0.1135693215339233,4.4705014749262535,0.2271386430678466,7.464601769911504,0.2271386430678466,1,1,1,0,0.8231599554942018,3,10,True,True,EP-0005504,False
1546263,2022-03-02 10:04:00-06:00,LONG,E1,14095.5,P53-0441194,14095.5,14011.25,1.1811641595814257,-4.266841072596469,1.1811641595814257,1.2269457161543493,1.565729234793983,2.348816827344435,0.783625730994152,1.2635709614126882,3.5434924787442776,2.9300196206671028,3.9372138652714193,27.303571428571427,1.1429981087081655,0.0,0.0,1.7442702258431237,3.0032701111837805,1.1353826030085024,1,0,0,1294.0,9850.0,0.956390977443609,0.9567809239940388,0.9567809239940388,0.9567809239940388,0.9255533199195171,0.9255533199195171,0.9264413518886679,0,0,0,34,2,0,6.0,-1.0354044037497643,1.037715282319599,1.0743405275779379,1.6206671026814912,0.8057553956834533,1.8770438194898627,0.8057553956834533,2.197514715500327,0.8057553956834533,3.4885546108567693,0.8057553956834533,3.4885546108567693,0.8057553956834533,0,0,1,0,0.8079589384181847,3,10,True,True,EP-0005505,False
1546321,2022-03-02 11:02:00-06:00,LONG,E1,14177.25,P53-0441214,14177.25,14142.0,0.1313012895662368,-2.4454865181711605,0.1313012895662368,0.8042203985932005,1.0668229777256741,1.785063752276867,0.7538461538461538,0.8042203985932005,1.0175849941383353,1.1817116060961312,1.1160609613130128,15.232142857142858,0.6454981611248165,0.49940546967895366,0.6016003555499364,0.6089369452517649,2.6260257913247362,6.794841735052755,1,0,0,32.0,31.0,0.924187725631769,0.924187725631769,0.924187725631769,0.7781155015197568,0.7090909090909091,0.7090909090909091,0.7090909090909091,1,1,0,92,2,1,26.0,-1.0634622899569932,0.3063696756545526,2.6697928878468153,0.2297772567409144,2.0023446658851114,2.0187573270808907,2.0023446658851114,2.1172332942555685,2.0023446658851114,2.1172332942555685,2.0023446658851114,2.4783118405627196,2.0023446658851114,0,0,0,0,0.6968963791519067,3,10,True,True,EP-0005506,False
1546379,2022-03-02 12:00:00-06:00,LONG,E13,14208.5,P53-0441230,14208.5,14166.75,-0.8484848484848485,-2.525252525252525,-0.8484848484848485,0.48484848484848486,1.3737373737373737,1.0020876826722338,0.35294117647058826,0.5454545454545454,1.393939393939394,0.8080808080808081,1.9191919191919191,12.375,0.8397557074305657,3.1626506024096384,1.0115369302746193,0.9996364958008003,1.1111111111111112,2.888888888888889,1,0,0,90.0,89.0,0.9413333333333334,0.9413333333333334,0.9413333333333334,0.9413333333333334,0.9768518518518519,0.9802371541501976,0.9802371541501976,1,1,0,150,2,0,7.0,2.421885521885522,3.4478114478114477,0.6195286195286195,3.5555555555555554,0.46464646464646464,4.686868686868687,0.46464646464646464,5.252525252525253,0.46464646464646464,5.252525252525253,0.46464646464646464,5.414141414141414,0.46464646464646464,1,1,1,0,0.7742400370975313,3,10,True,True,EP-0005507,False
1546979,2022-03-02 23:00:00-06:00,LONG,E5,14220.25,P53-0441369,14224.75,14220.25,-1.53125,-0.4375,0.4375,0.65625,1.75,1.2,0.6875,0.65625,0.765625,-1.203125,-0.65625,2.2857142857142856,0.7992507024664377,0.7,0.8558676037113071,0.8558676037113071,4.046875,3.171875,1,0,0,630.0,630.0,0.7898550724637681,0.7898550724637681,0.7898550724637681,0.7898550724637681,0.8070175438596491,0.8070175438596491,0.6764705882352942,1,1,0,810,2,1,1.0,-1.4229166666668418,0.4375,4.229166666666667,2.296875,4.703125,9.515625,4.703125,10.390625,4.703125,10.390625,4.703125,11.8125,4.703125,0,0,0,0,0.7192507917802942,3,10,True,True,EP-0005508,False
1547193,2022-03-03 02:34:00-06:00,SHORT,E14,14206.25,P53-0441431,14244.0,14228.75,-5.546448087431694,3.2131147540983607,-0.22950819672131148,0.22950819672131148,0.6885245901639344,0.4724409448818898,1.0,0.1912568306010929,-1.5683060109289617,-1.644808743169399,-4.590163934426229,6.535714285714286,0.9866292861764072,0.0,0.0,1.582278659072374,0.9562841530054645,1.2240437158469946,1,0,0,844.0,844.0,0.10555555555555556,0.06985294117647059,0.06985294117647059,0.06985294117647059,0.2535211267605634,0.12244897959183673,0.11920529801324503,0,0,0,-416,3,0,6.0,2.352094717668504,3.2131147540983607,0.0,3.825136612021858,0.0,4.85792349726776,0.0,5.967213114754099,0.0,5.967213114754099,0.0,7.306010928961749,2.1038251366120218,1,0,0,0,0.6942024982258703,3,10,True,True,EP-0005509,False
1547462,2022-03-03 07:03:00-06:00,LONG,E3,14215.0,P53-0441528,14215.0,14196.75,0.12316715542521994,-3.1202346041055717,0.12316715542521994,0.08211143695014662,0.9853372434017595,0.15384615384615385,0.75,0.12316715542521994,0.7390029325513197,1.847507331378299,2.4222873900293256,6.089285714285714,1.0378621865108353,0.0,1.5907111942803813,1.5811859775481634,1.2727272727272727,2.9149560117302054,1,0,0,1113.0,1113.0,0.9325842696629213,0.9414634146341463,0.9414634146341463,0.9414634146341463,0.8939393939393939,0.9204545454545454,0.9204545454545454,0,1,0,-147,3,1,17.0,2.341251221896365,4.762463343108505,0.7116324535679375,3.5718475073313782,0.533724340175953,4.4340175953079175,0.533724340175953,5.090909090909091,0.533724340175953,7.92375366568915,0.533724340175953,25.988269794721408,0.533724340175953,0,1,1,0,0.8017733593198327,3,10,True,True,EP-0005510,False
1547513,2022-03-03 07:54:00-06:00,LONG,E11,14274.0,P53-0441548,14273.25,14240.25,0.5530864197530865,-5.116049382716049,0.44938271604938274,0.5530864197530865,1.2444444444444445,1.081081081081081,0.4722222222222222,0.5530864197530865,2.039506172839506,1.417283950617284,0.6567901234567901,7.232142857142857,1.1348352387357097,0.0,0.0,1.9318954066540335,2.8000000000000003,10.093827160493827,1,0,0,1164.0,1164.0,0.9261538461538461,0.9261538461538461,0.9383033419023136,0.9383033419023136,0.8155339805825242,0.8155339805825242,0.8416666666666667,0,0,0,-96,3,0,0.0,2.366337448559664,6.637037037037038,0.09218106995884774,8.330864197530865,0.06913580246913581,13.550617283950618,0.06913580246913581,13.550617283950618,0.06913580246913581,15.728395061728396,0.06913580246913581,15.728395061728396,6.049382716049383,1,0,0,0,0.8215879436536547,3,10,True,True,EP-0005511,False
1547549,2022-03-03 08:30:00-06:00,SHORT,E14,14328.25,P53-0441558,14391.0,14256.25,-4.695924764890282,-7.13166144200627,-0.8119122257053292,1.141065830721003,2.5454545454545454,2.4940047961630696,0.3793103448275862,-1.1191222570532915,-1.2727272727272727,-1.2946708463949843,-2.238244514106583,11.392857142857142,1.2659483699426552,-1.8306538049303325,-1.949018391279405,1.9556931117974852,1.5579937304075235,7.394984326018809,1,0,0,1200.0,1200.0,0.04852320675105485,0.04852320675105485,0.04852320675105485,0.04811715481171548,0.30578512396694213,0.2642857142857143,0.2084507042253521,1,1,0,-60,3,1,18.0,2.4151515151515177,4.154649947753396,0.1755485893416928,3.6865203761755487,0.13166144200626959,5.310344827586207,0.13166144200626959,5.793103448275862,0.13166144200626959,9.128526645768025,0.13166144200626959,18.476489028213166,0.13166144200626959,1,1,1,0,0.8706028218103514,3,10,True,True,EP-0005512,False
1547594,2022-03-03 09:15:00-06:00,SHORT,E12,14203.5,P53-0441574,14289.25,14233.5,-4.924137931034482,2.2327586206896552,0.7844827586206896,1.5689655172413792,1.8586206896551722,3.7572254335260116,0.14935064935064934,-1.5810344827586207,-1.532758620689655,-1.9189655172413793,-2.932758620689655,20.714285714285715,1.340699475277964,-2.1139601139601143,-1.5305362179301674,1.5252585068338564,5.213793103448276,9.317241379310344,1,0,0,1245.0,1245.0,0.1263482280431433,0.1263482280431433,0.1263482280431433,0.10875331564986737,0.1718213058419244,0.12135922330097088,0.102880658436214,1,1,0,-15,3,0,2.0,2.453333333333332,2.6229885057471263,0.24137931034482757,1.0258620689655171,0.1810344827586207,2.836206896551724,0.1810344827586207,2.908620689655172,0.1810344827586207,5.322413793103448,0.1810344827586207,7.482758620689655,0.1810344827586207,1,1,1,0,0.8070404138523293,3,10,True,True,EP-0005513,False
1547655,2022-03-03 10:16:00-06:00,LONG,E5,14043.5,P53-0441599,14086.25,14043.5,-1.9056806002143625,-0.6602357984994641,0.6602357984994641,1.1554126473740622,1.3804930332261522,2.380216383307573,0.9891304347826086,1.1554126473740622,-0.09003215434083602,-0.8403001071811361,0.16505894962486603,16.660714285714285,0.8961072639434482,1.5055432372505542,1.0618927720526035,1.0570878273826823,1.8756698821007505,6.962486602357985,1,0,1,16.0,16.0,0.8173913043478261,0.8173913043478261,0.8173913043478261,0.8173913043478261,0.7247706422018348,0.7247706422018348,0.7247706422018348,1,1,0,46,3,1,0.0,2.4419792783136858,3.161128974633798,0.2600928903179707,2.3708467309753485,0.19506966773847803,3.571275455519829,0.19506966773847803,3.811361200428725,0.19506966773847803,4.606645230439443,0.19506966773847803,5.356913183279743,0.19506966773847803,1,1,1,0,0.7795002791498454,3,10,True,True,EP-0005514,False
1547726,2022-03-03 11:27:00-06:00,SHORT,E12,14071.5,P53-0441620,14134.5,14096.0,-5.371287128712871,2.7029702970297027,1.004950495049505,1.2301980198019802,1.3514851485148514,2.600732600732601,0.01282051282051282,-1.1262376237623761,-2.2524752475247523,-3.3613861386138613,-4.9727722772277225,14.428571428571429,0.9462355517560399,-2.364294330518697,0.0,1.3489168294370228,4.643564356435643,3.933168316831683,1,0,0,87.0,87.0,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06299212598425197,0.07766990291262135,0.07766990291262135,0.06976744186046512,1,0,0,117,3,0,3.0,-1.0669966996700344,0.9702970297029703,3.4422442244224425,0.7277227722772277,2.5816831683168315,0.7277227722772277,10.898514851485148,0.7277227722772277,10.898514851485148,0.7277227722772277,10.898514851485148,0.7277227722772277,10.898514851485148,0,0,0,0,0.7361111483301056,3,10,True,True,EP-0005515,False
1547732,2022-03-03 11:33:00-06:00,LONG,E11,14143.75,P53-0441628,14134.5,14096.0,0.9493464052287581,-2.7107843137254903,0.5261437908496732,2.9166666666666665,3.3398692810457518,5.916473317865429,0.8732876712328768,2.9052287581699345,4.895424836601307,4.426470588235294,2.4934640522875817,21.857142857142858,1.432601036997156,0.0,1.4110350750000835,1.3914373656250825,1.5098039215686274,2.4591503267973858,1,0,0,93.0,93.0,0.5842026825633383,0.5842026825633383,0.5842026825633383,0.5842026825633383,0.8888888888888888,0.8888888888888888,0.8888888888888888,0,1,0,123,3,1,2.0,2.4557734204793022,3.4618736383442266,0.13725490196078433,2.699346405228758,0.10294117647058823,2.699346405228758,1.9330065359477124,2.699346405228758,2.150326797385621,2.699346405228758,2.150326797385621,2.699346405228758,2.150326797385621,0,0,0,0,0.7257877214545031,3,10,True,True,EP-0005516,False
1547791,2022-03-03 12:32:00-06:00,SHORT,E14,14127.0,P53-0441640,14194.75,14137.75,-3.603448275862069,-0.3275862068965517,-1.0689655172413792,1.0344827586206897,2.2241379310344827,2.5974025974025974,0.5348837209302325,-1.0344827586206897,-2.3620689655172415,-2.1206896551724137,-2.6379310344827585,14.5,0.8094340939222666,-2.9741784037558685,-0.860920806921482,0.8732196755917888,0.1206896551724138,3.5,1,0,0,152.0,152.0,0.19658119658119658,0.19658119658119658,0.19658119658119658,0.19658119658119658,0.15637860082304528,0.15637860082304528,0.1310344827586207,1,1,0,182,3,1,13.0,2.433333333333333,3.264367816091954,0.5747126436781609,1.4137931034482758,0.43103448275862066,2.4482758620689653,0.43103448275862066,2.4482758620689653,0.43103448275862066,2.4482758620689653,0.6724137931034483,2.9827586206896552,2.0517241379310347,0,0,0,0,0.6920621120437955,3,10,True,True,EP-0005517,False
1547909,2022-03-03 14:30:00-06:00,SHORT,E6,14035.0,P53-0441691,14035.0,13998.0,-0.3504171632896305,-2.1191895113230035,0.3504171632896305,0.8843861740166865,0.967818831942789,1.6825396825396826,0.017241379310344827,-0.967818831942789,-0.500595947556615,0.7842669845053635,0.233611442193087,14.982142857142858,1.0984838566079238,-3.769230769230769,-1.1430195138351844,1.121930592915716,0.9177592371871275,7.1752085816448155,1,0,0,270.0,270.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.012578616352201259,0.09349593495934959,0.09349593495934959,0.09349593495934959,1,1,0,300,3,1,1.0,2.435478744537146,3.2038140643623363,0.15574096146205801,2.9201430274135873,0.1168057210965435,3.303933253873659,0.1168057210965435,4.104886769964243,0.1168057210965435,4.98927294398093,0.66746126340882,4.98927294398093,1.9523241954707986,0,0,0,0,0.7188507247258099,3,10,True,True,EP-0005518,False
1547929,2022-03-03 14:50:00-06:00,LONG,E5,13980.25,P53-0441705,14015.5,13980.25,-1.123370110330993,-0.8565697091273822,0.8565697091273822,0.7582748244734203,2.3309929789368105,1.8060200668896322,0.8674698795180723,0.8004012036108326,1.2637913741223672,1.3620862587763292,0.26680040120361087,17.803571428571427,1.2719108003980302,1.7309594460929774,0.0,0.9660290223594935,1.7271815446339018,3.4122367101303914,1,0,0,290.0,290.0,0.9526627218934911,0.9044943820224719,0.9044943820224719,0.9044943820224719,0.8646616541353384,0.8646616541353384,0.8646616541353384,1,0,0,320,3,0,1.0,2.445703778000672,2.639919759277834,0.22467402206619863,1.5305917753259781,0.16850551654964896,2.485456369107322,0.16850551654964896,3.0752256770310935,0.16850551654964896,3.566700100300903,0.16850551654964896,3.566700100300903,0.16850551654964896,1,1,1,0,0.6857526798463431,3,10,True,True,EP-0005519,False
1548064,2022-03-03 18:05:00-06:00,SHORT,E6,14085.75,P53-0441756,14085.75,14072.0,-1.3333333333333333,-1.4871794871794872,1.3333333333333333,0.8205128205128205,1.3333333333333333,1.4953271028037385,0.38461538461538464,-1.0256410256410255,-0.9743589743589743,-0.8717948717948718,-0.2564102564102564,4.875,1.097752221641401,-6.044806517311609,0.0,1.2668457867871206,0.9743589743589743,4.3076923076923075,1,0,0,485.0,485.0,0.24148606811145512,0.24148606811145512,0.24148606811145512,0.24148606811145512,0.0,0.0,0.0,1,0,0,515,3,1,1.0,2.3017094017094015,4.170940170940171,0.20512820512820512,11.384615384615385,0.15384615384615385,15.076923076923077,0.15384615384615385,18.923076923076923,0.15384615384615385,33.17948717948718,0.15384615384615385,66.25641025641026,0.15384615384615385,1,1,1,0,0.703729497594239,3,10,True,True,EP-0005520,False
1548095,2022-03-03 18:36:00-06:00,SHORT,E12,13917.5,P53-0441772,13983.75,13946.25,-5.725165562913907,3.986754966887417,2.6539735099337745,3.0943708609271523,3.1986754966887414,6.238317757009346,0.03260869565217391,-3.0827814569536423,-3.41887417218543,-3.245033112582781,-4.844370860927152,21.571428571428573,2.821770614342444,-3.8312545854732205,0.0,2.378469866041315,9.827814569536423,9.932119205298013,1,0,0,516.0,516.0,0.09485530546623794,0.07040572792362769,0.07040572792362769,0.07040572792362769,0.02888086642599278,0.026359143327841845,0.026359143327841845,1,0,0,546,3,0,1.0,2.4551876379690927,2.7969094922737305,0.8498896247240617,2.097682119205298,0.6374172185430463,2.1788079470198674,0.6374172185430463,2.1788079470198674,0.6374172185430463,4.821192052980132,0.6374172185430463,5.331125827814569,2.3062913907284766,0,0,0,0,0.835942736721495,3,10,True,True,EP-0005521,False
1548146,2022-03-03 19:27:00-06:00,SHORT,E6,13855.25,P53-0441790,13855.25,13745.25,-0.3058252427184466,-4.67799352750809,0.3058252427184466,0.5323624595469255,0.5889967637540453,1.0994152046783625,0.038461538461538464,-0.6796116504854368,-0.7362459546925566,-0.2378640776699029,1.3478964401294498,22.071428571428573,1.1912104857363146,-0.07650273224043716,0.0,1.0245577123302645,2.52588996763754,5.765372168284789,1,0,0,567.0,567.0,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8937381404174574,0.7933579335793358,0.7933579335793358,0.8478260869565217,1,0,0,597,3,1,3.0,-1.0437971952534608,0.3775620280474649,1.1779935275080904,0.2831715210355987,1.4724919093851132,0.2831715210355987,2.9449838187702264,0.2831715210355987,2.9449838187702264,0.2831715210355987,4.598705501618123,0.2831715210355987,4.598705501618123,0,0,0,0,0.7063573973619439,3,10,True,True,EP-0005522,False
1548166,2022-03-03 19:47:00-06:00,LONG,E13,13913.5,P53-0441801,13913.5,13745.25,-0.5838509316770186,-7.77639751552795,-0.5838509316770186,0.2857142857142857,1.2173913043478262,0.6415620641562064,0.25510204081632654,0.2360248447204969,0.8074534161490683,1.5527950310559007,-0.422360248447205,20.125,0.9160814150084537,1.2475247524752475,0.7405041425577459,0.7482581126368846,4.124223602484472,2.857142857142857,1,0,0,587.0,587.0,0.837772397094431,0.837772397094431,0.837772397094431,0.8984848484848484,0.8143939393939394,0.8143939393939394,0.8143939393939394,1,1,0,617,3,1,6.0,2.451966873706004,3.196687370600414,0.8944099378881988,2.3975155279503104,0.6708074534161491,2.3975155279503104,0.6708074534161491,2.3975155279503104,0.6708074534161491,2.3975155279503104,0.6708074534161491,2.3975155279503104,0.6708074534161491,0,1,1,0,0.7108056632363968,3,10,True,True,EP-0005523,False
1548539,2022-03-04 02:00:00-06:00,LONG,E11,13975.0,P53-0441913,13966.5,13947.25,2.5128205128205128,-4.487179487179487,1.641025641025641,2.641025641025641,3.128205128205128,6.041055718475073,0.9672131147540983,2.4358974358974357,2.128205128205128,3.230769230769231,4.153846153846154,9.75,1.1574417569372313,-0.27204783258594917,1.6413069724032272,1.6883695379201655,2.6923076923076925,3.6923076923076925,1,0,0,960.0,960.0,0.899749373433584,0.899749373433584,0.899749373433584,0.9033816425120773,0.25,0.3582887700534759,0.3582887700534759,0,1,0,-450,4,0,1.0,-1.0991452991452992,0.3418803418803419,1.2307692307692308,0.3076923076923077,3.2564102564102564,4.871794871794871,3.2564102564102564,5.743589743589744,3.2564102564102564,7.102564102564102,3.2564102564102564,7.102564102564102,5.461538461538462,0,0,0,0,0.8169140593522487,3,10,True,True,EP-0005524,False
1548543,2022-03-04 02:04:00-06:00,SHORT,E6,13966.5,P53-0441916,13966.5,13947.25,-0.20926756352765322,-1.4020926756352765,0.20926756352765322,1.2137518684603887,1.6532137518684604,2.9743589743589745,0.0759493670886076,-1.2556053811659194,-1.7787742899850523,-0.27204783258594917,0.6068759342301944,11.946428571428571,1.3859252967620312,0.0,0.0,1.6883695379201655,0.29297458893871453,0.7324364723467862,1,0,0,964.0,964.0,0.886039886039886,0.899749373433584,0.899749373433584,0.899749373433584,0.07692307692307693,0.25,0.3582887700534759,0,0,0,-446,4,1,1.0,-1.0809167912306126,0.5301444942700548,1.6741405082212257,0.3976083707025411,4.645739910313901,0.3976083707025411,6.947683109118087,0.3976083707025411,6.947683109118087,0.3976083707025411,8.056801195814648,4.164424514200299,8.056801195814648,0,0,0,0,0.7576569516531704,3,10,True,True,EP-0005525,False
1548674,2022-03-04 04:15:00-06:00,LONG,E11,13937.0,P53-0441967,13937.0,13912.5,0.1692573402417962,-2.538860103626943,0.1692573402417962,0.9188255613126081,1.1606217616580312,1.7757009345794394,1.0,0.8221070811744388,0.7737478411053541,1.5958549222797929,1.450777202072539,10.339285714285714,0.8950655453870887,0.5474860335195532,1.1880984110815473,1.2106216037086857,1.8860103626943006,1.7651122625215891,1,0,0,1095.0,1095.0,0.976401179941003,0.976401179941003,0.976401179941003,0.9779005524861878,0.7301587301587301,0.7301587301587301,0.8057142857142857,1,1,0,-315,4,1,6.0,-1.0934945308001698,0.6770293609671849,1.4185377086931492,0.5077720207253886,1.3056994818652852,2.683937823834197,1.3056994818652852,4.5215889464594134,1.3056994818652852,4.5215889464594134,1.3056994818652852,4.5215889464594134,3.2642487046632125,0,0,0,0,0.8137756759014478,3,10,True,True,EP-0005526,False
1548678,2022-03-04 04:19:00-06:00,SHORT,E6,13937.0,P53-0441971,13937.0,13912.5,-0.1564245810055866,-2.398510242085661,0.1564245810055866,0.3128491620111732,0.6517690875232776,0.5797101449275363,0.28,-0.23463687150837992,0.8081936685288641,0.5474860335195532,2.059590316573557,9.589285714285714,0.8378057913130305,0.0,0.0,1.2106216037086857,1.6685288640595906,0.3128491620111732,1,0,0,1099.0,1099.0,0.9665271966527197,0.976401179941003,0.976401179941003,0.976401179941003,0.5466666666666666,0.7301587301587301,0.7301587301587301,0,0,0,-311,4,1,1.0,-1.1008069522035353,1.0080695220360025,2.676598386095593,0.756052141527002,2.84171322160149,0.756052141527002,5.162011173184358,0.756052141527002,5.2141527001862205,0.756052141527002,5.2141527001862205,3.1806331471135945,5.2141527001862205,0,0,0,0,0.6843202629591814,3,10,True,True,EP-0005527,False
