entry_i,entry_price,entry_timestamp,direction,atr,stop,target,exit_i,exit_timestamp,exit_price,exit_reason,gross_R,net_R,MFE_R,MAE_R,same_bar_ambiguous,event_id,episode_id,score,event_type,core_authorized
1321199,14902.0,2021-07-14 10:46:00-05:00,SHORT,10.089285714285714,14909.566964285714,14883.082589285714,1321205,2021-07-14 10:52:00-05:00,14883.082589285714,TARGET,2.5,2.4041887905604655,2.676106194690266,0.19823008849557525,False,P53-0372348,EP-0003885,0.7640230487415017,E2,0
1321225,14913.0,2021-07-14 11:12:00-05:00,LONG,7.910714285714286,14907.066964285714,14927.832589285714,1321233,2021-07-14 11:20:00-05:00,14927.832589285714,TARGET,2.5,2.377802859292712,3.1181339352896913,0.6320541760722348,False,P53-0372357,EP-0003886,0.8387596720304951,E11,0
1321889,14918.0,2021-07-14 23:17:00-05:00,LONG,1.7678571428571428,14916.674107142857,14921.314732142857,1321891,2021-07-14 23:19:00-05:00,14921.314732142857,TARGET,2.5,1.9531986531987604,2.8282828282828283,0.0,False,P53-0372550,EP-0003887,0.6925556365775936,E1,0
1321962,14922.0,2021-07-15 00:30:00-05:00,SHORT,2.392857142857143,14923.794642857143,14917.513392857143,1321966,2021-07-15 00:34:00-05:00,14917.513392857143,TARGET,2.5,2.096019900497571,2.5074626865671643,0.5572139303482587,False,P53-0372567,EP-0003888,0.695592661231194,E6,0
1322075,14910.75,2021-07-15 02:23:00-05:00,SHORT,4.642857142857143,14914.232142857143,14902.044642857143,1322076,2021-07-15 02:24:00-05:00,14914.232142857143,STOP,-1.0000000000000744,-1.208205128205187,0.5025641025641024,1.1487179487179486,False,P53-0372603,EP-0003889,0.7144286665369391,E14,0
1322077,14913.0,2021-07-15 02:25:00-05:00,LONG,5.089285714285714,14909.183035714286,14922.542410714286,1322078,2021-07-15 02:26:00-05:00,14909.183035714286,STOP,-0.9999999999998639,-1.189941520467726,0.0,2.8818713450292397,False,P53-0372604,EP-0003890,0.70437066852081,E5,0
1322114,14923.5,2021-07-15 03:02:00-05:00,LONG,4.428571428571429,14920.17857142857,14931.80357142857,1322116,2021-07-15 03:04:00-05:00,14931.80357142857,TARGET,2.5,2.281720430107578,3.6881720430107525,0.15053763440860216,False,P53-0372619,EP-0003891,0.8404292466798262,E5,0
1322117,14931.0,2021-07-15 03:05:00-05:00,SHORT,4.857142857142857,14934.642857142857,14921.892857142857,1322118,2021-07-15 03:06:00-05:00,14934.642857142857,STOP,-0.9999999999999288,-1.1990196078430804,0.411764705882353,1.0294117647058825,False,P53-0372623,EP-0003892,0.7965771717051298,E6,0
1322232,14945.75,2021-07-15 05:00:00-05:00,SHORT,3.6964285714285716,14948.52232142857,14938.81919642857,1322234,2021-07-15 05:02:00-05:00,14938.81919642857,TARGET,2.5,2.2384863123992824,3.156199677938808,0.0,False,P53-0372665,EP-0003893,0.8085582447031688,E4,0
1322313,14874.75,2021-07-15 06:21:00-05:00,SHORT,7.535714285714286,14880.401785714286,14860.620535714286,1322320,2021-07-15 06:28:00-05:00,14880.401785714286,STOP,-1.000000000000092,-1.1282780410743298,1.9020537124802528,1.061611374407583,False,P53-0372695,EP-0003894,0.7022462195545199,E14,0
1322442,14883.0,2021-07-15 08:30:00-05:00,SHORT,6.375,14887.78125,14871.046875,1322443,2021-07-15 08:31:00-05:00,14871.046875,TARGET,2.5,2.3483660130718955,5.594771241830065,0.8366013071895425,False,P53-0372723,EP-0003895,0.9706195184819308,E2,0
1322468,14890.0,2021-07-15 08:56:00-05:00,LONG,15.303571428571429,14878.52232142857,14918.69419642857,1322475,2021-07-15 09:03:00-05:00,14878.52232142857,STOP,-1.000000000000068,-1.0631660832361585,0.5009723842862699,1.8514196810579542,False,P53-0372730,EP-0003896,0.936560994670018,E3,0
1322489,14853.25,2021-07-15 09:17:00-05:00,SHORT,11.589285714285714,14861.941964285714,14831.520089285714,1322495,2021-07-15 09:23:00-05:00,14831.520089285714,TARGET,2.5,2.4165896250641965,2.6748844375963023,0.40267077555213154,False,P53-0372731,EP-0003897,0.8946062206367975,E2,0
1322537,14772.5,2021-07-15 10:05:00-05:00,LONG,14.160714285714286,14761.879464285714,14799.051339285714,1322539,2021-07-15 10:07:00-05:00,14799.051339285714,TARGET,2.5,2.4317360235393055,2.542244640605296,0.04707860445565363,False,P53-0372747,EP-0003898,0.693278142738089,E5,0
1322758,14739.0,2021-07-15 13:46:00-05:00,LONG,8.125,14732.90625,14754.234375,1322761,2021-07-15 13:49:00-05:00,14754.234375,TARGET,2.5,2.381025641025641,3.4461538461538463,0.0,False,P53-0372835,EP-0003899,0.7816338134172068,E5,0
1323222,14766.75,2021-07-15 22:30:00-05:00,LONG,2.1964285714285716,14765.10267857143,14770.86830357143,1323224,2021-07-15 22:32:00-05:00,14770.86830357143,TARGET,2.5,2.059891598915781,6.3739837398373975,0.0,False,P53-0372960,EP-0003900,0.7231265318646156,E11,0
1323397,14785.5,2021-07-16 01:25:00-05:00,LONG,3.232142857142857,14783.075892857143,14791.560267857143,1323402,2021-07-16 01:30:00-05:00,14783.075892857143,STOP,-0.9999999999998929,-1.2990791896868494,1.6500920810313076,1.3406998158379375,False,P53-0373009,EP-0003901,0.7684075540541303,E13,0
1323499,14787.0,2021-07-16 03:07:00-05:00,SHORT,5.982142857142857,14791.486607142857,14775.783482142857,1323507,2021-07-16 03:15:00-05:00,14791.486607142857,STOP,-0.9999999999999422,-1.1615920398009465,1.4487562189054728,1.1144278606965174,False,P53-0373037,EP-0003902,0.700909158456495,E2,0
1323539,14792.0,2021-07-16 03:47:00-05:00,LONG,2.8392857142857144,14789.870535714286,14797.323660714286,1323540,2021-07-16 03:48:00-05:00,14789.870535714286,STOP,-0.999999999999756,-1.3404612159327531,0.7044025157232705,1.1740041928721174,False,P53-0373046,EP-0003903,0.7348405902552215,E1,0
1323764,14832.25,2021-07-16 07:32:00-05:00,LONG,4.75,14828.6875,14841.15625,1323765,2021-07-16 07:33:00-05:00,14828.6875,STOP,-1.0,-1.2035087719298245,0.7017543859649122,1.263157894736842,False,P53-0373122,EP-0003904,0.807789153666388,E11,0
1323853,14803.75,2021-07-16 09:01:00-05:00,SHORT,11.375,14812.28125,14782.421875,1323854,2021-07-16 09:02:00-05:00,14812.28125,STOP,-1.0,-1.084981684981685,0.0,1.3772893772893773,False,P53-0373168,EP-0003905,0.7591562427833939,E14,0
1323915,14747.5,2021-07-16 10:03:00-05:00,SHORT,10.267857142857142,14755.200892857143,14728.247767857143,1323918,2021-07-16 10:06:00-05:00,14728.247767857143,TARGET,2.5,2.4058550724637713,3.278840579710145,0.3246376811594203,False,P53-0373194,EP-0003906,0.7762043738634813,E2,0
1323973,14742.0,2021-07-16 11:01:00-05:00,LONG,8.160714285714286,14735.879464285714,14757.301339285714,1323987,2021-07-16 11:15:00-05:00,14757.301339285714,TARGET,2.5,2.3815463165572677,2.7775346462436175,0.6535375638220277,False,P53-0373223,EP-0003907,0.7517452595309521,E11,0
1324348,14654.5,2021-07-18 18:16:00-05:00,SHORT,3.0535714285714284,14656.79017857143,14648.77455357143,1324352,2021-07-18 18:20:00-05:00,14648.77455357143,TARGET,2.5,2.1834307992203805,4.912280701754386,0.6549707602339182,False,P53-0373337,EP-0003908,0.7352659583271187,E14,0
1324423,14650.5,2021-07-18 19:31:00-05:00,SHORT,4.142857142857143,14653.607142857143,14642.732142857143,1324424,2021-07-18 19:32:00-05:00,14642.732142857143,TARGET,2.5,2.266666666666686,2.977011494252873,0.0,False,P53-0373352,EP-0003909,0.7256558963234595,E2,0
1324907,14637.0,2021-07-19 03:35:00-05:00,SHORT,5.321428571428571,14640.99107142857,14627.02232142857,1324908,2021-07-19 03:36:00-05:00,14640.99107142857,STOP,-0.9999999999998047,-1.1816554809841802,0.12527964205816555,1.1901565995525727,False,P53-0373466,EP-0003910,0.687388733537263,E12,0
1324974,14628.5,2021-07-19 04:42:00-05:00,LONG,6.839285714285714,14623.370535714286,14641.323660714286,1324990,2021-07-19 04:58:00-05:00,14623.370535714286,STOP,-0.9999999999998987,-1.1413402959093997,1.2184508268059182,1.0234986945169713,False,P53-0373487,EP-0003911,0.7079218578177107,E1,0
1324994,14627.5,2021-07-19 05:02:00-05:00,SHORT,5.428571428571429,14631.57142857143,14617.32142857143,1324998,2021-07-19 05:06:00-05:00,14617.32142857143,TARGET,2.5,2.3219298245614377,3.868421052631579,0.12280701754385966,False,P53-0373494,EP-0003912,0.6904641988827502,E6,0
1325056,14605.5,2021-07-19 06:04:00-05:00,SHORT,6.553571428571429,14610.41517857143,14593.21205357143,1325057,2021-07-19 06:05:00-05:00,14610.41517857143,STOP,-1.0000000000001588,-1.147502270663169,0.15258855585831063,1.1698455949137148,False,P53-0373508,EP-0003913,0.7584967430507504,E12,0
1325202,14535.25,2021-07-19 08:30:00-05:00,LONG,8.357142857142858,14528.982142857143,14550.919642857143,1325203,2021-07-19 08:31:00-05:00,14528.982142857143,STOP,-0.9999999999999585,-1.115669515669479,2.9515669515669516,1.2364672364672364,True,P53-0373554,EP-0003914,0.7696277135494998,E5,0
1325219,14551.25,2021-07-19 08:47:00-05:00,SHORT,22.25,14567.9375,14509.53125,1325225,2021-07-19 08:53:00-05:00,14509.53125,TARGET,2.5,2.4565543071161047,4.179775280898877,0.2696629213483146,False,P53-0373571,EP-0003915,0.9179394735105955,E6,0
1325292,14510.0,2021-07-19 10:00:00-05:00,LONG,15.089285714285714,14498.683035714286,14538.292410714286,1325295,2021-07-19 10:03:00-05:00,14538.292410714286,TARGET,2.5,2.4359368836291884,3.004339250493097,0.7510848126232742,False,P53-0373602,EP-0003916,0.7277484352967428,E13,0
1325324,14569.25,2021-07-19 10:32:00-05:00,LONG,13.392857142857142,14559.205357142857,14594.361607142857,1325326,2021-07-19 10:34:00-05:00,14559.205357142857,STOP,-1.0000000000000258,-1.0721777777778017,0.5226666666666666,1.1697777777777778,False,P53-0373611,EP-0003917,0.7197016334661223,E1,0
1325383,14497.75,2021-07-19 11:31:00-05:00,SHORT,11.428571428571429,14506.32142857143,14476.32142857143,1325392,2021-07-19 11:40:00-05:00,14476.32142857143,TARGET,2.5,2.4154166666666743,2.5375,0.2916666666666667,False,P53-0373628,EP-0003918,0.7435576732535303,E4,0
1325472,14467.25,2021-07-19 13:00:00-05:00,LONG,11.232142857142858,14458.825892857143,14488.310267857143,1325474,2021-07-19 13:02:00-05:00,14488.310267857143,TARGET,2.5,2.413937466878641,3.6502384737678857,0.237413884472708,False,P53-0373681,EP-0003919,0.7157057424596827,E5,0
1325582,14494.5,2021-07-19 14:50:00-05:00,LONG,11.660714285714286,14485.754464285714,14516.363839285714,1325586,2021-07-19 14:54:00-05:00,14516.363839285714,TARGET,2.5,2.41710056151098,2.7156712608473708,0.628892291985707,False,P53-0373733,EP-0003920,0.8550061763892857,E13,0
1325877,14624.5,2021-07-19 20:45:00-05:00,LONG,3.9285714285714284,14621.55357142857,14631.86607142857,1325883,2021-07-19 20:51:00-05:00,14631.86607142857,TARGET,2.5,2.253939393939459,3.3090909090909095,0.2545454545454546,False,P53-0373819,EP-0003921,0.7017655050469525,E13,0
1326119,14602.25,2021-07-20 00:47:00-05:00,LONG,3.392857142857143,14599.705357142857,14608.611607142857,1326125,2021-07-20 00:53:00-05:00,14608.611607142857,TARGET,2.5,2.2150877192982747,2.849122807017544,0.8842105263157894,False,P53-0373868,EP-0003922,0.7506561035199614,E5,0
1326252,14603.75,2021-07-20 03:00:00-05:00,LONG,4.892857142857143,14600.080357142857,14612.924107142857,1326254,2021-07-20 03:02:00-05:00,14612.924107142857,TARGET,2.5,2.302433090024345,2.5206812652068122,0.0,False,P53-0373911,EP-0003923,0.7777713659425844,E5,0
1326379,14601.75,2021-07-20 05:07:00-05:00,LONG,5.428571428571429,14597.67857142857,14611.92857142857,1326384,2021-07-20 05:12:00-05:00,14611.92857142857,TARGET,2.5,2.3219298245614377,4.605263157894737,0.2456140350877193,False,P53-0373959,EP-0003924,0.6844426512821082,E3,0
1326583,14564.5,2021-07-20 08:31:00-05:00,SHORT,9.25,14571.4375,14547.15625,1326584,2021-07-20 08:32:00-05:00,14547.15625,TARGET,2.5,2.3954954954954957,3.3873873873873874,0.0,False,P53-0374022,EP-0003925,0.9120505669127883,E2,0
1326594,14549.25,2021-07-20 08:42:00-05:00,LONG,18.107142857142858,14535.669642857143,14583.200892857143,1326595,2021-07-20 08:43:00-05:00,14535.669642857143,STOP,-0.9999999999999809,-1.0533859303089892,0.036817882971729124,1.472715318869165,False,P53-0374031,EP-0003926,0.846574449720216,E5,0
1326627,14572.0,2021-07-20 09:15:00-05:00,LONG,12.892857142857142,14562.330357142857,14596.174107142857,1326630,2021-07-20 09:18:00-05:00,14596.174107142857,TARGET,2.5,2.425023084025856,2.7922437673130194,0.31024930747922436,False,P53-0374040,EP-0003927,0.7015253721236895,E5,0
1326712,14675.75,2021-07-20 10:40:00-05:00,LONG,6.25,14671.0625,14687.46875,1326713,2021-07-20 10:41:00-05:00,14687.46875,TARGET,2.5,2.3453333333333335,3.4133333333333336,0.0,False,P53-0374066,EP-0003928,0.7726327903291252,E1,0
1326763,14724.75,2021-07-20 11:31:00-05:00,LONG,5.017857142857143,14720.986607142857,14734.158482142857,1326764,2021-07-20 11:32:00-05:00,14720.986607142857,STOP,-1.0000000000000688,-1.192645314353555,0.066429418742586,1.129300118623962,False,P53-0374084,EP-0003929,0.6870477993225155,E3,0
1326792,14738.75,2021-07-20 12:00:00-05:00,SHORT,3.9285714285714284,14741.69642857143,14731.38392857143,1326793,2021-07-20 12:01:00-05:00,14741.69642857143,STOP,-1.0000000000002647,-1.2460606060608057,1.187878787878788,1.103030303030303,False,P53-0374096,EP-0003930,0.7383911332083777,E6,0
1326914,14759.75,2021-07-20 14:02:00-05:00,LONG,5.142857142857143,14755.892857142857,14769.392857142857,1326925,2021-07-20 14:13:00-05:00,14769.392857142857,TARGET,2.5,2.3120370370370495,2.981481481481481,0.19444444444444442,False,P53-0374136,EP-0003931,0.7435688796431996,E1,0
1326959,14762.25,2021-07-20 14:47:00-05:00,SHORT,4.607142857142857,14765.705357142857,14753.611607142857,1326962,2021-07-20 14:50:00-05:00,14765.705357142857,STOP,-0.999999999999925,-1.2098191214469691,1.9534883720930236,2.170542635658915,False,P53-0374153,EP-0003932,0.8588009314425529,E14,0
1327514,14720.0,2021-07-21 01:02:00-05:00,LONG,4.142857142857143,14716.892857142857,14727.767857142857,1327517,2021-07-21 01:05:00-05:00,14716.892857142857,STOP,-1.0000000000000835,-1.2333333333333973,0.8045977011494252,2.333333333333333,False,P53-0374293,EP-0003933,0.8425143766466958,E1,0
1327517,14714.5,2021-07-21 01:05:00-05:00,SHORT,4.428571428571429,14717.82142857143,14706.19642857143,1327523,2021-07-21 01:11:00-05:00,14717.82142857143,STOP,-1.0000000000002347,-1.2182795698926565,0.8279569892473118,1.8064516129032258,False,P53-0374296,EP-0003934,0.800266979692768,E6,0
1327650,14747.25,2021-07-21 03:18:00-05:00,LONG,4.232142857142857,14744.075892857143,14755.185267857143,1327655,2021-07-21 03:23:00-05:00,14755.185267857143,TARGET,2.5,2.2715893108297984,4.804500703234881,0.3938115330520394,False,P53-0374343,EP-0003935,0.6969882807673188,E11,0
1327767,14722.0,2021-07-21 05:15:00-05:00,LONG,3.8035714285714284,14719.14732142857,14729.13169642857,1327768,2021-07-21 05:16:00-05:00,14719.14732142857,STOP,-1.0000000000002733,-1.254147104851534,0.08763693270735524,1.3145539906103287,False,P53-0374370,EP-0003936,0.7586204822815095,E5,0
1327814,14719.0,2021-07-21 06:02:00-05:00,SHORT,4.196428571428571,14722.14732142857,14711.13169642857,1327816,2021-07-21 06:04:00-05:00,14711.13169642857,TARGET,2.5,2.269645390070865,2.621276595744681,0.07943262411347518,False,P53-0374384,EP-0003937,0.7757930467029582,E2,0
1327962,14702.0,2021-07-21 08:30:00-05:00,LONG,5.410714285714286,14697.941964285714,14712.145089285714,1327963,2021-07-21 08:31:00-05:00,14697.941964285714,STOP,-1.0000000000001281,-1.178657865786684,3.388338833883388,1.9097909790979097,True,P53-0374429,EP-0003938,0.8452464304176187,E13,0
1328103,14756.0,2021-07-21 10:51:00-05:00,SHORT,5.678571428571429,14760.25892857143,14745.35267857143,1328104,2021-07-21 10:52:00-05:00,14760.25892857143,STOP,-1.0000000000001832,-1.1702306079666092,0.469601677148847,1.1153039832285117,False,P53-0374474,EP-0003939,0.7111705599978062,E12,0
1328341,14785.75,2021-07-21 14:49:00-05:00,SHORT,3.875,14788.65625,14778.484375,1328342,2021-07-21 14:50:00-05:00,14788.65625,STOP,-1.0,-1.249462365591398,3.010752688172043,1.032258064516129,True,P53-0374542,EP-0003940,0.7589421757597868,E12,0
1328343,14792.25,2021-07-21 14:51:00-05:00,LONG,4.732142857142857,14788.700892857143,14801.122767857143,1328345,2021-07-21 14:53:00-05:00,14801.122767857143,TARGET,2.5,2.2957232704402366,2.958490566037736,0.49308176100628937,False,P53-0374544,EP-0003941,0.8171958901351609,E5,0
1328628,14846.25,2021-07-21 20:36:00-05:00,LONG,2.267857142857143,14844.549107142857,14850.502232142857,1328629,2021-07-21 20:37:00-05:00,14844.549107142857,STOP,-1.0000000000001528,-1.4262467191601926,0.29396325459317585,1.0288713910761154,False,P53-0374611,EP-0003942,0.731203765424734,E13,0
1328922,14844.25,2021-07-22 01:30:00-05:00,LONG,1.9464285714285714,14842.79017857143,14847.89955357143,1328926,2021-07-22 01:34:00-05:00,14847.89955357143,TARGET,2.5,2.0033639143728235,2.5688073394495414,0.3425076452599388,False,P53-0374682,EP-0003943,0.9243283627154845,E11,0
1329012,14864.25,2021-07-22 03:00:00-05:00,SHORT,2.9464285714285716,14866.45982142857,14858.72544642857,1329015,2021-07-22 03:03:00-05:00,14858.72544642857,TARGET,2.5,2.171919191919076,2.828282828282828,0.22626262626262625,False,P53-0374700,EP-0003944,0.7645048950644562,E6,0
1329283,14848.5,2021-07-22 07:31:00-05:00,SHORT,2.9464285714285716,14850.70982142857,14842.97544642857,1329284,2021-07-22 07:32:00-05:00,14850.70982142857,STOP,-0.9999999999996471,-1.3280808080805708,0.7919191919191918,1.4707070707070706,False,P53-0374796,EP-0003945,0.6849809461368606,E14,0
1329342,14857.5,2021-07-22 08:30:00-05:00,LONG,4.428571428571429,14854.17857142857,14865.80357142857,1329343,2021-07-22 08:31:00-05:00,14865.80357142857,TARGET,2.5,2.281720430107578,3.7634408602150535,0.3010752688172043,False,P53-0374812,EP-0003946,0.9810094558008036,E9,0
1329494,14896.75,2021-07-22 11:02:00-05:00,SHORT,4.875,14900.40625,14887.609375,1329496,2021-07-22 11:04:00-05:00,14887.609375,TARGET,2.5,2.3017094017094015,5.128205128205129,0.0,False,P53-0374864,EP-0003947,0.8577108753197155,E6,0
