trade_id,capture_pct,total_excursion_atr,consumed_atr
T58-000121,0.6666666666666666,1.1052631578947367,0.3684210526315789
T58-000122,0.7999999999999999,2.258064516129032,0.45161290322580644
T58-000123,0.9375,4.977777777777778,0.3111111111111111
T58-000124,,-0.717948717948718,0.0
T58-000125,0.9230769230769231,5.515151515151515,0.42424242424242425
T58-000126,1.0,4.064516129032258,0.0
T58-000127,0.8571428571428571,1.781818181818182,0.2545454545454546
T58-000128,1.0,2.290909090909091,0.0
T58-000129,1.0,0.4375,0.0
T58-000130,1.0,1.8846153846153846,0.0
T58-000131,1.0,1.3023255813953487,0.0
T58-000132,0.7391304347826086,23.0,6.0
T58-000133,1.0,6.461538461538462,0.0
T58-000134,0.20000000000000004,2.5925925925925926,2.074074074074074
T58-000135,1.0,2.1538461538461537,0.0
T58-000136,0.7142857142857143,6.125,1.75
T58-000137,1.0,0.48275862068965514,0.0
T58-000138,1.0,3.948717948717949,0.0
T58-000139,1.0,9.692307692307692,0.0
T58-000140,1.0,17.36,0.0
T58-000141,0.9117647058823529,14.875,1.3125
T58-000142,0.8888888888888888,6.461538461538462,0.717948717948718
T58-000143,1.0,2.2272727272727275,0.0
T58-000144,1.0,3.111111111111111,0.0
T58-000145,1.0,2.2790697674418605,0.0
T58-000146,1.0,2.2222222222222223,0.0
T58-000147,1.0,20.8,0.0
T58-000148,1.0,28.0,0.0
T58-000149,0.9024390243902439,3.7516339869281046,0.3660130718954248
T58-000150,0.38461538461538464,0.8053097345132744,0.49557522123893805
T58-000151,1.0,0.358974358974359,0.0
T58-000152,0.9852941176470589,6.8,0.1
T58-000153,0.6666666666666666,1.2,0.4
T58-000154,0.85,3.111111111111111,0.4666666666666667
T58-000155,0.8421052631578947,1.5465116279069766,0.2441860465116279
T58-000156,0.3333333333333333,2.1538461538461537,1.435897435897436
T58-000157,0.9310344827586207,3.2479999999999998,0.224
T58-000158,1.0,3.4444444444444446,0.0
T58-000159,1.0,3.181818181818182,0.0
T58-000160,0.7777777777777778,1.4,0.3111111111111111
T58-000161,1.0,0.7865168539325843,0.0
T58-000162,0.8999999999999999,3.835616438356164,0.3835616438356164
T58-000163,0.5,2.5454545454545454,1.2727272727272727
T58-000164,0.7,2.1875,0.65625
T58-000165,0.8,0.9859154929577465,0.1971830985915493
T58-000166,0.4,1.0447761194029852,0.6268656716417911
T58-000167,1.0,1.4000000000000001,0.0
T58-000168,,0.0,0.0
T58-000169,1.0,2.2857142857142856,0.0
T58-000170,0.8,1.3207547169811322,0.2641509433962264
T58-000171,0.5,1.1199999999999999,0.5599999999999999
T58-000172,0.625,2.382978723404255,0.8936170212765957
T58-000173,1.0,1.6333333333333333,0.0
T58-000174,0.6,2.857142857142857,1.1428571428571428
T58-000175,1.0,4.038461538461538,0.0
T58-000176,1.0,1.8148148148148149,0.0
T58-000177,0.8999999999999999,1.917808219178082,0.1917808219178082
T58-000178,1.0,1.4,0.0
T58-000179,1.0,3.0684931506849313,0.0
T58-000180,0.0,0.2857142857142857,0.2857142857142857
T58-000181,0.6666666666666666,1.2,0.4
T58-000182,1.0,2.0851063829787235,0.0
T58-000183,1.0,1.3725490196078431,0.0
T58-000184,1.0,5.384615384615384,0.0
T58-000185,1.0,15.4,0.0
T58-000186,0.75,4.666666666666667,1.1666666666666667
