cohort,trade_id,timestamp,direction,entry_price,atr,m1_outcome,m1_net_r,15m_context,5m_context,phase58d_decision,p4_status,h1_status,location_score,direction_score,reaction_score,total_evidence,direction_confidence_band,market_state,aligned_with_active,reason_codes,feature_combo,move_3_atr,move_5_atr,move_10_atr,move_20_atr,dist_5_ext_atr,dist_10_ext_atr,dist_20_ext_atr,dist_origin_atr,dist_pullback_ext_atr,m5_move_atr,m15_move_atr,prior_bar_range_atr,entry_gap_prior_close_atr,same_dir_streak,opp_dir_streak,range_compression_ratio,bars_since_opp_start,bars_signal_to_entry,swing_distance_atr,bars_since_swing,near_recent_extreme,follows_expansion_bar,follows_pullback,chasing_extended_move,entry_archetype,loser_cause
last_week,LW-063098,2026-08-25 00:17:00-05:00,LONG,29223.0,8.660714285714286,STOP,-1.0000248165804098,BULLISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,2.020618556701031,0.6061855670103092,1.9340206185567008,3.694845360824742,-0.23092783505154638,-0.23092783505154638,-0.23092783505154638,0.0865979381443299,2.6845360824742266,-0.7216494845360825,0.6927835051546392,1.3278350515463917,0.0865979381443299,3,0,0.8211382113821138,1,1,1.3855670103092783,3.0,True,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063099,2026-08-25 00:45:00-05:00,SHORT,29204.25,9.160714285714286,STOP,-1.0000248329434072,NEUTRAL,,TAKE,KEEP,KEEP,1,1,2,4,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,0.6276803118908382,2.6198830409356724,2.9200779727095516,2.2105263157894735,-0.32748538011695905,-0.32748538011695905,-0.32748538011695905,-0.0,3.32943469785575,0.9005847953216374,1.746588693957115,0.7095516569200779,0.0,1,0,1.542168674698795,1,1,2.1832358674463936,5.0,False,False,False,True,CHOP,LATE_EXTENSION
last_week,LW-063100,2026-08-25 00:54:00-05:00,LONG,29228.0,8.589285714285714,TARGET,2.4999751877268475,BULLISH,,TAKE,KEEP,KEEP,2,4,2,8,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,1.2515592515592517,1.600831600831601,2.7941787941787943,0.058212058212058215,-0.14553014553014554,-0.14553014553014554,-0.7858627858627859,-0.029106029106029108,3.1434511434511436,-0.8440748440748441,3.230769230769231,0.6694386694386695,-0.029106029106029108,3,0,0.5703703703703703,1,1,1.4844074844074846,4.0,True,False,False,True,CHOP,
last_week,LW-063101,2026-08-25 03:28:00-05:00,LONG,29281.0,20.696428571428573,STOP,-1.0000247775966586,BULLISH,,TAKE,KEEP,KEEP,2,4,1,7,MEDIUM,REVERSAL_TRANSITION,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_OPP+STR_OPP+HTF++REVE+STR,-0.4590163934426229,-0.15703192407247626,1.4857635893011216,2.633304572907679,-2.174288179465056,-2.174288179465056,-2.174288179465056,-0.0362381363244176,2.2950819672131146,4.094909404659188,2.886971527178602,0.5556514236410699,-0.0362381363244176,0,3,1.5167464114832536,1,1,-0.37446074201898183,1.0,False,False,True,True,EXTENDED_CONTINUATION,LATE_EXTENSION
last_week,LW-063102,2026-08-25 05:12:00-05:00,LONG,29404.5,9.0,STOP,-1.0000246636389925,BULLISH,,TAKE,KEEP,KEEP,2,3,1,6,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+MOD,-0.05555555555555555,2.0277777777777777,3.138888888888889,0.8333333333333334,-0.6388888888888888,-0.6388888888888888,-2.361111111111111,-0.05555555555555555,3.8333333333333335,4.916666666666667,-0.3055555555555556,1.3333333333333333,-0.05555555555555555,1,0,0.4887892376681614,1,1,3.2777777777777777,8.0,False,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063103,2026-08-25 06:00:00-05:00,SHORT,29358.0,6.714285714285714,TARGET,2.4999752992081143,BEARISH,,TAKE,KEEP,KEEP,2,4,1,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+MOD,-0.7074468085106382,0.22340425531914893,-0.03723404255319149,0.5585106382978723,-1.1914893617021276,-1.1914893617021276,-1.75,0.07446808510638298,1.7127659574468084,1.4893617021276595,-1.6382978723404256,0.4095744680851064,-0.07446808510638298,0,2,0.6559139784946236,1,1,1.0797872340425532,7.0,False,False,True,False,CHOP,
last_week,LW-063105,2026-08-25 07:34:00-05:00,SHORT,29342.5,8.214285714285714,TARGET,2.4999752848933476,BEARISH,,TAKE,KEEP,KEEP,1,3,2,6,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,0.9130434782608696,3.7434782608695656,4.1695652173913045,4.534782608695653,-0.15217391304347827,-0.15217391304347827,-0.15217391304347827,0.12173913043478261,4.869565217391305,0.4565217391304348,0.791304347826087,0.9130434782608696,-0.12173913043478261,8,0,0.7814207650273224,1,1,4.778260869565218,8.0,True,False,False,True,CHOP,
last_week,LW-063106,2026-08-25 08:35:00-05:00,LONG,29374.75,21.857142857142858,STOP,-1.0000246994394566,BULLISH,,TAKE,KEEP,KEEP,1,4,3,8,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,1.2124183006535947,3.3169934640522873,1.7957516339869282,2.3905228758169934,-0.06862745098039215,-0.06862745098039215,-0.06862745098039215,-0.02287581699346405,4.369281045751634,2.310457516339869,2.4477124183006533,1.0866013071895424,-0.02287581699346405,5,0,2.042105263157895,1,1,3.2598039215686274,5.0,True,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063107,2026-08-25 08:55:00-05:00,SHORT,29342.25,30.107142857142858,TARGET,2.4999752662231645,TRANSITION,,TAKE,KEEP,KEEP,2,1,2,5,VERY_LOW,PULLBACK,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_STRONG|PULLBACK_DEEP|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING,ACT_OPP+STR_OPP+HTF0+PULL+STR,0.863582443653618,0.797153024911032,0.25741399762752076,0.24080664294187426,-0.04151838671411625,-0.04151838671411625,-1.3534994068801898,0.033214709371293,2.4080664294187426,-1.5610913404507711,1.228944246737841,0.8054567022538552,-0.033214709371293,3,0,0.4878587196467991,1,1,2.30011862396204,6.0,True,False,False,False,EARLY_CONTINUATION,
last_week,LW-063108,2026-08-25 10:02:00-05:00,SHORT,29209.75,16.982142857142858,STOP,-1.0000248349181395,NEUTRAL,,TAKE,KEEP,KEEP,2,2,2,6,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,1.3543638275499474,1.6487907465825447,2.1198738170347005,-0.5152471083070452,-0.014721345951629864,-0.014721345951629864,-1.1041009463722398,-0.014721345951629864,2.973711882229232,-1.5162986330178758,-0.7802313354363827,1.0452155625657202,0.014721345951629864,4,0,0.4873646209386282,1,1,1.5457413249211356,3.0,True,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063109,2026-08-25 10:15:00-05:00,LONG,29223.75,15.589285714285714,TARGET,2.4999751781699953,NEUTRAL,,TAKE,KEEP,KEEP,1,1,2,4,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,0.2726231386025201,0.12829324169530357,0.49713631156930127,-1.4112256586483392,-0.48109965635738833,-0.48109965635738833,-1.6838487972508591,0.048109965635738834,1.7159221076746851,0.288659793814433,-0.6093928980526919,0.9621993127147767,0.048109965635738834,1,0,0.4433962264150943,1,1,0.6254295532646048,2.0,False,False,True,False,CHOP,
last_week,LW-063110,2026-08-25 11:19:00-05:00,LONG,29285.25,9.285714285714286,STOP,-1.0000247643422748,BULLISH,,TAKE,KEEP,KEEP,2,3,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,0.21538461538461537,0.8076923076923076,1.8576923076923075,2.503846153846154,-0.5115384615384615,-0.5115384615384615,-0.5115384615384615,0.0,2.3692307692307693,5.303846153846154,1.6961538461538461,1.1038461538461537,0.0,1,0,0.6890756302521008,1,1,1.7499999999999998,6.0,False,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063111,2026-08-25 11:48:00-05:00,SHORT,29266.5,10.482142857142858,STOP,-1.000024781226329,BEARISH,,TAKE,KEEP,KEEP,1,3,2,6,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+MOD,0.5485519591141397,-0.3816013628620102,2.480408858603066,1.7887563884156727,-0.7155025553662692,-0.7155025553662692,-0.7155025553662692,-0.023850085178875637,2.62350936967632,2.0034071550255534,2.7189097103918227,1.5979557069846677,0.023850085178875637,1,0,0.8660714285714285,1,1,1.120954003407155,2.0,False,True,True,True,CHOP,LATE_EXTENSION
last_week,LW-063112,2026-08-25 15:44:00-05:00,SHORT,29284.0,3.642857142857143,TARGET,2.499975239373056,TRANSITION,,TAKE,KEEP,KEEP,0,2,2,4,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,1.303921568627451,2.4705882352941178,5.764705882352941,6.794117647058823,-0.13725490196078433,-0.13725490196078433,-0.13725490196078433,-0.0,6.1078431372549025,-1.1666666666666667,5.5588235294117645,1.6470588235294117,0.0,12,0,0.8970588235294118,1,1,6.450980392156863,13.0,True,True,False,True,CHOP,
last_week,LW-063113,2026-08-25 17:28:00-05:00,LONG,29290.5,4.178571428571429,STOP,-1.0000247555843351,BEARISH,,TAKE,KEEP,KEEP,2,1,2,4,MEDIUM,REVERSAL_TRANSITION,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_CONTRADICTION|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|COUNTERTREND_STRONG,ACT_OPP+STR_ALN+HTF-+REVE+STR,0.41880341880341876,1.8547008547008546,-0.358974358974359,-1.7948717948717947,-0.6581196581196581,-0.7777777777777777,-3.5897435897435894,0.0,2.5128205128205128,0.7777777777777777,-0.4786324786324786,1.1965811965811965,0.0,1,0,0.43137254901960786,1,1,1.8547008547008546,6.0,False,True,False,False,LATE_CHASE,LATE_EXTENSION
last_week,LW-063114,2026-08-25 18:09:00-05:00,SHORT,29279.5,3.5357142857142856,TARGET,2.499975235657725,BEARISH,,TAKE,KEEP,KEEP,2,4,1,7,VERY_HIGH,REVERSAL_TRANSITION,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|FALSE_REVERSAL_LOW|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|FAILED_DOWN_EXTENSION,ACT_ALN+STR_ALN+HTF++REVE+STR,-0.98989898989899,2.3333333333333335,1.696969696969697,0.7070707070707071,-1.6262626262626263,-1.6262626262626263,-1.6262626262626263,-0.2828282828282828,2.5454545454545454,-0.5656565656565656,2.474747474747475,1.4848484848484849,0.2828282828282828,0,2,1.6774193548387097,1,1,2.5454545454545454,9.0,False,True,False,True,LATE_CHASE,
last_week,LW-063115,2026-08-25 20:55:00-05:00,LONG,29123.75,9.160714285714286,TARGET,2.499975098395073,BULLISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,0.8732943469785575,0.46393762183235865,0.3820662768031189,1.037037037037037,-0.32748538011695905,-0.32748538011695905,-0.5730994152046783,0.02729044834307992,2.074074074074074,1.5009746588693955,1.8830409356725144,1.009746588693957,0.02729044834307992,3,0,0.6363636363636364,1,1,1.9649122807017543,7.0,False,True,True,False,CHOP,
last_week,LW-063116,2026-08-25 22:26:00-05:00,SHORT,29221.75,5.357142857142857,TARGET,2.4999751851639065,NEUTRAL,,TAKE,KEEP,KEEP,1,2,2,5,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,ACT_ALN+STR_ALN+HTF0+UNCE+MOD,0.4666666666666667,1.4933333333333334,1.4000000000000001,0.6533333333333334,-0.23333333333333334,-0.23333333333333334,-1.3066666666666669,-0.23333333333333334,1.8666666666666667,-0.56,3.126666666666667,0.56,0.23333333333333334,1,0,0.44047619047619047,1,1,1.4000000000000001,3.0,True,False,False,True,CHOP,
last_week,LW-063117,2026-08-25 22:36:00-05:00,LONG,29231.5,6.714285714285714,TARGET,2.4999751922903015,BULLISH,,TAKE,KEEP,KEEP,0,3,2,5,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,1.2287234042553192,3.3138297872340425,1.75,0.5212765957446809,-0.44680851063829785,-0.44680851063829785,-0.44680851063829785,0.0,3.9468085106382977,1.2659574468085106,3.3138297872340425,1.2659574468085106,0.0,4,0,0.9439252336448598,1,1,3.4255319148936167,6.0,False,True,False,True,CHOP,
last_week,LW-063118,2026-08-25 23:42:00-05:00,SHORT,29259.75,5.339285714285714,TARGET,2.4999752174122705,BEARISH,,TAKE,KEEP,KEEP,1,4,2,7,MEDIUM,REVERSAL_TRANSITION,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_OPP+STR_OPP+HTF++REVE+STR,-0.2809364548494983,1.7792642140468227,2.1538461538461537,2.9498327759197323,-1.1705685618729096,-1.1705685618729096,-1.1705685618729096,-0.4214046822742475,2.3879598662207355,3.1839464882943145,4.026755852842809,0.9364548494983277,0.4214046822742475,1,0,0.67816091954023,1,1,2.903010033444816,11.0,False,False,False,True,LATE_CHASE,
last_week,LW-063119,2026-08-26 00:12:00-05:00,LONG,29247.25,10.714285714285714,STOP,-1.0000247977396188,TRANSITION,,TAKE,KEEP,KEEP,2,2,1,5,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,ACT_ALN+STR_ALN+HTF0+UNCE+MOD,-0.7933333333333333,0.07,-0.63,2.24,-1.1666666666666667,-1.1666666666666667,-1.1666666666666667,-0.21000000000000002,1.1433333333333333,0.6766666666666667,1.1666666666666667,0.8400000000000001,-0.21000000000000002,0,2,0.5263157894736842,1,1,0.5366666666666667,7.0,False,False,True,False,CHOP,CHOP
last_week,LW-063120,2026-08-26 01:37:00-05:00,LONG,29239.0,7.678571428571429,STOP,-1.0000248021630418,BULLISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,ACT_ALN+STR_ALN+HTF++UNCE+MOD,1.1069767441860465,2.8976744186046512,2.669767441860465,4.297674418604651,-0.2930232558139535,-0.2930232558139535,-0.2930232558139535,-0.19534883720930232,3.8093023255813954,1.7906976744186045,4.753488372093023,0.6186046511627907,-0.19534883720930232,3,0,1.0989010989010988,1,1,3.6465116279069765,7.0,False,False,False,True,CHOP,LATE_EXTENSION
last_week,LW-063121,2026-08-26 02:09:00-05:00,SHORT,29221.5,12.142857142857142,STOP,-1.0000248208132911,TRANSITION,,TAKE,KEEP,KEEP,1,2,2,5,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,2.2441176470588236,2.5941176470588236,2.697058823529412,3.4176470588235297,-0.18529411764705883,-0.18529411764705883,-0.18529411764705883,-0.12352941176470589,2.985294117647059,-1.2558823529411764,1.3176470588235294,0.9882352941176471,0.12352941176470589,3,0,1.1937984496124032,1,1,2.8411764705882354,3.0,True,False,False,True,CHOP,LATE_EXTENSION
last_week,LW-063122,2026-08-26 02:53:00-05:00,LONG,29201.0,8.535714285714286,TARGET,2.499975164823603,NEUTRAL,,TAKE,KEEP,KEEP,2,2,1,5,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,0.0,-1.7866108786610877,0.2635983263598326,0.8786610878661087,-2.1380753138075312,-2.1380753138075312,-2.1380753138075312,-0.11715481171548116,1.610878661087866,-2.0794979079497904,1.523012552301255,0.9665271966527196,-0.11715481171548116,1,0,1.2673267326732673,1,1,1.4351464435146442,3.0,False,False,True,False,CHOP,
last_week,LW-063123,2026-08-26 03:45:00-05:00,SHORT,29241.0,7.25,TARGET,2.4999751998973787,BULLISH,,TAKE,KEEP,KEEP,3,0,2,4,VERY_LOW,PULLBACK,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_CONTRADICTION|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|PULLBACK_DEEP|PULLBACK_AGAINST_DOMINANT|WEAK_REVERSAL_SUPPORT|PRIOR_MOVE_WEAKENING,ACT_OPP+STR_ALN+HTF-+PULL+MOD,0.9655172413793104,-0.1724137931034483,-1.7241379310344827,-5.0344827586206895,-0.896551724137931,-1.793103448275862,-6.275862068965517,0.20689655172413793,1.3793103448275863,-6.0344827586206895,-0.9655172413793104,0.6551724137931034,-0.20689655172413793,2,0,0.3492063492063492,1,1,1.3448275862068966,3.0,False,False,True,False,PULLBACK_CONTINUATION,
last_week,LW-063125,2026-08-26 05:03:00-05:00,SHORT,29219.25,5.607142857142857,TARGET,2.499975182827984,BEARISH,,TAKE,KEEP,KEEP,3,2,2,6,HIGH,REVERSAL_TRANSITION,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|COUNTERTREND_STRONG,ACT_OPP+STR_ALN+HTF++REVE+STR,1.961783439490446,3.031847133757962,0.8471337579617835,-0.445859872611465,-0.178343949044586,-0.178343949044586,-1.6496815286624205,-0.0445859872611465,3.0764331210191087,-5.127388535031847,-3.5222929936305736,1.2038216560509556,0.0445859872611465,4,0,0.7156862745098039,1,1,3.0764331210191087,5.0,True,True,False,False,LATE_CHASE,
last_week,LW-063126,2026-08-26 05:21:00-05:00,LONG,29198.0,5.946428571428571,TARGET,2.499975164474187,NEUTRAL,,TAKE,KEEP,KEEP,3,1,0,4,HIGH,REVERSAL_TRANSITION,False,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRIOR_MOVE_WEAKENING|COUNTERTREND_STRONG,ACT_OPP+STR_ALN+HTF0+REVE+STR,-2.06006006006006,-2.0180180180180183,-1.2612612612612613,-4.54054054054054,-2.3543543543543546,-2.3543543543543546,-5.717717717717718,0.08408408408408409,0.33633633633633636,-3.531531531531532,0.4624624624624625,2.606606606606607,0.08408408408408409,0,1,0.4375,1,1,0.2942942942942943,1.0,False,True,False,False,EARLY_TURN,
last_week,LW-063127,2026-08-26 05:30:00-05:00,SHORT,29200.0,6.5,STOP,-1.0000248342953055,NEUTRAL,,TAKE,KEEP,KEEP,2,2,2,6,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,0.8846153846153846,2.5,-0.5,0.8076923076923077,0.0,-0.5769230769230769,-0.6153846153846154,0.11538461538461539,2.6153846153846154,2.4615384615384617,-0.4230769230769231,0.9615384615384616,-0.11538461538461539,1,0,0.8095238095238095,1,1,2.6153846153846154,4.0,False,False,False,False,CHOP,CHOP
last_week,LW-063128,2026-08-26 05:39:00-05:00,LONG,29237.25,8.160714285714286,STOP,-1.000024804057113,NEUTRAL,,TAKE,KEEP,KEEP,0,2,2,4,HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF0+UNCE+STR,1.1947483588621444,1.1334792122538293,4.411378555798687,3.2472647702407,0.0,0.0,0.0,0.06126914660831509,5.943107221006564,1.6542669584245075,3.4004376367614877,1.1641137855579868,0.06126914660831509,2,0,0.7345132743362832,1,1,1.1334792122538293,2.0,True,True,False,True,CHOP,LATE_EXTENSION
last_week,LW-063129,2026-08-26 06:41:00-05:00,SHORT,29200.0,9.964285714285714,STOP,-1.00002483724265,BEARISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+MOD,0.5770609318996416,2.9856630824372763,5.946236559139785,5.369175627240144,-0.2007168458781362,-0.2007168458781362,-0.2007168458781362,0.1003584229390681,6.197132616487456,4.917562724014338,4.365591397849463,0.9534050179211471,-0.1003584229390681,8,0,1.5555555555555556,1,1,5.193548387096775,8.0,True,False,False,True,CHOP,LATE_EXTENSION
last_week,LW-063130,2026-08-26 07:22:00-05:00,LONG,29225.0,10.142857142857142,TARGET,2.4999751838594846,BULLISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,2.193661971830986,2.785211267605634,2.193661971830986,0.7887323943661972,-0.12323943661971831,-0.12323943661971831,-0.12323943661971831,-0.04929577464788733,3.450704225352113,-1.4788732394366197,4.091549295774648,1.1091549295774648,-0.04929577464788733,3,0,1.330275229357798,1,1,3.1056338028169015,5.0,True,True,False,True,CHOP,
last_week,LW-063131,2026-08-26 07:36:00-05:00,SHORT,29157.75,20.392857142857142,STOP,-1.0000248821468758,BEARISH,,TAKE,KEEP,KEEP,1,4,2,7,VERY_HIGH,UNCERTAIN,True,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_STRONG,ACT_ALN+STR_ALN+HTF++UNCE+STR,1.042031523642732,1.1646234676007006,3.714535901926445,1.9737302977232924,-0.18388791593695272,-0.18388791593695272,-0.18388791593695272,-0.024518388791593695,5.17338003502627,1.7162872154115587,4.535901926444834,1.3239929947460596,0.024518388791593695,2,0,0.8976109215017064,1,1,1.3975481611208407,2.0,True,True,False,True,CHOP,LATE_EXTENSION
