timestamp,bar_i,opportunity_id,state_before,state_after,direction,location_score,direction_score,reaction_score,total_evidence,15m_state,5m_state,reason_codes,decision,is_new_opportunity,entry_price,system,ts,stream
2026-08-25 20:54:00-05:00,3133040,OPP_03133040_LONG,EXPIRED,IN_TRADE,LONG,1,4,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29123.75,LW,2026-08-25 20:54:00-05:00,phase58d_decision
2026-08-25 22:25:00-05:00,3133131,OPP_03133131_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,2,5,NEUTRAL,BEARISH,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|RECLAIM|DIR_RESPONSE,TAKE,True,29221.75,LW,2026-08-25 22:25:00-05:00,phase58d_decision
2026-08-25 22:35:00-05:00,3133141,OPP_03133141_LONG,EXPIRED,IN_TRADE,LONG,0,3,2,5,BULLISH,NEUTRAL,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29231.5,LW,2026-08-25 22:35:00-05:00,phase58d_decision
2026-08-25 23:41:00-05:00,3133207,OPP_03133207_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|FAILED_EXT|DIR_RESPONSE,TAKE,True,29259.75,LW,2026-08-25 23:41:00-05:00,phase58d_decision
2026-08-26 00:11:00-05:00,3133237,OPP_03133237_LONG,EXPIRED,IN_TRADE,LONG,2,2,1,5,TRANSITION,BULLISH,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|MOM_LOSS,TAKE,True,29247.25,LW,2026-08-26 00:11:00-05:00,phase58d_decision
2026-08-26 00:51:00-05:00,3133277,OPP_03133277_SHORT,EXPIRED,WAIT,SHORT,1,1,1,3,TRANSITION,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|REJECTION,WAIT,True,,LW,2026-08-26 00:51:00-05:00,phase58d_decision
2026-08-26 01:36:00-05:00,3133322,OPP_03133322_LONG,EXPIRED,IN_TRADE,LONG,1,4,2,7,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29239.0,LW,2026-08-26 01:36:00-05:00,phase58d_decision
2026-08-26 02:08:00-05:00,3133354,OPP_03133354_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,2,5,TRANSITION,BEARISH,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29221.5,LW,2026-08-26 02:08:00-05:00,phase58d_decision
2026-08-26 02:52:00-05:00,3133398,OPP_03133398_LONG,EXPIRED,IN_TRADE,LONG,2,2,1,5,NEUTRAL,NEUTRAL,PB_HEALTHY_DEPTH|5M_NEAR_SWING_LOW|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|DIR_RESPONSE,TAKE,True,29201.0,LW,2026-08-26 02:52:00-05:00,phase58d_decision
2026-08-26 03:44:00-05:00,3133450,OPP_03133450_SHORT,EXPIRED,IN_TRADE,SHORT,3,0,2,4,BULLISH,NEUTRAL,NEAR_SWING_HIGH|HIGH_IN_RANGE|5M_NEAR_SWING_HIGH|15M_CONTRA_2|5M_LH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,TAKE,True,29241.0,LW,2026-08-26 03:44:00-05:00,phase58d_decision
2026-08-26 04:43:00-05:00,3133509,OPP_03133509_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,4,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,TAKE,True,29215.75,LW,2026-08-26 04:43:00-05:00,phase58d_decision
2026-08-26 05:02:00-05:00,3133528,OPP_03133528_SHORT,EXPIRED,IN_TRADE,SHORT,3,2,2,6,BEARISH,BULLISH,NEAR_SWING_HIGH|PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|5M_EXPANSION_AGAINST,TAKE,True,29219.25,LW,2026-08-26 05:02:00-05:00,phase58d_decision
2026-08-26 05:20:00-05:00,3133546,OPP_03133546_LONG,EXPIRED,IN_TRADE,LONG,3,1,0,4,NEUTRAL,NEUTRAL,NEAR_SWING_LOW|LOW_IN_RANGE|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_DN,TAKE,True,29198.0,LW,2026-08-26 05:20:00-05:00,phase58d_decision
2026-08-26 05:29:00-05:00,3133555,OPP_03133555_SHORT,EXPIRED,IN_TRADE,SHORT,2,2,2,6,NEUTRAL,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_DN|RECLAIM|DIR_RESPONSE,TAKE,True,29200.0,LW,2026-08-26 05:29:00-05:00,phase58d_decision
2026-08-26 05:38:00-05:00,3133564,OPP_03133564_LONG,EXPIRED,IN_TRADE,LONG,0,2,2,4,NEUTRAL,NEUTRAL,15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29237.25,LW,2026-08-26 05:38:00-05:00,phase58d_decision
2026-08-26 06:40:00-05:00,3133626,OPP_03133626_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29200.0,LW,2026-08-26 06:40:00-05:00,phase58d_decision
2026-08-26 07:21:00-05:00,3133667,OPP_03133667_LONG,EXPIRED,IN_TRADE,LONG,1,4,2,7,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29225.0,LW,2026-08-26 07:21:00-05:00,phase58d_decision
2026-08-26 07:35:00-05:00,3133681,OPP_03133681_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29157.75,LW,2026-08-26 07:35:00-05:00,phase58d_decision
2026-08-26 08:14:00-05:00,3133720,OPP_03133720_LONG,EXPIRED,PASS,LONG,0,0,2,0,BEARISH,BEARISH,15M_NEUTRAL|5M_LH|5M_LL|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION|5M_EXPANSION_AGAINST,PASS,True,,LW,2026-08-26 08:14:00-05:00,phase58d_decision
2026-08-26 09:08:00-05:00,3133774,OPP_03133774_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,2,5,NEUTRAL,BEARISH,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|MICRO_SHIFT|REJECTION,TAKE,True,29286.75,LW,2026-08-26 09:08:00-05:00,phase58d_decision
2026-08-26 09:33:00-05:00,3133799,OPP_03133799_LONG,EXPIRED,PASS,LONG,0,-1,2,0,BEARISH,NEUTRAL,15M_CONTRA_-2|5M_HH|5M_LL|5M_MOM_DN|MICRO_SHIFT|REJECTION|HTF_CONTRADICTION,PASS,True,,LW,2026-08-26 09:33:00-05:00,phase58d_decision
2026-08-26 10:12:00-05:00,3133838,OPP_03133838_SHORT,EXPIRED,PASS,SHORT,1,-2,3,0,BULLISH,BULLISH,5M_PB_DEPTH_OK|15M_CONTRA_2|5M_HH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|REJECTION|HTF_CONTRADICTION|5M_EXPANSION_AGAINST,PASS,True,,LW,2026-08-26 10:12:00-05:00,phase58d_decision
2026-08-26 10:40:00-05:00,3133866,OPP_03133866_LONG,EXPIRED,IN_TRADE,LONG,1,4,2,7,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29267.5,LW,2026-08-26 10:40:00-05:00,phase58d_decision
2026-08-26 10:58:00-05:00,3133884,OPP_03133884_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29225.25,LW,2026-08-26 10:58:00-05:00,phase58d_decision
2026-08-26 11:47:00-05:00,3133933,OPP_03133933_LONG,EXPIRED,IN_TRADE,LONG,3,2,2,7,NEUTRAL,NEUTRAL,NEAR_SWING_LOW|PB_HEALTHY_DEPTH|5M_NEAR_SWING_LOW|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29194.25,LW,2026-08-26 11:47:00-05:00,phase58d_decision
2026-08-26 12:48:00-05:00,3133994,OPP_03133994_SHORT,EXPIRED,WAIT,SHORT,1,-1,3,2,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_CONTRA_2|5M_HH|5M_LL|FAILED_EXT|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-26 12:48:00-05:00,phase58d_decision
2026-08-26 12:55:00-05:00,3134001,OPP_03134001_LONG,EXPIRED,IN_TRADE,LONG,1,4,1,6,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|MICRO_SHIFT,TAKE,True,29288.75,LW,2026-08-26 12:55:00-05:00,phase58d_decision
2026-08-26 13:26:00-05:00,3134032,OPP_03134032_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,1,4,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_SUPPORT_1|5M_HH|5M_LL|5M_MOM_UP|DIR_RESPONSE,TAKE,True,29277.75,LW,2026-08-26 13:26:00-05:00,phase58d_decision
2026-08-26 13:40:00-05:00,3134046,OPP_03134046_LONG,EXPIRED,IN_TRADE,LONG,1,4,1,6,BULLISH,BULLISH,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|REJECTION,TAKE,True,29293.25,LW,2026-08-26 13:40:00-05:00,phase58d_decision
2026-08-26 14:28:00-05:00,3134094,OPP_03134094_SHORT,EXPIRED,WAIT,SHORT,1,1,2,3,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-26 14:28:00-05:00,phase58d_decision
2026-08-26 15:02:00-05:00,3134128,OPP_03134128_LONG,EXPIRED,IN_TRADE,LONG,2,4,2,8,BULLISH,BULLISH,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29331.0,LW,2026-08-26 15:02:00-05:00,phase58d_decision
2026-08-26 15:25:00-05:00,3134151,OPP_03134151_SHORT,EXPIRED,WAIT,SHORT,2,-2,3,2,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_CONTRA_2|5M_HL|MOM_LOSS|RECLAIM|REJECTION|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-26 15:25:00-05:00,phase58d_decision
2026-08-26 15:36:00-05:00,3134162,OPP_03134162_LONG,EXPIRED,IN_TRADE,LONG,2,3,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29340.5,LW,2026-08-26 15:36:00-05:00,phase58d_decision
2026-08-26 18:14:00-05:00,3134260,OPP_03134260_SHORT,EXPIRED,IN_TRADE,SHORT,0,3,3,6,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|FAILED_EXT|RECLAIM|DIR_RESPONSE,TAKE,True,29593.25,LW,2026-08-26 18:14:00-05:00,phase58d_decision
2026-08-26 18:45:00-05:00,3134291,OPP_03134291_LONG,EXPIRED,IN_TRADE,LONG,0,4,2,6,BULLISH,BULLISH,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29612.75,LW,2026-08-26 18:45:00-05:00,phase58d_decision
2026-08-26 19:03:00-05:00,3134309,OPP_03134309_SHORT,EXPIRED,IN_TRADE,SHORT,2,1,2,4,BEARISH,BULLISH,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|5M_EXPANSION_AGAINST,TAKE,True,29620.5,LW,2026-08-26 19:03:00-05:00,phase58d_decision
2026-08-26 20:21:00-05:00,3134387,OPP_03134387_LONG,EXPIRED,IN_TRADE,LONG,0,2,2,4,NEUTRAL,BULLISH,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29493.75,LW,2026-08-26 20:21:00-05:00,phase58d_decision
2026-08-26 21:15:00-05:00,3134441,OPP_03134441_SHORT,EXPIRED,PASS,SHORT,2,0,0,1,BULLISH,NEUTRAL,NEAR_SWING_HIGH|PB_HEALTHY_DEPTH|15M_CONTRA_2|5M_HH|5M_LL|5M_MOM_DN|HTF_CONTRADICTION,PASS,True,,LW,2026-08-26 21:15:00-05:00,phase58d_decision
2026-08-26 21:47:00-05:00,3134473,OPP_03134473_LONG,EXPIRED,IN_TRADE,LONG,2,3,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_NEAR_15M_LOW|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|MICRO_SHIFT|REJECTION,TAKE,True,29542.25,LW,2026-08-26 21:47:00-05:00,phase58d_decision
2026-08-26 22:33:00-05:00,3134519,OPP_03134519_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,2,5,TRANSITION,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29557.5,LW,2026-08-26 22:33:00-05:00,phase58d_decision
2026-08-27 01:18:00-05:00,3134684,OPP_03134684_LONG,EXPIRED,WAIT,LONG,1,0,2,2,TRANSITION,BEARISH,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_LH|5M_LL|RECLAIM|DIR_RESPONSE|5M_EXPANSION_AGAINST,WAIT,True,,LW,2026-08-27 01:18:00-05:00,phase58d_decision
2026-08-27 01:50:00-05:00,3134716,OPP_03134716_SHORT,EXPIRED,PASS,SHORT,0,0,2,1,BULLISH,NEUTRAL,15M_CONTRA_2|5M_LH|5M_LL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,PASS,True,,LW,2026-08-27 01:50:00-05:00,phase58d_decision
2026-08-27 02:01:00-05:00,3134727,OPP_03134727_LONG,EXPIRED,IN_TRADE,LONG,2,3,1,6,BULLISH,NEUTRAL,NEAR_SWING_LOW|LOW_IN_RANGE|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|MOM_LOSS,TAKE,True,29480.5,LW,2026-08-27 02:01:00-05:00,phase58d_decision
2026-08-27 02:44:00-05:00,3134770,OPP_03134770_SHORT,EXPIRED,IN_TRADE,SHORT,0,2,2,4,TRANSITION,BEARISH,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|MICRO_SHIFT|REJECTION,TAKE,True,29504.75,LW,2026-08-27 02:44:00-05:00,phase58d_decision
2026-08-27 02:53:00-05:00,3134779,OPP_03134779_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,4,BULLISH,BEARISH,PB_HEALTHY_DEPTH|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|5M_EXPANSION_AGAINST,TAKE,True,29532.5,LW,2026-08-27 02:53:00-05:00,phase58d_decision
2026-08-27 03:38:00-05:00,3134824,OPP_03134824_SHORT,EXPIRED,PASS,SHORT,1,-1,1,0,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_CONTRA_2|5M_LH|5M_HL|5M_MOM_UP|MOM_LOSS|HTF_CONTRADICTION,PASS,True,,LW,2026-08-27 03:38:00-05:00,phase58d_decision
2026-08-27 03:48:00-05:00,3134834,OPP_03134834_LONG,EXPIRED,IN_TRADE,LONG,0,4,2,6,BULLISH,NEUTRAL,15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29655.75,LW,2026-08-27 03:48:00-05:00,phase58d_decision
2026-08-27 04:04:00-05:00,3134850,OPP_03134850_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|MICRO_SHIFT|REJECTION,TAKE,True,29590.5,LW,2026-08-27 04:04:00-05:00,phase58d_decision
2026-08-27 04:22:00-05:00,3134868,OPP_03134868_LONG,EXPIRED,WAIT,LONG,2,0,2,3,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_CONTRA_-2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-27 04:22:00-05:00,phase58d_decision
2026-08-27 04:54:00-05:00,3134900,OPP_03134900_SHORT,EXPIRED,WAIT,SHORT,2,0,2,3,NEUTRAL,BULLISH,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT|5M_EXPANSION_AGAINST,WAIT,True,,LW,2026-08-27 04:54:00-05:00,phase58d_decision
2026-08-27 05:10:00-05:00,3134916,OPP_03134916_LONG,EXPIRED,WAIT,LONG,1,1,2,3,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_DN|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-27 05:10:00-05:00,phase58d_decision
2026-08-27 05:17:00-05:00,3134923,OPP_03134923_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,1,7,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|RECLAIM,TAKE,True,29597.25,LW,2026-08-27 05:17:00-05:00,phase58d_decision
2026-08-27 05:42:00-05:00,3134948,OPP_03134948_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,5,TRANSITION,NEUTRAL,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29588.5,LW,2026-08-27 05:42:00-05:00,phase58d_decision
2026-08-27 06:27:00-05:00,3134993,OPP_03134993_SHORT,EXPIRED,IN_TRADE,SHORT,0,4,2,6,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29578.0,LW,2026-08-27 06:27:00-05:00,phase58d_decision
2026-08-27 07:01:00-05:00,3135027,OPP_03135027_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,5,NEUTRAL,NEUTRAL,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29565.5,LW,2026-08-27 07:01:00-05:00,phase58d_decision
2026-08-27 07:38:00-05:00,3135064,OPP_03135064_SHORT,EXPIRED,IN_TRADE,SHORT,1,4,2,7,BEARISH,BEARISH,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29550.0,LW,2026-08-27 07:38:00-05:00,phase58d_decision
2026-08-27 08:09:00-05:00,3135095,OPP_03135095_LONG,EXPIRED,IN_TRADE,LONG,2,1,1,4,TRANSITION,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|MOM_LOSS,TAKE,True,29551.25,LW,2026-08-27 08:09:00-05:00,phase58d_decision
2026-08-27 08:18:00-05:00,3135104,OPP_03135104_SHORT,EXPIRED,IN_TRADE,SHORT,2,1,2,5,NEUTRAL,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29549.0,LW,2026-08-27 08:18:00-05:00,phase58d_decision
2026-08-27 08:38:00-05:00,3135124,OPP_03135124_LONG,EXPIRED,IN_TRADE,LONG,1,3,1,5,BULLISH,NEUTRAL,LOW_IN_RANGE|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|MOM_LOSS,TAKE,True,29458.5,LW,2026-08-27 08:38:00-05:00,phase58d_decision
2026-08-27 08:49:00-05:00,3135135,OPP_03135135_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,2,8,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|RECLAIM|DIR_RESPONSE,TAKE,True,29477.0,LW,2026-08-27 08:49:00-05:00,phase58d_decision
2026-08-27 09:03:00-05:00,3135149,OPP_03135149_LONG,EXPIRED,IN_TRADE,LONG,2,3,2,7,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_1|5M_LH|5M_HL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29547.75,LW,2026-08-27 09:03:00-05:00,phase58d_decision
2026-08-27 10:30:00-05:00,3135236,OPP_03135236_SHORT,EXPIRED,IN_TRADE,SHORT,0,3,2,5,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29573.75,LW,2026-08-27 10:30:00-05:00,phase58d_decision
2026-08-27 11:03:00-05:00,3135269,OPP_03135269_LONG,EXPIRED,IN_TRADE,LONG,1,2,2,5,TRANSITION,BULLISH,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29622.25,LW,2026-08-27 11:03:00-05:00,phase58d_decision
2026-08-27 11:21:00-05:00,3135287,OPP_03135287_SHORT,EXPIRED,IN_TRADE,SHORT,1,2,2,5,NEUTRAL,NEUTRAL,5M_PB_DEPTH_OK|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29575.0,LW,2026-08-27 11:21:00-05:00,phase58d_decision
2026-08-27 11:32:00-05:00,3135298,OPP_03135298_LONG,EXPIRED,IN_TRADE,LONG,1,3,3,7,BULLISH,NEUTRAL,5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|FAILED_EXT|MICRO_SHIFT|REJECTION,TAKE,True,29609.75,LW,2026-08-27 11:32:00-05:00,phase58d_decision
2026-08-27 12:50:00-05:00,3135376,OPP_03135376_SHORT,EXPIRED,IN_TRADE,SHORT,2,3,2,7,BEARISH,NEUTRAL,5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|FAILED_EXT|DIR_RESPONSE,TAKE,True,29614.25,LW,2026-08-27 12:50:00-05:00,phase58d_decision
2026-08-27 13:35:00-05:00,3135421,OPP_03135421_LONG,EXPIRED,WAIT,LONG,0,0,3,2,BEARISH,BULLISH,15M_CONTRA_-2|5M_HH|5M_HL|FAILED_EXT|MICRO_SHIFT|REJECTION|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-27 13:35:00-05:00,phase58d_decision
2026-08-27 15:07:00-05:00,3135513,OPP_03135513_SHORT,EXPIRED,PASS,SHORT,1,-1,1,0,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_CONTRA_2|5M_HH|5M_LL|5M_MOM_UP|MICRO_SHIFT|HTF_CONTRADICTION,PASS,True,,LW,2026-08-27 15:07:00-05:00,phase58d_decision
2026-08-27 15:53:00-05:00,3135559,OPP_03135559_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,2,8,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|RECLAIM|DIR_RESPONSE,TAKE,True,29627.25,LW,2026-08-27 15:53:00-05:00,phase58d_decision
2026-08-27 17:09:00-05:00,3135575,OPP_03135575_LONG,EXPIRED,WAIT,LONG,1,1,2,3,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,WAIT,True,,LW,2026-08-27 17:09:00-05:00,phase58d_decision
2026-08-27 18:02:00-05:00,3135628,OPP_03135628_SHORT,EXPIRED,IN_TRADE,SHORT,2,4,1,7,BEARISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|REJECTION,TAKE,True,29634.0,LW,2026-08-27 18:02:00-05:00,phase58d_decision
2026-08-27 18:54:00-05:00,3135680,OPP_03135680_SHORT,EXPIRED,IN_TRADE,SHORT,0,4,2,6,BEARISH,NEUTRAL,15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|DIR_RESPONSE|MICRO_SHIFT,TAKE,True,29594.25,LW,2026-08-27 18:54:00-05:00,phase58d_decision
2026-08-27 19:07:00-05:00,3135693,OPP_03135693_LONG,EXPIRED,IN_TRADE,LONG,2,4,2,8,BULLISH,NEUTRAL,PB_HEALTHY_DEPTH|5M_PB_DEPTH_OK|15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|RECLAIM|DIR_RESPONSE,TAKE,True,29614.25,LW,2026-08-27 19:07:00-05:00,phase58d_decision
2026-08-27 19:35:00-05:00,3135721,OPP_03135721_SHORT,EXPIRED,PASS,SHORT,0,0,2,1,BULLISH,NEUTRAL,15M_CONTRA_2|5M_HH|5M_LL|5M_MOM_DN|RECLAIM|DIR_RESPONSE|HTF_CONTRADICTION,PASS,True,,LW,2026-08-27 19:35:00-05:00,phase58d_decision
