signal_id,marker_bar_timestamp,direction,signal_type,confidence,phase44_class,setup_type,fold,train_selected_b1_window,b1_timestamp,b1_delay_min,entry_price,entry_i,stop,target,final_r,mae,mfe,wrong_direction,structure_level,structure_age_bars,break_strength,break_strength_atr,range_atr,body_atr,body_range_ratio,close_quality,upper_wick_ratio,lower_wick_ratio,opposing_wick_ratio,local_liquidity_sweep,structure_touches,atr_1m,retest_state,follow_through_state
3857,2023-07-17 15:15:00+00:00,Long,L,B,B,L,4,10,2023-07-17 10:31:00-05:00,1.0,15786.5,2032805,15231.759649755828,15298.181644908247,2.9986930822687032,0.0193784353261274,0.0004506612866541,0.0,15784.25,3.0,2.25,0.29577464788732394,1.2488262910798122,0.9201877934272301,0.7368421052631579,0.8421052631578947,0.15789473684210525,0.10526315789473684,0.15789473684210525,0,3,7.607142857142857,immediate,none
3867,2023-07-20 18:30:00+00:00,Short,S,A,A,S,4,10,2023-07-20 13:53:00-05:00,8.0,15608.5,2037147,15114.129045774003,15015.612862677986,0.9985334898949816,0.0151707941898452,0.0015170794189845,0.0,15615.75,3.0,7.25,0.8007889546351085,1.6291913214990137,1.3806706114398422,0.847457627118644,1.0,0.15254237288135594,0.0,0.0,0,5,9.053571428571429,immediate,none
3869,2023-07-21 18:15:00+00:00,Short,S,B,B,S,4,10,2023-07-21 13:31:00-05:00,1.0,15584.25,2038505,15101.521310454837,14990.436068635488,0.9984981211688844,0.0124293420506109,0.0041431140168703,0.0,15591.75,3.0,7.5,0.9699769053117784,1.584295612009238,1.2933025404157044,0.8163265306122449,0.8775510204081632,0.061224489795918366,0.12244897959183673,0.12244897959183673,0,4,7.732142857142857,immediate,none
3874,2023-07-25 15:15:00+00:00,Long,L,B,B,L,4,10,2023-07-25 10:33:00-05:00,3.0,15654.75,2041086,15109.070322391031,15173.322708828124,2.9986713817102797,0.0,0.0155769040863769,0.0,15654.25,2.0,0.5,0.08358208955223881,0.8776119402985075,0.5432835820895523,0.6190476190476191,0.7142857142857143,0.2857142857142857,0.09523809523809523,0.2857142857142857,0,6,5.982142857142857,immediate,none
3877,2023-07-26 15:00:00+00:00,Short,S,A,A,S,4,10,2023-07-26 10:24:00-05:00,9.0,15539.75,2042457,15044.112142061482,14965.663573815556,0.9985372384526569,0.0075660080034991,0.0030264032013996,0.0,15545.75,3.0,6.0,0.8527918781725888,1.3147208121827412,1.1370558375634519,0.8648648648648649,0.918918918918919,0.05405405405405406,0.08108108108108109,0.08108108108108109,0,3,7.035714285714286,immediate,none
3882,2023-07-27 17:15:00+00:00,Short,RS,A+,A+,RS,4,10,2023-07-27 12:30:00-05:00,0.0,15736.0,2043963,15314.39642331332,15208.782298095712,0.9982803751199228,0.0065227150623622,0.0243119379597137,0.0,15739.75,9.0,3.75,0.23127753303964757,0.8480176211453744,0.33920704845814975,0.4,0.6,0.2,0.4,0.4,0,3,16.214285714285715,immediate,none
3883,2023-07-27 17:30:00+00:00,Short,S,A,A,S,4,10,2023-07-27 12:53:00-05:00,8.0,15712.75,2043986,15246.564716894469,15127.305849316595,0.998444824351446,0.0150154890205219,0.0101890818353541,0.0,15716.25,6.0,3.5,0.29652042360060515,1.1437216338880485,0.3177004538577912,0.2777777777777778,0.6481481481481481,0.37037037037037035,0.35185185185185186,0.35185185185185186,0,4,11.803571428571429,immediate,none
3884,2023-07-28 15:00:00+00:00,Long,L,A,A,L,4,10,2023-07-28 10:16:00-05:00,1.0,15855.5,2045209,15275.681273068723,15369.352572508207,2.998749609203143,0.0090545540462032,0.0060363693641354,0.0,15848.0,2.0,7.5,0.8484848484848485,1.5555555555555556,1.1595959595959597,0.7454545454545455,0.8727272727272727,0.12727272727272726,0.12727272727272726,0.12727272727272726,0,1,8.839285714285714,immediate,none
3885,2023-07-28 16:45:00+00:00,Short,S,B,B,S,4,10,2023-07-28 12:00:00-05:00,0.0,15846.5,2045313,15360.040659534385,15267.623207816903,0.9985096390598522,0.0010278351311363,0.0174731972293187,0.0,15847.5,2.0,1.0,0.12334801762114536,1.4801762114537445,1.1101321585903083,0.75,0.75,0.0,0.25,0.25,0,1,8.107142857142858,immediate,none
3886,2023-07-28 16:45:00+00:00,Short,RS,B,B,RS,4,10,2023-07-28 12:00:00-05:00,0.0,15846.5,2045313,15368.415659534385,15287.550389281589,0.9984835311708936,0.0010458405717975,0.0177792897205578,0.0,15847.5,2.0,1.0,0.12334801762114536,1.4801762114537445,1.1101321585903083,0.75,0.75,0.0,0.25,0.25,0,1,8.107142857142858,immediate,none
3888,2023-07-31 20:00:00+00:00,Long,L,B,B,L,4,10,2023-07-31 15:15:00-05:00,0.0,15871.25,2046888,15322.583603862828,15405.681142707102,2.998678614172283,0.0004556502854195,0.0077460548521317,0.0,15870.0,11.0,1.25,0.3763440860215054,1.129032258064516,0.15053763440860216,0.13333333333333333,0.8,0.2,0.6666666666666666,0.2,0,9,3.3214285714285716,immediate,none
3891,2023-08-02 16:45:00+00:00,Long,L,A,A,L,4,10,2023-08-02 12:00:00-05:00,0.0,15483.0,2049453,14928.296457866962,15036.905816332652,2.998692995546392,0.0018027647635972,0.0162248828723748,0.0,15470.75,7.0,12.25,1.4381551362683438,0.9979035639412999,0.4109014675052411,0.4117647058823529,0.8235294117647058,0.17647058823529413,0.4117647058823529,0.17647058823529413,0,4,8.517857142857142,immediate,none
3892,2023-08-02 17:00:00+00:00,Long,RL,B,B,RL,4,10,2023-08-02 12:17:00-05:00,2.0,15493.0,2049470,14929.702068019322,15022.165921772694,2.4987129368690373,0.0071010379639334,0.00532577847295,0.0,15492.5,12.0,0.5,0.05656565656565657,1.1595959595959597,1.0464646464646465,0.9024390243902439,0.926829268292683,0.07317073170731707,0.024390243902439025,0.07317073170731707,0,7,8.839285714285714,immediate,none
3896,2023-08-04 18:00:00+00:00,Short,S,A+,A+,S,4,10,2023-08-04 13:18:00-05:00,3.0,15444.0,2052291,15018.557809554786,14900.371633191118,0.9982958906843692,0.0223297082737809,0.0158658453524233,0.0,15464.75,2.0,20.75,1.4222766217870257,2.0734394124847,1.9534883720930234,0.9421487603305785,0.9752066115702479,0.03305785123966942,0.024793388429752067,0.024793388429752067,0,5,14.589285714285714,immediate,none
3897,2023-08-07 16:00:00+00:00,Long,L,B,B,L,4,10,2023-08-07 11:24:00-05:00,9.0,15407.75,2053557,14863.533769991782,14966.398690024656,2.998667808933245,0.0018375049196619,0.0124031582077184,0.0,15407.25,2.0,0.5,0.0671462829736211,1.275779376498801,1.0743405275779376,0.8421052631578947,0.9210526315789473,0.07894736842105263,0.07894736842105263,0.07894736842105263,0,4,7.446428571428571,immediate,none
3898,2023-08-07 20:00:00+00:00,Long,L,B,B,L,4,10,2023-08-07 15:15:00-05:00,0.0,15490.75,2053788,14942.798721118275,15028.603836645168,2.998676889665301,0.0022812247149984,0.0009124898859993,0.0,15488.25,6.0,2.5,0.8333333333333334,1.1666666666666667,1.0,0.8571428571428571,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,12,3.0,immediate,none
3901,2023-08-09 15:00:00+00:00,Short,S,A+,A+,S,4,10,2023-08-09 10:15:00-05:00,0.0,15180.75,2056248,14701.716604873838,14610.237851570875,0.998486535578988,0.0015656528493226,0.0266160984384858,0.0,15212.0,7.0,31.25,3.097345132743363,1.3380530973451328,0.27256637168141595,0.2037037037037037,0.6481481481481481,0.6481481481481481,0.14814814814814814,0.14814814814814814,0,3,10.089285714285714,immediate,none
3902,2023-08-09 17:15:00+00:00,Long,L,B,B,L,4,10,2023-08-09 12:30:00-05:00,0.0,15258.25,2056383,14696.87086749182,14795.38739752454,2.998708537674422,0.0164772779470302,0.0017813273456248,0.0,15246.25,4.0,12.0,1.68,1.96,1.96,1.0,1.0,0.0,0.0,0.0,0,8,7.142857142857143,immediate,none
3903,2023-08-10 14:45:00+00:00,Short,S,A+,A+,S,4,10,2023-08-10 10:00:00-05:00,0.0,15316.0,2057613,14846.979279832223,14720.420368040994,0.9984542260739768,0.0026651274586607,0.0314485040121973,0.0,15339.0,3.0,23.0,1.3849462365591398,1.475268817204301,0.9483870967741935,0.6428571428571429,0.9081632653061225,0.2653061224489796,0.09183673469387756,0.09183673469387756,0,2,16.607142857142858,immediate,none
3905,2023-08-11 15:00:00+00:00,Short,S,A+,A+,S,4,10,2023-08-11 10:17:00-05:00,2.0,15064.5,2059010,14594.284350373598,14487.363432460988,0.9984581542520417,0.0111650898990096,0.0053167094757188,0.0,15066.0,6.0,1.5,0.13354531001589826,0.9348171701112877,0.37837837837837834,0.40476190476190477,0.9523809523809523,0.5476190476190477,0.047619047619047616,0.047619047619047616,0,2,11.232142857142858,immediate,none
3911,2023-08-14 19:45:00+00:00,Long,L,A,A,L,4,10,2023-08-14 15:00:00-05:00,0.0,15270.0,2060673,14712.047885448654,14800.27033664656,2.9987006053367447,0.0053768055031251,0.0026884027515625,0.0,15247.5,10.0,22.5,3.036144578313253,1.180722891566265,0.26987951807228916,0.22857142857142856,0.45714285714285713,0.3142857142857143,0.45714285714285713,0.3142857142857143,0,3,7.410714285714286,immediate,none
3912,2023-08-15 15:15:00+00:00,Long,L,B,B,L,4,10,2023-08-15 10:35:00-05:00,5.0,15183.5,2061788,14623.534656609829,14722.396030170516,2.9987052770165907,0.0013393686035269,0.0102684926270401,0.0,15174.0,2.0,9.5,0.948306595365419,1.7967914438502675,1.2228163992869876,0.6805555555555556,0.8194444444444444,0.18055555555555555,0.1388888888888889,0.18055555555555555,0,11,10.017857142857142,immediate,none
3916,2023-08-16 15:15:00+00:00,Short,RS,B,B,RS,4,10,2023-08-16 10:31:00-05:00,1.0,15089.75,2063164,14612.694976486526,14535.089383959254,0.998480259164529,0.0115290684070213,0.0068126313314216,0.0,15090.5,2.0,0.75,0.08768267223382045,1.0521920668058455,0.49686847599164924,0.4722222222222222,0.5277777777777778,0.05555555555555555,0.4722222222222222,0.4722222222222222,0,4,8.553571428571429,immediate,none
3919,2023-08-17 16:00:00+00:00,Long,L,B,B,L,4,10,2023-08-17 11:16:00-05:00,1.0,14908.75,2064589,14359.970360754254,14452.088917737236,2.9986788868461,0.01412224405893,0.0009111125199309,0.0,14908.0,2.0,0.75,0.07473309608540925,1.1459074733096084,0.7224199288256227,0.6304347826086957,0.9130434782608695,0.08695652173913043,0.2826086956521739,0.08695652173913043,0,5,10.035714285714286,immediate,none
3921,2023-08-17 17:45:00+00:00,Short,S,B,B,S,4,10,2023-08-17 13:04:00-05:00,4.0,14864.0,2064697,14379.53011125622,14281.40966623134,0.9985035189661016,0.0,0.0247693412507343,0.0,14871.75,4.0,7.75,1.0637254901960784,1.8529411764705883,1.0980392156862746,0.5925925925925926,0.8518518518518519,0.25925925925925924,0.14814814814814814,0.14814814814814814,0,7,7.285714285714286,immediate,none
3923,2023-08-21 16:30:00+00:00,Long,L,A,A,L,4,10,2023-08-21 11:45:00-05:00,0.0,14886.0,2067378,14334.31423637202,14429.026186251209,2.998685846096096,0.0081568173345768,0.0013594695557628,0.0,14881.25,5.0,4.75,0.7514124293785311,0.711864406779661,0.3954802259887006,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,5,6.321428571428571,immediate,none
3929,2023-08-23 20:30:00+00:00,Long,L,A+,A+,L,4,10,2023-08-23 15:45:00-05:00,0.0,15345.0,2070378,14790.741855570404,14897.513428355349,2.998691945247379,0.0054126403556728,0.0018042134518909,0.0,15336.75,4.0,8.25,1.0131578947368423,0.8289473684210527,0.27631578947368424,0.3333333333333333,0.8518518518518519,0.14814814814814814,0.5185185185185185,0.14814814814814814,0,2,8.142857142857142,immediate,none
3933,2023-08-24 19:45:00+00:00,Short,S,A+,A+,S,4,10,2023-08-24 15:00:00-05:00,0.0,14857.25,2071713,14385.16023927569,14269.154331281448,0.9984642751012271,0.0010591206198432,0.0375987820044367,0.0,14858.0,5.0,0.75,0.046460176991150445,1.3163716814159292,0.12389380530973451,0.09411764705882353,0.6823529411764706,0.5882352941176471,0.3176470588235294,0.3176470588235294,0,1,16.142857142857142,immediate,none
3935,2023-08-25 15:15:00+00:00,Long,RL,A+,A+,RL,4,10,2023-08-25 10:35:00-05:00,5.0,14866.5,2072828,14235.235188628518,14369.477232107776,2.4988515120961283,0.0,0.0162372427788758,0.0,14863.75,6.0,2.75,0.1590909090909091,1.0557851239669422,0.737603305785124,0.6986301369863014,0.863013698630137,0.136986301369863,0.1643835616438356,0.136986301369863,0,1,17.285714285714285,immediate,none
3937,2023-08-28 16:45:00+00:00,Long,L,A,A,L,4,10,2023-08-28 12:00:00-05:00,0.0,15074.75,2074292,14501.678255437875,14607.938499500497,2.998734887896883,0.0,0.0100336477143773,0.0,15058.0,7.0,16.75,2.5558583106267028,0.8010899182561307,0.3433242506811989,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.23809523809523808,0.3333333333333333,0,2,6.553571428571429,immediate,none
3938,2023-08-29 15:15:00+00:00,Long,L,B,B,L,4,10,2023-08-29 10:31:00-05:00,1.0,15356.5,2075582,14797.127612815311,14893.61716155406,2.998703904560522,0.0093855186996683,0.0022346473094448,0.0,15354.0,5.0,2.5,0.31390134529147984,1.3497757847533631,0.9730941704035875,0.7209302325581395,0.9534883720930233,0.046511627906976744,0.23255813953488372,0.046511627906976744,0,1,7.964285714285714,immediate,none
3940,2023-08-30 15:00:00+00:00,Long,L,B,B,L,4,10,2023-08-30 10:18:00-05:00,3.0,15473.0,2076949,14913.524049927946,15025.42785021616,2.9987041444767972,0.0031279271249722,0.0062558542499445,0.0,15466.5,4.0,6.5,0.7054263565891473,1.5736434108527133,1.003875968992248,0.6379310344827587,0.7758620689655172,0.22413793103448276,0.13793103448275862,0.22413793103448276,0,4,9.214285714285714,immediate,none
3941,2023-08-30 18:45:00+00:00,Long,L,B,B,L,4,10,2023-08-30 14:01:00-05:00,1.0,15516.25,2077172,14959.414762804883,15056.755711585349,2.9986979990640465,0.0116731118395842,0.001346897519952,0.0,15509.0,4.0,7.25,1.0656167979002624,1.5433070866141732,1.1391076115485563,0.7380952380952381,0.7380952380952381,0.2619047619047619,0.0,0.2619047619047619,0,5,6.803571428571429,immediate,none
3960,2023-09-11 17:30:00+00:00,Long,L,A,A,L,4,10,2023-09-11 12:51:00-05:00,6.0,15464.75,2087900,14896.860001349483,14976.052809417755,2.9987233443066037,0.0044022610117113,0.0035218088093691,0.0,15459.25,3.0,5.5,0.9903536977491961,1.6205787781350482,1.260450160771704,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,4,5.553571428571429,immediate,none
3965,2023-09-13 19:45:00+00:00,Long,RL,B,B,RL,4,10,2023-09-13 15:00:00-05:00,0.0,15566.75,2090766,14794.941356445092,14880.68406640352,2.4990606479908535,0.0045348028027765,0.001619572429563,0.0,15562.5,3.0,4.25,0.4358974358974359,1.9230769230769231,1.2564102564102564,0.6533333333333333,0.9866666666666667,0.013333333333333334,0.3333333333333333,0.013333333333333334,0,2,9.75,immediate,none
3966,2023-09-14 14:45:00+00:00,Long,L,A+,A+,L,4,10,2023-09-14 10:01:00-05:00,1.0,15666.75,2091847,14906.500607308182,15008.389986347816,2.999046365565077,0.0003288394603181,0.0065767892063635,0.0,15664.75,4.0,2.0,0.23628691983122366,0.9746835443037976,0.8565400843881857,0.8787878787878788,0.8787878787878788,0.12121212121212122,0.0,0.12121212121212122,0,5,8.464285714285714,immediate,none
3969,2023-09-15 15:00:00+00:00,Short,S,A,A,S,4,10,2023-09-15 10:20:00-05:00,5.0,15423.5,2093246,14737.509674041934,14643.470977874198,0.9989431337840116,0.0010933098786087,0.013484155169508,0.0,15426.75,13.0,3.25,0.37448559670781895,1.1810699588477367,0.37448559670781895,0.3170731707317073,0.4878048780487805,0.17073170731707318,0.5121951219512195,0.5121951219512195,0,4,8.678571428571429,immediate,none
3970,2023-09-15 17:15:00+00:00,Short,S,A+,A+,S,4,10,2023-09-15 12:30:00-05:00,0.0,15366.75,2093376,14714.796272684323,14619.11907092521,0.9988879578877704,0.0076692559464101,0.001533851189282,0.0,15381.0,2.0,14.25,1.9045346062052506,2.5393794749403344,2.272076372315036,0.8947368421052632,0.9078947368421053,0.013157894736842105,0.09210526315789473,0.09210526315789473,0,6,7.482142857142857,immediate,none
3971,2023-09-18 15:30:00+00:00,Long,L,B,B,L,4,10,2023-09-18 10:55:00-05:00,10.0,15450.0,2094660,14687.821198921674,14776.383862640798,2.9990487796315324,0.0059041264249719,0.0032800702360955,0.0,15449.0,3.0,1.0,0.15342465753424656,0.6904109589041095,0.4602739726027397,0.6666666666666666,0.7222222222222222,0.2777777777777778,0.05555555555555555,0.2777777777777778,0,2,6.517857142857143,immediate,none
3972,2023-09-18 20:00:00+00:00,Long,L,B,B,L,4,10,2023-09-18 15:24:00-05:00,9.0,15430.5,2094929,14683.35144711832,14758.10217315251,2.9990296441086532,0.0010038164393243,0.0006692109595495,0.0,15428.75,6.0,1.75,0.9074074074074074,1.1666666666666667,0.7777777777777778,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0,10,1.9285714285714286,immediate,none
3974,2023-09-19 17:00:00+00:00,Long,L,A,A,L,4,10,2023-09-19 12:18:00-05:00,3.0,15334.0,2096123,14571.535421339117,14649.68435161151,2.999049136156235,0.0052461453449092,0.0006557681681136,0.0,15326.5,3.0,7.5,1.238938053097345,1.9410029498525072,1.6519174041297935,0.851063829787234,0.8723404255319149,0.1276595744680851,0.02127659574468085,0.1276595744680851,0,6,6.053571428571429,immediate,none
3977,2023-09-20 19:00:00+00:00,Short,S,A+,A+,S,4,10,2023-09-20 14:17:00-05:00,2.0,15237.75,2097621,14597.371268019018,14483.99049523558,0.9988678574665382,0.0039039397705579,0.0218620627151243,0.0,15246.0,3.0,8.25,0.5162011173184358,1.5642458100558658,1.3452513966480446,0.86,0.89,0.03,0.11,0.11,0,1,15.982142857142858,immediate,none
3979,2023-09-21 17:15:00+00:00,Long,L,B,B,L,4,10,2023-09-21 12:30:00-05:00,0.0,14992.25,2098894,14244.272254212106,14336.183237363684,2.999030719825446,0.0013369381717989,0.0076873944878442,0.0,14988.25,8.0,4.0,0.5346062052505967,1.4367541766109786,1.002386634844869,0.6976744186046512,0.9302325581395349,0.06976744186046512,0.23255813953488372,0.06976744186046512,0,4,7.482142857142857,immediate,none
3980,2023-09-21 18:15:00+00:00,Short,RS,A,A,RS,4,10,2023-09-21 13:31:00-05:00,1.0,14928.5,2098955,14265.888146999225,14189.10425282575,0.9989058451086912,0.0064140114318103,0.0026410635307454,0.0,14933.75,5.0,5.25,0.6697038724373576,1.5945330296127562,1.1799544419134396,0.74,0.74,0.0,0.26,0.26,0,2,7.839285714285714,immediate,none
3983,2023-09-22 17:30:00+00:00,Short,S,A+,A+,S,4,10,2023-09-22 12:48:00-05:00,3.0,14912.25,2100292,14237.390225031197,14152.672407520216,0.99892570275057,0.0151883404229772,0.0044453679286762,0.0,14912.75,6.0,0.5,0.0547945205479452,1.452054794520548,1.1232876712328768,0.7735849056603774,0.8490566037735849,0.07547169811320754,0.1509433962264151,0.1509433962264151,0,2,9.125,immediate,none
3989,2023-09-26 15:00:00+00:00,Short,RS,B,B,RS,4,10,2023-09-26 10:15:00-05:00,0.0,14742.0,2102898,14075.9580113341,13996.019956031569,0.9989114800382898,0.0086330893514947,0.0045042205312146,0.0,14745.5,7.0,3.5,0.43847874720357943,0.7516778523489933,0.37583892617449666,0.5,1.0,0.5,0.0,0.0,0,2,7.982142857142857,immediate,none
3993,2023-09-27 18:30:00+00:00,Long,L,A+,A+,L,4,10,2023-09-27 13:45:00-05:00,0.0,14749.75,2104488,13932.934350219066,14048.53439111205,2.999112406820077,0.0107123314818303,0.0,0.0,14747.25,2.0,2.5,0.19363762102351312,1.1230982019363762,0.619640387275242,0.5517241379310345,0.603448275862069,0.39655172413793105,0.05172413793103448,0.39655172413793105,0,1,12.910714285714286,immediate,none
3995,2023-09-28 14:45:00+00:00,Long,L,A,A,L,4,10,2023-09-28 10:08:00-05:00,8.0,14788.5,2105651,14015.853307538946,14128.40971544088,2.999061666856179,0.0132660892747129,0.0,0.0,14779.5,6.0,9.0,0.6339622641509434,0.9685534591194969,0.6691823899371069,0.6909090909090909,0.7818181818181819,0.21818181818181817,0.09090909090909091,0.21818181818181817,0,4,14.196428571428571,immediate,none
3998,2023-09-29 15:30:00+00:00,Short,S,A,A,S,4,10,2023-09-29 10:53:00-05:00,8.0,14911.75,2107076,14256.020184024235,14157.177408342175,0.998894361698467,0.0240190389643378,0.0022875275204131,0.0,14925.0,2.0,13.25,1.1041666666666667,2.2291666666666665,1.8333333333333333,0.822429906542056,0.8504672897196262,0.028037383177570093,0.14953271028037382,0.14953271028037382,0,2,12.0,immediate,none
3999,2023-09-29 17:15:00+00:00,Short,S,B,B,S,4,10,2023-09-29 12:33:00-05:00,3.0,14854.75,2107176,14176.822331234982,14061.533006295052,0.998930564375222,0.0073754181019171,0.0040564799560544,0.0,14856.0,5.0,1.25,0.12433392539964476,1.4671403197158082,1.1687388987566607,0.7966101694915254,0.9491525423728814,0.15254237288135594,0.05084745762711865,0.05084745762711865,0,1,10.053571428571429,immediate,none
4003,2023-10-03 15:00:00+00:00,Short,S,B,B,S,4,10,2023-10-03 10:23:00-05:00,8.0,14731.0,2109806,14052.903203489275,13932.290389532169,0.998930831108876,0.0206460199665293,0.0003686789279737,0.0,14734.0,4.0,3.0,0.24383164005805516,1.5036284470246735,1.1988388969521044,0.7972972972972973,0.9864864864864865,0.1891891891891892,0.013513513513513514,0.013513513513513514,0,3,12.303571428571429,immediate,none
4004,2023-10-03 19:15:00+00:00,Short,S,B,B,S,4,10,2023-10-03 14:30:00-05:00,0.0,14664.0,2110053,13973.451232626974,13873.089188021946,0.9989501103553368,0.0072406182390577,0.0083267109749164,0.0,14666.0,4.0,2.0,0.22764227642276422,0.8536585365853658,0.056910569105691054,0.06666666666666667,0.8,0.7333333333333333,0.2,0.2,0,2,8.785714285714286,immediate,none
4008,2023-10-05 16:15:00+00:00,Long,L,A,A,L,4,10,2023-10-05 11:30:00-05:00,0.0,14827.25,2112633,14072.072335830437,14189.77639602361,2.9990399610126217,0.0155592525540608,0.0033104792668214,0.0,14823.75,2.0,3.5,0.4298245614035088,1.5043859649122808,0.7982456140350878,0.5306122448979592,0.5918367346938775,0.40816326530612246,0.061224489795918366,0.40816326530612246,0,2,8.142857142857142,immediate,none
4009,2023-10-06 15:45:00+00:00,Long,L,A+,A+,L,4,10,2023-10-06 11:00:00-05:00,0.0,15055.75,2113983,14266.367282711686,14426.17578262118,2.999081560839727,0.0025336252697175,0.0215358147925994,0.0,15048.5,2.0,7.25,0.694017094017094,1.1487179487179489,0.7658119658119659,0.6666666666666666,0.9583333333333334,0.041666666666666664,0.2916666666666667,0.041666666666666664,0,3,10.446428571428571,immediate,none
4012,2023-10-09 15:30:00+00:00,Long,L,A,A,L,4,10,2023-10-09 10:55:00-05:00,10.0,15043.25,2115358,14294.572604285744,14399.907147142749,2.9990316256318805,0.0100176658770962,0.0006678443918064,0.0,15041.25,2.0,2.0,0.27860696517412936,1.2885572139303483,0.6616915422885572,0.5135135135135135,0.8918918918918919,0.10810810810810811,0.3783783783783784,0.10810810810810811,1,15,7.178571428571429,immediate,none
4013,2023-10-09 17:30:00+00:00,Long,L,A+,A+,L,4,10,2023-10-09 12:48:00-05:00,3.0,15179.75,2115471,14365.719039014142,14469.704964576831,2.9991093704849727,0.0199623856816452,0.0,0.0,15171.0,4.0,8.75,0.9386973180076629,1.7969348659003832,1.6628352490421456,0.9253731343283582,0.9552238805970149,0.04477611940298507,0.029850746268656716,0.04477611940298507,0,1,9.321428571428571,immediate,none
4016,2023-10-11 20:15:00+00:00,Long,L,B,B,L,4,10,2023-10-11 15:37:00-05:00,7.0,15409.75,2118400,14666.876995360051,14754.369013919848,2.9990240593002144,0.0013461251031522,0.0010095938273642,0.0,15408.5,3.0,1.25,0.5691056910569106,0.6829268292682926,0.45528455284552843,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0,19,2.1964285714285716,immediate,none
4017,2023-10-12 15:00:00+00:00,Long,L,B,B,L,4,10,2023-10-12 10:15:00-05:00,0.0,15442.5,2119458,14698.613863551947,14789.680848159616,2.9990253884775138,0.0036968023266717,0.0047050211430367,0.0,15436.0,16.0,6.5,0.6076794657762938,0.8180300500834725,0.4908180300500835,0.6,0.02857142857142857,0.37142857142857144,0.02857142857142857,0.37142857142857144,0,1,10.696428571428571,immediate,none
4019,2023-10-12 17:15:00+00:00,Short,S,A+,A+,S,4,10,2023-10-12 12:34:00-05:00,4.0,15304.5,2119597,14637.26851439384,14529.658087883696,0.9989134205809528,0.0116151593070572,0.0127392069819337,0.0,15312.5,2.0,8.0,0.7202572347266881,1.3729903536977492,0.9678456591639871,0.7049180327868853,0.7540983606557377,0.04918032786885246,0.2459016393442623,0.2459016393442623,0,5,11.107142857142858,immediate,none
4020,2023-10-13 15:00:00+00:00,Short,S,A+,A+,S,4,10,2023-10-13 10:17:00-05:00,2.0,15183.5,2120840,14504.75039318632,14399.748820441042,0.99893185941808,0.0165745952366911,0.0018416216929656,0.0,15184.0,2.0,0.5,0.04011461318051576,1.1432664756446993,0.7421203438395416,0.6491228070175439,0.7017543859649122,0.05263157894736842,0.2982456140350877,0.2982456140350877,0,3,12.464285714285714,immediate,none
4021,2023-10-13 17:15:00+00:00,Short,S,A+,A+,S,4,10,2023-10-13 12:30:00-05:00,0.0,15073.25,2120973,14425.045365079828,14304.294558120157,0.998881526047574,0.0053995294255047,0.0107990588510094,0.0,15113.5,8.0,40.25,3.3843843843843846,0.6096096096096096,0.3993993993993994,0.6551724137931034,0.8620689655172413,0.20689655172413793,0.13793103448275862,0.13793103448275862,0,6,11.892857142857142,immediate,none
4029,2023-10-19 17:00:00+00:00,Long,L,A+,A+,L,4,10,2023-10-19 12:16:00-05:00,1.0,15107.0,2126479,14316.192751553095,14495.16672633504,2.999083215282329,0.0110646431443116,0.0079033165316511,0.0,15104.0,2.0,3.0,0.15498154981549814,1.5756457564575646,1.2915129151291513,0.819672131147541,0.8360655737704918,0.16393442622950818,0.01639344262295082,0.16393442622950818,0,2,19.357142857142858,immediate,none
4031,2023-10-19 18:45:00+00:00,Short,S,A+,A+,S,4,10,2023-10-19 14:09:00-05:00,9.0,14906.0,2126592,14219.85808732618,14040.42573802146,0.9989433672734336,0.0065584100269636,0.0112950394908818,0.0,14908.75,3.0,2.75,0.1873479318734793,1.192214111922141,0.681265206812652,0.5714285714285714,0.8714285714285714,0.3,0.12857142857142856,0.12857142857142856,0,1,14.678571428571429,immediate,none
4032,2023-10-20 14:45:00+00:00,Short,S,A+,A+,S,4,10,2023-10-20 10:00:00-05:00,0.0,14697.75,2127723,14034.322680418583,13927.348484451546,0.9989071900137344,0.0116817619221496,0.0090439447139223,0.0,14702.5,8.0,4.75,0.35656836461126007,1.5764075067024128,1.1072386058981234,0.7023809523809523,0.19047619047619047,0.19047619047619047,0.10714285714285714,0.10714285714285714,0,2,13.321428571428571,immediate,none
4038,2023-10-23 19:30:00+00:00,Short,S,A,A,S,4,10,2023-10-23 14:53:00-05:00,8.0,14709.0,2129396,14039.804449655488,13920.232768629858,0.9989166096522508,0.0108339034774926,0.008218823327753,0.0,14717.75,6.0,8.75,0.7413010590015129,0.9107413010590015,0.8260211800302572,0.9069767441860465,0.9302325581395349,0.023255813953488372,0.06976744186046512,0.06976744186046512,0,3,11.803571428571429,immediate,none
