variant,candidate_id,timestamp,bar_index,event,bos_level,same_bar_setup_bos,touch_tolerance,penetration_limit
P0.40_W3,119.0,2026-07-23 09:40:00-05:00,10568.0,SETUP_ACCEPTED,,,,
P0.40_W3,119.0,2026-07-23 09:40:00-05:00,10568.0,BOS_ACCEPTED,28339.25,True,,
P0.40_W3,119.0,2026-07-23 09:45:00-05:00,10569.0,RETEST_TOUCH_ACCEPTED,28339.25,,7.561448274451921,30.245793097807685
P0.40_W3,119.0,2026-07-23 09:50:00-05:00,10570.0,RECLAIM_ACCEPTED,28339.25,,,30.013950733678566
P0.40_W3,119.0,2026-07-23 10:00:00-05:00,10572.0,CONFIRM_ENTRY,,,,
P0.40_W3,120.0,2026-07-23 13:50:00-05:00,10618.0,SETUP_ACCEPTED,,,,
P0.40_W3,120.0,2026-07-23 13:50:00-05:00,10618.0,BOS_ACCEPTED,28224.75,True,,
P0.40_W3,120.0,2026-07-23 13:55:00-05:00,10619.0,RETEST_TOUCH_ACCEPTED,28224.75,,3.7492151250541954,14.996860500216782
P0.40_W3,120.0,2026-07-23 14:00:00-05:00,10620.0,RECLAIM_ACCEPTED,28224.75,,,15.454227607344155
P0.40_W3,120.0,2026-07-23 14:05:00-05:00,10621.0,CONFIRM_ENTRY,,,,
P0.40_W3,121.0,2026-07-23 14:55:00-05:00,10631.0,SETUP_ACCEPTED,,,,
P0.40_W3,121.0,2026-07-23 14:55:00-05:00,10631.0,BOS_ACCEPTED,28285.75,True,,
P0.40_W3,122.0,2026-07-23 23:55:00-05:00,10727.0,SETUP_ACCEPTED,,,,
P0.40_W3,122.0,2026-07-23 23:55:00-05:00,10727.0,BOS_ACCEPTED,28243.0,True,,
P0.40_W3,122.0,2026-07-24 00:00:00-05:00,10728.0,RETEST_TOUCH_ACCEPTED,28243.0,,2.7746096384754,11.0984385539016
P0.40_W3,122.0,2026-07-24 00:05:00-05:00,10729.0,RECLAIM_ACCEPTED,28243.0,,,11.384264371480057
P0.40_W3,122.0,2026-07-24 00:10:00-05:00,10730.0,CONFIRM_ENTRY,,,,
P0.40_W3,123.0,2026-07-24 02:00:00-05:00,10752.0,SETUP_ACCEPTED,,,,
P0.40_W3,131.0,2026-07-27 13:50:00-05:00,11170.0,SETUP_ACCEPTED,,,,
P0.40_W3,131.0,2026-07-27 13:50:00-05:00,11170.0,BOS_ACCEPTED,27803.5,True,,
P0.40_W3,132.0,2026-07-27 22:20:00-05:00,11260.0,SETUP_ACCEPTED,,,,
P0.40_W3,132.0,2026-07-27 22:20:00-05:00,11260.0,BOS_ACCEPTED,27712.5,True,,
P0.40_W3,133.0,2026-07-28 08:35:00-05:00,11383.0,SETUP_ACCEPTED,,,,
P0.40_W3,133.0,2026-07-28 08:35:00-05:00,11383.0,BOS_ACCEPTED,27530.5,True,,
P0.40_W3,137.0,2026-07-28 18:40:00-05:00,11492.0,SETUP_ACCEPTED,,,,
P0.40_W3,137.0,2026-07-28 18:40:00-05:00,11492.0,BOS_ACCEPTED,27695.5,True,,
P0.40_W3,137.0,2026-07-28 18:45:00-05:00,11493.0,RETEST_TOUCH_ACCEPTED,27695.5,,5.403976642313408,21.61590656925363
P0.40_W3,137.0,2026-07-28 18:50:00-05:00,11494.0,RECLAIM_ACCEPTED,27695.5,,,21.514770385735517
P0.40_W3,137.0,2026-07-28 18:55:00-05:00,11495.0,CONFIRM_ENTRY,,,,
P0.40_W3,138.0,2026-07-29 08:25:00-05:00,11657.0,SETUP_ACCEPTED,,,,
P0.40_W3,140.0,2026-07-29 08:50:00-05:00,11662.0,SETUP_ACCEPTED,,,,
P0.40_W3,140.0,2026-07-29 08:50:00-05:00,11662.0,BOS_ACCEPTED,27526.5,True,,
P0.40_W3,141.0,2026-07-29 10:50:00-05:00,11686.0,SETUP_ACCEPTED,,,,
P0.40_W3,141.0,2026-07-29 10:50:00-05:00,11686.0,BOS_ACCEPTED,27192.25,True,,
P0.40_W3,141.0,2026-07-29 10:55:00-05:00,11687.0,RETEST_TOUCH_ACCEPTED,27192.25,,6.390461339173264,25.561845356693055
P0.40_W3,141.0,2026-07-29 11:00:00-05:00,11688.0,RECLAIM_ACCEPTED,27192.25,,,26.22885640264355
P0.40_W3,141.0,2026-07-29 11:10:00-05:00,11690.0,CONFIRM_ENTRY,,,,
P0.40_W3,142.0,2026-07-29 12:00:00-05:00,11700.0,SETUP_ACCEPTED,,,,
P0.40_W3,142.0,2026-07-29 12:00:00-05:00,11700.0,BOS_ACCEPTED,27339.75,True,,
P0.40_W3,142.0,2026-07-29 12:05:00-05:00,11701.0,RETEST_TOUCH_ACCEPTED,27339.75,,5.6447776020673714,22.579110408269486
P0.40_W3,142.0,2026-07-29 12:10:00-05:00,11702.0,RECLAIM_ACCEPTED,27339.75,,,23.509173950535953
P0.40_W3,143.0,2026-07-29 13:00:00-05:00,11712.0,SETUP_ACCEPTED,,,,
P0.40_W3,143.0,2026-07-29 13:00:00-05:00,11712.0,BOS_ACCEPTED,27432.25,True,,
P0.40_W3,143.0,2026-07-29 13:15:00-05:00,11715.0,RETEST_TOUCH_ACCEPTED,27432.25,,6.794098515330281,27.176394061321123
P0.40_W3,143.0,2026-07-29 13:25:00-05:00,11717.0,RECLAIM_ACCEPTED,27432.25,,,26.087809165118724
P0.40_W3,143.0,2026-07-29 13:35:00-05:00,11719.0,CONFIRM_ENTRY,,,,
P0.40_W3,144.0,2026-07-29 13:40:00-05:00,11720.0,SETUP_ACCEPTED,,,,
P0.40_W3,144.0,2026-07-29 13:40:00-05:00,11720.0,BOS_ACCEPTED,27570.75,True,,
P0.40_W3,144.0,2026-07-29 14:05:00-05:00,11725.0,RETEST_TOUCH_ACCEPTED,27570.75,,8.6297473809788,34.5189895239152
P0.40_W3,144.0,2026-07-29 14:10:00-05:00,11726.0,RECLAIM_ACCEPTED,27570.75,,,34.596204557921254
P0.40_W3,147.0,2026-07-29 18:05:00-05:00,11761.0,SETUP_ACCEPTED,,,,
P0.40_W3,147.0,2026-07-29 18:05:00-05:00,11761.0,BOS_ACCEPTED,27171.75,True,,
P0.40_W3,147.0,2026-07-29 18:10:00-05:00,11762.0,RETEST_TOUCH_ACCEPTED,27171.75,,5.9865238797081455,23.946095518832582
P0.40_W3,147.0,2026-07-29 18:15:00-05:00,11763.0,RECLAIM_ACCEPTED,27171.75,,,23.50708869605883
P0.40_W3,147.0,2026-07-29 18:20:00-05:00,11764.0,CONFIRM_ENTRY,,,,
P0.40_W3,148.0,2026-07-30 00:45:00-05:00,11841.0,SETUP_ACCEPTED,,,,
P0.40_W3,149.0,2026-07-30 02:25:00-05:00,11861.0,SETUP_ACCEPTED,,,,
P0.40_W3,149.0,2026-07-30 02:25:00-05:00,11861.0,BOS_ACCEPTED,27103.25,True,,
P0.40_W3,149.0,2026-07-30 02:35:00-05:00,11863.0,RETEST_TOUCH_ACCEPTED,27103.25,,4.30214675267171,17.20858701068684
P0.40_W3,149.0,2026-07-30 02:50:00-05:00,11866.0,RECLAIM_ACCEPTED,27103.25,,,16.166241130641033
P0.40_W3,149.0,2026-07-30 02:55:00-05:00,11867.0,CONFIRM_ENTRY,,,,
P0.40_W3,150.0,2026-07-30 03:25:00-05:00,11873.0,SETUP_ACCEPTED,,,,
P0.40_W3,153.0,2026-07-30 15:00:00-05:00,12012.0,SETUP_ACCEPTED,,,,
P0.40_W3,153.0,2026-07-30 15:00:00-05:00,12012.0,BOS_ACCEPTED,27980.0,True,,
P0.40_W3,153.0,2026-07-30 15:05:00-05:00,12013.0,RETEST_TOUCH_ACCEPTED,27980.0,,4.3061434650825765,17.224573860330306
P0.40_W3,153.0,2026-07-30 15:10:00-05:00,12014.0,RECLAIM_ACCEPTED,27980.0,,,17.36567572744957
P0.40_W3,153.0,2026-07-30 15:15:00-05:00,12015.0,CONFIRM_ENTRY,,,,
P0.40_W3,154.0,2026-07-31 08:30:00-05:00,12210.0,SETUP_ACCEPTED,,,,
P0.40_W3,154.0,2026-07-31 08:30:00-05:00,12210.0,BOS_ACCEPTED,28308.25,True,,
P0.40_W3,155.0,2026-07-31 08:40:00-05:00,12212.0,SETUP_ACCEPTED,,,,
P0.40_W3,155.0,2026-07-31 08:40:00-05:00,12212.0,BOS_ACCEPTED,28114.5,True,,
P0.40_W3,155.0,2026-07-31 08:45:00-05:00,12213.0,RETEST_TOUCH_ACCEPTED,28114.5,,6.363558619501336,25.454234478005343
P0.40_W3,155.0,2026-07-31 08:50:00-05:00,12214.0,RECLAIM_ACCEPTED,28114.5,,,26.836074872433535
P0.40_W3,155.0,2026-07-31 09:00:00-05:00,12216.0,CONFIRM_ENTRY,,,,
P0.40_W3,156.0,2026-07-31 14:45:00-05:00,12285.0,SETUP_ACCEPTED,,,,
P0.40_W3,156.0,2026-07-31 14:45:00-05:00,12285.0,BOS_ACCEPTED,28185.25,True,,
P0.40_W3,156.0,2026-07-31 14:50:00-05:00,12286.0,RETEST_TOUCH_ACCEPTED,28185.25,,3.71251659074715,14.8500663629886
P0.40_W3,158.0,2026-07-31 15:55:00-05:00,12299.0,SETUP_ACCEPTED,,,,
P0.40_W3,158.0,2026-07-31 15:55:00-05:00,12299.0,BOS_ACCEPTED,28022.75,True,,
P0.40_W3,160.0,2026-08-02 20:55:00-05:00,12347.0,SETUP_ACCEPTED,,,,
P0.40_W3,160.0,2026-08-02 20:55:00-05:00,12347.0,BOS_ACCEPTED,28317.25,True,,
P0.40_W3,160.0,2026-08-02 21:00:00-05:00,12348.0,RETEST_TOUCH_ACCEPTED,28317.25,,3.090461381788014,12.361845527152056
P0.40_W3,160.0,2026-08-02 21:10:00-05:00,12350.0,RECLAIM_ACCEPTED,28317.25,,,12.192101500452539
P0.40_W3,160.0,2026-08-02 21:15:00-05:00,12351.0,CONFIRM_ENTRY,,,,
P0.40_W3,162.0,2026-08-03 12:10:00-05:00,12530.0,SETUP_ACCEPTED,,,,
P0.40_W3,162.0,2026-08-03 12:10:00-05:00,12530.0,BOS_ACCEPTED,28529.5,True,,
P0.40_W3,164.0,2026-08-03 19:10:00-05:00,12602.0,SETUP_ACCEPTED,,,,
P0.40_W3,164.0,2026-08-03 19:10:00-05:00,12602.0,BOS_ACCEPTED,28616.25,True,,
P0.40_W3,164.0,2026-08-03 19:15:00-05:00,12603.0,RETEST_TOUCH_ACCEPTED,28616.25,,2.04381219648098,8.17524878592392
P0.40_W3,164.0,2026-08-03 19:25:00-05:00,12605.0,RECLAIM_ACCEPTED,28616.25,,,8.317433902148686
P0.40_W3,164.0,2026-08-03 19:30:00-05:00,12606.0,CONFIRM_ENTRY,,,,
P0.40_W3,165.0,2026-08-03 20:50:00-05:00,12622.0,SETUP_ACCEPTED,,,,
P0.40_W3,165.0,2026-08-03 20:50:00-05:00,12622.0,BOS_ACCEPTED,28658.5,True,,
P0.40_W3,165.0,2026-08-03 21:10:00-05:00,12626.0,RETEST_TOUCH_ACCEPTED,28658.5,,3.018480661322479,12.073922645289915
P0.40_W3,166.0,2026-08-04 02:25:00-05:00,12689.0,SETUP_ACCEPTED,,,,
P0.40_W3,166.0,2026-08-04 02:25:00-05:00,12689.0,BOS_ACCEPTED,28781.0,True,,
P0.40_W3,166.0,2026-08-04 02:30:00-05:00,12690.0,RETEST_TOUCH_ACCEPTED,28781.0,,2.2180274243943514,8.872109697577406
P0.40_W3,167.0,2026-08-04 03:05:00-05:00,12697.0,SETUP_ACCEPTED,,,,
P0.40_W3,167.0,2026-08-04 03:05:00-05:00,12697.0,BOS_ACCEPTED,28801.5,True,,
P0.40_W3,168.0,2026-08-04 03:30:00-05:00,12702.0,SETUP_ACCEPTED,,,,
P0.40_W3,170.0,2026-08-04 14:00:00-05:00,12828.0,SETUP_ACCEPTED,,,,
P0.40_W3,170.0,2026-08-04 14:00:00-05:00,12828.0,BOS_ACCEPTED,29581.0,True,,
P0.40_W3,170.0,2026-08-04 14:25:00-05:00,12833.0,RETEST_TOUCH_ACCEPTED,29581.0,,2.7860686487285182,11.144274594914073
P0.40_W3,170.0,2026-08-04 14:30:00-05:00,12834.0,RECLAIM_ACCEPTED,29581.0,,,11.133969266705925
P0.40_W3,170.0,2026-08-04 14:35:00-05:00,12835.0,CONFIRM_ENTRY,,,,
P0.40_W3,171.0,2026-08-04 15:15:00-05:00,12843.0,SETUP_ACCEPTED,,,,
P0.40_W3,171.0,2026-08-04 15:15:00-05:00,12843.0,BOS_ACCEPTED,29522.0,True,,
P0.40_W3,171.0,2026-08-04 15:20:00-05:00,12844.0,RETEST_TOUCH_ACCEPTED,29522.0,,4.553407832297568,18.21363132919027
P0.40_W3,171.0,2026-08-04 15:25:00-05:00,12845.0,RECLAIM_ACCEPTED,29522.0,,,18.155514805676678
P0.40_W3,171.0,2026-08-04 15:30:00-05:00,12846.0,CONFIRM_ENTRY,,,,
P0.40_W3,172.0,2026-08-04 20:15:00-05:00,12891.0,SETUP_ACCEPTED,,,,
P0.40_W3,173.0,2026-08-05 09:30:00-05:00,13050.0,SETUP_ACCEPTED,,,,
P0.40_W3,173.0,2026-08-05 09:30:00-05:00,13050.0,BOS_ACCEPTED,29577.0,True,,
P0.40_W3,173.0,2026-08-05 09:35:00-05:00,13051.0,RETEST_TOUCH_ACCEPTED,29577.0,,5.942202168445611,23.768808673782445
P0.40_W3,173.0,2026-08-05 09:50:00-05:00,13054.0,RECLAIM_ACCEPTED,29577.0,,,25.35399878145045
P0.40_W3,173.0,2026-08-05 10:00:00-05:00,13056.0,CONFIRM_ENTRY,,,,
P0.40_W3,174.0,2026-08-05 10:55:00-05:00,13067.0,SETUP_ACCEPTED,,,,
P0.40_W3,174.0,2026-08-05 10:55:00-05:00,13067.0,BOS_ACCEPTED,29445.75,True,,
P0.40_W3,174.0,2026-08-05 11:00:00-05:00,13068.0,RETEST_TOUCH_ACCEPTED,29445.75,,5.452379234909281,21.809516939637124
P0.40_W3,174.0,2026-08-05 11:05:00-05:00,13069.0,RECLAIM_ACCEPTED,29445.75,,,21.958837158234473
P0.40_W3,178.0,2026-08-06 10:40:00-05:00,13340.0,SETUP_ACCEPTED,,,,
P0.40_W3,182.0,2026-08-07 10:10:00-05:00,13610.0,SETUP_ACCEPTED,,,,
P0.40_W3,184.0,2026-08-07 13:10:00-05:00,13646.0,SETUP_ACCEPTED,,,,
P0.40_W3,184.0,2026-08-07 13:10:00-05:00,13646.0,BOS_ACCEPTED,29408.5,True,,
P0.40_W3,184.0,2026-08-07 13:15:00-05:00,13647.0,RETEST_TOUCH_ACCEPTED,29408.5,,2.9456559322074245,11.782623728829698
P0.40_W3,184.0,2026-08-07 13:20:00-05:00,13648.0,RECLAIM_ACCEPTED,29408.5,,,11.505293462484717
P0.40_W3,184.0,2026-08-07 13:25:00-05:00,13649.0,CONFIRM_ENTRY,,,,
P0.40_W3,185.0,2026-08-07 14:05:00-05:00,13657.0,SETUP_ACCEPTED,,,,
P0.40_W3,185.0,2026-08-07 14:05:00-05:00,13657.0,BOS_ACCEPTED,29463.0,True,,
P0.40_W3,185.0,2026-08-07 14:30:00-05:00,13662.0,RETEST_TOUCH_ACCEPTED,29463.0,,2.8518928822806933,11.407571529122773
P0.40_W3,185.0,2026-08-07 14:35:00-05:00,13663.0,RECLAIM_ACCEPTED,29463.0,,,11.407030705614003
P0.40_W3,185.0,2026-08-07 14:45:00-05:00,13665.0,CONFIRM_ENTRY,,,,
P0.40_W3,186.0,2026-08-07 14:50:00-05:00,13666.0,SETUP_ACCEPTED,,,,
P0.40_W3,186.0,2026-08-07 14:50:00-05:00,13666.0,BOS_ACCEPTED,29505.25,True,,
P0.40_W3,186.0,2026-08-07 14:55:00-05:00,13667.0,RETEST_TOUCH_ACCEPTED,29505.25,,3.005315519464816,12.021262077859264
P0.40_W3,187.0,2026-08-09 19:10:00-05:00,13706.0,SETUP_ACCEPTED,,,,
P0.40_W3,187.0,2026-08-09 19:10:00-05:00,13706.0,BOS_ACCEPTED,29564.5,True,,
P0.40_W3,187.0,2026-08-09 19:15:00-05:00,13707.0,RETEST_TOUCH_ACCEPTED,29564.5,,2.59190876203375,10.367635048135
P0.40_W3,188.0,2026-08-09 19:55:00-05:00,13715.0,SETUP_ACCEPTED,,,,
P0.40_W3,189.0,2026-08-10 00:05:00-05:00,13765.0,SETUP_ACCEPTED,,,,
P0.40_W3,189.0,2026-08-10 00:05:00-05:00,13765.0,BOS_ACCEPTED,29586.25,True,,
P0.40_W3,189.0,2026-08-10 00:40:00-05:00,13772.0,RETEST_TOUCH_ACCEPTED,29586.25,,1.344595017752182,5.378380071008728
P0.40_W3,189.0,2026-08-10 00:50:00-05:00,13774.0,RECLAIM_ACCEPTED,29586.25,,,5.594623632655485
P0.40_W3,189.0,2026-08-10 00:55:00-05:00,13775.0,CONFIRM_ENTRY,,,,
P0.40_W3,190.0,2026-08-10 02:35:00-05:00,13795.0,SETUP_ACCEPTED,,,,
P0.40_W3,190.0,2026-08-10 02:35:00-05:00,13795.0,BOS_ACCEPTED,29645.0,True,,
P0.40_W3,190.0,2026-08-10 02:40:00-05:00,13796.0,RETEST_TOUCH_ACCEPTED,29645.0,,1.5497636466613276,6.19905458664531
P0.40_W3,195.0,2026-08-11 00:25:00-05:00,14045.0,SETUP_ACCEPTED,,,,
P0.40_W3,195.0,2026-08-11 00:25:00-05:00,14045.0,BOS_ACCEPTED,29497.25,True,,
P0.40_W3,195.0,2026-08-11 00:30:00-05:00,14046.0,RETEST_TOUCH_ACCEPTED,29497.25,,1.2885329836760395,5.154131934704158
P0.40_W3,200.0,2026-08-11 14:35:00-05:00,14215.0,SETUP_ACCEPTED,,,,
P0.40_W3,200.0,2026-08-11 14:35:00-05:00,14215.0,BOS_ACCEPTED,29323.0,True,,
P0.40_W3,200.0,2026-08-11 14:40:00-05:00,14216.0,RETEST_TOUCH_ACCEPTED,29323.0,,2.3451366147848605,9.380546459139442
P0.40_W3,201.0,2026-08-11 19:05:00-05:00,14257.0,SETUP_ACCEPTED,,,,
P0.40_W3,201.0,2026-08-11 19:05:00-05:00,14257.0,BOS_ACCEPTED,29316.25,True,,
P0.40_W3,202.0,2026-08-11 19:15:00-05:00,14259.0,SETUP_ACCEPTED,,,,
P0.40_W3,202.0,2026-08-11 19:15:00-05:00,14259.0,BOS_ACCEPTED,29348.25,True,,
P0.40_W3,202.0,2026-08-11 19:20:00-05:00,14260.0,RETEST_TOUCH_ACCEPTED,29348.25,,1.7149094304591803,6.859637721836721
P0.40_W3,202.0,2026-08-11 19:30:00-05:00,14262.0,RECLAIM_ACCEPTED,29348.25,,,6.79734068872656
P0.40_W3,203.0,2026-08-11 23:45:00-05:00,14313.0,SETUP_ACCEPTED,,,,
P0.40_W3,203.0,2026-08-11 23:45:00-05:00,14313.0,BOS_ACCEPTED,29392.25,True,,
P0.40_W3,203.0,2026-08-11 23:50:00-05:00,14314.0,RETEST_TOUCH_ACCEPTED,29392.25,,1.090585876547948,4.362343506191792
P0.40_W3,203.0,2026-08-11 23:55:00-05:00,14315.0,RECLAIM_ACCEPTED,29392.25,,,4.186461827178092
P0.40_W3,208.0,2026-08-12 07:30:00-05:00,14406.0,SETUP_ACCEPTED,,,,
P0.40_W3,208.0,2026-08-12 08:15:00-05:00,14415.0,BOS_ACCEPTED,29642.25,False,,
P0.40_W3,208.0,2026-08-12 08:20:00-05:00,14416.0,RETEST_TOUCH_ACCEPTED,29642.25,,2.832192939027955,11.32877175611182
P0.40_W3,208.0,2026-08-12 08:25:00-05:00,14417.0,RECLAIM_ACCEPTED,29642.25,,,11.462430916389545
P0.40_W3,210.0,2026-08-12 10:30:00-05:00,14442.0,SETUP_ACCEPTED,,,,
P0.40_W3,210.0,2026-08-12 10:30:00-05:00,14442.0,BOS_ACCEPTED,29521.25,True,,
P0.40_W3,210.0,2026-08-12 10:35:00-05:00,14443.0,RETEST_TOUCH_ACCEPTED,29521.25,,4.422536947217888,17.690147788871553
P0.40_W3,210.0,2026-08-12 10:40:00-05:00,14444.0,RECLAIM_ACCEPTED,29521.25,,,17.11228008966644
P0.40_W3,211.0,2026-08-12 13:55:00-05:00,14483.0,SETUP_ACCEPTED,,,,
P0.40_W3,211.0,2026-08-12 13:55:00-05:00,14483.0,BOS_ACCEPTED,29572.5,True,,
P0.40_W3,211.0,2026-08-12 14:00:00-05:00,14484.0,RETEST_TOUCH_ACCEPTED,29572.5,,1.8396904272602008,7.358761709040803
P0.40_W3,211.0,2026-08-12 14:10:00-05:00,14486.0,RECLAIM_ACCEPTED,29572.5,,,7.164442494019877
P0.40_W3,211.0,2026-08-12 14:20:00-05:00,14488.0,CONFIRM_ENTRY,,,,
P0.40_W3,212.0,2026-08-12 20:00:00-05:00,14544.0,SETUP_ACCEPTED,,,,
P0.40_W3,213.0,2026-08-12 20:50:00-05:00,14554.0,SETUP_ACCEPTED,,,,
P0.40_W3,213.0,2026-08-12 20:50:00-05:00,14554.0,BOS_ACCEPTED,29535.25,True,,
P0.40_W3,213.0,2026-08-12 20:55:00-05:00,14555.0,RETEST_TOUCH_ACCEPTED,29535.25,,1.767300481333309,7.069201925333236
P0.40_W3,213.0,2026-08-12 21:00:00-05:00,14556.0,RECLAIM_ACCEPTED,29535.25,,,7.00711607352372
P0.40_W3,213.0,2026-08-12 21:10:00-05:00,14558.0,CONFIRM_ENTRY,,,,
P0.40_W3,214.0,2026-08-12 21:40:00-05:00,14564.0,SETUP_ACCEPTED,,,,
P0.40_W3,214.0,2026-08-12 21:40:00-05:00,14564.0,BOS_ACCEPTED,29553.5,True,,
P0.40_W3,214.0,2026-08-12 21:45:00-05:00,14565.0,RETEST_TOUCH_ACCEPTED,29553.5,,1.6603701089891558,6.641480435956623
P0.40_W3,215.0,2026-08-12 23:20:00-05:00,14584.0,SETUP_ACCEPTED,,,,
P0.40_W3,216.0,2026-08-13 04:55:00-05:00,14651.0,SETUP_ACCEPTED,,,,
P0.40_W3,216.0,2026-08-13 04:55:00-05:00,14651.0,BOS_ACCEPTED,29558.0,True,,
P0.40_W3,217.0,2026-08-13 07:00:00-05:00,14676.0,SETUP_ACCEPTED,,,,
P0.40_W3,217.0,2026-08-13 07:00:00-05:00,14676.0,BOS_ACCEPTED,29537.75,True,,
P0.40_W3,217.0,2026-08-13 07:25:00-05:00,14681.0,RETEST_TOUCH_ACCEPTED,29537.75,,1.7460634733510052,6.984253893404021
P0.40_W3,217.0,2026-08-13 07:30:00-05:00,14682.0,RECLAIM_ACCEPTED,29537.75,,,8.499664329589448
P0.40_W3,217.0,2026-08-13 07:40:00-05:00,14684.0,CONFIRM_ENTRY,,,,
P0.40_W3,218.0,2026-08-13 12:15:00-05:00,14739.0,SETUP_ACCEPTED,,,,
P0.40_W3,218.0,2026-08-13 12:15:00-05:00,14739.0,BOS_ACCEPTED,29921.0,True,,
P0.40_W3,218.0,2026-08-13 12:20:00-05:00,14740.0,RETEST_TOUCH_ACCEPTED,29921.0,,2.4544659935239337,9.817863974095735
P0.40_W3,219.0,2026-08-13 14:05:00-05:00,14761.0,SETUP_ACCEPTED,,,,
P0.40_W3,219.0,2026-08-13 14:05:00-05:00,14761.0,BOS_ACCEPTED,29932.25,True,,
P0.40_W3,220.0,2026-08-13 14:55:00-05:00,14771.0,SETUP_ACCEPTED,,,,
P0.40_W3,221.0,2026-08-14 00:00:00-05:00,14868.0,SETUP_ACCEPTED,,,,
P0.40_W3,221.0,2026-08-14 00:00:00-05:00,14868.0,BOS_ACCEPTED,29827.0,True,,
P0.40_W3,221.0,2026-08-14 00:10:00-05:00,14870.0,RETEST_TOUCH_ACCEPTED,29827.0,,1.1196784339226824,4.47871373569073
P0.40_W3,222.0,2026-08-14 00:40:00-05:00,14876.0,SETUP_ACCEPTED,,,,
P0.40_W3,222.0,2026-08-14 00:40:00-05:00,14876.0,BOS_ACCEPTED,29847.25,True,,
P0.40_W3,222.0,2026-08-14 00:45:00-05:00,14877.0,RETEST_TOUCH_ACCEPTED,29847.25,,1.1497158167280999,4.598863266912399
P0.40_W3,222.0,2026-08-14 00:50:00-05:00,14878.0,RECLAIM_ACCEPTED,29847.25,,,4.484658747847228
P0.40_W3,223.0,2026-08-14 04:40:00-05:00,14924.0,SETUP_ACCEPTED,,,,
P0.40_W3,223.0,2026-08-14 04:40:00-05:00,14924.0,BOS_ACCEPTED,29892.5,True,,
P0.40_W3,224.0,2026-08-14 04:55:00-05:00,14927.0,SETUP_ACCEPTED,,,,
P0.40_W3,224.0,2026-08-14 04:55:00-05:00,14927.0,BOS_ACCEPTED,29914.25,True,,
P0.40_W3,224.0,2026-08-14 05:20:00-05:00,14932.0,RETEST_TOUCH_ACCEPTED,29914.25,,1.1744010166780599,4.697604066712239
P0.40_W3,224.0,2026-08-14 05:30:00-05:00,14934.0,RECLAIM_ACCEPTED,29914.25,,,4.79079126160392
P0.40_W3,224.0,2026-08-14 05:40:00-05:00,14936.0,CONFIRM_ENTRY,,,,
P0.40_W3,225.0,2026-08-14 05:55:00-05:00,14939.0,SETUP_ACCEPTED,,,,
P0.40_W3,225.0,2026-08-14 05:55:00-05:00,14939.0,BOS_ACCEPTED,29932.0,True,,
P0.40_W3,225.0,2026-08-14 06:00:00-05:00,14940.0,RETEST_TOUCH_ACCEPTED,29932.0,,1.2223619881301835,4.889447952520734
P0.40_W3,225.0,2026-08-14 06:05:00-05:00,14941.0,RECLAIM_ACCEPTED,29932.0,,,4.940201670197824
P0.40_W3,226.0,2026-08-14 07:10:00-05:00,14954.0,SETUP_ACCEPTED,,,,
P0.40_W3,228.0,2026-08-14 08:05:00-05:00,14965.0,SETUP_ACCEPTED,,,,
P0.40_W3,228.0,2026-08-14 08:30:00-05:00,14970.0,BOS_ACCEPTED,29890.75,False,,
P0.40_W3,230.0,2026-08-14 09:20:00-05:00,14980.0,SETUP_ACCEPTED,,,,
P0.40_W3,230.0,2026-08-14 09:20:00-05:00,14980.0,BOS_ACCEPTED,29852.0,True,,
P0.40_W3,230.0,2026-08-14 09:25:00-05:00,14981.0,RETEST_TOUCH_ACCEPTED,29852.0,,3.5127913690060772,14.051165476024309
P0.40_W3,230.0,2026-08-14 09:30:00-05:00,14982.0,RECLAIM_ACCEPTED,29852.0,,,14.02608222773686
P0.40_W3,230.0,2026-08-14 09:40:00-05:00,14984.0,CONFIRM_ENTRY,,,,
P0.40_W3,231.0,2026-08-14 15:55:00-05:00,15059.0,SETUP_ACCEPTED,,,,
P0.40_W3,231.0,2026-08-14 15:55:00-05:00,15059.0,BOS_ACCEPTED,29835.5,True,,
P0.40_W3,232.0,2026-08-16 19:15:00-05:00,15087.0,SETUP_ACCEPTED,,,,
P0.40_W3,233.0,2026-08-16 20:05:00-05:00,15097.0,SETUP_ACCEPTED,,,,
P0.40_W3,235.0,2026-08-16 21:05:00-05:00,15109.0,SETUP_ACCEPTED,,,,
P0.40_W3,236.0,2026-08-16 22:35:00-05:00,15127.0,SETUP_ACCEPTED,,,,
P0.40_W3,236.0,2026-08-16 22:35:00-05:00,15127.0,BOS_ACCEPTED,29921.25,True,,
P0.40_W3,236.0,2026-08-16 22:40:00-05:00,15128.0,RETEST_TOUCH_ACCEPTED,29921.25,,0.9626511797290127,3.850604718916051
P0.40_W3,236.0,2026-08-16 22:45:00-05:00,15129.0,RECLAIM_ACCEPTED,29921.25,,,3.761275810422047
P0.40_W3,236.0,2026-08-16 22:50:00-05:00,15130.0,CONFIRM_ENTRY,,,,
P0.40_W3,237.0,2026-08-17 00:30:00-05:00,15150.0,SETUP_ACCEPTED,,,,
P0.40_W3,237.0,2026-08-17 00:30:00-05:00,15150.0,BOS_ACCEPTED,29937.25,True,,
P0.40_W3,237.0,2026-08-17 00:35:00-05:00,15151.0,RETEST_TOUCH_ACCEPTED,29937.25,,0.9222237940421221,3.6888951761684883
