signal_id,marker_bar_timestamp,signal_type,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R
1165,2019-08-22 15:00:00-05:00,S,TIME,2019-08-22 17:15:00-05:00,7538.75,-0.404981662991047,0.5541854335666959,0.7247040285102946
1166,2019-08-23 10:15:00-05:00,S,TIME,2019-08-23 11:15:00-05:00,7347.5,1.8849231445946997,2.3176861114659317,0.2981255994001821
1167,2019-08-23 12:30:00-05:00,S,TIME,2019-08-23 13:30:00-05:00,7306.75,0.7803058074841115,0.8219221172165975,0.6970731880191396
1168,2019-08-23 13:00:00-05:00,RL,TIME,2019-08-23 13:45:00-05:00,7316.0,-0.033022796414181536,0.5723951378458133,0.737509119916721
1169,2019-08-26 10:15:00-05:00,L,TIME,2019-08-26 11:15:00-05:00,7395.0,0.8571269700496433,1.4155581778092594,0.93504760369052
1170,2019-08-26 10:45:00-05:00,RS,STOP,2019-08-26 11:15:00-05:00,7392.460129081214,-1.0,0.25731131018112846,1.7199229680528059
1171,2019-08-26 13:15:00-05:00,S,STOP,2019-08-26 14:00:00-05:00,7384.010207162751,-1.0,0.1753130211551405,1.753130211551405
1172,2019-08-26 13:45:00-05:00,RL,TIME,2019-08-26 14:30:00-05:00,7370.25,-0.40878335500765967,1.4164822362749636,0.4460336731971009
1173,2019-08-27 10:00:00-05:00,S,TARGET,2019-08-27 10:15:00-05:00,7387.44604723221,3.0,3.2133375309797367,0.0
1174,2019-08-27 12:45:00-05:00,L,STOP,2019-08-27 13:00:00-05:00,7388.641239386931,-1.0,0.4711025490136329,1.2787069187512892
1175,2019-08-27 13:15:00-05:00,RS,STOP,2019-08-27 13:45:00-05:00,7406.097744656793,-1.0,0.7695647629689119,1.7222791068491698
1176,2019-08-28 09:45:00-05:00,L,STOP,2019-08-28 10:00:00-05:00,7381.694178547031,-1.0,0.135082001789162,1.0468855138660054
1177,2019-08-28 10:15:00-05:00,RS,TIME,2019-08-28 11:00:00-05:00,7406.75,0.311326066487424,0.39325397872095663,0.7865079574419133
1178,2019-08-28 12:15:00-05:00,S,TIME,2019-08-28 13:15:00-05:00,7403.0,-0.09421198703147911,0.4333751403448039,0.8855926780959037
1179,2019-08-28 12:45:00-05:00,RL,TIME,2019-08-28 13:30:00-05:00,7409.25,0.4100895707012852,0.9568591594205931,0.41006481237767656
1180,2019-08-29 10:00:00-05:00,L,TIME,2019-08-29 11:00:00-05:00,7538.75,1.3471558286114567,1.7649034610331078,0.0
1181,2019-08-30 10:00:00-05:00,S,TARGET,2019-08-30 10:15:00-05:00,7490.518673705035,3.0,4.924816118496922,0.0
1182,2019-08-30 14:30:00-05:00,L,TIME,2019-08-30 15:45:00-05:00,7499.0,-0.1959713429948871,1.9597134299488712,0.7838853719795484
1183,2019-09-02 10:15:00-05:00,S,TARGET,2019-09-02 10:45:00-05:00,7459.568393577671,3.0,10.082535347420894,0.736185120605335
1184,2019-09-02 10:30:00-05:00,RL,STOP,2019-09-02 10:45:00-05:00,7475.306621789636,-1.0,0.7057205499222524,10.186634238941357
1185,2019-09-03 10:15:00-05:00,S,STOP,2019-09-03 10:45:00-05:00,7469.724729218174,-1.0,0.5201633732529612,1.0533308308372467
1186,2019-09-03 10:45:00-05:00,RL,TIME,2019-09-03 11:30:00-05:00,7449.0,-0.2679477887082561,0.5158042294175147,0.7196014940688698
1187,2019-09-03 14:30:00-05:00,L,TIME,2019-09-03 15:45:00-05:00,7440.5,0.35944907764439604,1.1382554125405875,0.3394796844419296
1188,2019-09-04 10:30:00-05:00,L,TIME,2019-09-04 11:30:00-05:00,7523.25,0.6189593763796162,1.139789773556586,0.5095064841704855
1189,2019-09-05 11:00:00-05:00,S,TIME,2019-09-05 12:00:00-05:00,7672.0,1.3404719312984943,2.38604003771132,0.29490382488566874
1190,2019-09-05 11:15:00-05:00,RL,STOP,2019-09-05 12:00:00-05:00,7664.97046696833,-1.0,0.813261255745035,1.2854774687582813
1191,2019-09-06 14:30:00-05:00,L,STOP,2019-09-06 14:45:00-05:00,7681.541875141474,-1.0,0.104049252020494,2.046301956403049
1192,2019-09-09 10:00:00-05:00,L,STOP,2019-09-09 10:30:00-05:00,7685.972447249116,-1.0,0.5152831079849708,1.2023272519649317
1193,2019-09-09 12:00:00-05:00,L,STOP,2019-09-09 12:15:00-05:00,7642.257238730775,-1.0,0.32457832812243725,1.3794578945203582
1194,2019-09-09 12:45:00-05:00,RS,TIME,2019-09-09 13:30:00-05:00,7631.5,1.468296471789179,2.4832608891015138,0.10756933403786667
1195,2019-09-10 10:00:00-05:00,S,STOP,2019-09-10 10:45:00-05:00,7605.670211207979,-1.0,1.6280767898192918,1.9708297982023006
1196,2019-09-10 11:00:00-05:00,RL,TARGET,2019-09-10 11:15:00-05:00,7628.436496217871,2.5,2.678859482675612,0.0
1197,2019-09-10 14:45:00-05:00,L,TIME,2019-09-10 17:00:00-05:00,7635.5,2.129659648968379,2.8329973843239817,0.0
1198,2019-09-11 10:45:00-05:00,L,TIME,2019-09-11 11:45:00-05:00,7707.75,0.6434279000807261,1.5945821871565822,0.0
1199,2019-09-11 15:00:00-05:00,L,TIME,2019-09-11 17:15:00-05:00,7715.0,0.19460301993243628,1.946030199324363,0.2594706932432484
1200,2019-09-12 15:00:00-05:00,S,TIME,2019-09-12 17:15:00-05:00,7751.25,-0.6422206688884123,1.1559972039991424,0.9247977631993138
1201,2019-09-13 10:30:00-05:00,S,TIME,2019-09-13 11:30:00-05:00,7719.25,0.8984523083516601,1.397592479658138,0.8734952997863362
1202,2019-09-13 14:15:00-05:00,S,STOP,2019-09-13 14:45:00-05:00,7722.847984690967,-1.0,0.192350290689931,1.7036740032536746
1203,2019-09-13 14:45:00-05:00,RL,TIME,2019-09-13 15:45:00-05:00,7711.5,-0.5811535318660821,0.9200849931702162,0.9086964827830927
1204,2019-09-16 10:15:00-05:00,L,STOP,2019-09-16 10:30:00-05:00,7673.842605163705,-1.0,0.23457890398186362,1.1728945199093181
1205,2019-09-16 13:00:00-05:00,L,TIME,2019-09-16 14:00:00-05:00,7683.25,1.2389055458214762,1.5288621629286303,0.15815815478572037
1206,2019-09-16 13:15:00-05:00,RS,TIME,2019-09-16 14:00:00-05:00,7683.25,-0.5328996791587581,0.586189647074634,0.8259945026960751
1207,2019-09-17 10:15:00-05:00,L,TIME,2019-09-17 11:15:00-05:00,7683.25,-0.1764132613802332,0.8526640966711272,0.646848625060855
1208,2019-09-17 14:30:00-05:00,L,TARGET,2019-09-17 14:45:00-05:00,7718.6892445694075,3.0,3.0827418775977184,0.0
1209,2019-09-18 12:00:00-05:00,S,TARGET,2019-09-18 12:30:00-05:00,7663.630501525389,3.0,3.1187924492992036,0.0
1210,2019-09-18 14:15:00-05:00,L,TARGET,2019-09-18 14:30:00-05:00,7707.279423290483,3.0,3.692560473637844,0.0
1211,2019-09-19 11:30:00-05:00,S,TIME,2019-09-19 12:30:00-05:00,7719.0,1.8529900132783266,2.8588988776294184,0.3970692885596414
1212,2019-09-20 09:45:00-05:00,S,TARGET,2019-09-20 10:30:00-05:00,7694.870744582353,3.0,4.441153636969719,0.36457231348258884
1213,2019-09-20 12:15:00-05:00,S,TIME,2019-09-20 13:15:00-05:00,7663.75,-0.739881895350084,2.219645686050252,0.8372347763172003
1214,2019-09-23 10:30:00-05:00,L,TIME,2019-09-23 11:30:00-05:00,7657.25,1.0903911627740583,1.3731067177641583,0.2760673530114248
1215,2019-09-23 14:45:00-05:00,S,STOP,2019-09-23 15:30:00-05:00,7658.286790422493,-1.0,1.130958157293289,1.4448635223655322
1216,2019-09-24 10:45:00-05:00,S,STOP,2019-09-24 11:00:00-05:00,7603.310417019525,-1.0,0.6780937813430008,1.107553176193568
1217,2019-09-24 13:45:00-05:00,S,TIME,2019-09-24 14:45:00-05:00,7533.5,-0.013629274982334568,1.1312298235337692,0.6269466491873902
1218,2019-09-25 10:15:00-05:00,L,STOP,2019-09-25 10:30:00-05:00,7540.484481084715,-1.0,0.35674740480334427,1.016730103689531
1219,2019-09-25 11:00:00-05:00,RS,STOP,2019-09-25 11:30:00-05:00,7573.764498016356,-1.0,0.517321418971892,1.0703201771832247
1220,2019-09-25 12:15:00-05:00,L,TIME,2019-09-25 13:15:00-05:00,7596.0,2.1512588022483126,2.47206055346078,0.16983622123012992
1221,2019-09-25 12:30:00-05:00,RS,STOP,2019-09-25 13:00:00-05:00,7587.377660402092,-1.0,0.0970673213122556,1.9219329619826608
1222,2019-09-26 11:15:00-05:00,L,STOP,2019-09-26 12:15:00-05:00,7558.296128573496,-1.0,0.6034961743430725,1.2940067352390745
1223,2019-09-26 14:00:00-05:00,S,STOP,2019-09-26 14:15:00-05:00,7602.722370193509,-1.0,0.2832893242791988,1.5471955402940858
1224,2019-09-26 14:15:00-05:00,RL,TIME,2019-09-26 15:00:00-05:00,7589.0,-0.26784446236927023,2.342974135903054,0.7772724815443579
1225,2019-09-27 09:45:00-05:00,L,STOP,2019-09-27 10:30:00-05:00,7570.381804488868,-1.0,1.4799469069109359,6.92725075524632
1226,2019-09-27 10:45:00-05:00,RS,TARGET,2019-09-27 11:30:00-05:00,7525.573874004496,2.5,2.5046081332927064,0.05290132200417884
1227,2019-09-27 12:00:00-05:00,S,TIME,2019-09-27 13:00:00-05:00,7484.0,1.2122902854652888,1.8043390295297321,0.05638559467280413
1228,2019-09-30 10:00:00-05:00,L,TIME,2019-09-30 11:00:00-05:00,7561.25,2.1975756238697217,2.4972450271246838,0.24972450271246838
1229,2019-09-30 14:00:00-05:00,S,STOP,2019-09-30 14:45:00-05:00,7573.009054015891,-1.0,1.5295189638744757,1.217372236553154
1230,2019-10-01 09:45:00-05:00,S,TIME,2019-10-01 10:45:00-05:00,7535.5,1.9133825829785263,2.528905880239649,0.16400854527776362
1231,2019-10-02 11:15:00-05:00,S,TIME,2019-10-02 12:15:00-05:00,7356.25,-0.2845840009256565,1.7964365058432068,0.6581005021405807
1232,2019-10-02 15:30:00-05:00,S,STOP,2019-10-02 17:00:00-05:00,7361.284111335272,-1.0,0.07125495701937783,1.0866380945455119
1233,2019-10-02 17:15:00-05:00,RL,TIME,2019-10-02 18:00:00-05:00,7367.5,1.1815999779637576,1.6077507896883914,0.07748196576811525
1234,2019-10-03 10:15:00-05:00,L,TIME,2019-10-03 11:15:00-05:00,7418.0,0.8323192471084955,1.1995189149504788,0.8690392138926939
1235,2019-10-03 15:00:00-05:00,L,TIME,2019-10-03 17:15:00-05:00,7459.25,0.1502596599776762,0.4210566056092969,0.40938736099433987
1236,2019-10-04 10:15:00-05:00,L,TIME,2019-10-04 11:15:00-05:00,7536.5,0.9617656172026937,1.7570718006587673,0.09247746319256671
1237,2019-10-04 14:45:00-05:00,L,STOP,2019-10-04 15:00:00-05:00,7557.328250297196,-1.0,0.45108394237380234,1.0083052829532053
1238,2019-10-07 10:00:00-05:00,L,TIME,2019-10-07 11:00:00-05:00,7581.0,0.5246170334815703,1.356482115790304,0.5341203440022726
1239,2019-10-07 12:15:00-05:00,S,STOP,2019-10-07 12:30:00-05:00,7572.205580364657,-1.0,0.1757808119567383,3.9174009521787396
1240,2019-10-07 13:00:00-05:00,RL,STOP,2019-10-07 13:30:00-05:00,7555.815768929082,-1.0,0.3325277446590654,1.3400069873006029
1241,2019-10-08 10:00:00-05:00,L,STOP,2019-10-08 10:15:00-05:00,7448.003830763591,-1.0,1.092902714957733,1.092902714957733
1242,2019-10-08 10:30:00-05:00,RS,STOP,2019-10-08 11:15:00-05:00,7466.97727326947,-1.0,0.8057536529321078,1.3737152502099474
1243,2019-10-08 12:30:00-05:00,L,STOP,2019-10-08 13:00:00-05:00,7474.586927180359,-1.0,0.7029178473917841,1.3336238784329082
1244,2019-10-09 10:15:00-05:00,S,STOP,2019-10-09 10:30:00-05:00,7493.402424046716,-1.0,0.1580724762792864,1.2053026316295588
1245,2019-10-09 14:45:00-05:00,S,STOP,2019-10-09 17:00:00-05:00,7513.366642918337,-1.0,1.097664378991991,1.2389576794037667
1246,2019-10-10 10:00:00-05:00,L,STOP,2019-10-10 11:00:00-05:00,7565.549986044781,-1.0,0.7572686567238023,1.0435348031797764
1247,2019-10-11 09:45:00-05:00,S,STOP,2019-10-11 10:15:00-05:00,7699.826805094746,-1.0,0.05360892555604544,1.2866142133450906
1248,2019-10-11 10:00:00-05:00,RL,TIME,2019-10-11 10:45:00-05:00,7686.75,-0.5317277560139543,2.3625048258071413,0.9958971323437525
1249,2019-10-11 12:15:00-05:00,S,STOP,2019-10-11 12:30:00-05:00,7700.608594480708,-1.0,0.5948323591083341,1.2888034447347239
1250,2019-10-11 12:30:00-05:00,RL,TIME,2019-10-11 13:15:00-05:00,7705.5,1.4209110114653727,1.6712903936664267,0.0
1251,2019-10-14 09:45:00-05:00,L,STOP,2019-10-14 10:00:00-05:00,7662.839448253351,-1.0,0.7386527203726637,1.0089324825131831
1252,2019-10-15 09:45:00-05:00,L,STOP,2019-10-15 10:15:00-05:00,7740.960741592123,-1.0,0.9421369222181457,1.560997210050512
1253,2019-10-15 14:45:00-05:00,S,STOP,2019-10-15 15:30:00-05:00,7762.50885388963,-1.0,0.366781577461399,1.1986645930319193
1254,2019-10-16 10:00:00-05:00,L,STOP,2019-10-16 10:15:00-05:00,7736.438699812405,-1.0,0.02920117207923963,1.4308574318827418
1255,2019-10-16 10:45:00-05:00,RS,TIME,2019-10-16 11:30:00-05:00,7723.5,1.7854201322653909,2.0715315120692006,0.017081560498611068
1256,2019-10-16 14:15:00-05:00,S,STOP,2019-10-16 14:30:00-05:00,7732.05113387368,-1.0,0.1063658715656481,1.2763904587877772
1257,2019-10-16 15:00:00-05:00,RL,TARGET,2019-10-16 15:30:00-05:00,7750.637543458651,2.5,2.885892359707208,0.0
1258,2019-10-17 10:15:00-05:00,L,STOP,2019-10-17 10:30:00-05:00,7739.066012713631,-1.0,0.16772111676675666,1.1980079769054046
1259,2019-10-17 10:45:00-05:00,RS,TIME,2019-10-17 11:30:00-05:00,7745.25,-0.21342360369812163,1.832744680824343,0.6132495903289481
1260,2019-10-17 13:30:00-05:00,L,TIME,2019-10-17 14:30:00-05:00,7755.75,0.13599627566182465,1.1151694604269622,0.5167858475149337
1261,2019-10-18 09:45:00-05:00,S,TARGET,2019-10-18 10:45:00-05:00,7689.927332628098,3.0,5.951734819282695,0.6409560574612133
1262,2019-10-18 10:00:00-05:00,RL,STOP,2019-10-18 10:30:00-05:00,7706.365757220464,-1.0,0.43153911306868287,2.547333426546509
1263,2019-10-18 15:00:00-05:00,S,STOP,2019-10-20 17:15:00-05:00,7693.027091519841,-1.0,1.5082088127828817,1.094667686697253
1264,2019-10-21 10:15:00-05:00,L,STOP,2019-10-21 10:30:00-05:00,7728.878148469686,-1.0,0.17397655187241423,1.3918124149793138
1265,2019-10-21 10:45:00-05:00,RS,STOP,2019-10-21 11:15:00-05:00,7739.25748932971,-1.0,0.44078809325147705,1.0872772966869768
1266,2019-10-22 10:00:00-05:00,S,TARGET,2019-10-22 10:30:00-05:00,7734.2248092346235,3.0,3.3543170536412883,0.0
1267,2019-10-22 13:45:00-05:00,S,TARGET,2019-10-22 14:45:00-05:00,7683.800777339682,3.0,3.1393442780607623,0.12793318073544688
1268,2019-10-23 10:30:00-05:00,L,STOP,2019-10-23 10:45:00-05:00,7686.952701170566,-1.0,0.29578483497742764,1.720929948959579
1269,2019-10-23 14:30:00-05:00,L,TARGET,2019-10-23 15:00:00-05:00,7710.77615833047,3.0,4.135512919455954,0.6728503800483797
1270,2019-10-24 10:30:00-05:00,L,STOP,2019-10-24 11:00:00-05:00,7758.072802306511,-1.0,1.5907888695605699,1.4319919282614544
1271,2019-10-24 11:15:00-05:00,RS,STOP,2019-10-24 11:45:00-05:00,7766.816405186806,-1.0,0.15835081720564415,1.437908280865957
1272,2019-10-24 15:00:00-05:00,L,TIME,2019-10-24 17:15:00-05:00,7728.0,-0.3212307948850961,0.19768048916005915,0.7660118954952292
1273,2019-10-25 10:00:00-05:00,L,TARGET,2019-10-25 10:15:00-05:00,7836.329838792212,3.0,3.4065900836801646,0.0
1274,2019-10-28 10:45:00-05:00,L,TIME,2019-10-28 11:45:00-05:00,7910.75,-0.28597035554383066,1.465598072162132,0.9294036555174496
1275,2019-10-29 09:45:00-05:00,L,STOP,2019-10-29 10:00:00-05:00,7881.171710371551,-1.0,1.0212557830244458,1.547357247006736
1276,2019-10-29 11:30:00-05:00,L,TIME,2019-10-29 12:30:00-05:00,7875.25,-0.8146886399395106,0.5346394199603038,0.9674427599281687
1277,2019-10-29 12:00:00-05:00,RS,TIME,2019-10-29 12:45:00-05:00,7877.5,0.5599528551450326,1.0399124452693462,0.02666442167357298
1278,2019-10-30 10:00:00-05:00,L,STOP,2019-10-30 10:15:00-05:00,7851.710311642979,-1.0,0.36473656068810273,1.3926305044454832
1279,2019-10-30 13:00:00-05:00,S,STOP,2019-10-30 13:15:00-05:00,7869.6680349895705,-1.0,0.4903072040103266,1.2978720106155706
1280,2019-10-30 13:30:00-05:00,RL,TARGET,2019-10-30 13:45:00-05:00,7873.013810871536,2.5,3.6490876395144305,0.0
1281,2019-10-31 10:00:00-05:00,L,STOP,2019-10-31 11:00:00-05:00,7875.52270110423,-1.0,1.1498994271140752,1.9694295048247943
1282,2019-10-31 14:15:00-05:00,L,TARGET,2019-10-31 15:00:00-05:00,7900.64150606517,3.0,3.011464055613897,0.290579865015376
1283,2019-10-31 14:30:00-05:00,RS,STOP,2019-10-31 14:45:00-05:00,7886.671775686838,-1.0,0.7754522274752725,1.8093885307756359
1284,2019-11-01 12:15:00-05:00,L,TIME,2019-11-01 13:15:00-05:00,7947.75,1.2286447617185166,1.5554760979261928,0.0
1285,2019-11-01 15:00:00-05:00,L,TIME,2019-11-03 17:15:00-06:00,7979.0,2.4366063861529614,2.9039007615795565,0.0
1286,2019-11-04 10:30:00-06:00,S,TIME,2019-11-04 11:30:00-06:00,8011.25,-0.45372337166899795,0.7329377542345351,0.8725449455173038
1287,2019-11-04 11:15:00-06:00,RL,TIME,2019-11-04 12:00:00-06:00,8015.25,0.818734726968747,1.139109185347822,0.6763460788002693
1288,2019-11-04 14:15:00-06:00,S,STOP,2019-11-04 14:45:00-06:00,8018.356786265375,-1.0,0.5975973582460373,1.8354776003271147
1289,2019-11-05 10:15:00-06:00,L,TIME,2019-11-05 11:15:00-06:00,8024.0,0.1523420175627032,1.1577993334765446,0.7921784913260568
1290,2019-11-05 15:00:00-06:00,S,TIME,2019-11-05 17:15:00-06:00,8012.25,0.06311206945328705,0.49715552415460423,0.41038988112996805
1291,2019-11-06 10:45:00-06:00,S,TIME,2019-11-06 11:45:00-06:00,7980.5,-0.5041562758414482,0.5970024670987342,0.9505719824388194
1292,2019-11-06 15:00:00-06:00,L,TIME,2019-11-06 17:15:00-06:00,8008.25,0.4854994184659037,1.8599799406042383,0.0
1293,2019-11-07 09:45:00-06:00,L,STOP,2019-11-07 10:30:00-06:00,8062.65266334609,-1.0,0.7578815910563821,1.3641868639014878
1294,2019-11-07 10:30:00-06:00,RS,STOP,2019-11-07 10:45:00-06:00,8071.654189623016,-1.0,1.2486552354820195,2.8560772059947395
1295,2019-11-07 15:00:00-06:00,L,TIME,2019-11-07 17:15:00-06:00,8034.0,0.3606460607997255,0.609677673773844,0.13741716514851146
1296,2019-11-08 09:45:00-06:00,L,STOP,2019-11-08 10:15:00-06:00,8028.331214563293,-1.0,1.1284288062002803,1.3659927654003394
1297,2019-11-08 10:30:00-06:00,RS,TIME,2019-11-08 11:15:00-06:00,8043.0,-0.5533826701342487,0.116501614765105,0.69900968859063
1298,2019-11-08 14:15:00-06:00,L,TIME,2019-11-08 15:30:00-06:00,8061.25,2.0724989251417503,2.8083648943246327,0.25774331060404404
1299,2019-11-11 10:00:00-06:00,S,TIME,2019-11-11 11:00:00-06:00,8039.0,-0.041888402173041864,1.1309868586721303,0.5445492282495442
1300,2019-11-11 11:00:00-06:00,RL,TIME,2019-11-11 11:45:00-06:00,8045.75,1.1870009436029612,1.4068159331590653,0.21981498955610393
1301,2019-11-11 15:00:00-06:00,L,TIME,2019-11-11 17:15:00-06:00,8047.75,-0.7203281787692405,2.128222228676437,0.9890593492829837
1302,2019-11-12 09:45:00-06:00,L,STOP,2019-11-12 10:00:00-06:00,8085.323455015065,-1.0,0.3523269885656977,1.1450627128385176
1303,2019-11-12 13:15:00-06:00,S,TIME,2019-11-12 14:15:00-06:00,8062.25,0.3623248510497643,2.934831293503091,0.5434872765746465
1304,2019-11-13 10:45:00-06:00,L,TIME,2019-11-13 11:45:00-06:00,8078.75,0.09654732362901672,0.6436488241934448,0.7723785890321337
1305,2019-11-13 13:45:00-06:00,L,TIME,2019-11-13 14:45:00-06:00,8066.5,0.1909933423657114,1.348902042566338,0.7887755578040496
1306,2019-11-14 10:00:00-06:00,S,STOP,2019-11-14 10:15:00-06:00,8051.268018457512,-1.0,0.03325344323279775,1.296884286079112
1307,2019-11-14 10:30:00-06:00,RL,STOP,2019-11-14 10:45:00-06:00,8019.207677962656,-1.0,0.6632641587279174,1.17578646319949
1308,2019-11-14 11:45:00-06:00,L,STOP,2019-11-14 12:45:00-06:00,8042.58722381539,-1.0,0.9509346052299158,2.020736036113571
1309,2019-11-15 10:45:00-06:00,S,TIME,2019-11-15 11:45:00-06:00,8114.75,-0.55438479938698,0.7919782848385429,0.9899728560481788
1310,2019-11-15 15:00:00-06:00,L,STOP,2019-11-17 17:00:00-06:00,8113.879351188631,-1.0,1.0674924197119842,1.6457174803893089
1311,2019-11-18 09:45:00-06:00,L,STOP,2019-11-18 10:15:00-06:00,8101.648310046727,-1.0,1.2099306081284482,1.0188889331607984
1312,2019-11-19 10:00:00-06:00,S,STOP,2019-11-19 10:15:00-06:00,8135.411198120044,-1.0,0.2893854242435275,1.700139367430724
1313,2019-11-19 10:15:00-06:00,RL,TARGET,2019-11-19 10:30:00-06:00,8147.056863718489,2.5,4.204344926614902,0.0
1314,2019-11-19 11:45:00-06:00,S,TIME,2019-11-19 12:45:00-06:00,8149.0,-0.06137032326817292,0.8898696873885074,0.5830180710476427
1315,2019-11-19 12:00:00-06:00,RL,TIME,2019-11-19 12:45:00-06:00,8149.0,0.41278496411135207,0.9462288270264506,0.0
1316,2019-11-20 12:15:00-06:00,S,STOP,2019-11-20 12:45:00-06:00,8061.063664036387,-1.0,0.4506648195118579,1.896547782112402
1317,2019-11-20 13:00:00-06:00,RL,TIME,2019-11-20 13:45:00-06:00,8077.25,1.1846736633283252,1.968380855991679,0.43741796799815086
1318,2019-11-22 10:30:00-06:00,L,TIME,2019-11-22 11:30:00-06:00,8071.75,1.4228521313044287,1.5672144195053688,0.0
1319,2019-11-22 14:45:00-06:00,S,STOP,2019-11-24 17:00:00-06:00,8085.97869070651,-1.0,0.2229259844784904,5.052988981512449
1320,2019-11-25 14:30:00-06:00,L,TIME,2019-11-25 15:45:00-06:00,8176.5,1.5792070922393888,2.6117655756266815,0.850342280436594
1321,2019-11-26 11:15:00-06:00,L,TIME,2019-11-26 12:15:00-06:00,8198.25,-0.33922329150981106,0.590735863149833,0.6222543385801376
1322,2019-11-26 15:30:00-06:00,L,TIME,2019-11-26 17:30:00-06:00,8200.5,-0.4586981196293368,0.5963075555181379,0.8256566153328062
1323,2019-11-27 15:00:00-06:00,L,STOP,2019-11-27 17:00:00-06:00,8247.311288527155,-1.0,2.0663336830685006,6.2282850765070945
1324,2019-11-28 10:45:00-06:00,L,TIME,2019-11-28 11:45:00-06:00,8246.0,0.4707515743611669,1.6947056677002008,0.18830062974446676
1325,2019-11-29 10:15:00-06:00,S,TIME,2019-11-29 11:15:00-06:00,8214.0,2.7619792402631558,2.8606213559868396,0.5918526943421047
1326,2019-11-29 11:00:00-06:00,RL,STOP,2019-11-29 11:15:00-06:00,8217.466484351753,-1.0,0.0903584686090841,1.7168109035725978
1327,2019-12-01 17:00:00-06:00,L,TARGET,2019-12-01 18:00:00-06:00,8246.02250669777,3.0,3.1095772176272445,0.31709584364923177
1328,2019-12-02 10:00:00-06:00,S,STOP,2019-12-02 10:15:00-06:00,8098.3344351865235,-1.0,0.4203467648083742,1.337466978935736
1329,2019-12-02 10:30:00-06:00,RL,TIME,2019-12-02 11:15:00-06:00,8102.0,0.2449157351849271,1.6767308024198857,0.7535868774920834
1330,2019-12-02 12:15:00-06:00,L,TIME,2019-12-02 13:15:00-06:00,8134.0,1.0795952145453327,1.1595652304375794,0.5997751191918514
1331,2019-12-03 09:45:00-06:00,L,TIME,2019-12-03 10:45:00-06:00,8006.0,0.8293546485259773,1.2901072310404091,0.7003439254219364
1332,2019-12-03 10:15:00-06:00,RS,TIME,2019-12-03 11:00:00-06:00,8007.5,0.07747273560727051,1.2943811574318482,0.1223181993191527
1333,2019-12-03 14:30:00-06:00,L,TIME,2019-12-03 15:45:00-06:00,8057.0,1.3661079179302598,1.8986584622081577,0.09261748596137355
1334,2019-12-03 14:45:00-06:00,RS,TIME,2019-12-03 15:45:00-06:00,8057.0,0.22366037428767443,1.0735697965808373,0.08946414971506977
1335,2019-12-04 10:00:00-06:00,L,TIME,2019-12-04 11:00:00-06:00,8106.0,-0.1287980437245291,1.3394996547351028,0.46367295740830483
1336,2019-12-04 10:15:00-06:00,RS,TIME,2019-12-04 11:00:00-06:00,8106.0,0.5584936095471571,0.9042277487906353,0.957417616366555
1337,2019-12-04 13:15:00-06:00,L,STOP,2019-12-04 14:15:00-06:00,8105.874963084045,-1.0,0.7071294138504673,1.1231893335384961
1338,2019-12-05 12:45:00-06:00,L,STOP,2019-12-05 13:45:00-06:00,8095.076305826104,-1.0,1.7424774038298139,2.090972884595777
1339,2019-12-06 14:45:00-06:00,L,TIME,2019-12-08 17:00:00-06:00,8209.25,1.5628064732759117,2.9790998396822066,0.8302409389278281
1340,2019-12-09 10:15:00-06:00,S,TIME,2019-12-09 11:15:00-06:00,8192.5,1.6178651124976209,2.0010436917733734,0.17030159078922325
1341,2019-12-09 13:15:00-06:00,S,STOP,2019-12-09 14:15:00-06:00,8186.906666465942,-1.0,0.30936948652292834,1.1490866642280195
1342,2019-12-09 14:00:00-06:00,RL,STOP,2019-12-09 14:30:00-06:00,8178.5927226635495,-1.0,0.7451507992915987,1.6370403465758356
1343,2019-12-10 14:30:00-06:00,S,TIME,2019-12-10 15:45:00-06:00,8169.5,-0.7874632216567544,1.9554331577212667,0.8477466585661615
1344,2019-12-11 10:00:00-06:00,S,STOP,2019-12-11 10:30:00-06:00,8188.629940621337,-1.0,0.0,1.0580035772473853
1345,2019-12-11 10:30:00-06:00,RL,STOP,2019-12-11 10:45:00-06:00,8179.355344017374,-1.0,0.49984843388369266,1.3863085765529992
1346,2019-12-11 14:00:00-06:00,L,TIME,2019-12-11 15:00:00-06:00,8206.5,0.5400348877363312,1.3320860564162837,0.9720627979253963
1347,2019-12-11 14:15:00-06:00,RS,TIME,2019-12-11 15:00:00-06:00,8206.5,0.0355928177472365,1.5304911631311695,0.7474491726919664
1348,2019-12-12 09:45:00-06:00,S,TARGET,2019-12-12 10:15:00-06:00,8245.052783976253,3.0,3.617440623127973,0.14306262351353566
1349,2019-12-12 14:30:00-06:00,L,TIME,2019-12-12 15:45:00-06:00,8273.75,0.8228648374854004,1.3651138471520552,0.5146827196923479
1350,2019-12-13 10:00:00-06:00,S,TIME,2019-12-13 11:00:00-06:00,8292.0,-0.5387882718517605,1.6471527168039533,0.9698188893331688
1351,2019-12-16 15:00:00-06:00,S,STOP,2019-12-16 15:45:00-06:00,8387.139248211288,-1.0,0.0,1.124917321092863
1352,2019-12-16 15:45:00-06:00,RL,STOP,2019-12-16 17:00:00-06:00,8377.567547987486,-1.0,0.0,1.0674292350038692
