timestamp_ct,signal_type,python_replay_entry,pine_ref_entry,python_replay_stop,pine_ref_stop,python_replay_target,pine_ref_target,parity_status
2020-03-11 16:00:00+00:00,RL,7875.966625120709,7875.966625120709,7835.31066445863,7835.31066445863,7977.606526775907,7977.606526775908,MATCH
2020-03-11 17:45:00+00:00,S,7814.75,7814.75,7855.424346708993,7855.424346708993,7692.726959873022,7692.726959873022,MATCH
2020-03-11 18:00:00+00:00,RL,7767.0,7767.0,7725.574713770221,7725.574713770221,7870.563215574448,7870.563215574448,MATCH
2020-03-12 15:15:00+00:00,S,7242.0,7242.0,7281.078155764379,7281.078155764379,7124.765532706863,7124.765532706864,MATCH
2020-03-12 17:00:00+00:00,L,7370.0,7370.0,7300.0512960636925,7300.0512960636925,7579.846111808923,7579.846111808923,MATCH
2020-03-12 17:45:00+00:00,RS,7329.0,,7404.671233618101,,7139.821915954749,,EXTRA_PINE_SIGNAL
2020-03-13 14:45:00+00:00,S,7274.6704228840845,7274.6704228840845,7327.644263512783,7327.644263512783,7115.748900997989,7115.748900997988,MATCH
2020-03-13 15:15:00+00:00,RL,,7165.75,,7109.117262417091,,7307.331843957272,MISSING_PINE_SIGNAL
2020-03-13 16:45:00+00:00,L,7243.5,7243.5,7179.806370892599,7179.806370892599,7434.580887322201,7434.580887322202,MATCH
2020-03-16 15:45:00+00:00,S,7287.75,7287.75,7358.090943570335,7358.090943570335,7076.727169288994,7076.727169288994,MATCH
2020-03-16 16:00:00+00:00,RL,7236.25,7236.25,7166.955730970403,7166.955730970403,7409.485672573992,7409.485672573992,MATCH
2020-03-16 20:00:00+00:00,S,6833.5,6833.5,6923.053742861449,6923.053742861449,6564.838771415653,6564.838771415653,MATCH
2020-03-17 15:15:00+00:00,L,7104.25,7104.25,7028.9542796620635,7028.9542796620635,7330.1371610138085,7330.137161013809,MATCH
2020-03-18 15:00:00+00:00,S,6942.753735359148,6942.753735359148,6993.2991498222245,6993.2991498222245,6791.117491969919,6791.117491969918,MATCH
2020-03-18 16:00:00+00:00,RL,,6903.75,,6848.347785884009,,7042.255535289978,MISSING_PINE_SIGNAL
2020-03-18 17:15:00+00:00,S,6763.543474761281,6763.543474761281,6823.789811245216,6823.789811245216,6582.804465309477,6582.804465309476,MATCH
2020-03-18 19:30:00+00:00,RS,,6753.0,,6824.586535456719,,6574.033661358204,MISSING_PINE_SIGNAL
2020-03-19 15:30:00+00:00,L,7190.0,7190.0,7115.224190809623,7115.224190809623,7414.32742757113,7414.327427571131,MATCH
2020-03-19 18:45:00+00:00,L,7214.0,7214.0,7147.711696881483,7147.711696881483,7412.864909355551,7412.864909355552,MATCH
2020-03-19 19:15:00+00:00,RS,7229.036559584198,7229.036559584198,7295.978706150674,7295.978706150674,7061.681193168006,7061.681193168007,MATCH
2020-03-20 15:00:00+00:00,L,7204.25,7204.25,7154.937681992408,7154.937681992408,7352.186954022774,7352.186954022775,MATCH
2020-03-20 15:15:00+00:00,RS,7211.925024265654,7211.925024265654,7264.478426701275,7264.478426701275,7080.541518176603,7080.541518176604,MATCH
2020-03-20 19:45:00+00:00,S,6834.833810579412,6834.833810579412,6898.66977261565,6898.66977261565,6643.325924470699,6643.325924470698,MATCH
2020-03-23 15:00:00+00:00,S,6697.5,6697.5,6771.940950738705,6771.940950738705,6474.177147783885,6474.177147783884,MATCH
2020-03-23 17:30:00+00:00,S,6789.565978555132,6789.565978555132,6868.137735046182,6868.137735046182,6553.850709081982,6553.850709081981,MATCH
2020-03-24 16:30:00+00:00,L,7295.942198633089,7295.942198633089,7255.6706367240795,7255.67063672408,7416.756884360118,7416.756884360117,MATCH
2020-03-24 18:15:00+00:00,S,7161.25,7161.25,7207.317394304164,7207.317394304164,7023.0478170875085,7023.0478170875085,MATCH
2020-03-25 19:45:00+00:00,S,7382.204583358076,7382.204583358076,7440.940520685761,7440.940520685761,7205.996771375021,7205.996771375021,MATCH
2020-03-26 15:30:00+00:00,L,7517.08216880452,7517.08216880452,7470.813493201616,7470.813493201616,7655.888195613229,7655.88819561323,MATCH
2020-03-26 17:15:00+00:00,S,7483.730855565457,7483.730855565457,7526.667754306023,7526.667754306023,7354.920159343759,7354.920159343759,MATCH
2020-03-27 15:15:00+00:00,L,7437.0,7437.0,7399.481720543545,7399.481720543545,7549.554838369365,7549.554838369366,MATCH
2020-03-27 19:00:00+00:00,L,7526.5,7526.5,7492.069344063218,7492.069344063218,7629.791967810347,7629.791967810347,MATCH
2020-03-30 15:15:00+00:00,L,7602.4912283637705,7602.491228363771,7569.364816544655,7569.364816544655,7701.870463821117,7701.870463821117,MATCH
2020-03-30 17:15:00+00:00,S,7621.5,7621.5,7651.102520528541,7651.102520528541,7532.692438414375,7532.692438414376,MATCH
2020-03-30 17:30:00+00:00,RL,7602.0,7602.0,7572.543195223497,7572.543195223497,7675.642011941258,7675.642011941258,MATCH
2020-03-31 15:00:00+00:00,S,7734.5,7734.5,7766.036323217726,7766.036323217726,7639.891030346822,7639.891030346822,MATCH
2020-03-31 15:30:00+00:00,RL,7743.0,7743.0,7712.339216205124,7712.339216205124,7819.651959487191,7819.65195948719,MATCH
2020-03-31 19:15:00+00:00,S,7576.788705918623,7576.788705918623,7611.420932556786,7611.420932556786,7472.892026004135,7472.892026004134,MATCH
2020-03-31 19:45:00+00:00,RL,,7574.734228059963,,7538.723532642364,,7664.760966603961,MISSING_PINE_SIGNAL
2020-04-01 15:30:00+00:00,S,7407.759871355693,7407.759871355693,7437.892017271403,7437.892017271403,7317.36343360856,7317.363433608561,MATCH
2020-04-01 19:00:00+00:00,S,7247.486201791338,7247.486201791338,7275.626939315948,7275.626939315948,7163.063989217508,7163.063989217509,MATCH
2020-04-02 17:15:00+00:00,S,7327.988977053537,7327.988977053537,7364.065744002113,7364.065744002113,7219.758676207809,7219.75867620781,MATCH
2020-04-02 19:00:00+00:00,L,7327.75,7327.75,7291.819220869318,7291.819220869318,7435.542337392046,7435.542337392046,MATCH
2020-04-03 16:15:00+00:00,S,7273.25,7273.25,7302.098834210527,7302.098834210527,7186.703497368421,7186.70349736842,MATCH
2020-04-03 16:45:00+00:00,RL,7286.25,7286.25,7258.1226888694955,7258.122688869496,7356.568277826262,7356.568277826262,MATCH
2020-04-03 18:30:00+00:00,L,7233.75,7233.75,7206.091993997403,7206.091993997403,7316.724018007791,7316.724018007792,MATCH
2020-04-03 18:45:00+00:00,RS,7282.75,7282.75,7311.325291288125,7311.325291288125,7211.311771779686,7211.311771779687,MATCH
2020-04-06 18:15:00+00:00,S,7715.75,7715.75,7735.679497337409,7735.679497337409,7655.961507987773,7655.961507987773,MATCH
2020-04-06 19:00:00+00:00,RL,7733.452056156478,7733.452056156478,7713.736843638151,7713.736843638151,7782.740087452294,7782.740087452294,MATCH
2020-04-07 15:30:00+00:00,L,7954.2255389161965,7954.2255389161965,7920.793214321257,7920.793214321257,8054.5225127010135,8054.522512701013,MATCH
2020-04-07 18:15:00+00:00,S,7923.25,7923.25,7956.093604801756,7956.093604801756,7824.719185594733,7824.719185594733,MATCH
2020-04-07 19:15:00+00:00,RL,,7845.5,,7807.191293751485,,7941.271765621286,MISSING_PINE_SIGNAL
2020-04-08 15:00:00+00:00,L,7930.5,7930.5,7902.4685634128755,7902.4685634128755,8014.594309761373,8014.594309761374,MATCH
2020-04-08 16:45:00+00:00,L,7962.25,7962.25,7935.6812974226805,7935.68129742268,8041.956107731959,8041.956107731959,MATCH
2020-04-08 17:30:00+00:00,RS,7956.826625349954,7956.826625349954,7982.703698805629,7982.703698805629,7892.133941710767,7892.133941710767,MATCH
2020-04-13 15:30:00+00:00,L,7984.5,7984.5,7960.547223809259,7960.547223809259,8056.3583285722225,8056.358328572223,MATCH
2020-04-13 16:30:00+00:00,RS,,8005.428419616566,,8028.788533001191,,7947.028136155004,MISSING_PINE_SIGNAL
2020-04-13 17:45:00+00:00,L,8025.80030980452,8025.80030980452,8002.882973665899,8002.882973665899,8094.552318220382,8094.552318220383,MATCH
2020-04-15 18:15:00+00:00,L,8397.177811635345,8397.177811635345,8374.993052032043,8374.993052032043,8463.732090445252,8463.732090445252,MATCH
2020-04-16 14:45:00+00:00,L,8487.229371249887,8487.229371249887,8461.109642902456,8461.109642902456,8565.58855629218,8565.588556292178,MATCH
2020-04-17 14:45:00+00:00,S,8555.75,8555.75,8579.689737100793,8579.689737100793,8483.930788697624,8483.930788697622,MATCH
2020-04-17 15:45:00+00:00,RL,,8534.5,,8509.179542213253,,8597.801144466868,MISSING_PINE_SIGNAL
2020-04-17 19:30:00+00:00,L,8553.764099698958,8553.764099698958,8532.585548224075,8532.585548224075,8617.299754123604,8617.299754123605,MATCH
2020-04-20 16:15:00+00:00,S,8603.5,8603.5,8624.013883193998,8624.013883193998,8541.958350418003,8541.958350418005,MATCH
2020-04-20 16:45:00+00:00,RL,8610.75,8610.75,8591.138220613337,8591.138220613337,8659.779448466657,8659.77944846666,MATCH
2020-04-20 18:00:00+00:00,RL,,8588.0,,8568.65627946352,,8636.359301341203,MISSING_PINE_SIGNAL
2020-04-20 18:15:00+00:00,S,8583.170837261803,8583.170837261803,8603.650720617106,8603.650720617106,8521.731187195894,8521.731187195894,MATCH
2020-04-21 14:45:00+00:00,S,8264.160128807578,8264.160128807578,8294.879767469085,8294.879767469085,8172.001212823057,8172.001212823057,MATCH
2020-04-21 16:45:00+00:00,RS,,8180.75,,8212.859633518077,,8100.475916204807,MISSING_PINE_SIGNAL
2020-04-21 18:45:00+00:00,S,8215.702003249131,8215.702003249131,8248.969302049825,8248.969302049825,8115.900106847049,8115.900106847048,MATCH
2020-04-21 20:30:00+00:00,RL,,8204.32576093322,,8170.557068719731,,8288.74749146694,MISSING_PINE_SIGNAL
2020-04-22 17:30:00+00:00,L,8429.0,8429.0,8410.651446277125,8410.651446277125,8484.045661168628,8484.045661168626,MATCH
2020-04-22 20:00:00+00:00,S,8431.329568346995,8431.329568346995,8449.672753073273,8449.672753073273,8376.300014168159,8376.30001416816,MATCH
2020-04-23 15:45:00+00:00,S,8517.330188078966,8517.330188078966,8536.834235386168,8536.834235386168,8458.818046157361,8458.81804615736,MATCH
2020-04-23 16:30:00+00:00,RL,8488.5,8488.5,8466.660730891428,8466.660730891428,8543.09817277143,8543.09817277143,MATCH
2020-04-23 18:30:00+00:00,L,8465.75,8465.75,8436.761804705426,8436.761804705426,8552.714585883723,8552.714585883723,MATCH
2020-04-23 19:30:00+00:00,RS,8443.211722421664,8443.211722421664,8472.447048413655,8472.447048413655,8370.123407441686,8370.123407441686,MATCH
2020-04-24 14:45:00+00:00,L,8428.0,8428.0,8406.754925568786,8406.754925568786,8491.735223293641,8491.735223293641,MATCH
2020-04-24 15:15:00+00:00,RS,8435.667323409172,8435.667323409172,8457.169453913637,8457.169453913637,8381.91199714801,8381.91199714801,MATCH
2020-04-24 19:45:00+00:00,L,8560.0,8560.0,8540.835600129207,8540.835600129207,8617.493199612381,8617.49319961238,MATCH
2020-04-27 15:00:00+00:00,S,8623.0,8623.0,8639.71819539084,8639.71819539084,8572.845413827481,8572.84541382748,MATCH
2020-04-27 19:45:00+00:00,L,8613.5,8613.5,8596.943045975304,8596.943045975304,8663.170862074086,8663.170862074088,MATCH
2020-04-28 14:45:00+00:00,S,8527.058004746128,8527.058004746128,8549.301364549881,8549.301364549881,8460.327925334868,8460.327925334868,MATCH
2020-04-28 15:15:00+00:00,RL,,8513.40215407094,,8489.842509648317,,8572.301265127498,MISSING_PINE_SIGNAL
2020-04-28 20:30:00+00:00,L,8495.25,8495.25,8471.041737882082,8471.041737882082,8567.874786353752,8567.874786353754,MATCH
2020-04-29 16:15:00+00:00,L,8738.98581553199,8738.98581553199,8719.11585021991,8719.11585021991,8798.595711468233,8798.595711468231,MATCH
2020-04-29 18:15:00+00:00,S,8741.0,8741.0,8760.522955955032,8760.522955955032,8682.431132134903,8682.431132134905,MATCH
2020-04-29 18:30:00+00:00,RL,8741.228060794005,8741.228060794005,8721.412101692904,8721.412101692904,8790.767958546758,8790.767958546756,MATCH
2020-04-29 20:00:00+00:00,RS,,8827.5,,8851.49101678315,,8767.522458042127,MISSING_PINE_SIGNAL
2020-04-30 14:45:00+00:00,S,8758.0,8758.0,8782.781167143958,8782.781167143958,8683.656498568129,8683.656498568127,MATCH
2020-04-30 15:15:00+00:00,RL,8760.5,8760.5,8735.890537003424,8735.890537003424,8822.023657491438,8822.023657491438,MATCH
2020-04-30 17:00:00+00:00,L,8741.947619496554,8741.947619496554,8718.245448002695,8718.245448002695,8813.054133978128,8813.054133978128,MATCH
2020-04-30 17:45:00+00:00,RS,8715.640745250026,8715.640745250026,8738.15162654449,8738.15162654449,8659.363542013869,8659.363542013867,MATCH
2020-05-01 15:30:00+00:00,S,8568.912395867688,8568.912395867688,8589.812674646284,8589.812674646284,8506.211559531901,8506.211559531901,MATCH
2020-05-01 17:00:00+00:00,RL,,8475.25,,8452.42408431296,,8532.314789217602,MISSING_PINE_SIGNAL
2020-05-01 18:30:00+00:00,L,8503.5,8503.5,8481.95790420931,8481.95790420931,8568.12628737207,8568.12628737207,MATCH
2020-05-04 15:00:00+00:00,S,8544.5,8544.5,8564.563289005624,8564.563289005624,8484.310132983126,8484.310132983128,MATCH
2020-05-04 15:15:00+00:00,RL,8535.0,8535.0,8514.735874494778,8514.735874494778,8585.660313763057,8585.660313763055,MATCH
2020-05-04 16:45:00+00:00,S,8513.0,8513.0,8532.884759805018,8532.884759805018,8453.345720584945,8453.345720584946,MATCH
2020-05-04 22:00:00+00:00,RL,,8597.183332400631,,8580.102981753384,,8639.88420901875,MISSING_PINE_SIGNAL
2020-05-05 19:00:00+00:00,L,8804.25,8804.25,8791.062551085894,8791.062551085894,8843.812346742321,8843.81234674232,MATCH
2020-05-06 14:45:00+00:00,L,8816.939485044019,8816.939485044019,8796.843071344601,8796.843071344601,8877.228726142268,8877.22872614227,MATCH
2020-05-07 15:15:00+00:00,L,8861.5,8861.5,8844.72258980789,8844.72258980789,8911.832230576329,8911.832230576329,MATCH
2020-05-07 20:00:00+00:00,L,8883.44926437612,8883.44926437612,8866.820458899567,8866.820458899567,8933.335680805783,8933.335680805782,MATCH
2020-05-08 15:45:00+00:00,L,8992.75,8992.75,8977.607290345579,8977.607290345579,9038.178128963264,9038.178128963264,MATCH
2020-05-08 17:30:00+00:00,S,8970.434565831913,8970.434565831913,8984.510803788238,8984.510803788238,8928.205851962937,8928.205851962935,MATCH
2020-05-11 15:30:00+00:00,L,9046.25,9046.25,9028.949187693408,9028.949187693408,9098.152436919774,9098.152436919776,MATCH
2020-05-11 20:00:00+00:00,S,9073.926349053234,9073.926349053234,9089.97498957536,9089.97498957536,9025.780427486858,9025.780427486858,MATCH
2020-05-12 17:15:00+00:00,S,9077.348260377565,9077.348260377565,9096.405018462385,9096.405018462385,9020.177986123103,9020.177986123104,MATCH
2020-05-12 19:15:00+00:00,S,9024.898820902854,9024.898820902854,9045.317746757977,9045.317746757975,8963.642043337486,8963.642043337484,MATCH
2020-05-13 15:00:00+00:00,S,8923.5,8923.5,8949.570231407848,8949.570231407848,8845.289305776458,8845.289305776456,MATCH
2020-05-13 17:00:00+00:00,RL,,8737.5,,8701.562054720562,,8827.344863198596,MISSING_PINE_SIGNAL
2020-05-13 20:00:00+00:00,L,8782.5,8782.5,8747.096950848254,8747.096950848254,8888.70914745524,8888.709147455238,MATCH
2020-05-14 15:15:00+00:00,L,8713.25,8713.25,8681.152128802267,8681.152128802267,8809.543613593201,8809.5436135932,MATCH
2020-05-14 15:30:00+00:00,RS,8714.470283840303,8714.470283840303,8747.39598566677,8747.39598566677,8632.156029274136,8632.156029274134,MATCH
2020-05-14 17:00:00+00:00,L,8751.75,8751.75,8720.049063576786,8720.049063576786,8846.852809269645,8846.852809269643,MATCH
2020-05-15 15:00:00+00:00,S,8771.75,8771.75,8799.454501667682,8799.454501667682,8688.636494996954,8688.636494996954,MATCH
2020-05-15 16:00:00+00:00,RL,8785.530875372395,8785.530875372395,8758.851564743212,8758.851564743212,8852.22915194535,8852.22915194535,MATCH
2020-05-15 17:15:00+00:00,L,8873.5,8873.5,8846.906755566986,8846.906755566986,8953.279733299041,8953.279733299041,MATCH
2020-05-15 17:45:00+00:00,RS,8869.0,8869.0,8895.063817903976,8895.063817903976,8803.84045524006,8803.84045524006,MATCH
2020-05-17 22:15:00+00:00,RL,,8911.6683959801,,8886.709923975843,,8974.064575990742,MISSING_PINE_SIGNAL
2020-05-18 14:45:00+00:00,L,9116.30750895929,9116.30750895929,9097.438250135663,9097.438250135663,9172.915285430166,9172.915285430168,MATCH
2020-05-18 17:15:00+00:00,L,9130.740715614229,9130.740715614227,9113.635731872277,9113.635731872277,9182.055666840084,9182.055666840086,MATCH
2020-05-18 17:45:00+00:00,RS,,9134.466168679568,,9151.041065375435,,9093.0289269399,MISSING_PINE_SIGNAL
2020-05-19 15:00:00+00:00,L,9177.5,9177.5,9159.327755966051,9159.327755966053,9232.016732101849,9232.016732101849,MATCH
2020-05-19 15:45:00+00:00,RS,9177.5,9177.5,9195.58638671377,9195.58638671377,9132.284033215572,9132.284033215574,MATCH
2020-05-19 19:00:00+00:00,S,9185.0,9185.0,9204.648656221303,9204.648656221303,9126.054031336089,9126.05403133609,MATCH
2020-05-19 19:15:00+00:00,RL,9165.5,9165.5,9144.978033508789,9144.978033508787,9216.804916228028,9216.804916228028,MATCH
2020-05-20 14:45:00+00:00,L,9244.75,9244.75,9231.500538352378,9231.500538352378,9284.498384942865,9284.498384942865,MATCH
2020-05-20 15:00:00+00:00,RS,9262.75,9262.75,9276.097714387077,9276.097714387077,9229.380714032308,9229.380714032308,MATCH
2020-05-20 16:45:00+00:00,S,9251.75,9251.75,9267.25912047643,9267.25912047643,9205.222638570709,9205.222638570707,MATCH
2020-05-20 17:00:00+00:00,RL,9245.94288273019,,9230.349592287792,,9284.926108836189,,EXTRA_PINE_SIGNAL
2020-05-21 15:45:00+00:00,L,9186.75,9186.75,9165.831357222829,9165.831357222827,9249.505928331511,9249.505928331511,MATCH
2020-05-21 16:45:00+00:00,RS,,9201.85505001548,,9222.43148740768,,9150.41395653498,MISSING_PINE_SIGNAL
2020-05-21 20:30:00+00:00,S,9148.75,9148.75,9168.341703589222,9168.341703589222,9089.974889232337,9089.974889232337,MATCH
2020-05-26 14:45:00+00:00,S,9291.25,9291.25,9307.884821546824,9307.884821546824,9241.345535359525,9241.345535359527,MATCH
2020-05-26 16:15:00+00:00,RL,,9236.770960322605,,9218.035700933036,,9283.60910879653,MISSING_PINE_SIGNAL
2020-05-26 17:30:00+00:00,L,9262.0,9262.0,9243.905263660543,9243.905263660545,9316.28420901837,9316.284209018371,MATCH
2020-05-26 18:00:00+00:00,RS,9258.684699310354,9258.684699310354,9275.706436256109,9275.706436256109,9216.130356945965,9216.130356945969,MATCH
2020-05-27 16:00:00+00:00,L,9072.820794935571,9072.820794935573,9042.04650877713,9042.04650877713,9165.143653410896,9165.143653410894,MATCH
2020-05-27 18:15:00+00:00,L,9161.0,9161.0,9134.966301439656,9134.966301439656,9239.101095681035,9239.101095681031,MATCH
2020-05-28 16:00:00+00:00,L,9305.25,9305.25,9282.248647359398,9282.248647359398,9374.254057921806,9374.254057921806,MATCH
2020-05-28 19:15:00+00:00,L,9255.75,9255.75,9233.300862520045,9233.300862520044,9323.097412439864,9323.097412439864,MATCH
2020-05-28 22:15:00+00:00,RS,,9239.0,,9261.07182352008,,9183.8204411998,MISSING_PINE_SIGNAL
2020-05-29 17:00:00+00:00,L,9241.5,9241.5,9216.702278948482,9216.702278948482,9315.893163154553,9315.893163154557,MATCH
2020-05-29 18:45:00+00:00,S,9286.75,9286.75,9315.180889571084,9315.180889571084,9201.45733128675,9201.457331286749,MATCH
2020-06-01 19:15:00+00:00,S,9385.0,9385.0,9397.439475664782,9397.439475664782,9347.681573005653,9347.681573005657,MATCH
2020-06-01 19:30:00+00:00,RL,9379.75,9379.75,9366.980308311273,9366.980308311273,9411.674229221815,9411.67422922182,MATCH
2020-06-02 14:45:00+00:00,S,9352.372093417032,9352.372093417032,9367.378942834135,9367.378942834135,9307.351545165726,9307.351545165724,MATCH
2020-06-02 15:45:00+00:00,RL,,9321.86321298199,,9304.039051143123,,9366.423617579156,MISSING_PINE_SIGNAL
2020-06-02 20:00:00+00:00,L,9435.25,9435.25,9419.218365624713,9419.218365624713,9483.344903125862,9483.344903125862,MATCH
2020-06-03 15:45:00+00:00,S,9464.25,9464.25,9478.775671333105,9478.775671333104,9420.672986000685,9420.672986000684,MATCH
2020-06-03 16:45:00+00:00,RL,,9452.0,,9437.48067507172,,9488.2983123207,MISSING_PINE_SIGNAL
2020-06-03 20:00:00+00:00,S,9479.604842781147,9479.604842781147,9493.78093769816,9493.78093769816,9437.076558030109,9437.076558030109,MATCH
2020-06-04 15:15:00+00:00,S,9445.802823991608,9445.802823991608,9462.792085478624,9462.792085478624,9394.835039530557,9394.835039530555,MATCH
2020-06-04 17:45:00+00:00,L,9453.0,9453.0,9435.683151636535,9435.683151636536,9504.950545090394,9504.950545090396,MATCH
2020-06-05 19:00:00+00:00,S,9606.75,9606.75,9625.630045603864,9625.630045603864,9550.109863188409,9550.109863188409,MATCH
2020-06-05 19:30:00+00:00,RL,9605.5,9605.5,9585.72332802524,9585.72332802524,9654.941679936901,9654.9416799369,MATCH
2020-06-08 14:45:00+00:00,L,9589.584678344741,9589.58467834474,9574.182454158146,9574.182454158146,9635.791350904527,9635.791350904528,MATCH
2020-06-08 16:45:00+00:00,L,9607.5,9607.5,9592.806301006902,9592.806301006902,9651.581096979295,9651.581096979296,MATCH
2020-06-08 17:00:00+00:00,RL,,9603.03871062465,,9588.644561559631,,9639.0240832872,MISSING_PINE_SIGNAL
2020-06-08 20:30:00+00:00,RS,,9674.5,,9687.817788706934,,9641.205528232666,MISSING_PINE_SIGNAL
2020-06-09 14:45:00+00:00,L,9728.063878939909,9728.063878939907,9711.909186322684,9711.909186322684,9776.527956791586,9776.527956791584,MATCH
2020-06-09 16:00:00+00:00,RS,,9747.75,,9763.92626532737,,9707.309336681574,MISSING_PINE_SIGNAL
2020-06-09 17:30:00+00:00,L,9785.585356738684,9785.585356738684,9770.111443737134,9770.111443737134,9832.007095743335,9832.007095743333,MATCH
2020-06-09 18:30:00+00:00,RS,9768.11080542447,9768.11080542447,9784.026624789767,9784.026624789769,9728.321257011226,9728.32125701123,MATCH
2020-06-10 15:00:00+00:00,S,9845.75,9845.75,9863.735586503357,9863.735586503357,9791.79324048993,9791.79324048993,MATCH
2020-06-10 15:30:00+00:00,RL,9834.398078200447,9834.398078200447,9816.601832695002,9816.601832695002,9878.88869196406,9878.88869196406,MATCH
2020-06-10 18:15:00+00:00,L,9907.865611958257,9907.865611958256,9887.948850106102,9887.948850106102,9967.615897514723,9967.615897514725,MATCH
2020-06-10 18:45:00+00:00,RS,,9913.955543770686,,9937.863363939126,,9854.185993349583,MISSING_PINE_SIGNAL
2020-06-11 15:00:00+00:00,S,9673.555216056488,9673.555216056488,9701.228711377382,9701.228711377382,9590.534730093805,9590.534730093805,MATCH
2020-06-11 17:00:00+00:00,S,9551.0,9551.0,9584.642995143662,9584.642995143662,9450.071014569014,9450.071014569014,MATCH
2020-06-11 17:30:00+00:00,RL,9512.25,9512.25,9478.811333268985,9478.811333268985,9595.846666827538,9595.84666682754,MATCH
2020-06-12 15:00:00+00:00,S,9428.32045746841,9428.32045746841,9459.651200099133,9459.651200099132,9334.328229576238,9334.328229576238,MATCH
2020-06-12 16:00:00+00:00,RL,9489.522091426614,9489.522091426614,9453.060204705558,9453.060204705558,9580.676808229255,9580.676808229253,MATCH
2020-06-12 17:15:00+00:00,S,9396.458277769194,9396.458277769194,9433.873843305171,9433.873843305171,9284.211581161264,9284.211581161262,MATCH
2020-06-12 18:15:00+00:00,RL,,9328.178887146869,,9287.81253023118,,9429.094779436084,MISSING_PINE_SIGNAL
2020-06-15 15:15:00+00:00,L,9407.0,9407.0,9376.650651807013,9376.650651807013,9498.048044578962,9498.048044578962,MATCH
2020-06-15 15:45:00+00:00,RS,9414.5,9414.5,9444.43387675824,9444.43387675824,9339.665308104402,9339.665308104402,MATCH
2020-06-15 18:15:00+00:00,L,9581.222806773001,9581.222806773,9553.4077238896,9553.4077238896,9664.668055423204,9664.668055423204,MATCH
2020-06-15 20:00:00+00:00,RL,,9566.78295858288,,9539.673961309243,,9634.555451766972,MISSING_PINE_SIGNAL
2020-06-16 14:45:00+00:00,S,9721.207683549559,9721.20768354956,9748.957744543699,9748.9577445437,9637.957500567138,9637.95750056714,MATCH
2020-06-16 16:45:00+00:00,L,9751.0,9751.0,9720.050446803205,9720.050446803203,9843.848659590383,9843.848659590383,MATCH
2020-06-17 14:45:00+00:00,L,9788.377461342061,9788.37746134206,9768.485319852702,9768.485319852702,9848.053885810139,9848.05388581014,MATCH
2020-06-17 16:45:00+00:00,L,9832.0,9832.0,9814.23812381589,9814.23812381589,9885.28562855233,9885.285628552328,MATCH
2020-06-18 15:00:00+00:00,L,9801.145870510658,9801.145870510658,9780.000522311428,9780.000522311428,9864.58191510835,9864.581915108349,MATCH
2020-06-18 15:45:00+00:00,RS,9776.363519492741,9776.36351949274,9797.068473025434,9797.068473025434,9724.601135661009,9724.601135661009,MATCH
2020-06-18 18:15:00+00:00,S,9770.25,9770.25,9787.420363045556,9787.420363045556,9718.738910863334,9718.738910863332,MATCH
2020-06-18 20:30:00+00:00,RS,,9793.0,,9810.474331683963,,9749.314170790092,MISSING_PINE_SIGNAL
2020-06-19 15:45:00+00:00,S,9854.5,9854.5,9869.396348234844,9869.396348234844,9809.810955295468,9809.810955295468,MATCH
2020-06-19 17:30:00+00:00,S,9790.5,9790.5,9812.036404323748,9812.036404323748,9725.890787028757,9725.890787028757,MATCH
2020-06-19 19:00:00+00:00,RL,,9778.309001763422,,9754.326668053882,,9838.264836037271,MISSING_PINE_SIGNAL
2020-06-22 15:00:00+00:00,S,9843.5,9843.5,9858.57171432592,9858.57171432592,9798.284857022238,9798.284857022238,MATCH
2020-06-22 15:15:00+00:00,RL,9843.884561910123,9843.884561910125,9829.152791464625,9829.152791464625,9880.713988023868,9880.713988023868,MATCH
2020-06-22 19:00:00+00:00,L,9899.25,9899.25,9885.99160638741,9885.99160638741,9939.025180837772,9939.02518083777,MATCH
2020-06-23 15:15:00+00:00,L,10040.49860529683,10040.49860529683,10025.24046126533,10025.24046126533,10086.273037391335,10086.273037391333,MATCH
2020-06-23 17:30:00+00:00,L,10085.25,10085.25,10071.562049220653,10071.562049220653,10126.313852338044,10126.313852338042,MATCH
2020-06-23 18:15:00+00:00,RS,10075.964488992035,10075.964488992036,10090.247512083226,10090.247512083226,10040.256931264057,10040.256931264055,MATCH
2020-06-24 15:15:00+00:00,S,9825.0,9825.0,9852.079426305101,9852.0794263051,9743.761721084695,9743.761721084697,MATCH
2020-06-24 16:30:00+00:00,RL,,9788.948945516451,,9758.60807495545,,9864.801121918956,MISSING_PINE_SIGNAL
2020-06-24 19:15:00+00:00,L,9810.75,9810.75,9781.784555001535,9781.784555001535,9897.646334995396,9897.646334995394,MATCH
2020-06-24 20:00:00+00:00,RS,9819.0,9819.0,9848.946686465608,9848.946686465608,9744.133283835981,9744.13328383598,MATCH
2020-06-25 19:15:00+00:00,L,9845.361253464516,9845.361253464516,9821.510559693781,9821.51055969378,9916.91333477672,9916.913334776722,MATCH
2020-06-26 15:15:00+00:00,L,9734.25,9734.25,9709.079075976108,9709.079075976108,9809.76277207168,9809.762772071675,MATCH
2020-06-26 20:00:00+00:00,S,9669.25,9669.25,9698.70260963239,9698.70260963239,9580.892171102834,9580.89217110283,MATCH
