signal_id,timestamp_ct,bar_index,signal_type,direction,entry_price,open,high,low,close,atr,source_displacement_time,bos_or_reclaim_time,retest_time,stop,target,expiry_time
2129,2021-04-05 10:00:00-05:00,81707,RS,Short,13530.75,13522.5,13535.0,13513.5,13530.75,21.09181854686512,2021-04-05 09:30:00-05:00,2021-04-05 09:45:00-05:00,2021-04-05 10:00:00-05:00,13546.568863910148,13491.202840224629,2021-04-05 10:45:00-05:00
2130,2021-04-05 13:00:00-05:00,81719,L,Long,13608.723542001066,13605.5,13615.25,13604.5,13609.75,19.093604295611026,2021-04-05 12:45:00-05:00,2021-04-05 12:45:00-05:00,2021-04-05 13:00:00-05:00,13594.403338779357,13651.68415166619,2021-04-05 14:00:00-05:00
2131,2021-04-06 10:15:00-05:00,81799,L,Long,13638.75,13644.25,13652.75,13635.0,13638.75,24.715312643257768,2021-04-06 10:00:00-05:00,2021-04-06 10:00:00-05:00,2021-04-06 10:15:00-05:00,13620.213515517557,13694.35945344733,2021-04-06 11:15:00-05:00
2132,2021-04-06 12:45:00-05:00,81809,L,Long,13595.430300222824,13590.25,13599.75,13584.25,13599.75,25.99564492622748,2021-04-06 12:30:00-05:00,2021-04-06 12:30:00-05:00,2021-04-06 12:45:00-05:00,13575.933566528154,13653.920501306837,2021-04-06 13:45:00-05:00
2133,2021-04-07 10:30:00-05:00,81891,S,Short,13596.479331537388,13601.75,13604.5,13570.25,13582.25,23.531207152821036,2021-04-07 10:15:00-05:00,2021-04-07 10:15:00-05:00,2021-04-07 10:30:00-05:00,13614.127736902004,13543.534115443541,2021-04-07 11:30:00-05:00
2134,2021-04-07 13:15:00-05:00,81902,L,Long,13634.25,13642.5,13647.75,13624.75,13634.25,24.616012900064533,2021-04-07 13:00:00-05:00,2021-04-07 13:00:00-05:00,2021-04-07 13:15:00-05:00,13615.787990324952,13689.636029025145,2021-04-07 14:15:00-05:00
2135,2021-04-08 09:45:00-05:00,81979,L,Long,13726.5,13744.5,13746.5,13712.5,13726.5,24.19938741297861,2021-04-08 09:30:00-05:00,2021-04-08 09:30:00-05:00,2021-04-08 09:45:00-05:00,13708.350459440266,13780.948621679201,2021-04-08 10:45:00-05:00
2136,2021-04-08 10:00:00-05:00,81980,RS,Short,13725.455061258703,13726.5,13735.25,13708.0,13718.5,24.417288312051564,2021-04-08 09:30:00-05:00,2021-04-08 09:45:00-05:00,2021-04-08 10:00:00-05:00,13743.76802749274,13679.672645673607,2021-04-08 10:45:00-05:00
2137,2021-04-08 15:00:00-05:00,82000,L,Long,13760.894553570923,13756.75,13783.25,13753.5,13774.5,19.717283158562648,2021-04-08 14:45:00-05:00,2021-04-08 14:45:00-05:00,2021-04-08 15:00:00-05:00,13746.106591202,13805.258440677688,2021-04-08 17:15:00-05:00
2138,2021-04-09 11:00:00-05:00,82075,L,Long,13766.0,13773.0,13785.25,13762.75,13766.0,25.27404217231571,2021-04-09 10:45:00-05:00,2021-04-09 10:45:00-05:00,2021-04-09 11:00:00-05:00,13747.044468370763,13822.86659488771,2021-04-09 12:00:00-05:00
2139,2021-04-09 14:30:00-05:00,82089,L,Long,13806.82976705407,13804.75,13823.25,13802.25,13809.75,20.81212264494133,2021-04-09 14:15:00-05:00,2021-04-09 14:15:00-05:00,2021-04-09 14:30:00-05:00,13791.220675070364,13853.657043005189,2021-04-09 15:45:00-05:00
2140,2021-04-12 12:45:00-05:00,82173,S,Short,13789.969593175647,13794.25,13808.25,13784.0,13789.5,22.907349083279815,2021-04-12 12:30:00-05:00,2021-04-12 12:30:00-05:00,2021-04-12 12:45:00-05:00,13807.150104988106,13738.428057738267,2021-04-12 13:45:00-05:00
2141,2021-04-12 13:15:00-05:00,82175,RL,Long,13806.75,13812.75,13814.5,13796.0,13806.75,22.996642832011677,2021-04-12 12:30:00-05:00,2021-04-12 13:00:00-05:00,2021-04-12 13:15:00-05:00,13789.502517875992,13849.868705310022,2021-04-12 14:00:00-05:00
2142,2021-04-12 14:45:00-05:00,82181,L,Long,13818.75,13819.0,13833.5,13805.5,13818.75,23.834791956813728,2021-04-12 14:30:00-05:00,2021-04-12 14:30:00-05:00,2021-04-12 14:45:00-05:00,13800.87390603239,13872.378281902831,2021-04-12 17:00:00-05:00
2143,2021-04-13 12:15:00-05:00,82262,L,Long,13936.772100332617,13933.0,13944.0,13931.0,13940.0,22.02664594572092,2021-04-13 12:00:00-05:00,2021-04-13 12:00:00-05:00,2021-04-13 12:15:00-05:00,13920.252115873327,13986.332053710488,2021-04-13 13:15:00-05:00
2144,2021-04-13 14:00:00-05:00,82269,L,Long,13980.738881215797,13976.5,13993.5,13971.25,13989.75,20.05746843239411,2021-04-13 13:45:00-05:00,2021-04-13 13:45:00-05:00,2021-04-13 14:00:00-05:00,13965.695779891501,14025.868185188683,2021-04-13 15:00:00-05:00
2145,2021-04-14 10:45:00-05:00,82347,L,Long,13906.23192527282,13903.75,13914.5,13898.5,13913.75,24.189306104755143,2021-04-14 10:30:00-05:00,2021-04-14 10:30:00-05:00,2021-04-14 10:45:00-05:00,13888.089945694253,13960.657864008519,2021-04-14 11:45:00-05:00
2146,2021-04-14 13:00:00-05:00,82356,S,Short,13827.5,13837.75,13840.75,13790.25,13827.5,28.518248594801257,2021-04-14 12:45:00-05:00,2021-04-14 12:45:00-05:00,2021-04-14 13:00:00-05:00,13848.8886864461,13763.333940661698,2021-04-14 14:00:00-05:00
2147,2021-04-14 13:30:00-05:00,82358,RL,Long,13854.0,13859.75,13866.25,13842.25,13854.0,29.22236741082353,2021-04-14 12:45:00-05:00,2021-04-14 13:15:00-05:00,2021-04-14 13:30:00-05:00,13832.083224441882,13908.791938895294,2021-04-14 14:15:00-05:00
2148,2021-04-15 10:30:00-05:00,82437,S,Short,13972.5,13977.5,13982.75,13964.75,13972.5,21.286433774555892,2021-04-15 10:15:00-05:00,2021-04-15 10:15:00-05:00,2021-04-15 10:30:00-05:00,13988.464825330917,13924.60552400725,2021-04-15 11:30:00-05:00
2149,2021-04-15 12:15:00-05:00,82444,S,Short,14012.25,13991.25,14015.5,13990.25,14012.25,22.814976697123114,2021-04-15 12:00:00-05:00,2021-04-15 12:00:00-05:00,2021-04-15 12:15:00-05:00,14029.361232522842,13960.916302431473,2021-04-15 13:15:00-05:00
2150,2021-04-19 09:45:00-05:00,82616,S,Short,13932.0,13910.0,13935.5,13867.75,13932.0,31.188559783136913,2021-04-19 09:30:00-05:00,2021-04-19 09:30:00-05:00,2021-04-19 09:45:00-05:00,13955.391419837353,13861.825740487942,2021-04-19 10:45:00-05:00
2151,2021-04-19 10:00:00-05:00,82617,RL,Long,13932.743855978313,13932.0,13949.5,13913.5,13942.75,31.532234084341418,2021-04-19 09:30:00-05:00,2021-04-19 09:45:00-05:00,2021-04-19 10:00:00-05:00,13909.094680415057,13991.866794886453,2021-04-19 10:45:00-05:00
2152,2021-04-20 09:45:00-05:00,82707,S,Short,13822.164811723238,13831.5,13838.0,13793.25,13811.5,29.523176855639655,2021-04-20 09:30:00-05:00,2021-04-20 09:30:00-05:00,2021-04-20 09:45:00-05:00,13844.307194364968,13755.737663798049,2021-04-20 10:45:00-05:00
2153,2021-04-20 14:15:00-05:00,82725,L,Long,13792.5,13791.25,13798.75,13780.5,13792.5,30.528329009485212,2021-04-20 14:00:00-05:00,2021-04-20 14:00:00-05:00,2021-04-20 14:15:00-05:00,13769.603753242885,13861.188740271342,2021-04-20 15:30:00-05:00
2154,2021-04-21 10:15:00-05:00,82800,L,Long,13840.37529983427,13833.5,13859.5,13832.25,13854.0,30.967069889649913,2021-04-21 10:00:00-05:00,2021-04-21 10:00:00-05:00,2021-04-21 10:15:00-05:00,13817.149997417033,13910.051207085982,2021-04-21 11:15:00-05:00
2155,2021-04-21 14:45:00-05:00,82818,L,Long,13916.506972504454,13912.75,13933.25,13910.0,13925.5,22.618316112786207,2021-04-21 14:30:00-05:00,2021-04-21 14:30:00-05:00,2021-04-21 14:45:00-05:00,13899.543235419864,13967.398183758223,2021-04-21 17:00:00-05:00
2156,2021-04-22 11:30:00-05:00,82896,L,Long,13935.542611565876,13931.75,13944.25,13931.5,13940.0,22.199250254554872,2021-04-22 11:15:00-05:00,2021-04-22 11:15:00-05:00,2021-04-22 11:30:00-05:00,13918.89317387496,13985.490924638623,2021-04-22 12:30:00-05:00
2157,2021-04-23 10:00:00-05:00,82981,L,Long,13882.842650856417,13878.5,13884.25,13868.75,13883.0,20.53890080958993,2021-04-23 09:45:00-05:00,2021-04-23 09:45:00-05:00,2021-04-23 10:00:00-05:00,13867.438475249224,13929.055177677994,2021-04-23 11:00:00-05:00
2158,2021-04-23 15:00:00-05:00,83001,S,Short,13926.119889537891,13931.0,13933.5,13916.25,13921.75,18.69031143387315,2021-04-23 14:45:00-05:00,2021-04-23 14:45:00-05:00,2021-04-23 15:00:00-05:00,13940.137623113296,13884.066688811676,2021-04-25 17:15:00-05:00
2159,2021-04-26 10:15:00-05:00,83073,L,Long,13985.25,13992.0,13996.25,13984.75,13985.25,18.16382289066099,2021-04-26 10:00:00-05:00,2021-04-26 10:00:00-05:00,2021-04-26 10:15:00-05:00,13971.627132832004,14026.118601503988,2021-04-26 11:15:00-05:00
2160,2021-04-26 11:00:00-05:00,83076,RS,Short,13979.3625326181,13978.25,13983.0,13961.25,13965.5,17.919339974774854,2021-04-26 10:00:00-05:00,2021-04-26 10:45:00-05:00,2021-04-26 11:00:00-05:00,13992.802037599182,13945.763770165398,2021-04-26 11:45:00-05:00
2161,2021-04-26 13:00:00-05:00,83084,L,Long,14004.982120741177,14000.25,14013.75,13999.75,14009.75,17.083978310933627,2021-04-26 12:45:00-05:00,2021-04-26 12:45:00-05:00,2021-04-26 13:00:00-05:00,13992.169137007977,14043.421071940778,2021-04-26 14:00:00-05:00
2162,2021-04-27 12:00:00-05:00,83171,S,Short,13969.75,13968.0,13978.25,13963.75,13969.75,19.798339776533293,2021-04-27 11:45:00-05:00,2021-04-27 11:45:00-05:00,2021-04-27 12:00:00-05:00,13984.5987548324,13925.2037355028,2021-04-27 13:00:00-05:00
2163,2021-04-28 13:45:00-05:00,83269,L,Long,13960.0,13979.0,13989.0,13952.0,13960.0,27.17357511416545,2021-04-28 13:30:00-05:00,2021-04-28 13:30:00-05:00,2021-04-28 13:45:00-05:00,13939.619818664376,14021.140544006872,2021-04-28 14:45:00-05:00
2164,2021-04-28 14:15:00-05:00,83271,RS,Short,13938.898168025113,13933.25,13942.75,13920.5,13938.25,29.231296909663065,2021-04-28 13:30:00-05:00,2021-04-28 14:00:00-05:00,2021-04-28 14:15:00-05:00,13960.82164070736,13884.089486319495,2021-04-28 15:00:00-05:00
2165,2021-04-29 11:00:00-05:00,83349,S,Short,13851.431962752009,13868.5,13871.75,13825.25,13847.75,31.810345874199793,2021-04-29 10:45:00-05:00,2021-04-29 10:45:00-05:00,2021-04-29 11:00:00-05:00,13875.289722157659,13779.85868453506,2021-04-29 12:00:00-05:00
2166,2021-04-29 13:45:00-05:00,83360,L,Long,13974.25,13972.25,13983.0,13964.75,13974.25,27.88452432235622,2021-04-29 13:30:00-05:00,2021-04-29 13:30:00-05:00,2021-04-29 13:45:00-05:00,13953.336606758232,14036.990179725302,2021-04-29 14:45:00-05:00
2167,2021-04-29 14:30:00-05:00,83363,RS,Short,13965.25,13954.5,13968.75,13949.0,13965.25,26.36955172602646,2021-04-29 13:30:00-05:00,2021-04-29 14:15:00-05:00,2021-04-29 14:30:00-05:00,13985.02716379452,13915.807090513701,2021-04-29 15:30:00-05:00
2168,2021-04-30 10:00:00-05:00,83436,S,Short,13905.25,13905.75,13918.25,13886.25,13905.25,28.29136784456538,2021-04-30 09:45:00-05:00,2021-04-30 09:45:00-05:00,2021-04-30 10:00:00-05:00,13926.468525883423,13841.594422349728,2021-04-30 11:00:00-05:00
2169,2021-04-30 14:30:00-05:00,83454,L,Long,13849.75,13877.0,13879.5,13849.5,13849.75,28.62915471444856,2021-04-30 14:15:00-05:00,2021-04-30 14:15:00-05:00,2021-04-30 14:30:00-05:00,13828.278133964164,13914.16559810751,2021-04-30 15:45:00-05:00
2170,2021-04-30 14:45:00-05:00,83455,RS,Short,13867.75,13849.75,13869.75,13833.75,13867.75,29.15564366341652,2021-04-30 14:15:00-05:00,2021-04-30 14:30:00-05:00,2021-04-30 14:45:00-05:00,13889.616732747563,13813.083168131094,2021-04-30 15:45:00-05:00
2171,2021-05-03 09:45:00-05:00,83526,S,Short,13891.732700100296,13895.5,13903.5,13844.25,13853.75,27.607070497249342,2021-05-03 09:30:00-05:00,2021-05-03 09:30:00-05:00,2021-05-03 09:45:00-05:00,13912.438002973233,13829.616791481485,2021-05-03 10:45:00-05:00
2172,2021-05-04 10:00:00-05:00,83618,S,Short,13474.204769938333,13485.0,13504.0,13443.75,13450.0,37.22356485834192,2021-05-04 09:45:00-05:00,2021-05-04 09:45:00-05:00,2021-05-04 10:00:00-05:00,13502.12244358209,13390.451749007063,2021-05-04 11:00:00-05:00
2173,2021-05-04 12:15:00-05:00,83627,L,Long,13456.75,13457.0,13467.5,13443.75,13456.75,37.69241933990202,2021-05-04 12:00:00-05:00,2021-05-04 12:00:00-05:00,2021-05-04 12:15:00-05:00,13428.480685495073,13541.55794351478,2021-05-04 13:15:00-05:00
2174,2021-05-05 09:45:00-05:00,83708,L,Long,13620.25,13622.0,13627.25,13605.25,13620.25,31.33019831671724,2021-05-05 09:30:00-05:00,2021-05-05 09:30:00-05:00,2021-05-05 09:45:00-05:00,13596.752351262461,13690.742946212613,2021-05-05 10:45:00-05:00
2175,2021-05-05 10:15:00-05:00,83710,RS,Short,13602.733624442018,13605.25,13621.25,13582.25,13598.25,31.95563018125109,2021-05-05 09:30:00-05:00,2021-05-05 10:00:00-05:00,2021-05-05 10:15:00-05:00,13626.700347077956,13542.816817852172,2021-05-05 11:00:00-05:00
2176,2021-05-05 14:15:00-05:00,83726,S,Short,13512.758626856927,13520.0,13522.0,13469.5,13485.25,31.527036328539065,2021-05-05 14:00:00-05:00,2021-05-05 14:00:00-05:00,2021-05-05 14:15:00-05:00,13536.40390410333,13441.822795117714,2021-05-05 15:30:00-05:00
2177,2021-05-06 10:15:00-05:00,83801,S,Short,13500.0,13418.0,13502.0,13414.25,13500.0,39.471369808231984,2021-05-06 10:00:00-05:00,2021-05-06 10:00:00-05:00,2021-05-06 10:15:00-05:00,13529.603527356174,13411.189417931479,2021-05-06 11:15:00-05:00
2178,2021-05-06 15:00:00-05:00,83820,L,Long,13604.0,13603.5,13618.25,13599.5,13604.0,38.61289908873044,2021-05-06 14:45:00-05:00,2021-05-06 14:45:00-05:00,2021-05-06 15:00:00-05:00,13575.040325683452,13690.879022949643,2021-05-06 17:15:00-05:00
2179,2021-05-07 14:00:00-05:00,83907,L,Long,13734.598528047938,13726.75,13746.25,13719.25,13742.75,33.02204615942211,2021-05-07 13:45:00-05:00,2021-05-07 13:45:00-05:00,2021-05-07 14:00:00-05:00,13709.831993428372,13808.898131906637,2021-05-07 15:00:00-05:00
2180,2021-05-10 13:15:00-05:00,83995,S,Short,13426.503876784627,13438.25,13440.5,13383.75,13399.0,31.87471557132229,2021-05-10 13:00:00-05:00,2021-05-10 13:00:00-05:00,2021-05-10 13:15:00-05:00,13450.40991346312,13354.785766749152,2021-05-10 14:15:00-05:00
2181,2021-05-10 15:00:00-05:00,84002,S,Short,13355.985225962237,13362.5,13374.75,13338.75,13348.75,32.88718749352342,2021-05-10 14:45:00-05:00,2021-05-10 14:45:00-05:00,2021-05-10 15:00:00-05:00,13380.65061658238,13281.989054101809,2021-05-10 17:15:00-05:00
2182,2021-05-11 10:00:00-05:00,84073,L,Long,13229.5,13220.0,13230.5,13172.25,13229.5,51.42786227421676,2021-05-11 09:45:00-05:00,2021-05-11 09:45:00-05:00,2021-05-11 10:00:00-05:00,13190.929103294337,13345.212690116989,2021-05-11 11:00:00-05:00
2183,2021-05-11 12:30:00-05:00,84083,L,Long,13370.729755979619,13358.5,13376.5,13351.75,13371.5,50.3298769535957,2021-05-11 12:15:00-05:00,2021-05-11 12:15:00-05:00,2021-05-11 12:30:00-05:00,13332.982348264422,13483.97197912521,2021-05-11 13:30:00-05:00
2184,2021-05-11 13:15:00-05:00,84086,RS,Short,13380.0,13312.25,13382.5,13309.5,13380.0,52.40087086991609,2021-05-11 12:15:00-05:00,2021-05-11 13:00:00-05:00,2021-05-11 13:15:00-05:00,13419.300653152437,13281.748367118907,2021-05-11 14:00:00-05:00
2185,2021-05-12 09:45:00-05:00,84163,S,Short,13066.75,13074.25,13093.0,13042.75,13066.75,53.16077948164119,2021-05-12 09:30:00-05:00,2021-05-12 09:30:00-05:00,2021-05-12 09:45:00-05:00,13106.620584611232,12947.138246166307,2021-05-12 10:45:00-05:00
2186,2021-05-12 10:15:00-05:00,84165,RL,Long,13077.75,13107.25,13114.75,13067.5,13077.75,52.69475373672123,2021-05-12 09:30:00-05:00,2021-05-12 10:00:00-05:00,2021-05-12 10:15:00-05:00,13038.22893469746,13176.552663256352,2021-05-12 11:00:00-05:00
2187,2021-05-12 14:15:00-05:00,84181,S,Short,13009.5,13008.25,13020.0,12990.0,13009.5,46.18058833257114,2021-05-12 14:00:00-05:00,2021-05-12 14:00:00-05:00,2021-05-12 14:15:00-05:00,13044.135441249427,12905.593676251716,2021-05-12 15:30:00-05:00
