Index,model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,trade_id,cost_R,gross_R,net_R,outcome,MFE_R,MAE_R
64,Structural BOS 3/3,Long,2024-12-10 23:50:00-06:00,2024-12-11 00:25:00-06:00,2024-12-11 00:30:00-06:00,2024-12-11 00:35:00-06:00,2024-12-11 00:35:00-06:00,2024-12-11 01:10:00-06:00,20467.5,20461.26638314201,20479.96723371598,20461.26638314201,-1.0,90.0,-1,0,STOP,C30065,0.11630487027299038,-1.0,-1.1163048702729903,Loss,1.3635743411316112,2.5667281715418566
65,Structural BOS 3/3,Short,2024-12-12 05:00:00-06:00,2024-12-12 05:10:00-06:00,2024-12-12 05:30:00-06:00,2024-12-12 05:35:00-06:00,2024-12-12 05:35:00-06:00,2024-12-12 06:30:00-06:00,20757.75,20769.315712314074,20734.618575371853,20734.618575371853,2.0,75.0,1,1,TARGET,C30066,0.06268528736598367,2.0,1.9373147126340164,Win,2.0534835516442924,0.3026186286633694
66,Structural BOS 3/3,Short,2024-12-12 06:00:00-06:00,2024-12-12 06:30:00-06:00,2024-12-12 07:15:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:30:00-06:00,20737.25,20752.368354414328,20707.013291171348,20752.368354414328,-1.0,90.0,0,1,STOP,C30067,0.04795495462872021,-1.0,-1.0479549546287201,Loss,2.2819943926770305,1.5213295951180204
67,Structural BOS 3/3,Long,2024-12-13 06:00:00-06:00,2024-12-13 06:05:00-06:00,2024-12-13 06:10:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 07:00:00-06:00,20841.25,20827.43032729252,20868.88934541496,20868.88934541496,2.0,90.0,1,1,TARGET,C30068,0.05246144502449983,2.0,1.9475385549755002,Win,2.026097187153097,0.2894424553075853
68,Structural BOS 3/3,Long,2025-01-01 23:10:00-06:00,2025-01-01 23:40:00-06:00,2025-01-02 00:25:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 01:30:00-06:00,20136.25,20116.337861219745,20176.07427756051,20116.337861219745,-1.0,90.0,0,0,STOP,C30069,0.03640995113588238,-1.0,-1.0364099511358824,Loss,0.7533093338458423,1.1550743118969582
69,Structural BOS 3/3,Long,2025-01-06 08:30:00-06:00,2025-01-06 09:10:00-06:00,2025-01-06 09:15:00-06:00,2025-01-06 09:25:00-06:00,2025-01-06 09:25:00-06:00,2025-01-06 10:25:00-06:00,20630.0,20575.5272143623,20738.945571275402,20641.5,0.21111459356028997,90.0,1,1,TIME,C30070,0.013309398289670786,0.21111459356028997,0.19780519527061918,Win,0.35338747182918984,0.6195754376226056
70,Structural BOS 3/3,Short,2025-01-06 12:00:00-06:00,2025-01-06 12:45:00-06:00,2025-01-06 12:50:00-06:00,2025-01-06 12:55:00-06:00,2025-01-06 12:55:00-06:00,2025-01-06 13:55:00-06:00,20459.75,20503.74165060036,20371.766698799274,20411.75,1.0911161401069347,75.0,1,4,TIME,C30071,0.016480400032865557,1.0911161401069347,1.0746357400740691,Win,1.1308964160483608,0.36370538003565367
71,Structural BOS 3/3,Short,2025-01-06 20:20:00-06:00,2025-01-06 20:50:00-06:00,2025-01-06 20:55:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:30:00-06:00,20481.0,20497.116478343458,20448.767043313088,20497.116478343458,-1.0,75.0,1,0,STOP,C30072,0.044985013757319905,-1.0,-1.04498501375732,Loss,0.589458800957985,1.3495504127195972
72,Structural BOS 3/3,Short,2025-01-09 08:00:00-06:00,2025-01-09 17:15:00-06:00,2025-01-09 17:20:00-06:00,2025-01-09 17:25:00-06:00,2025-01-09 17:25:00-06:00,2025-01-09 18:10:00-06:00,20010.5,20036.880594613216,19957.738810773568,19957.738810773568,2.0,90.0,-1,6,TARGET,C30073,0.027482322162548648,2.0,1.9725176778374514,Win,2.4449790061853625,0.02842998844401584
73,Structural BOS 3/3,Short,2025-01-16 06:05:00-06:00,2025-01-16 06:45:00-06:00,2025-01-16 06:50:00-06:00,2025-01-16 06:55:00-06:00,2025-01-16 06:55:00-06:00,2025-01-16 07:30:00-06:00,20192.25,20217.396774133365,20141.956451733266,20217.396774133365,-1.0,75.0,1,1,STOP,C30074,0.02883073574984121,-1.0,-1.0288307357498412,Loss,0.7853890083577433,1.6801359799045394
74,Structural BOS 3/3,Long,2025-01-31 08:30:00-06:00,2025-01-31 08:50:00-06:00,2025-01-31 08:55:00-06:00,2025-01-31 09:00:00-06:00,2025-01-31 09:00:00-06:00,2025-01-31 10:00:00-06:00,20652.25,20606.89956150606,20742.95087698788,20703.5,1.1300883012817466,90.0,1,1,TIME,C30075,0.015986614993741887,1.1300883012817466,1.1141016862880047,Win,1.4608458528764137,0.6670277290492304
75,Structural BOS 3/3,Long,2025-02-17 04:00:00-06:00,2025-02-17 04:40:00-06:00,2025-02-17 04:50:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:25:00-06:00,21015.5,21005.817042872106,21034.865914255784,21005.817042872106,-1.0,75.0,1,1,STOP,C30076,0.07487382112964917,-1.0,-1.0748738211296491,Loss,0.6712825342658202,1.6523877766543267
76,Structural BOS 3/3,Long,2025-02-18 03:55:00-06:00,2025-02-18 04:35:00-06:00,2025-02-18 04:40:00-06:00,2025-02-18 04:55:00-06:00,2025-02-18 04:55:00-06:00,2025-02-18 05:55:00-06:00,21033.75,21021.768502271174,21057.71299545765,21029.5,-0.3547135839099102,75.0,1,1,TIME,C30077,0.06050996431403859,-0.3547135839099102,-0.4152235482239488,Loss,0.5216376233968845,0.9806787319861427
77,Structural BOS 3/3,Short,2025-02-25 00:30:00-06:00,2025-02-25 01:00:00-06:00,2025-02-25 01:15:00-06:00,2025-02-25 01:20:00-06:00,2025-02-25 01:20:00-06:00,2025-02-25 01:25:00-06:00,20151.0,20166.97665349584,20119.04669300832,20119.04669300832,2.0,90.0,-1,0,TARGET,C30078,0.04537871464689286,2.0,1.954621285353107,Win,2.9730882010033253,0.07823916318429804
78,Structural BOS 3/3,Long,2025-03-04 10:45:00-06:00,2025-03-04 11:20:00-06:00,2025-03-04 11:30:00-06:00,2025-03-04 11:35:00-06:00,2025-03-04 11:35:00-06:00,2025-03-04 12:35:00-06:00,19136.0,19040.845567069387,19326.30886586122,19186.5,0.5307162098987628,85.0,-1,3,TIME,C30079,0.0076191931124078745,0.5307162098987628,0.5230970167863549,Win,1.1796612784383227,0.7645466192105832
79,Structural BOS 3/3,Long,2025-03-04 12:10:00-06:00,2025-03-04 12:55:00-06:00,2025-03-04 13:00:00-06:00,2025-03-04 13:05:00-06:00,2025-03-04 13:05:00-06:00,2025-03-04 14:05:00-06:00,19318.5,19231.649756647264,19492.20048670547,19397.75,0.912490246896974,75.0,0,4,TIME,C30080,0.00834770257413636,0.912490246896974,0.9041425443228377,Win,1.047780598960564,0.3885999474166927
80,Structural BOS 3/3,Short,2025-03-13 11:45:00-05:00,2025-03-13 12:10:00-05:00,2025-03-13 12:15:00-05:00,2025-03-13 12:30:00-05:00,2025-03-13 12:30:00-05:00,2025-03-13 13:05:00-05:00,17942.75,18018.740122357118,17790.769755285768,18018.740122357118,-1.0,75.0,-1,4,STOP,C30081,0.00954071368108662,-1.0,-1.0095407136810866,Loss,0.2664820028165573,1.1975240620398377
81,Structural BOS 3/3,Short,2025-03-20 10:30:00-05:00,2025-03-20 11:15:00-05:00,2025-03-20 11:20:00-05:00,2025-03-20 11:25:00-05:00,2025-03-20 11:25:00-05:00,2025-03-20 12:25:00-05:00,18424.75,18488.421846338264,18297.40630732347,18375.5,0.7734972807031936,100.0,1,3,TIME,C30082,0.011386508193092974,0.7734972807031936,0.7621107725101006,Win,0.7892028092454096,0.9698163874806776
82,Structural BOS 3/3,Short,2025-03-28 08:15:00-05:00,2025-03-28 09:00:00-05:00,2025-03-28 09:05:00-05:00,2025-03-28 09:10:00-05:00,2025-03-28 09:10:00-05:00,2025-03-28 09:55:00-05:00,18262.5,18330.557859777407,18126.38428044519,18126.38428044519,2.0,75.0,-1,1,TARGET,C30083,0.01065270054584749,2.0,1.9893472994541526,Win,2.0901333139955938,0.05877352025295166
83,Structural BOS 3/3,Short,2025-03-28 14:30:00-05:00,2025-03-28 15:05:00-05:00,2025-03-28 15:10:00-05:00,2025-03-28 15:15:00-05:00,2025-03-28 15:15:00-05:00,2025-03-30 17:00:00-05:00,17947.5,17987.9310166986,17866.637966602804,17866.637966602804,2.0,75.0,-1,5,TARGET,C30084,0.017931777610358975,2.0,1.982068222389641,Win,3.1658862539668258,0.1855011476933687
84,Structural BOS 3/3,Long,2025-03-31 12:45:00-05:00,2025-03-31 13:00:00-05:00,2025-03-31 13:05:00-05:00,2025-03-31 13:10:00-05:00,2025-03-31 13:10:00-05:00,2025-03-31 14:10:00-05:00,17878.5,17815.332228813146,18004.83554237371,17962.25,1.3258343365046301,85.0,-1,4,TIME,C30085,0.011477371868249151,1.3258343365046301,1.314356964636381,Win,1.630578348178845,0.28099772505023785
85,Structural BOS 3/3,Long,2025-04-02 20:20:00-05:00,2025-04-02 20:45:00-05:00,2025-04-02 20:55:00-05:00,2025-04-02 21:00:00-05:00,2025-04-02 21:00:00-05:00,2025-04-02 22:00:00-05:00,17643.75,17576.110089650454,17779.029820699096,17672.75,0.42874095855737754,90.0,-1,0,TIME,C30086,0.010718523963934651,0.42874095855737754,0.4180224345934429,Win,0.6024549676280512,0.5691905829123919
86,Structural BOS 3/3,Short,2025-04-04 03:25:00-05:00,2025-04-04 04:00:00-05:00,2025-04-04 04:05:00-05:00,2025-04-04 04:10:00-05:00,2025-04-04 04:10:00-05:00,2025-04-04 05:05:00-05:00,17115.0,17162.849097297734,17019.30180540453,17019.30180540453,2.0,75.0,-1,1,TARGET,C30087,0.015151800994045712,2.0,1.9848481990059543,Win,2.257095872216465,0.6426453525060768
87,Structural BOS 3/3,Short,2025-04-21 12:00:00-05:00,2025-04-21 12:45:00-05:00,2025-04-21 12:50:00-05:00,2025-04-21 12:55:00-05:00,2025-04-21 12:55:00-05:00,2025-04-21 13:30:00-05:00,16256.75,16302.596733127471,16165.056533745059,16302.596733127471,-1.0,75.0,-1,4,STOP,C30088,0.015813558579718705,-1.0,-1.0158135585797188,Loss,0.2671946104849023,1.50501454069047
88,Structural BOS 3/3,Short,2025-05-01 00:35:00-05:00,2025-05-01 00:55:00-05:00,2025-05-01 01:00:00-05:00,2025-05-01 01:05:00-05:00,2025-05-01 01:05:00-05:00,2025-05-01 01:30:00-05:00,18469.0,18489.277044360253,18428.445911279494,18489.277044360253,-1.0,75.0,1,0,STOP,C30089,0.035754717853314986,-1.0,-1.035754717853315,Loss,0.17260898274014133,1.146616813916653
89,Structural BOS 3/3,Long,2025-05-13 18:05:00-05:00,2025-05-13 18:35:00-05:00,2025-05-13 19:00:00-05:00,2025-05-13 19:05:00-05:00,2025-05-13 19:05:00-05:00,2025-05-13 19:10:00-05:00,19835.25,19817.91934703411,19869.911305931786,19817.91934703411,-1.0,90.0,1,0,STOP,C30090,0.041833392049733305,-1.0,-1.0418333920497334,Loss,0.1442530760335631,1.0241968398382981
90,Structural BOS 3/3,Short,2025-05-14 02:20:00-05:00,2025-05-14 03:05:00-05:00,2025-05-14 03:10:00-05:00,2025-05-14 03:15:00-05:00,2025-05-14 03:15:00-05:00,2025-05-14 04:15:00-05:00,19821.0,19845.94844853184,19771.10310293632,19803.0,0.7214877501111038,90.0,1,0,TIME,C30091,0.02905992326836527,0.7214877501111038,0.6924278268427385,Win,1.5331614689861677,0.8818183612469461
91,Structural BOS 3/3,Short,2025-05-15 23:50:00-05:00,2025-05-16 00:10:00-05:00,2025-05-16 00:15:00-05:00,2025-05-16 00:30:00-05:00,2025-05-16 00:30:00-05:00,2025-05-16 01:15:00-05:00,19939.0,19950.817669435743,19915.364661128515,19950.817669435743,-1.0,90.0,1,0,STOP,C30092,0.06134881365078935,-1.0,-1.0613488136507894,Loss,0.8885000597700526,1.290440562999362
92,Structural BOS 3/3,Long,2025-06-19 10:55:00-05:00,2025-06-19 11:20:00-05:00,2025-06-19 11:30:00-05:00,2025-06-19 11:40:00-05:00,2025-06-19 11:40:00-05:00,2025-06-19 11:55:00-05:00,20050.0,20021.31832527981,20107.36334944038,20021.31832527981,-1.0,85.0,-1,3,STOP,C30093,0.025277463993052356,-1.0,-1.0252774639930524,Loss,0.2091928054597436,1.3423205017000215
93,Structural BOS 3/3,Long,2025-06-23 21:40:00-05:00,2025-06-23 22:20:00-05:00,2025-06-23 22:30:00-05:00,2025-06-23 22:45:00-05:00,2025-06-23 22:45:00-05:00,2025-06-23 23:10:00-05:00,20566.5,20550.880647995225,20597.738704009553,20550.880647995225,-1.0,75.0,1,0,STOP,C30094,0.04641677835152064,-1.0,-1.0464167783515206,Loss,0.3521272840460186,1.3764975649071636
94,Structural BOS 3/3,Long,2025-06-26 10:15:00-05:00,2025-06-26 11:00:00-05:00,2025-06-26 11:25:00-05:00,2025-06-26 11:30:00-05:00,2025-06-26 11:30:00-05:00,2025-06-26 12:30:00-05:00,20936.5,20910.4920615401,20988.515876919806,20959.25,0.8747329218374816,100.0,1,3,TIME,C30095,0.027876104102514638,0.8747329218374816,0.846856817734967,Win,1.0573694659574517,0.7593835255512609
95,Structural BOS 3/3,Long,2025-06-26 21:15:00-05:00,2025-06-26 22:00:00-05:00,2025-06-26 22:10:00-05:00,2025-06-26 22:15:00-05:00,2025-06-26 22:15:00-05:00,2025-06-26 22:55:00-05:00,21021.75,21011.379405465104,21042.491189069795,21011.379405465104,-1.0,75.0,1,0,STOP,C30096,0.0699092031378214,-1.0,-1.0699092031378215,Loss,0.6026655442915637,1.1089046014964772
96,Structural BOS 3/3,Long,2025-07-03 00:55:00-05:00,2025-07-03 01:40:00-05:00,2025-07-03 01:45:00-05:00,2025-07-03 01:55:00-05:00,2025-07-03 01:55:00-05:00,2025-07-03 02:55:00-05:00,21201.25,21189.673972701105,21224.40205459779,21200.75,-0.04319271085752713,90.0,1,0,TIME,C30097,0.06262943074341008,-0.04319271085752713,-0.10582214160093721,Loss,1.7061120788722057,0.8638542171504839
97,Structural BOS 3/3,Long,2025-07-21 20:00:00-05:00,2025-07-21 20:45:00-05:00,2025-07-21 20:50:00-05:00,2025-07-21 20:55:00-05:00,2025-07-21 20:55:00-05:00,2025-07-21 21:05:00-05:00,21685.75,21676.408195668067,21704.43360866387,21676.408195668067,-1.0,75.0,1,0,STOP,C30098,0.07760813374368992,-1.0,-1.07760813374369,Loss,0.026761425428858596,1.3380712714429297
98,Structural BOS 3/3,Short,2025-07-24 06:40:00-05:00,2025-07-24 07:20:00-05:00,2025-07-24 07:25:00-05:00,2025-07-24 07:30:00-05:00,2025-07-24 07:30:00-05:00,2025-07-24 07:45:00-05:00,21683.75,21698.23825401233,21654.773491975342,21654.773491975342,2.0,75.0,1,1,TARGET,C30099,0.050040536242880004,2.0,1.94995946375712,Win,2.519282169469131,0.13804285860104828
99,Structural BOS 3/3,Long,2025-07-28 19:25:00-05:00,2025-07-28 20:05:00-05:00,2025-07-28 20:10:00-05:00,2025-07-28 20:15:00-05:00,2025-07-28 20:15:00-05:00,2025-07-28 20:40:00-05:00,21862.75,21853.858922182837,21880.532155634326,21853.858922182837,-1.0,90.0,1,0,STOP,C30100,0.08154241981781844,-1.0,-1.0815424198178185,Loss,0.25306268219322964,1.0122507287729186
100,Structural BOS 3/3,Long,2025-08-05 04:35:00-05:00,2025-08-05 05:00:00-05:00,2025-08-05 05:05:00-05:00,2025-08-05 05:10:00-05:00,2025-08-05 05:10:00-05:00,2025-08-05 05:50:00-05:00,21683.75,21669.861018223583,21711.527963552835,21711.527963552835,2.0,90.0,1,1,TARGET,C30101,0.052199650893847274,2.0,1.9478003491061526,Win,2.015986517279619,0.1979986758042483
101,Structural BOS 3/3,Short,2025-08-21 06:00:00-05:00,2025-08-21 06:30:00-05:00,2025-08-21 06:35:00-05:00,2025-08-21 06:45:00-05:00,2025-08-21 06:45:00-05:00,2025-08-21 07:15:00-05:00,21589.75,21613.400798401086,21542.448403197825,21542.448403197825,2.0,75.0,-1,1,TARGET,C30102,0.03065435625914057,2.0,1.9693456437408594,Win,2.029529793708617,0.7399327372896
102,Structural BOS 3/3,Short,2025-08-22 00:15:00-05:00,2025-08-22 01:00:00-05:00,2025-08-22 01:05:00-05:00,2025-08-22 01:15:00-05:00,2025-08-22 01:15:00-05:00,2025-08-22 01:35:00-05:00,21493.75,21507.16750961862,21466.914980762765,21466.914980762765,2.0,75.0,-1,0,TARGET,C30103,0.05403387220188306,2.0,1.9459661277981168,Win,3.204767592663409,0.31675028532138344
103,Structural BOS 3/3,Short,2025-09-03 21:55:00-05:00,2025-09-03 22:30:00-05:00,2025-09-03 22:45:00-05:00,2025-09-03 22:50:00-05:00,2025-09-03 22:50:00-05:00,2025-09-03 23:00:00-05:00,21785.75,21799.694612059964,21757.860775880068,21799.694612059964,-1.0,90.0,1,0,STOP,C30104,0.051991406923504256,-1.0,-1.0519914069235043,Loss,0.19720878488225754,1.0219000671171528
104,Structural BOS 3/3,Short,2025-09-08 13:20:00-05:00,2025-09-08 14:05:00-05:00,2025-09-08 14:10:00-05:00,2025-09-08 14:15:00-05:00,2025-09-08 14:15:00-05:00,2025-09-08 14:35:00-05:00,22088.5,22112.4508418778,22040.598316244403,22112.4508418778,-1.0,85.0,1,5,STOP,C30105,0.030270334700511794,-1.0,-1.0302703347005118,Loss,0.35489357924737963,1.0438046448452343
105,Structural BOS 3/3,Long,2025-09-16 02:05:00-05:00,2025-09-16 02:15:00-05:00,2025-09-16 02:20:00-05:00,2025-09-16 02:25:00-05:00,2025-09-16 02:25:00-05:00,2025-09-16 02:50:00-05:00,22688.75,22676.3591744274,22713.531651145197,22676.3591744274,-1.0,75.0,1,0,STOP,C30106,0.058511032679154494,-1.0,-1.0585110326791545,Loss,0.5044054541306422,1.1903968717483155
106,Structural BOS 3/3,Short,2025-09-22 14:35:00-05:00,2025-09-22 15:05:00-05:00,2025-09-22 15:15:00-05:00,2025-09-22 15:25:00-05:00,2025-09-22 15:25:00-05:00,2025-09-22 17:25:00-05:00,23065.5,23082.840105704716,23030.819788590572,23059.5,0.3460186519144832,75.0,1,5,TIME,C30107,0.04181058710633053,0.3460186519144832,0.3042080648081527,Win,0.4036884272335362,0.8073768544670724
107,Structural BOS 3/3,Short,2025-09-24 10:10:00-05:00,2025-09-24 10:30:00-05:00,2025-09-24 10:35:00-05:00,2025-09-24 10:40:00-05:00,2025-09-24 10:40:00-05:00,2025-09-24 10:55:00-05:00,22841.25,22871.521286380877,22780.70742723825,22780.70742723825,2.0,85.0,-1,3,TARGET,C30108,0.02395008890200277,2.0,1.9760499110979972,Win,2.8327174115127414,0.02477595403655459
108,Structural BOS 3/3,Long,2025-09-26 11:20:00-05:00,2025-09-26 11:55:00-05:00,2025-09-26 12:00:00-05:00,2025-09-26 12:05:00-05:00,2025-09-26 12:05:00-05:00,2025-09-26 13:05:00-05:00,22775.5,22731.24612593147,22864.00774813706,22755.5,-0.4519378341663057,75.0,0,4,TIME,C30109,0.016382746488528516,-0.4519378341663057,-0.4683205806548342,Loss,0.42369171953090995,0.7513466493014803
109,Structural BOS 3/3,Short,2025-09-29 13:25:00-05:00,2025-09-29 14:00:00-05:00,2025-09-29 14:05:00-05:00,2025-09-29 14:10:00-05:00,2025-09-29 14:10:00-05:00,2025-09-29 14:45:00-05:00,22887.5,22911.74681587876,22839.006368242477,22911.74681587876,-1.0,85.0,1,5,STOP,C30110,0.0299008333145757,-1.0,-1.0299008333145756,Loss,1.2269652291153477,1.3300715508897467
110,Structural BOS 3/3,Short,2025-10-10 04:25:00-05:00,2025-10-10 04:40:00-05:00,2025-10-10 04:45:00-05:00,2025-10-10 04:50:00-05:00,2025-10-10 04:50:00-05:00,2025-10-10 05:10:00-05:00,23336.75,23358.22797571919,23293.794048561624,23358.22797571919,-1.0,90.0,1,1,STOP,C30111,0.03375550887471354,-1.0,-1.0337555088747135,Loss,0.3957542419794002,1.4084195082208064
111,Structural BOS 3/3,Long,2025-10-24 13:45:00-05:00,2025-10-24 14:05:00-05:00,2025-10-24 14:10:00-05:00,2025-10-24 14:20:00-05:00,2025-10-24 14:20:00-05:00,2025-10-24 14:40:00-05:00,23639.0,23619.970624359856,23677.05875128029,23619.970624359856,-1.0,85.0,1,5,STOP,C30112,0.0380989904088363,-1.0,-1.0380989904088362,Loss,0.2627516579919745,1.2217952096626812
112,Structural BOS 3/3,Short,2025-10-29 13:00:00-05:00,2025-10-29 13:35:00-05:00,2025-10-29 13:50:00-05:00,2025-10-29 13:55:00-05:00,2025-10-29 13:55:00-05:00,2025-10-29 14:50:00-05:00,24262.0,24336.13798856445,24113.724022871098,24336.13798856445,-1.0,70.0,1,4,STOP,C30113,0.00977906217903049,-1.0,-1.0097790621790306,Loss,0.9846503987161734,1.3791849762839552
113,Structural BOS 3/3,Short,2025-11-04 14:45:00-06:00,2025-11-04 14:50:00-06:00,2025-11-04 14:55:00-06:00,2025-11-04 15:00:00-06:00,2025-11-04 15:00:00-06:00,2025-11-04 17:00:00-06:00,23655.25,23705.978259694777,23553.79348061045,23612.0,0.8525819781760469,100.0,-1,5,TIME,C30114,0.01429183662838418,0.8525819781760469,0.8382901415476627,Win,1.0891365154734152,0.23655453729739334
114,Structural BOS 3/3,Long,2025-11-06 12:35:00-06:00,2025-11-06 13:05:00-06:00,2025-11-06 13:10:00-06:00,2025-11-06 13:20:00-06:00,2025-11-06 13:20:00-06:00,2025-11-06 14:20:00-06:00,23469.5,23408.535821426016,23591.42835714797,23472.0,0.04100768776808969,85.0,-1,4,TIME,C30115,0.011892229452745994,0.04100768776808969,0.029115458315343696,Win,0.7586422237096583,0.6110145477445356
115,Structural BOS 3/3,Long,2025-11-06 23:00:00-06:00,2025-11-06 23:40:00-06:00,2025-11-06 23:45:00-06:00,2025-11-06 23:50:00-06:00,2025-11-06 23:50:00-06:00,2025-11-07 00:50:00-06:00,23392.0,23363.43771764492,23449.12456471016,23394.75,0.09628082118272517,90.0,-1,0,TIME,C30116,0.025383125584536755,0.09628082118272517,0.07089769559818841,Win,0.9102914002730422,0.26258405777106986
116,Structural BOS 3/3,Long,2025-11-18 02:00:00-06:00,2025-11-18 02:30:00-06:00,2025-11-18 02:50:00-06:00,2025-11-18 02:55:00-06:00,2025-11-18 02:55:00-06:00,2025-11-18 03:55:00-06:00,22879.5,22829.33237846742,22979.83524306516,22914.5,0.6976611394118021,90.0,-1,0,TIME,C30117,0.014451552173530613,0.6976611394118021,0.6832095872382715,Win,1.1411742923236243,0.7026444332647642
117,Structural BOS 3/3,Short,2025-11-18 08:30:00-06:00,2025-11-18 08:40:00-06:00,2025-11-18 08:45:00-06:00,2025-11-18 08:50:00-06:00,2025-11-18 08:50:00-06:00,2025-11-18 09:50:00-06:00,22653.25,22737.89945699041,22483.95108601918,22570.5,0.977560907559918,75.0,-1,1,TIME,C30118,0.008564733026960083,0.977560907559918,0.9689961745329579,Win,1.7247600302567891,0.4430034324289698
118,Structural BOS 3/3,Long,2025-11-19 03:05:00-06:00,2025-11-19 03:45:00-06:00,2025-11-19 03:50:00-06:00,2025-11-19 03:55:00-06:00,2025-11-19 03:55:00-06:00,2025-11-19 04:55:00-06:00,22753.75,22718.593388261717,22824.063223476565,22777.5,0.67554860453571,75.0,-1,0,TIME,C30119,0.020622010033194825,0.67554860453571,0.6549265945025151,Win,0.9599901222349314,0.3839960488939726
119,Structural BOS 3/3,Long,2025-11-24 11:35:00-06:00,2025-11-24 12:10:00-06:00,2025-11-24 12:15:00-06:00,2025-11-24 12:20:00-06:00,2025-11-24 12:20:00-06:00,2025-11-24 13:20:00-06:00,23024.75,22985.32039192523,23103.60921614954,23018.5,-0.15851032523955877,75.0,1,4,TIME,C30120,0.01838719772778848,-0.15851032523955877,-0.17689752296734726,Loss,0.3423823025174407,0.8496153432840194
120,Structural BOS 3/3,Short,2025-11-25 00:20:00-06:00,2025-11-25 00:45:00-06:00,2025-11-25 00:55:00-06:00,2025-11-25 01:00:00-06:00,2025-11-25 01:00:00-06:00,2025-11-25 01:35:00-06:00,22968.0,22985.29810279869,22933.40379440262,22985.29810279869,-1.0,90.0,1,0,STOP,C30121,0.04191211073476297,-1.0,-1.0419121107347629,Loss,0.5780980791001789,1.315173129952907
121,Structural BOS 3/3,Short,2025-11-27 05:55:00-06:00,2025-11-27 06:40:00-06:00,2025-11-27 06:50:00-06:00,2025-11-27 06:55:00-06:00,2025-11-27 06:55:00-06:00,2025-11-27 07:30:00-06:00,23374.5,23384.896850208042,23353.706299583915,23384.896850208042,-1.0,90.0,1,1,STOP,C30122,0.06973265801590356,-1.0,-1.0697326580159037,Loss,0.6732808360156205,1.7553393224692964
122,Structural BOS 3/3,Long,2025-12-02 08:30:00-06:00,2025-12-02 09:00:00-06:00,2025-12-02 09:10:00-06:00,2025-12-02 09:20:00-06:00,2025-12-02 09:20:00-06:00,2025-12-02 09:25:00-06:00,23715.5,23670.684864172017,23805.130271655962,23670.684864172017,-1.0,90.0,1,1,STOP,C30123,0.01617757006880039,-1.0,-1.0161775700688005,Loss,0.20082500775062556,1.601021589567487
123,Structural BOS 3/3,Long,2025-12-07 19:30:00-06:00,2025-12-07 19:45:00-06:00,2025-12-07 19:50:00-06:00,2025-12-07 19:55:00-06:00,2025-12-07 19:55:00-06:00,2025-12-07 20:55:00-06:00,23845.5,23829.306813244708,23877.886373510584,23859.75,0.8799997316984163,90.0,1,0,TIME,C30124,0.0447719161741318,0.8799997316984163,0.8352278155242845,Win,0.9263155070510027,0.41684197817295127
124,Structural BOS 3/3,Long,2025-12-08 01:00:00-06:00,2025-12-08 01:25:00-06:00,2025-12-08 01:30:00-06:00,2025-12-08 01:35:00-06:00,2025-12-08 01:35:00-06:00,2025-12-08 01:45:00-06:00,23895.75,23883.725391042935,23919.799217914126,23883.725391042935,-1.0,75.0,1,0,STOP,C30125,0.06029302096963845,-1.0,-1.0602930209696384,Loss,0.22869766574690445,1.1642790256206046
125,Structural BOS 3/3,Short,2025-12-08 08:45:00-06:00,2025-12-08 09:20:00-06:00,2025-12-08 09:30:00-06:00,2025-12-08 09:35:00-06:00,2025-12-08 09:35:00-06:00,2025-12-08 10:35:00-06:00,23781.75,23827.37605864147,23690.497882717063,23721.75,1.3150379801920287,90.0,0,2,TIME,C30126,0.015890042260653818,1.3150379801920287,1.2991479379313748,Win,1.7150286991671189,0.08766919867946935
126,Structural BOS 3/3,Short,2025-12-09 18:20:00-06:00,2025-12-09 18:45:00-06:00,2025-12-09 18:50:00-06:00,2025-12-09 18:55:00-06:00,2025-12-09 18:55:00-06:00,2025-12-09 19:55:00-06:00,23728.5,23741.823243381616,23701.85351323677,23733.5,-0.37528399480411256,75.0,-1,0,TIME,C30127,0.05441617924659458,-0.37528399480411256,-0.42970017405070715,Loss,0.9006815875298413,0.9945025862308664
127,Structural BOS 3/3,Long,2025-12-19 11:15:00-06:00,2025-12-19 11:50:00-06:00,2025-12-19 11:55:00-06:00,2025-12-19 12:00:00-06:00,2025-12-19 12:00:00-06:00,2025-12-19 12:40:00-06:00,23423.5,23387.730133477213,23495.039733045574,23387.730133477213,-1.0,85.0,1,4,STOP,C30128,0.02026845695770597,-1.0,-1.020268456957706,Loss,0.2236519388436521,1.1252488173071244
