Index,model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,trade_id,cost_R,gross_R,net_R,outcome,MFE_R,MAE_R
64,Structural BOS 2/2,Short,2024-07-09 00:20:00-05:00,2024-07-09 01:00:00-05:00,2024-07-09 01:05:00-05:00,2024-07-09 01:10:00-05:00,2024-07-09 01:10:00-05:00,2024-07-09 01:50:00-05:00,19981.25,19989.457154963085,19964.83569007383,19989.457154963085,-1.0,90.0,1,0,STOP,C20065,0.08833755464115615,-1.0,-1.0883375546411562,Loss,0.27415103164496735,1.0966041265798694
65,Structural BOS 2/2,Long,2024-07-12 08:45:00-05:00,2024-07-12 09:30:00-05:00,2024-07-12 09:35:00-05:00,2024-07-12 09:40:00-05:00,2024-07-12 09:40:00-05:00,2024-07-12 10:40:00-05:00,19901.5,19855.9684637681,19992.5630724638,19925.75,0.5325978872421657,90.0,0,2,TIME,C20066,0.01592302961857963,0.5325978872421657,0.5166748576235861,Win,0.6094676854008065,0.35689549145092275
66,Structural BOS 2/2,Long,2024-07-14 18:20:00-05:00,2024-07-14 18:40:00-05:00,2024-07-14 18:45:00-05:00,2024-07-14 18:50:00-05:00,2024-07-14 18:50:00-05:00,2024-07-14 19:50:00-05:00,19816.25,19797.964195517816,19852.82160896437,19831.75,0.847652068854901,90.0,-1,0,TIME,C20067,0.03964824193031081,0.847652068854901,0.8080038269245902,Win,1.3124935259689097,0.27343615124352283
67,Structural BOS 2/2,Short,2024-07-17 10:40:00-05:00,2024-07-17 11:10:00-05:00,2024-07-17 11:15:00-05:00,2024-07-17 11:20:00-05:00,2024-07-17 11:20:00-05:00,2024-07-17 12:20:00-05:00,19307.0,19351.240437084292,19218.51912583141,19298.75,0.18648097857353307,75.0,-1,3,TIME,C20068,0.016387722359492974,0.18648097857353307,0.1700932562140401,Win,0.8306879954639542,0.542490119486664
68,Structural BOS 2/2,Short,2024-07-18 13:00:00-05:00,2024-07-18 13:35:00-05:00,2024-07-18 13:40:00-05:00,2024-07-18 13:45:00-05:00,2024-07-18 13:45:00-05:00,2024-07-18 14:00:00-05:00,19078.25,19130.153721193197,18974.442557613602,19130.153721193197,-1.0,75.0,-1,4,STOP,C20069,0.013968169975740038,-1.0,-1.0139681699757401,Loss,0.293813230524187,1.06447088435812
69,Structural BOS 2/2,Short,2024-07-24 20:55:00-05:00,2024-07-24 21:30:00-05:00,2024-07-24 21:35:00-05:00,2024-07-24 21:45:00-05:00,2024-07-24 21:45:00-05:00,2024-07-24 22:05:00-05:00,18484.75,18506.626813059996,18440.996373880007,18506.626813059996,-1.0,90.0,-1,0,STOP,C20070,0.033140110399613947,-1.0,-1.0331401103996138,Loss,0.04571049710291579,1.0513414333670632
70,Structural BOS 2/2,Long,2024-07-25 10:10:00-05:00,2024-07-25 10:55:00-05:00,2024-07-25 11:00:00-05:00,2024-07-25 11:10:00-05:00,2024-07-25 11:10:00-05:00,2024-07-25 12:10:00-05:00,18551.0,18468.52376073602,18715.952478527957,18603.75,0.6395781436052692,100.0,-1,3,TIME,C20071,0.008790410504527484,0.6395781436052692,0.6307877331007418,Win,1.2367198227059357,0.1909640902707695
71,Structural BOS 2/2,Long,2024-07-25 23:25:00-05:00,2024-07-25 23:50:00-05:00,2024-07-26 00:10:00-05:00,2024-07-26 00:20:00-05:00,2024-07-26 00:20:00-05:00,2024-07-26 00:40:00-05:00,18373.25,18360.66882278385,18398.4123544323,18360.66882278385,-1.0,90.0,-1,0,STOP,C20072,0.05762576804572095,-1.0,-1.057625768045721,Loss,0.3974190899704893,2.1063211768435934
72,Structural BOS 2/2,Long,2024-07-26 02:10:00-05:00,2024-07-26 02:50:00-05:00,2024-07-26 03:00:00-05:00,2024-07-26 03:05:00-05:00,2024-07-26 03:05:00-05:00,2024-07-26 03:55:00-05:00,18417.25,18387.413377080924,18476.923245838152,18476.923245838152,2.0,90.0,0,0,TARGET,C20073,0.024298996638003275,2.0,1.9757010033619968,Win,2.2288045192099553,0.2513689307379649
73,Structural BOS 2/2,Short,2024-08-02 11:50:00-05:00,2024-08-02 12:35:00-05:00,2024-08-02 12:40:00-05:00,2024-08-02 12:45:00-05:00,2024-08-02 12:45:00-05:00,2024-08-02 13:25:00-05:00,17715.5,17789.074555413255,17568.350889173485,17789.074555413255,-1.0,100.0,-1,4,STOP,C20074,0.00985395013164268,-1.0,-1.0098539501316426,Loss,0.03397913838497475,1.4033384152994575
74,Structural BOS 2/2,Long,2024-08-06 09:00:00-05:00,2024-08-06 09:40:00-05:00,2024-08-06 10:15:00-05:00,2024-08-06 10:20:00-05:00,2024-08-06 10:20:00-05:00,2024-08-06 11:20:00-05:00,17529.75,17442.036426138173,17705.177147723654,17612.0,0.9377111931337535,75.0,0,2,TIME,C20075,0.008265539392364435,0.9377111931337535,0.9294456537413891,Win,1.2911342568072721,0.9719134251021629
75,Structural BOS 2/2,Long,2024-08-11 21:15:00-05:00,2024-08-11 21:50:00-05:00,2024-08-11 21:55:00-05:00,2024-08-11 22:10:00-05:00,2024-08-11 22:10:00-05:00,2024-08-11 22:30:00-05:00,17918.75,17898.790513052743,17958.66897389451,17898.790513052743,-1.0,75.0,1,0,STOP,C20076,0.03632357895349849,-1.0,-1.0363235789534986,Loss,0.06262686026465257,1.46546853019287
76,Structural BOS 2/2,Short,2024-08-12 11:55:00-05:00,2024-08-12 12:40:00-05:00,2024-08-12 12:45:00-05:00,2024-08-12 12:50:00-05:00,2024-08-12 12:50:00-05:00,2024-08-12 13:50:00-05:00,17871.75,17921.676474768967,17771.89705046207,17891.75,-0.4005890680756031,75.0,0,4,TIME,C20077,0.014521353717740255,-0.4005890680756031,-0.4151104217933434,Loss,0.2253313507925212,0.6810014157285085
77,Structural BOS 2/2,Short,2024-08-14 08:30:00-05:00,2024-08-14 09:10:00-05:00,2024-08-14 09:20:00-05:00,2024-08-14 09:25:00-05:00,2024-08-14 09:25:00-05:00,2024-08-14 09:55:00-05:00,18270.25,18326.159128796226,18158.43174240755,18326.159128796226,-1.0,75.0,0,1,STOP,C20078,0.01296747088731143,-1.0,-1.0129674708873115,Loss,1.4711372144570551,1.1536577548021891
78,Structural BOS 2/2,Short,2024-08-16 06:10:00-05:00,2024-08-16 06:55:00-05:00,2024-08-16 07:00:00-05:00,2024-08-16 07:10:00-05:00,2024-08-16 07:10:00-05:00,2024-08-16 07:30:00-05:00,18796.75,18820.77940506454,18748.691189870926,18748.691189870926,2.0,75.0,0,1,TARGET,C20079,0.03017136704187115,2.0,1.969828632958129,Win,3.194003338570498,0.020807839339221482
79,Structural BOS 2/2,Long,2024-08-19 11:50:00-05:00,2024-08-19 12:35:00-05:00,2024-08-19 12:40:00-05:00,2024-08-19 12:45:00-05:00,2024-08-19 12:45:00-05:00,2024-08-19 13:40:00-05:00,18971.25,18946.627536548247,19020.494926903506,19020.494926903506,2.0,75.0,1,4,TARGET,C20080,0.029444657372346864,2.0,1.9705553426276532,Win,2.9444657372346867,0.16245328205432755
80,Structural BOS 2/2,Long,2024-08-22 22:35:00-05:00,2024-08-22 23:05:00-05:00,2024-08-22 23:10:00-05:00,2024-08-22 23:20:00-05:00,2024-08-22 23:20:00-05:00,2024-08-23 00:20:00-05:00,18947.0,18935.459524936687,18970.080950126627,18950.0,0.25995463648953626,90.0,-1,0,TIME,C20081,0.06282237048496749,0.25995463648953626,0.1971322660045688,Win,0.41159484110840766,0.7365381367203084
81,Structural BOS 2/2,Long,2024-08-29 00:35:00-05:00,2024-08-29 00:50:00-05:00,2024-08-29 00:55:00-05:00,2024-08-29 01:00:00-05:00,2024-08-29 01:00:00-05:00,2024-08-29 01:15:00-05:00,18592.25,18574.99721315874,18626.755573682523,18574.99721315874,-1.0,90.0,-1,0,STOP,C20082,0.04202219656862003,-1.0,-1.04202219656862,Loss,0.14490412609868975,1.217194659228994
82,Structural BOS 2/2,Long,2024-09-04 02:00:00-05:00,2024-09-04 02:40:00-05:00,2024-09-04 02:45:00-05:00,2024-09-04 02:55:00-05:00,2024-09-04 02:55:00-05:00,2024-09-04 03:55:00-05:00,18163.25,18129.40301305865,18230.9439738827,18170.75,0.22158545494747348,75.0,-1,0,TIME,C20083,0.02141992731158887,0.22158545494747348,0.2001655276358846,Win,0.8567970924635548,0.7755490923161488
83,Structural BOS 2/2,Short,2024-09-05 06:15:00-05:00,2024-09-05 06:45:00-05:00,2024-09-05 06:50:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 07:15:00-05:00,18179.25,18204.815199079712,18128.11960184058,18128.11960184058,2.0,75.0,-1,1,TARGET,C20084,0.02835886385001145,2.0,1.9716411361499886,Win,2.6696447693286642,0.3324832313449618
84,Structural BOS 2/2,Long,2024-09-09 10:10:00-05:00,2024-09-09 10:30:00-05:00,2024-09-09 10:35:00-05:00,2024-09-09 10:45:00-05:00,2024-09-09 10:45:00-05:00,2024-09-09 11:45:00-05:00,17875.0,17825.47162121775,17974.056757564496,17964.5,1.8070448135095938,70.0,-1,3,TIME,C20085,0.014638072511669863,1.8070448135095938,1.7924067409979239,Win,1.9584731498372092,0.25238056054603214
85,Structural BOS 2/2,Short,2024-09-18 02:25:00-05:00,2024-09-18 03:05:00-05:00,2024-09-18 03:20:00-05:00,2024-09-18 03:25:00-05:00,2024-09-18 03:25:00-05:00,2024-09-18 03:50:00-05:00,18689.5,18706.64034867892,18655.219302642163,18706.64034867892,-1.0,90.0,0,0,STOP,C20086,0.04229785598770351,-1.0,-1.0422978559877034,Loss,0.39380762471310166,1.1960083417212717
86,Structural BOS 2/2,Long,2024-09-19 23:10:00-05:00,2024-09-19 23:30:00-05:00,2024-09-19 23:35:00-05:00,2024-09-19 23:45:00-05:00,2024-09-19 23:45:00-05:00,2024-09-20 00:00:00-05:00,19086.75,19075.229325027776,19109.79134994445,19075.229325027776,-1.0,75.0,1,0,STOP,C20087,0.06293034060486617,-1.0,-1.0629303406048662,Loss,0.0868004697998154,1.0850058724976925
87,Structural BOS 2/2,Short,2024-09-26 08:30:00-05:00,2024-09-26 09:05:00-05:00,2024-09-26 09:10:00-05:00,2024-09-26 09:15:00-05:00,2024-09-26 09:15:00-05:00,2024-09-26 09:30:00-05:00,19425.0,19461.40913009565,19352.1817398087,19352.1817398087,2.0,90.0,1,1,TARGET,C20088,0.019912587806832135,2.0,1.980087412193168,Win,2.540571547768238,0.08926332465131646
88,Structural BOS 2/2,Long,2024-09-30 10:25:00-05:00,2024-09-30 11:05:00-05:00,2024-09-30 11:10:00-05:00,2024-09-30 11:25:00-05:00,2024-09-30 11:25:00-05:00,2024-09-30 12:00:00-05:00,19262.25,19225.22822477126,19336.293550457474,19225.22822477126,-1.0,75.0,-1,3,STOP,C20089,0.019583069572449957,-1.0,-1.01958306957245,Loss,0.12830286961260315,1.0196701742896357
89,Structural BOS 2/2,Long,2024-10-01 18:45:00-05:00,2024-10-01 19:00:00-05:00,2024-10-01 19:05:00-05:00,2024-10-01 19:10:00-05:00,2024-10-01 19:10:00-05:00,2024-10-01 19:20:00-05:00,18986.75,18958.899322015353,19042.451355969293,18958.899322015353,-1.0,90.0,-1,0,STOP,C20090,0.026031682259213748,-1.0,-1.0260316822592137,Loss,0.03590576863339827,1.1669374805854438
90,Structural BOS 2/2,Long,2024-10-08 13:35:00-05:00,2024-10-08 13:55:00-05:00,2024-10-08 14:00:00-05:00,2024-10-08 14:10:00-05:00,2024-10-08 14:10:00-05:00,2024-10-08 14:35:00-05:00,19297.75,19273.04213818781,19347.165723624374,19347.165723624374,2.0,75.0,1,5,TARGET,C20091,0.02934288711467336,2.0,1.9706571128853267,Win,2.043883861091041,0.060709421616565576
91,Structural BOS 2/2,Long,2024-10-09 19:05:00-05:00,2024-10-09 19:45:00-05:00,2024-10-09 19:55:00-05:00,2024-10-09 20:00:00-05:00,2024-10-09 20:00:00-05:00,2024-10-09 21:00:00-05:00,19480.25,19468.32675689736,19504.096486205275,19478.25,-0.16773959758963844,75.0,1,0,TIME,C20092,0.06080560412623897,-0.16773959758963844,-0.22854520171587742,Loss,0.7548281891533113,0.7548281891533113
92,Structural BOS 2/2,Short,2024-10-23 11:00:00-05:00,2024-10-23 11:20:00-05:00,2024-10-23 11:25:00-05:00,2024-10-23 11:30:00-05:00,2024-10-23 11:30:00-05:00,2024-10-23 12:10:00-05:00,19284.0,19328.29382186138,19195.412356277237,19195.412356277237,2.0,75.0,-1,3,TARGET,C20093,0.01636797118724367,2.0,1.9836320288127562,Win,2.020597822425253,0.5474804155733228
93,Structural BOS 2/2,Short,2024-10-23 12:00:00-05:00,2024-10-23 12:35:00-05:00,2024-10-23 12:40:00-05:00,2024-10-23 12:50:00-05:00,2024-10-23 12:50:00-05:00,2024-10-23 13:40:00-05:00,19159.5,19201.19391063191,19076.112178736174,19201.19391063191,-1.0,75.0,-1,4,STOP,C20094,0.01738863035421542,-1.0,-1.0173886303542155,Loss,1.3191374751473768,1.0493139006854133
94,Structural BOS 2/2,Long,2024-10-24 00:40:00-05:00,2024-10-24 01:00:00-05:00,2024-10-24 01:05:00-05:00,2024-10-24 01:20:00-05:00,2024-10-24 01:20:00-05:00,2024-10-24 01:45:00-05:00,19360.5,19348.768501639188,19383.962996721628,19348.768501639188,-1.0,75.0,-1,0,STOP,C20095,0.06179943752298423,-1.0,-1.0617994375229842,Loss,0.5966842243598478,1.0868176943697228
95,Structural BOS 2/2,Long,2024-11-06 11:45:00-06:00,2024-11-06 12:25:00-06:00,2024-11-06 12:30:00-06:00,2024-11-06 12:40:00-06:00,2024-11-06 12:40:00-06:00,2024-11-06 13:40:00-06:00,19889.75,19857.731127436524,19953.78774512695,19899.0,0.2888921207847856,75.0,1,4,TIME,C20096,0.02264289595340109,0.2888921207847856,0.2662492248313845,Win,0.9759868945431505,0.5777842415695451
96,Structural BOS 2/2,Short,2024-11-14 10:40:00-06:00,2024-11-14 10:55:00-06:00,2024-11-14 11:00:00-06:00,2024-11-14 11:10:00-06:00,2024-11-14 11:10:00-06:00,2024-11-14 12:10:00-06:00,20105.5,20142.725867490262,20031.048265019475,20134.5,-0.7790281853763455,85.0,-1,3,TIME,C20097,0.019475704634409077,-0.7790281853763455,-0.7985038900107546,Loss,1.6990873353467228,0.7857439455951248
97,Structural BOS 2/2,Long,2024-11-21 04:35:00-06:00,2024-11-21 05:00:00-06:00,2024-11-21 05:05:00-06:00,2024-11-21 05:15:00-06:00,2024-11-21 05:15:00-06:00,2024-11-21 06:15:00-06:00,19756.5,19724.22068564339,19821.05862871322,19821.05862871322,2.0,90.0,-1,1,TARGET,C20098,0.02246020445138631,2.0,1.9775397955486136,Win,2.36993881452559,0.9371326684888771
98,Structural BOS 2/2,Long,2024-11-27 12:10:00-06:00,2024-11-27 12:35:00-06:00,2024-11-27 12:40:00-06:00,2024-11-27 12:45:00-06:00,2024-11-27 12:45:00-06:00,2024-11-27 13:45:00-06:00,19823.75,19794.023213620905,19883.203572758186,19848.5,0.8325824286679725,100.0,-1,4,TIME,C20099,0.024388778213505484,0.8325824286679725,0.808193650454467,Win,0.9419114344526256,0.26911755270075016
99,Structural BOS 2/2,Long,2024-11-27 20:50:00-06:00,2024-11-27 21:30:00-06:00,2024-11-27 21:35:00-06:00,2024-11-27 21:40:00-06:00,2024-11-27 21:40:00-06:00,2024-11-27 22:40:00-06:00,19882.0,19874.510712945063,19896.978574109875,19885.5,0.467334203419576,75.0,-1,0,TIME,C20100,0.0968049421369195,0.467334203419576,0.3705292612826565,Win,0.701001305129417,0.8679063777792783
100,Structural BOS 2/2,Short,2024-12-04 18:25:00-06:00,2024-12-04 18:45:00-06:00,2024-12-04 18:50:00-06:00,2024-12-04 18:55:00-06:00,2024-12-04 18:55:00-06:00,2024-12-04 19:05:00-06:00,20523.0,20532.35277205509,20504.294455889823,20532.35277205509,-1.0,90.0,1,0,STOP,C20101,0.07751712494752518,-1.0,-1.0775171249475253,Loss,0.21384034468282806,1.0157416372434334
101,Structural BOS 2/2,Long,2024-12-10 23:50:00-06:00,2024-12-11 00:25:00-06:00,2024-12-11 00:30:00-06:00,2024-12-11 00:35:00-06:00,2024-12-11 00:35:00-06:00,2024-12-11 01:10:00-06:00,20467.5,20461.26638314201,20479.96723371598,20461.26638314201,-1.0,90.0,-1,0,STOP,C20102,0.11630487027299038,-1.0,-1.1163048702729903,Loss,1.3635743411316112,2.5667281715418566
102,Structural BOS 2/2,Short,2024-12-12 05:00:00-06:00,2024-12-12 05:10:00-06:00,2024-12-12 05:30:00-06:00,2024-12-12 05:35:00-06:00,2024-12-12 05:35:00-06:00,2024-12-12 06:30:00-06:00,20757.75,20769.315712314074,20734.618575371853,20734.618575371853,2.0,75.0,1,1,TARGET,C20103,0.06268528736598367,2.0,1.9373147126340164,Win,2.0534835516442924,0.3026186286633694
103,Structural BOS 2/2,Short,2024-12-12 06:00:00-06:00,2024-12-12 06:30:00-06:00,2024-12-12 07:15:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:30:00-06:00,20737.25,20752.368354414328,20707.013291171348,20752.368354414328,-1.0,90.0,0,1,STOP,C20104,0.04795495462872021,-1.0,-1.0479549546287201,Loss,2.2819943926770305,1.5213295951180204
104,Structural BOS 2/2,Long,2024-12-13 06:00:00-06:00,2024-12-13 06:05:00-06:00,2024-12-13 06:10:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 07:00:00-06:00,20841.25,20827.43032729252,20868.88934541496,20868.88934541496,2.0,90.0,1,1,TARGET,C20105,0.05246144502449983,2.0,1.9475385549755002,Win,2.026097187153097,0.2894424553075853
105,Structural BOS 2/2,Long,2024-12-24 00:30:00-06:00,2024-12-24 01:00:00-06:00,2024-12-24 01:05:00-06:00,2024-12-24 01:10:00-06:00,2024-12-24 01:10:00-06:00,2024-12-24 01:55:00-06:00,20534.25,20523.58080573168,20555.58838853664,20523.58080573168,-1.0,90.0,1,0,STOP,C20106,0.06795264776016606,-1.0,-1.067952647760166,Loss,1.5699404827348709,1.31218906019631
106,Structural BOS 2/2,Long,2024-12-24 09:40:00-06:00,2024-12-24 10:05:00-06:00,2024-12-24 10:10:00-06:00,2024-12-24 10:15:00-06:00,2024-12-24 10:15:00-06:00,2024-12-24 11:15:00-06:00,20729.5,20697.393031987853,20793.713936024295,20734.75,0.16351590713933778,75.0,1,2,TIME,C20107,0.022580768128765864,0.16351590713933778,0.14093513901057192,Win,0.5528394955663367,0.7475012897798355
107,Structural BOS 2/2,Long,2025-01-01 23:10:00-06:00,2025-01-01 23:40:00-06:00,2025-01-02 00:25:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 01:30:00-06:00,20136.25,20116.337861219745,20176.07427756051,20116.337861219745,-1.0,90.0,0,0,STOP,C20108,0.03640995113588238,-1.0,-1.0364099511358824,Loss,0.7533093338458423,1.1550743118969582
108,Structural BOS 2/2,Long,2025-01-03 01:10:00-06:00,2025-01-03 01:45:00-06:00,2025-01-03 01:50:00-06:00,2025-01-03 01:55:00-06:00,2025-01-03 01:55:00-06:00,2025-01-03 02:25:00-06:00,19998.5,19982.589454529418,20030.32109094116,19982.589454529418,-1.0,75.0,-1,0,STOP,C20109,0.045567262375792485,-1.0,-1.0455672623757926,Loss,1.854116193221901,1.209889380322766
109,Structural BOS 2/2,Long,2025-01-06 08:30:00-06:00,2025-01-06 09:10:00-06:00,2025-01-06 09:15:00-06:00,2025-01-06 09:25:00-06:00,2025-01-06 09:25:00-06:00,2025-01-06 10:25:00-06:00,20630.0,20575.5272143623,20738.945571275402,20641.5,0.21111459356028997,90.0,1,1,TIME,C20110,0.013309398289670786,0.21111459356028997,0.19780519527061918,Win,0.35338747182918984,0.6195754376226056
110,Structural BOS 2/2,Short,2025-01-06 12:00:00-06:00,2025-01-06 12:40:00-06:00,2025-01-06 12:45:00-06:00,2025-01-06 12:55:00-06:00,2025-01-06 12:55:00-06:00,2025-01-06 13:55:00-06:00,20459.75,20503.74165060036,20371.766698799274,20411.75,1.0911161401069347,75.0,1,4,TIME,C20111,0.016480400032865557,1.0911161401069347,1.0746357400740691,Win,1.1308964160483608,0.36370538003565367
111,Structural BOS 2/2,Short,2025-01-06 20:20:00-06:00,2025-01-06 20:50:00-06:00,2025-01-06 20:55:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:30:00-06:00,20481.0,20497.116478343458,20448.767043313088,20497.116478343458,-1.0,75.0,1,0,STOP,C20112,0.044985013757319905,-1.0,-1.04498501375732,Loss,0.589458800957985,1.3495504127195972
112,Structural BOS 2/2,Short,2025-01-09 08:00:00-06:00,2025-01-09 17:15:00-06:00,2025-01-09 17:20:00-06:00,2025-01-09 17:25:00-06:00,2025-01-09 17:25:00-06:00,2025-01-09 18:10:00-06:00,20010.5,20036.880594613216,19957.738810773568,19957.738810773568,2.0,90.0,-1,6,TARGET,C20113,0.027482322162548648,2.0,1.9725176778374514,Win,2.4449790061853625,0.02842998844401584
113,Structural BOS 2/2,Short,2025-01-16 06:05:00-06:00,2025-01-16 06:45:00-06:00,2025-01-16 06:50:00-06:00,2025-01-16 06:55:00-06:00,2025-01-16 06:55:00-06:00,2025-01-16 07:30:00-06:00,20192.25,20217.396774133365,20141.956451733266,20217.396774133365,-1.0,75.0,1,1,STOP,C20114,0.02883073574984121,-1.0,-1.0288307357498412,Loss,0.7853890083577433,1.6801359799045394
114,Structural BOS 2/2,Long,2025-01-21 15:00:00-06:00,2025-01-21 15:40:00-06:00,2025-01-21 15:45:00-06:00,2025-01-21 15:55:00-06:00,2025-01-21 15:55:00-06:00,2025-01-21 17:00:00-06:00,20525.0,20502.7577897716,20569.484420456803,20569.484420456803,2.0,75.0,1,5,TARGET,C20115,0.03259568147927516,2.0,1.9674043185207248,Win,2.1468190215660536,0.0
115,Structural BOS 2/2,Long,2025-01-31 08:30:00-06:00,2025-01-31 08:50:00-06:00,2025-01-31 08:55:00-06:00,2025-01-31 09:00:00-06:00,2025-01-31 09:00:00-06:00,2025-01-31 10:00:00-06:00,20652.25,20606.89956150606,20742.95087698788,20703.5,1.1300883012817466,90.0,1,1,TIME,C20116,0.015986614993741887,1.1300883012817466,1.1141016862880047,Win,1.4608458528764137,0.6670277290492304
116,Structural BOS 2/2,Short,2025-02-05 21:00:00-06:00,2025-02-05 21:05:00-06:00,2025-02-05 21:10:00-06:00,2025-02-05 21:15:00-06:00,2025-02-05 21:15:00-06:00,2025-02-05 22:10:00-06:00,20529.25,20540.084720360628,20507.580559278747,20540.084720360628,-1.0,75.0,1,0,STOP,C20117,0.06691450963834283,-1.0,-1.0669145096383428,Loss,0.7152930340650441,1.0152546289955464
117,Structural BOS 2/2,Long,2025-02-09 20:00:00-06:00,2025-02-09 20:30:00-06:00,2025-02-09 20:35:00-06:00,2025-02-09 20:40:00-06:00,2025-02-09 20:40:00-06:00,2025-02-09 21:40:00-06:00,20432.5,20415.95566228618,20465.588675427647,20428.0,-0.27199638195490666,75.0,-1,0,TIME,C20118,0.04382163931496085,-0.27199638195490666,-0.3158180212698675,Loss,0.24177456173771505,0.6799909548873235
118,Structural BOS 2/2,Long,2025-02-13 08:30:00-06:00,2025-02-13 09:15:00-06:00,2025-02-13 09:25:00-06:00,2025-02-13 09:30:00-06:00,2025-02-13 09:30:00-06:00,2025-02-13 10:30:00-06:00,20744.25,20688.95631125966,20854.837377480682,20752.5,0.14920328500313984,90.0,1,2,TIME,C20119,0.013111803833609215,0.14920328500313984,0.13609148116953063,Win,1.1936262800251147,0.21250164833780452
119,Structural BOS 2/2,Long,2025-02-14 11:50:00-06:00,2025-02-14 12:30:00-06:00,2025-02-14 12:35:00-06:00,2025-02-14 12:40:00-06:00,2025-02-14 12:40:00-06:00,2025-02-14 13:30:00-06:00,20942.75,20916.510688720635,20995.228622558727,20916.510688720635,-1.0,100.0,1,4,STOP,C20120,0.027630298382493958,-1.0,-1.0276302983824939,Loss,0.6288274804291728,1.048045800715288
120,Structural BOS 2/2,Long,2025-02-17 04:00:00-06:00,2025-02-17 04:40:00-06:00,2025-02-17 04:50:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:00:00-06:00,2025-02-17 05:25:00-06:00,21015.5,21005.817042872106,21034.865914255784,21005.817042872106,-1.0,75.0,1,1,STOP,C20121,0.07487382112964917,-1.0,-1.0748738211296491,Loss,0.6712825342658202,1.6523877766543267
121,Structural BOS 2/2,Long,2025-02-18 03:55:00-06:00,2025-02-18 04:35:00-06:00,2025-02-18 04:40:00-06:00,2025-02-18 04:55:00-06:00,2025-02-18 04:55:00-06:00,2025-02-18 05:55:00-06:00,21033.75,21021.768502271174,21057.71299545765,21029.5,-0.3547135839099102,75.0,1,1,TIME,C20122,0.06050996431403859,-0.3547135839099102,-0.4152235482239488,Loss,0.5216376233968845,0.9806787319861427
122,Structural BOS 2/2,Long,2025-02-20 02:25:00-06:00,2025-02-20 03:05:00-06:00,2025-02-20 03:20:00-06:00,2025-02-20 03:25:00-06:00,2025-02-20 03:25:00-06:00,2025-02-20 04:05:00-06:00,20943.5,20930.200068606802,20970.0998627864,20970.0998627864,2.0,90.0,-1,0,TARGET,C20123,0.054511559388253715,2.0,1.9454884406117463,Win,2.161665286085923,0.7894777566574676
123,Structural BOS 2/2,Short,2025-02-25 00:30:00-06:00,2025-02-25 01:00:00-06:00,2025-02-25 01:15:00-06:00,2025-02-25 01:20:00-06:00,2025-02-25 01:20:00-06:00,2025-02-25 01:25:00-06:00,20151.0,20166.97665349584,20119.04669300832,20119.04669300832,2.0,90.0,-1,0,TARGET,C20124,0.04537871464689286,2.0,1.954621285353107,Win,2.9730882010033253,0.07823916318429804
124,Structural BOS 2/2,Long,2025-03-04 10:45:00-06:00,2025-03-04 11:20:00-06:00,2025-03-04 11:30:00-06:00,2025-03-04 11:35:00-06:00,2025-03-04 11:35:00-06:00,2025-03-04 12:35:00-06:00,19136.0,19040.845567069387,19326.30886586122,19186.5,0.5307162098987628,85.0,-1,3,TIME,C20125,0.0076191931124078745,0.5307162098987628,0.5230970167863549,Win,1.1796612784383227,0.7645466192105832
125,Structural BOS 2/2,Long,2025-03-04 12:10:00-06:00,2025-03-04 12:55:00-06:00,2025-03-04 13:00:00-06:00,2025-03-04 13:05:00-06:00,2025-03-04 13:05:00-06:00,2025-03-04 14:05:00-06:00,19318.5,19231.649756647264,19492.20048670547,19397.75,0.912490246896974,75.0,0,4,TIME,C20126,0.00834770257413636,0.912490246896974,0.9041425443228377,Win,1.047780598960564,0.3885999474166927
126,Structural BOS 2/2,Short,2025-03-10 03:00:00-05:00,2025-03-10 03:30:00-05:00,2025-03-10 03:35:00-05:00,2025-03-10 03:40:00-05:00,2025-03-10 03:40:00-05:00,2025-03-10 04:20:00-05:00,18737.75,18772.857051511204,18667.535896977595,18772.857051511204,-1.0,90.0,-1,0,STOP,C20127,0.020651121891242304,-1.0,-1.0206511218912424,Loss,1.032556094562115,1.0824036301616655
127,Structural BOS 2/2,Short,2025-03-13 11:45:00-05:00,2025-03-13 12:10:00-05:00,2025-03-13 12:15:00-05:00,2025-03-13 12:30:00-05:00,2025-03-13 12:30:00-05:00,2025-03-13 13:05:00-05:00,17942.75,18018.740122357118,17790.769755285768,18018.740122357118,-1.0,75.0,-1,4,STOP,C20128,0.00954071368108662,-1.0,-1.0095407136810866,Loss,0.2664820028165573,1.1975240620398377
