setup_id,setup_timestamp,direction,score,status,bos_timestamp,setup_to_bos_bars,opposite_bos_timestamp
S01482,2025-01-30 09:30:00-06:00,Long,70,Never within expiry,,,
S01483,2025-01-31 00:05:00-06:00,Short,75,Opposite BOS first,,,2025-01-31 00:15:00-06:00
S01484,2025-01-31 05:15:00-06:00,Long,90,Immediate same-bar,2025-01-31 05:15:00-06:00,0.0,
S01485,2025-01-31 06:05:00-06:00,Long,75,Immediate same-bar,2025-01-31 06:05:00-06:00,0.0,
S01486,2025-01-31 07:35:00-06:00,Long,75,Opposite BOS first,,,2025-01-31 08:00:00-06:00
S01487,2025-01-31 08:30:00-06:00,Long,90,Immediate same-bar,2025-01-31 08:30:00-06:00,0.0,
S01488,2025-01-31 12:15:00-06:00,Short,75,Immediate same-bar,2025-01-31 12:15:00-06:00,0.0,
S01489,2025-02-02 20:00:00-06:00,Long,75,Opposite BOS first,,,2025-02-02 20:05:00-06:00
S01490,2025-02-03 04:30:00-06:00,Long,90,Immediate same-bar,2025-02-03 04:30:00-06:00,0.0,
S01491,2025-02-03 07:10:00-06:00,Long,90,Immediate same-bar,2025-02-03 07:10:00-06:00,0.0,
S01492,2025-02-03 08:50:00-06:00,Long,75,Opposite BOS first,,,2025-02-03 09:00:00-06:00
S01493,2025-02-03 09:00:00-06:00,Short,90,Immediate same-bar,2025-02-03 09:00:00-06:00,0.0,
S01494,2025-02-03 09:25:00-06:00,Long,75,Immediate same-bar,2025-02-03 09:25:00-06:00,0.0,
S01495,2025-02-04 02:40:00-06:00,Long,75,Opposite BOS first,,,2025-02-04 02:45:00-06:00
S01496,2025-02-04 02:45:00-06:00,Short,75,Immediate same-bar,2025-02-04 02:45:00-06:00,0.0,
S01497,2025-02-04 15:00:00-06:00,Short,100,Immediate same-bar,2025-02-04 15:00:00-06:00,0.0,
S01498,2025-02-04 15:40:00-06:00,Short,85,Immediate same-bar,2025-02-04 15:40:00-06:00,0.0,
S01499,2025-02-05 10:05:00-06:00,Long,75,Immediate same-bar,2025-02-05 10:05:00-06:00,0.0,
S01500,2025-02-05 14:40:00-06:00,Short,75,Immediate same-bar,2025-02-05 14:40:00-06:00,0.0,
S01501,2025-02-05 14:55:00-06:00,Long,75,Immediate same-bar,2025-02-05 14:55:00-06:00,0.0,
S01502,2025-02-05 19:40:00-06:00,Long,75,Opposite BOS first,,,2025-02-05 20:00:00-06:00
S01503,2025-02-05 21:00:00-06:00,Short,75,Never within expiry,,,
S01504,2025-02-06 08:30:00-06:00,Long,75,Later within expiry,2025-02-06 08:40:00-06:00,2.0,
S01505,2025-02-06 13:30:00-06:00,Short,75,Immediate same-bar,2025-02-06 13:30:00-06:00,0.0,
S01506,2025-02-07 05:40:00-06:00,Long,90,Immediate same-bar,2025-02-07 05:40:00-06:00,0.0,
S01507,2025-02-07 07:05:00-06:00,Short,90,Immediate same-bar,2025-02-07 07:05:00-06:00,0.0,
S01508,2025-02-07 07:30:00-06:00,Short,90,Opposite BOS first,,,2025-02-07 07:40:00-06:00
S01509,2025-02-07 07:40:00-06:00,Long,90,Immediate same-bar,2025-02-07 07:40:00-06:00,0.0,
S01510,2025-02-07 08:30:00-06:00,Long,90,Immediate same-bar,2025-02-07 08:30:00-06:00,0.0,
S01511,2025-02-07 09:00:00-06:00,Short,90,Immediate same-bar,2025-02-07 09:00:00-06:00,0.0,
S01512,2025-02-07 09:50:00-06:00,Short,100,Immediate same-bar,2025-02-07 09:50:00-06:00,0.0,
S01513,2025-02-09 18:30:00-06:00,Long,90,Immediate same-bar,2025-02-09 18:30:00-06:00,0.0,
S01514,2025-02-09 20:00:00-06:00,Long,75,Never within expiry,,,
S01515,2025-02-10 12:50:00-06:00,Long,75,Immediate same-bar,2025-02-10 12:50:00-06:00,0.0,
S01516,2025-02-10 13:45:00-06:00,Short,85,Immediate same-bar,2025-02-10 13:45:00-06:00,0.0,
S01517,2025-02-11 11:00:00-06:00,Short,100,Immediate same-bar,2025-02-11 11:00:00-06:00,0.0,
S01518,2025-02-11 14:35:00-06:00,Short,100,Immediate same-bar,2025-02-11 14:35:00-06:00,0.0,
S01519,2025-02-11 19:05:00-06:00,Short,75,Immediate same-bar,2025-02-11 19:05:00-06:00,0.0,
S01520,2025-02-12 03:00:00-06:00,Short,90,Immediate same-bar,2025-02-12 03:00:00-06:00,0.0,
S01521,2025-02-12 10:55:00-06:00,Long,75,Immediate same-bar,2025-02-12 10:55:00-06:00,0.0,
S01522,2025-02-12 20:05:00-06:00,Short,90,Immediate same-bar,2025-02-12 20:05:00-06:00,0.0,
S01523,2025-02-12 21:05:00-06:00,Long,90,Immediate same-bar,2025-02-12 21:05:00-06:00,0.0,
S01524,2025-02-12 23:40:00-06:00,Short,90,Immediate same-bar,2025-02-12 23:40:00-06:00,0.0,
S01525,2025-02-13 08:30:00-06:00,Long,90,Immediate same-bar,2025-02-13 08:30:00-06:00,0.0,
S01526,2025-02-13 12:15:00-06:00,Short,75,Immediate same-bar,2025-02-13 12:15:00-06:00,0.0,
S01527,2025-02-13 21:05:00-06:00,Short,90,Immediate same-bar,2025-02-13 21:05:00-06:00,0.0,
S01528,2025-02-13 23:35:00-06:00,Short,90,Immediate same-bar,2025-02-13 23:35:00-06:00,0.0,
S01529,2025-02-14 11:25:00-06:00,Short,75,Immediate same-bar,2025-02-14 11:25:00-06:00,0.0,
S01530,2025-02-14 11:50:00-06:00,Long,100,Immediate same-bar,2025-02-14 11:50:00-06:00,0.0,
S01531,2025-02-14 12:10:00-06:00,Short,70,Never within expiry,,,
S01532,2025-02-17 04:00:00-06:00,Long,75,Immediate same-bar,2025-02-17 04:00:00-06:00,0.0,
S01533,2025-02-17 04:40:00-06:00,Long,75,Immediate same-bar,2025-02-17 04:40:00-06:00,0.0,
S01534,2025-02-17 08:25:00-06:00,Short,75,Immediate same-bar,2025-02-17 08:25:00-06:00,0.0,
S01535,2025-02-17 23:35:00-06:00,Long,75,Opposite BOS first,,,2025-02-17 23:40:00-06:00
S01536,2025-02-17 23:40:00-06:00,Short,75,Immediate same-bar,2025-02-17 23:40:00-06:00,0.0,
S01537,2025-02-18 00:35:00-06:00,Long,90,Immediate same-bar,2025-02-18 00:35:00-06:00,0.0,
S01538,2025-02-18 03:55:00-06:00,Long,75,Opposite BOS first,,,2025-02-18 04:00:00-06:00
S01539,2025-02-18 04:00:00-06:00,Short,75,Immediate same-bar,2025-02-18 04:00:00-06:00,0.0,
S01540,2025-02-18 06:10:00-06:00,Short,75,Opposite BOS first,,,2025-02-18 06:20:00-06:00
S01541,2025-02-18 08:25:00-06:00,Short,90,Immediate same-bar,2025-02-18 08:25:00-06:00,0.0,
S01542,2025-02-18 22:00:00-06:00,Long,75,Opposite BOS first,,,2025-02-18 22:05:00-06:00
S01543,2025-02-19 00:25:00-06:00,Long,90,Immediate same-bar,2025-02-19 00:25:00-06:00,0.0,
S01544,2025-02-19 01:00:00-06:00,Long,75,Opposite BOS first,,,2025-02-19 01:10:00-06:00
S01545,2025-02-19 03:50:00-06:00,Short,90,Immediate same-bar,2025-02-19 03:50:00-06:00,0.0,
S01546,2025-02-19 12:10:00-06:00,Long,85,Later within expiry,2025-02-19 12:35:00-06:00,5.0,
S01547,2025-02-19 12:35:00-06:00,Long,85,Immediate same-bar,2025-02-19 12:35:00-06:00,0.0,
S01548,2025-02-19 13:10:00-06:00,Long,100,Immediate same-bar,2025-02-19 13:10:00-06:00,0.0,
S01549,2025-02-19 14:25:00-06:00,Short,100,Immediate same-bar,2025-02-19 14:25:00-06:00,0.0,
S01550,2025-02-20 02:25:00-06:00,Long,90,Immediate same-bar,2025-02-20 02:25:00-06:00,0.0,
S01551,2025-02-20 06:55:00-06:00,Short,75,Never within expiry,,,
S01552,2025-02-20 14:45:00-06:00,Long,75,Immediate same-bar,2025-02-20 14:45:00-06:00,0.0,
S01553,2025-02-21 11:15:00-06:00,Short,75,Immediate same-bar,2025-02-21 11:15:00-06:00,0.0,
S01554,2025-02-21 15:50:00-06:00,Short,75,Immediate same-bar,2025-02-21 15:50:00-06:00,0.0,
S01555,2025-02-23 21:45:00-06:00,Long,75,Immediate same-bar,2025-02-23 21:45:00-06:00,0.0,
S01556,2025-02-24 00:35:00-06:00,Long,75,Opposite BOS first,,,2025-02-24 00:40:00-06:00
S01557,2025-02-24 00:40:00-06:00,Short,75,Immediate same-bar,2025-02-24 00:40:00-06:00,0.0,
S01558,2025-02-24 03:05:00-06:00,Long,75,Immediate same-bar,2025-02-24 03:05:00-06:00,0.0,
S01559,2025-02-24 07:05:00-06:00,Short,75,Opposite BOS first,,,2025-02-24 07:20:00-06:00
S01560,2025-02-24 07:20:00-06:00,Long,90,Immediate same-bar,2025-02-24 07:20:00-06:00,0.0,
S01561,2025-02-24 08:25:00-06:00,Long,75,Opposite BOS first,,,2025-02-24 08:30:00-06:00
S01562,2025-02-24 08:30:00-06:00,Short,75,Immediate same-bar,2025-02-24 08:30:00-06:00,0.0,
S01563,2025-02-24 11:15:00-06:00,Long,75,Immediate same-bar,2025-02-24 11:15:00-06:00,0.0,
S01564,2025-02-24 12:55:00-06:00,Long,85,Opposite BOS first,,,2025-02-24 13:15:00-06:00
S01565,2025-02-24 13:15:00-06:00,Short,100,Immediate same-bar,2025-02-24 13:15:00-06:00,0.0,
S01566,2025-02-25 00:30:00-06:00,Short,90,Immediate same-bar,2025-02-25 00:30:00-06:00,0.0,
S01567,2025-02-25 05:35:00-06:00,Short,75,Opposite BOS first,,,2025-02-25 05:40:00-06:00
S01568,2025-02-25 05:40:00-06:00,Long,90,Immediate same-bar,2025-02-25 05:40:00-06:00,0.0,
S01569,2025-02-25 10:55:00-06:00,Long,100,Immediate same-bar,2025-02-25 10:55:00-06:00,0.0,
S01570,2025-02-25 11:55:00-06:00,Long,100,Immediate same-bar,2025-02-25 11:55:00-06:00,0.0,
S01571,2025-02-25 13:10:00-06:00,Short,100,Immediate same-bar,2025-02-25 13:10:00-06:00,0.0,
S01572,2025-02-25 14:20:00-06:00,Long,75,Immediate same-bar,2025-02-25 14:20:00-06:00,0.0,
S01573,2025-02-25 14:50:00-06:00,Long,85,Never within expiry,,,
S01574,2025-02-25 20:05:00-06:00,Short,90,Immediate same-bar,2025-02-25 20:05:00-06:00,0.0,
S01575,2025-02-26 08:10:00-06:00,Short,90,Immediate same-bar,2025-02-26 08:10:00-06:00,0.0,
S01576,2025-02-26 14:40:00-06:00,Long,75,Immediate same-bar,2025-02-26 14:40:00-06:00,0.0,
S01577,2025-02-26 15:20:00-06:00,Long,85,Never within expiry,,,
S01578,2025-02-26 20:20:00-06:00,Long,90,Immediate same-bar,2025-02-26 20:20:00-06:00,0.0,
S01579,2025-02-26 23:15:00-06:00,Long,90,Immediate same-bar,2025-02-26 23:15:00-06:00,0.0,
S01580,2025-02-27 12:10:00-06:00,Long,100,Immediate same-bar,2025-02-27 12:10:00-06:00,0.0,
S01581,2025-02-27 13:15:00-06:00,Long,85,Opposite BOS first,,,2025-02-27 13:20:00-06:00
S01582,2025-02-27 13:20:00-06:00,Short,75,Immediate same-bar,2025-02-27 13:20:00-06:00,0.0,
S01583,2025-02-28 00:50:00-06:00,Short,90,Immediate same-bar,2025-02-28 00:50:00-06:00,0.0,
S01584,2025-02-28 02:20:00-06:00,Long,75,Immediate same-bar,2025-02-28 02:20:00-06:00,0.0,
S01585,2025-02-28 07:30:00-06:00,Short,75,Never within expiry,,,
S01586,2025-02-28 08:30:00-06:00,Short,90,Immediate same-bar,2025-02-28 08:30:00-06:00,0.0,
S01587,2025-02-28 11:40:00-06:00,Short,100,Immediate same-bar,2025-02-28 11:40:00-06:00,0.0,
S01588,2025-03-03 08:30:00-06:00,Long,90,Opposite BOS first,,,2025-03-03 08:35:00-06:00
S01589,2025-03-03 08:35:00-06:00,Short,90,Immediate same-bar,2025-03-03 08:35:00-06:00,0.0,
S01590,2025-03-03 13:40:00-06:00,Long,85,Immediate same-bar,2025-03-03 13:40:00-06:00,0.0,
S01591,2025-03-03 13:50:00-06:00,Short,75,Immediate same-bar,2025-03-03 13:50:00-06:00,0.0,
S01592,2025-03-03 14:10:00-06:00,Long,70,Never within expiry,,,
S01593,2025-03-03 18:45:00-06:00,Long,75,Later within expiry,2025-03-03 18:55:00-06:00,2.0,
S01594,2025-03-03 19:30:00-06:00,Long,75,Never within expiry,,,
S01595,2025-03-03 20:30:00-06:00,Long,75,Immediate same-bar,2025-03-03 20:30:00-06:00,0.0,
S01596,2025-03-03 23:00:00-06:00,Long,90,Immediate same-bar,2025-03-03 23:00:00-06:00,0.0,
S01597,2025-03-04 02:15:00-06:00,Short,75,Opposite BOS first,,,2025-03-04 02:20:00-06:00
S01598,2025-03-04 02:20:00-06:00,Long,75,Immediate same-bar,2025-03-04 02:20:00-06:00,0.0,
S01599,2025-03-04 03:40:00-06:00,Long,75,Opposite BOS first,,,2025-03-04 03:55:00-06:00
S01600,2025-03-04 03:55:00-06:00,Short,75,Immediate same-bar,2025-03-04 03:55:00-06:00,0.0,
S01601,2025-03-04 10:45:00-06:00,Long,85,Immediate same-bar,2025-03-04 10:45:00-06:00,0.0,
S01602,2025-03-04 12:10:00-06:00,Long,75,Immediate same-bar,2025-03-04 12:10:00-06:00,0.0,
S01603,2025-03-04 21:10:00-06:00,Long,90,Immediate same-bar,2025-03-04 21:10:00-06:00,0.0,
S01604,2025-03-05 09:00:00-06:00,Short,75,Never within expiry,,,
S01605,2025-03-05 10:30:00-06:00,Short,100,Immediate same-bar,2025-03-05 10:30:00-06:00,0.0,
S01606,2025-03-05 11:35:00-06:00,Long,85,Immediate same-bar,2025-03-05 11:35:00-06:00,0.0,
S01607,2025-03-06 09:00:00-06:00,Short,75,Opposite BOS first,,,2025-03-06 09:05:00-06:00
S01608,2025-03-06 11:00:00-06:00,Short,75,Immediate same-bar,2025-03-06 11:00:00-06:00,0.0,
S01609,2025-03-06 12:35:00-06:00,Short,75,Immediate same-bar,2025-03-06 12:35:00-06:00,0.0,
S01610,2025-03-06 15:15:00-06:00,Long,75,Immediate same-bar,2025-03-06 15:15:00-06:00,0.0,
S01611,2025-03-06 20:30:00-06:00,Long,75,Never within expiry,,,
S01612,2025-03-07 02:10:00-06:00,Long,75,Immediate same-bar,2025-03-07 02:10:00-06:00,0.0,
S01613,2025-03-07 05:35:00-06:00,Long,75,Immediate same-bar,2025-03-07 05:35:00-06:00,0.0,
S01614,2025-03-07 06:10:00-06:00,Long,75,Opposite BOS first,,,2025-03-07 06:15:00-06:00
S01615,2025-03-07 06:15:00-06:00,Short,90,Immediate same-bar,2025-03-07 06:15:00-06:00,0.0,
S01616,2025-03-07 07:30:00-06:00,Short,75,Later within expiry,2025-03-07 07:55:00-06:00,5.0,
S01617,2025-03-07 07:55:00-06:00,Short,90,Immediate same-bar,2025-03-07 07:55:00-06:00,0.0,
S01618,2025-03-07 09:30:00-06:00,Short,75,Immediate same-bar,2025-03-07 09:30:00-06:00,0.0,
S01619,2025-03-07 11:30:00-06:00,Long,100,Immediate same-bar,2025-03-07 11:30:00-06:00,0.0,
S01620,2025-03-10 02:15:00-05:00,Long,75,Opposite BOS first,,,2025-03-10 02:20:00-05:00
S01621,2025-03-10 02:20:00-05:00,Short,90,Immediate same-bar,2025-03-10 02:20:00-05:00,0.0,
S01622,2025-03-10 03:00:00-05:00,Short,90,Immediate same-bar,2025-03-10 03:00:00-05:00,0.0,
S01623,2025-03-10 13:50:00-05:00,Short,75,Immediate same-bar,2025-03-10 13:50:00-05:00,0.0,
S01624,2025-03-10 14:30:00-05:00,Long,100,Immediate same-bar,2025-03-10 14:30:00-05:00,0.0,
S01625,2025-03-11 01:20:00-05:00,Long,75,Immediate same-bar,2025-03-11 01:20:00-05:00,0.0,
S01626,2025-03-11 03:10:00-05:00,Long,90,Immediate same-bar,2025-03-11 03:10:00-05:00,0.0,
S01627,2025-03-11 06:35:00-05:00,Short,75,Opposite BOS first,,,2025-03-11 06:40:00-05:00
S01628,2025-03-11 08:45:00-05:00,Long,90,Immediate same-bar,2025-03-11 08:45:00-05:00,0.0,
S01629,2025-03-11 11:50:00-05:00,Long,85,Opposite BOS first,,,2025-03-11 11:55:00-05:00
S01630,2025-03-11 13:00:00-05:00,Short,85,Opposite BOS first,,,2025-03-11 13:05:00-05:00
S01631,2025-03-11 13:05:00-05:00,Long,85,Immediate same-bar,2025-03-11 13:05:00-05:00,0.0,
S01632,2025-03-13 10:35:00-05:00,Short,75,Immediate same-bar,2025-03-13 10:35:00-05:00,0.0,
S01633,2025-03-13 11:45:00-05:00,Short,75,Immediate same-bar,2025-03-13 11:45:00-05:00,0.0,
S01634,2025-03-14 03:15:00-05:00,Short,75,Opposite BOS first,,,2025-03-14 03:20:00-05:00
S01635,2025-03-14 13:20:00-05:00,Short,85,Immediate same-bar,2025-03-14 13:20:00-05:00,0.0,
S01636,2025-03-14 14:50:00-05:00,Long,75,Immediate same-bar,2025-03-14 14:50:00-05:00,0.0,
S01637,2025-03-16 19:35:00-05:00,Short,75,Opposite BOS first,,,2025-03-16 19:45:00-05:00
S01638,2025-03-16 21:00:00-05:00,Short,90,Immediate same-bar,2025-03-16 21:00:00-05:00,0.0,
S01639,2025-03-17 01:15:00-05:00,Short,90,Immediate same-bar,2025-03-17 01:15:00-05:00,0.0,
S01640,2025-03-17 02:15:00-05:00,Short,90,Immediate same-bar,2025-03-17 02:15:00-05:00,0.0,
S01641,2025-03-17 02:50:00-05:00,Long,75,Immediate same-bar,2025-03-17 02:50:00-05:00,0.0,
S01642,2025-03-17 09:35:00-05:00,Long,85,Opposite BOS first,,,2025-03-17 10:00:00-05:00
S01643,2025-03-17 10:30:00-05:00,Short,75,Immediate same-bar,2025-03-17 10:30:00-05:00,0.0,
S01644,2025-03-17 11:05:00-05:00,Short,85,Never within expiry,,,
S01645,2025-03-18 04:35:00-05:00,Short,90,Immediate same-bar,2025-03-18 04:35:00-05:00,0.0,
S01646,2025-03-18 21:55:00-05:00,Short,90,Immediate same-bar,2025-03-18 21:55:00-05:00,0.0,
S01647,2025-03-18 23:00:00-05:00,Short,90,Immediate same-bar,2025-03-18 23:00:00-05:00,0.0,
S01648,2025-03-19 03:30:00-05:00,Long,90,Immediate same-bar,2025-03-19 03:30:00-05:00,0.0,
S01649,2025-03-20 10:30:00-05:00,Short,100,Immediate same-bar,2025-03-20 10:30:00-05:00,0.0,
S01650,2025-03-20 11:15:00-05:00,Short,85,Immediate same-bar,2025-03-20 11:15:00-05:00,0.0,
S01651,2025-03-21 08:25:00-05:00,Long,75,Never within expiry,,,
S01652,2025-03-21 09:55:00-05:00,Long,100,Immediate same-bar,2025-03-21 09:55:00-05:00,0.0,
S01653,2025-03-21 10:40:00-05:00,Short,75,Immediate same-bar,2025-03-21 10:40:00-05:00,0.0,
S01654,2025-03-21 11:15:00-05:00,Long,75,Immediate same-bar,2025-03-21 11:15:00-05:00,0.0,
S01655,2025-03-23 20:30:00-05:00,Long,75,Opposite BOS first,,,2025-03-23 20:40:00-05:00
S01656,2025-03-23 21:50:00-05:00,Short,75,Opposite BOS first,,,2025-03-23 22:00:00-05:00
S01657,2025-03-23 22:00:00-05:00,Long,75,Immediate same-bar,2025-03-23 22:00:00-05:00,0.0,
S01658,2025-03-23 23:00:00-05:00,Long,75,Never within expiry,,,
S01659,2025-03-24 09:30:00-05:00,Short,85,Never within expiry,,,
S01660,2025-03-24 10:05:00-05:00,Short,85,Never within expiry,,,
S01661,2025-03-24 11:05:00-05:00,Long,75,Immediate same-bar,2025-03-24 11:05:00-05:00,0.0,
S01662,2025-03-24 11:30:00-05:00,Long,85,Opposite BOS first,,,2025-03-24 12:15:00-05:00
S01663,2025-03-24 12:10:00-05:00,Long,85,Opposite BOS first,,,2025-03-24 12:15:00-05:00
S01664,2025-03-24 13:35:00-05:00,Short,85,Opposite BOS first,,,2025-03-24 13:40:00-05:00
S01665,2025-03-24 13:40:00-05:00,Long,85,Immediate same-bar,2025-03-24 13:40:00-05:00,0.0,
S01666,2025-03-24 14:50:00-05:00,Long,75,Immediate same-bar,2025-03-24 14:50:00-05:00,0.0,
S01667,2025-03-24 18:30:00-05:00,Long,90,Immediate same-bar,2025-03-24 18:30:00-05:00,0.0,
S01668,2025-03-24 19:15:00-05:00,Long,90,Later within expiry,2025-03-24 19:55:00-05:00,8.0,
S01669,2025-03-24 19:55:00-05:00,Long,75,Immediate same-bar,2025-03-24 19:55:00-05:00,0.0,
S01670,2025-03-25 03:05:00-05:00,Short,90,Immediate same-bar,2025-03-25 03:05:00-05:00,0.0,
S01671,2025-03-25 12:25:00-05:00,Short,75,Immediate same-bar,2025-03-25 12:25:00-05:00,0.0,
S01672,2025-03-25 18:45:00-05:00,Short,75,Never within expiry,,,
S01673,2025-03-25 20:30:00-05:00,Short,75,Immediate same-bar,2025-03-25 20:30:00-05:00,0.0,
S01674,2025-03-26 03:10:00-05:00,Long,75,Opposite BOS first,,,2025-03-26 03:15:00-05:00
S01675,2025-03-27 00:05:00-05:00,Short,90,Immediate same-bar,2025-03-27 00:05:00-05:00,0.0,
S01676,2025-03-27 08:20:00-05:00,Short,90,Immediate same-bar,2025-03-27 08:20:00-05:00,0.0,
S01677,2025-03-27 09:25:00-05:00,Long,90,Immediate same-bar,2025-03-27 09:25:00-05:00,0.0,
S01678,2025-03-27 11:55:00-05:00,Short,75,Immediate same-bar,2025-03-27 11:55:00-05:00,0.0,
S01679,2025-03-27 13:05:00-05:00,Short,85,Opposite BOS first,,,2025-03-27 13:10:00-05:00
S01680,2025-03-27 13:10:00-05:00,Long,85,Immediate same-bar,2025-03-27 13:10:00-05:00,0.0,
S01681,2025-03-27 14:00:00-05:00,Long,85,Later within expiry,2025-03-27 14:20:00-05:00,4.0,
S01682,2025-03-27 14:50:00-05:00,Short,75,Immediate same-bar,2025-03-27 14:50:00-05:00,0.0,
S01683,2025-03-27 19:35:00-05:00,Short,75,Opposite BOS first,,,2025-03-27 19:50:00-05:00
S01684,2025-03-27 19:50:00-05:00,Long,90,Immediate same-bar,2025-03-27 19:50:00-05:00,0.0,
S01685,2025-03-28 01:05:00-05:00,Long,75,Immediate same-bar,2025-03-28 01:05:00-05:00,0.0,
S01686,2025-03-28 01:50:00-05:00,Short,90,Immediate same-bar,2025-03-28 01:50:00-05:00,0.0,
S01687,2025-03-28 02:30:00-05:00,Short,90,Immediate same-bar,2025-03-28 02:30:00-05:00,0.0,
S01688,2025-03-28 08:15:00-05:00,Short,75,Later within expiry,2025-03-28 09:00:00-05:00,9.0,
S01689,2025-03-28 09:00:00-05:00,Short,75,Immediate same-bar,2025-03-28 09:00:00-05:00,0.0,
S01690,2025-03-28 14:30:00-05:00,Short,75,Immediate same-bar,2025-03-28 14:30:00-05:00,0.0,
S01691,2025-03-28 15:05:00-05:00,Short,75,Immediate same-bar,2025-03-28 15:05:00-05:00,0.0,
S01692,2025-03-31 04:00:00-05:00,Short,90,Immediate same-bar,2025-03-31 04:00:00-05:00,0.0,
S01693,2025-03-31 10:00:00-05:00,Short,85,Opposite BOS first,,,2025-03-31 10:20:00-05:00
S01694,2025-03-31 10:20:00-05:00,Long,75,Immediate same-bar,2025-03-31 10:20:00-05:00,0.0,
S01695,2025-03-31 11:25:00-05:00,Long,75,Immediate same-bar,2025-03-31 11:25:00-05:00,0.0,
S01696,2025-03-31 12:05:00-05:00,Long,75,Immediate same-bar,2025-03-31 12:05:00-05:00,0.0,
S01697,2025-03-31 12:45:00-05:00,Long,85,Later within expiry,2025-03-31 13:05:00-05:00,4.0,
S01698,2025-04-01 07:50:00-05:00,Short,75,Opposite BOS first,,,2025-04-01 08:00:00-05:00
S01699,2025-04-02 01:15:00-05:00,Long,90,Immediate same-bar,2025-04-02 01:15:00-05:00,0.0,
S01700,2025-04-02 02:05:00-05:00,Long,75,Opposite BOS first,,,2025-04-02 02:35:00-05:00
S01701,2025-04-02 11:10:00-05:00,Long,75,Immediate same-bar,2025-04-02 11:10:00-05:00,0.0,
S01702,2025-04-02 13:30:00-05:00,Long,70,Opposite BOS first,,,2025-04-02 13:55:00-05:00
S01703,2025-04-02 13:55:00-05:00,Short,75,Immediate same-bar,2025-04-02 13:55:00-05:00,0.0,
S01704,2025-04-02 14:30:00-05:00,Long,85,Immediate same-bar,2025-04-02 14:30:00-05:00,0.0,
S01705,2025-04-02 15:10:00-05:00,Short,70,Later within expiry,2025-04-02 15:25:00-05:00,3.0,
S01706,2025-04-02 15:35:00-05:00,Long,70,Never within expiry,,,
S01707,2025-04-02 19:15:00-05:00,Long,90,Immediate same-bar,2025-04-02 19:15:00-05:00,0.0,
S01708,2025-04-02 20:20:00-05:00,Long,90,Immediate same-bar,2025-04-02 20:20:00-05:00,0.0,
S01709,2025-04-03 00:20:00-05:00,Short,90,Immediate same-bar,2025-04-03 00:20:00-05:00,0.0,
S01710,2025-04-03 01:50:00-05:00,Short,75,Never within expiry,,,
S01711,2025-04-03 04:50:00-05:00,Long,75,Opposite BOS first,,,2025-04-03 05:10:00-05:00
S01712,2025-04-03 05:10:00-05:00,Short,90,Immediate same-bar,2025-04-03 05:10:00-05:00,0.0,
S01713,2025-04-03 08:35:00-05:00,Short,75,Never within expiry,,,
S01714,2025-04-03 09:45:00-05:00,Short,100,Immediate same-bar,2025-04-03 09:45:00-05:00,0.0,
S01715,2025-04-03 12:55:00-05:00,Short,75,Immediate same-bar,2025-04-03 12:55:00-05:00,0.0,
S01716,2025-04-03 14:15:00-05:00,Short,75,Immediate same-bar,2025-04-03 14:15:00-05:00,0.0,
S01717,2025-04-03 15:25:00-05:00,Short,75,Immediate same-bar,2025-04-03 15:25:00-05:00,0.0,
S01718,2025-04-03 19:00:00-05:00,Long,90,Immediate same-bar,2025-04-03 19:00:00-05:00,0.0,
S01719,2025-04-03 19:45:00-05:00,Long,75,Never within expiry,,,
S01720,2025-04-04 00:25:00-05:00,Long,90,Immediate same-bar,2025-04-04 00:25:00-05:00,0.0,
S01721,2025-04-04 03:25:00-05:00,Short,75,Never within expiry,,,
S01722,2025-04-04 04:25:00-05:00,Short,90,Immediate same-bar,2025-04-04 04:25:00-05:00,0.0,
S01723,2025-04-04 05:05:00-05:00,Short,90,Immediate same-bar,2025-04-04 05:05:00-05:00,0.0,
S01724,2025-04-04 09:45:00-05:00,Short,75,Immediate same-bar,2025-04-04 09:45:00-05:00,0.0,
S01725,2025-04-04 11:15:00-05:00,Short,75,Immediate same-bar,2025-04-04 11:15:00-05:00,0.0,
S01726,2025-04-04 12:10:00-05:00,Short,75,Immediate same-bar,2025-04-04 12:10:00-05:00,0.0,
S01727,2025-04-07 01:20:00-05:00,Long,75,Opposite BOS first,,,2025-04-07 01:25:00-05:00
S01728,2025-04-07 02:55:00-05:00,Long,90,Immediate same-bar,2025-04-07 02:55:00-05:00,0.0,
S01729,2025-04-08 11:15:00-05:00,Short,75,Immediate same-bar,2025-04-08 11:15:00-05:00,0.0,
S01730,2025-04-08 20:45:00-05:00,Long,90,Immediate same-bar,2025-04-08 20:45:00-05:00,0.0,
S01731,2025-04-09 00:55:00-05:00,Long,90,Immediate same-bar,2025-04-09 00:55:00-05:00,0.0,
S01732,2025-04-09 02:00:00-05:00,Long,90,Immediate same-bar,2025-04-09 02:00:00-05:00,0.0,
S01733,2025-04-09 19:25:00-05:00,Short,90,Immediate same-bar,2025-04-09 19:25:00-05:00,0.0,
S01734,2025-04-10 02:25:00-05:00,Short,90,Immediate same-bar,2025-04-10 02:25:00-05:00,0.0,
S01735,2025-04-10 03:20:00-05:00,Short,90,Immediate same-bar,2025-04-10 03:20:00-05:00,0.0,
S01736,2025-04-10 05:05:00-05:00,Long,75,Immediate same-bar,2025-04-10 05:05:00-05:00,0.0,
S01737,2025-04-10 07:30:00-05:00,Short,75,Never within expiry,,,
