trade_id,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,exit_timestamp,setup_to_bos_bars,bos_to_retest_bars,retest_to_confirm_bars,same_bar_setup_bos,confirm_equals_entry,confirm_to_entry_bars,setup_not_after_bos,retest_after_bos,confirm_after_retest,event_order_pass,bos_equals_retest,retest_equals_confirm,setup_equals_bos_equals_retest,bos_equals_retest_equals_confirm
A0195,Short,2024-08-12 11:55:00-05:00,2024-08-12 11:55:00-05:00,2024-08-12 12:20:00-05:00,2024-08-12 12:25:00-05:00,2024-08-12 12:25:00-05:00,2024-08-12 13:25:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0196,Long,2024-08-15 12:45:00-05:00,2024-08-15 12:45:00-05:00,2024-08-15 13:10:00-05:00,2024-08-15 13:15:00-05:00,2024-08-15 13:15:00-05:00,2024-08-15 14:15:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0197,Long,2024-08-19 11:50:00-05:00,2024-08-19 11:50:00-05:00,2024-08-19 12:10:00-05:00,2024-08-19 12:15:00-05:00,2024-08-19 12:15:00-05:00,2024-08-19 13:15:00-05:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0198,Long,2024-08-20 08:50:00-05:00,2024-08-20 08:50:00-05:00,2024-08-20 09:00:00-05:00,2024-08-20 09:05:00-05:00,2024-08-20 09:05:00-05:00,2024-08-20 09:10:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0199,Short,2024-08-22 02:30:00-05:00,2024-08-22 02:30:00-05:00,2024-08-22 02:35:00-05:00,2024-08-22 02:40:00-05:00,2024-08-22 02:40:00-05:00,2024-08-22 02:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0200,Short,2024-08-26 12:45:00-05:00,2024-08-26 12:45:00-05:00,2024-08-26 12:50:00-05:00,2024-08-26 12:55:00-05:00,2024-08-26 12:55:00-05:00,2024-08-26 13:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0201,Short,2024-08-26 19:50:00-05:00,2024-08-26 19:50:00-05:00,2024-08-26 19:55:00-05:00,2024-08-26 20:00:00-05:00,2024-08-26 20:00:00-05:00,2024-08-26 20:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0202,Short,2024-09-03 14:30:00-05:00,2024-09-03 14:30:00-05:00,2024-09-03 15:00:00-05:00,2024-09-03 15:05:00-05:00,2024-09-03 15:05:00-05:00,2024-09-03 17:05:00-05:00,0,6,1,True,True,0,True,True,True,True,False,False,False,False
A0203,Short,2024-09-05 06:45:00-05:00,2024-09-05 06:45:00-05:00,2024-09-05 06:50:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 07:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0204,Long,2024-09-06 12:05:00-05:00,2024-09-06 12:05:00-05:00,2024-09-06 12:10:00-05:00,2024-09-06 12:20:00-05:00,2024-09-06 12:20:00-05:00,2024-09-06 12:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0205,Short,2024-09-10 04:05:00-05:00,2024-09-10 04:05:00-05:00,2024-09-10 04:25:00-05:00,2024-09-10 04:30:00-05:00,2024-09-10 04:30:00-05:00,2024-09-10 04:35:00-05:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0206,Short,2024-09-11 03:30:00-05:00,2024-09-11 03:30:00-05:00,2024-09-11 03:35:00-05:00,2024-09-11 03:40:00-05:00,2024-09-11 03:40:00-05:00,2024-09-11 04:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0207,Long,2024-09-11 13:20:00-05:00,2024-09-11 13:20:00-05:00,2024-09-11 13:25:00-05:00,2024-09-11 13:30:00-05:00,2024-09-11 13:30:00-05:00,2024-09-11 14:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0208,Long,2024-09-12 09:10:00-05:00,2024-09-12 09:10:00-05:00,2024-09-12 09:35:00-05:00,2024-09-12 09:40:00-05:00,2024-09-12 09:40:00-05:00,2024-09-12 10:40:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0209,Long,2024-09-12 12:10:00-05:00,2024-09-12 12:10:00-05:00,2024-09-12 12:15:00-05:00,2024-09-12 12:20:00-05:00,2024-09-12 12:20:00-05:00,2024-09-12 13:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0210,Long,2024-09-13 08:35:00-05:00,2024-09-13 08:35:00-05:00,2024-09-13 08:40:00-05:00,2024-09-13 08:50:00-05:00,2024-09-13 08:50:00-05:00,2024-09-13 09:00:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0211,Short,2024-09-16 00:15:00-05:00,2024-09-16 00:15:00-05:00,2024-09-16 00:20:00-05:00,2024-09-16 00:30:00-05:00,2024-09-16 00:30:00-05:00,2024-09-16 01:10:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0212,Short,2024-09-18 02:25:00-05:00,2024-09-18 02:25:00-05:00,2024-09-18 02:30:00-05:00,2024-09-18 03:00:00-05:00,2024-09-18 03:00:00-05:00,2024-09-18 04:00:00-05:00,0,1,6,True,True,0,True,True,True,True,False,False,False,False
A0213,Long,2024-09-19 00:50:00-05:00,2024-09-19 00:50:00-05:00,2024-09-19 00:55:00-05:00,2024-09-19 01:05:00-05:00,2024-09-19 01:05:00-05:00,2024-09-19 01:55:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0214,Long,2024-09-19 08:50:00-05:00,2024-09-19 09:15:00-05:00,2024-09-19 09:20:00-05:00,2024-09-19 09:25:00-05:00,2024-09-19 09:25:00-05:00,2024-09-19 09:45:00-05:00,5,1,1,False,True,0,True,True,True,True,False,False,False,False
A0215,Short,2024-09-19 14:10:00-05:00,2024-09-19 14:10:00-05:00,2024-09-19 14:15:00-05:00,2024-09-19 14:25:00-05:00,2024-09-19 14:25:00-05:00,2024-09-19 15:25:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0216,Long,2024-09-19 20:45:00-05:00,2024-09-19 20:45:00-05:00,2024-09-19 20:50:00-05:00,2024-09-19 20:55:00-05:00,2024-09-19 20:55:00-05:00,2024-09-19 21:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0217,Short,2024-09-20 03:25:00-05:00,2024-09-20 03:25:00-05:00,2024-09-20 03:35:00-05:00,2024-09-20 03:50:00-05:00,2024-09-20 03:50:00-05:00,2024-09-20 04:15:00-05:00,0,2,3,True,True,0,True,True,True,True,False,False,False,False
A0218,Long,2024-09-25 20:50:00-05:00,2024-09-25 20:50:00-05:00,2024-09-25 20:55:00-05:00,2024-09-25 21:00:00-05:00,2024-09-25 21:00:00-05:00,2024-09-25 22:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0219,Long,2024-09-26 05:40:00-05:00,2024-09-26 05:40:00-05:00,2024-09-26 06:00:00-05:00,2024-09-26 06:05:00-05:00,2024-09-26 06:05:00-05:00,2024-09-26 07:05:00-05:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0220,Short,2024-09-26 08:30:00-05:00,2024-09-26 08:30:00-05:00,2024-09-26 08:35:00-05:00,2024-09-26 08:40:00-05:00,2024-09-26 08:40:00-05:00,2024-09-26 09:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0221,Short,2024-09-30 13:10:00-05:00,2024-09-30 13:10:00-05:00,2024-09-30 13:40:00-05:00,2024-09-30 13:55:00-05:00,2024-09-30 13:55:00-05:00,2024-09-30 14:45:00-05:00,0,6,3,True,True,0,True,True,True,True,False,False,False,False
A0222,Long,2024-10-01 12:55:00-05:00,2024-10-01 12:55:00-05:00,2024-10-01 13:00:00-05:00,2024-10-01 13:05:00-05:00,2024-10-01 13:05:00-05:00,2024-10-01 14:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0223,Short,2024-10-02 04:00:00-05:00,2024-10-02 04:00:00-05:00,2024-10-02 04:05:00-05:00,2024-10-02 04:15:00-05:00,2024-10-02 04:15:00-05:00,2024-10-02 05:15:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0224,Long,2024-10-03 14:50:00-05:00,2024-10-03 14:50:00-05:00,2024-10-03 14:55:00-05:00,2024-10-03 15:00:00-05:00,2024-10-03 15:00:00-05:00,2024-10-03 15:55:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0225,Long,2024-10-04 11:35:00-05:00,2024-10-04 11:35:00-05:00,2024-10-04 11:40:00-05:00,2024-10-04 11:55:00-05:00,2024-10-04 11:55:00-05:00,2024-10-04 12:35:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0226,Long,2024-10-07 19:00:00-05:00,2024-10-07 19:00:00-05:00,2024-10-07 19:05:00-05:00,2024-10-07 19:10:00-05:00,2024-10-07 19:10:00-05:00,2024-10-07 20:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0227,Long,2024-10-07 21:40:00-05:00,2024-10-07 21:40:00-05:00,2024-10-07 21:45:00-05:00,2024-10-07 21:50:00-05:00,2024-10-07 21:50:00-05:00,2024-10-07 22:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0228,Long,2024-10-08 02:35:00-05:00,2024-10-08 02:35:00-05:00,2024-10-08 02:55:00-05:00,2024-10-08 03:05:00-05:00,2024-10-08 03:05:00-05:00,2024-10-08 04:05:00-05:00,0,4,2,True,True,0,True,True,True,True,False,False,False,False
A0229,Long,2024-10-08 13:35:00-05:00,2024-10-08 13:35:00-05:00,2024-10-08 13:40:00-05:00,2024-10-08 13:45:00-05:00,2024-10-08 13:45:00-05:00,2024-10-08 14:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0230,Long,2024-10-09 09:10:00-05:00,2024-10-09 09:10:00-05:00,2024-10-09 09:15:00-05:00,2024-10-09 09:20:00-05:00,2024-10-09 09:20:00-05:00,2024-10-09 10:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0231,Long,2024-10-09 13:25:00-05:00,2024-10-09 13:25:00-05:00,2024-10-09 13:30:00-05:00,2024-10-09 13:35:00-05:00,2024-10-09 13:35:00-05:00,2024-10-09 14:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0232,Long,2024-10-09 21:10:00-05:00,2024-10-09 21:35:00-05:00,2024-10-09 21:40:00-05:00,2024-10-09 21:50:00-05:00,2024-10-09 21:50:00-05:00,2024-10-09 22:50:00-05:00,5,1,2,False,True,0,True,True,True,True,False,False,False,False
A0233,Short,2024-10-10 07:30:00-05:00,2024-10-10 07:30:00-05:00,2024-10-10 07:35:00-05:00,2024-10-10 07:40:00-05:00,2024-10-10 07:40:00-05:00,2024-10-10 08:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0234,Long,2024-10-11 14:05:00-05:00,2024-10-11 14:05:00-05:00,2024-10-11 14:10:00-05:00,2024-10-11 14:30:00-05:00,2024-10-11 14:30:00-05:00,2024-10-11 14:45:00-05:00,0,1,4,True,True,0,True,True,True,True,False,False,False,False
A0235,Short,2024-10-11 15:10:00-05:00,2024-10-11 15:10:00-05:00,2024-10-11 15:15:00-05:00,2024-10-11 15:25:00-05:00,2024-10-11 15:25:00-05:00,2024-10-13 17:25:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0236,Short,2024-10-13 18:50:00-05:00,2024-10-13 18:50:00-05:00,2024-10-13 18:55:00-05:00,2024-10-13 19:00:00-05:00,2024-10-13 19:00:00-05:00,2024-10-13 20:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0237,Long,2024-10-14 13:35:00-05:00,2024-10-14 13:35:00-05:00,2024-10-14 13:40:00-05:00,2024-10-14 13:45:00-05:00,2024-10-14 13:45:00-05:00,2024-10-14 14:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0238,Short,2024-10-14 21:00:00-05:00,2024-10-14 21:40:00-05:00,2024-10-14 21:45:00-05:00,2024-10-14 22:00:00-05:00,2024-10-14 22:00:00-05:00,2024-10-14 22:25:00-05:00,8,1,3,False,True,0,True,True,True,True,False,False,False,False
A0239,Short,2024-10-15 02:35:00-05:00,2024-10-15 03:15:00-05:00,2024-10-15 03:20:00-05:00,2024-10-15 03:25:00-05:00,2024-10-15 03:25:00-05:00,2024-10-15 03:45:00-05:00,8,1,1,False,True,0,True,True,True,True,False,False,False,False
A0240,Short,2024-10-16 00:05:00-05:00,2024-10-16 00:05:00-05:00,2024-10-16 00:10:00-05:00,2024-10-16 00:15:00-05:00,2024-10-16 00:15:00-05:00,2024-10-16 00:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0241,Short,2024-10-16 00:30:00-05:00,2024-10-16 01:10:00-05:00,2024-10-16 01:15:00-05:00,2024-10-16 01:20:00-05:00,2024-10-16 01:20:00-05:00,2024-10-16 01:40:00-05:00,8,1,1,False,True,0,True,True,True,True,False,False,False,False
A0242,Long,2024-10-16 06:05:00-05:00,2024-10-16 06:05:00-05:00,2024-10-16 06:10:00-05:00,2024-10-16 06:15:00-05:00,2024-10-16 06:15:00-05:00,2024-10-16 07:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0243,Short,2024-10-17 12:50:00-05:00,2024-10-17 13:00:00-05:00,2024-10-17 13:05:00-05:00,2024-10-17 13:15:00-05:00,2024-10-17 13:15:00-05:00,2024-10-17 13:55:00-05:00,2,1,2,False,True,0,True,True,True,True,False,False,False,False
A0244,Long,2024-10-23 02:05:00-05:00,2024-10-23 02:05:00-05:00,2024-10-23 02:40:00-05:00,2024-10-23 02:45:00-05:00,2024-10-23 02:45:00-05:00,2024-10-23 03:40:00-05:00,0,7,1,True,True,0,True,True,True,True,False,False,False,False
A0245,Short,2024-10-23 03:40:00-05:00,2024-10-23 03:40:00-05:00,2024-10-23 04:05:00-05:00,2024-10-23 04:10:00-05:00,2024-10-23 04:10:00-05:00,2024-10-23 04:15:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0246,Short,2024-10-23 12:00:00-05:00,2024-10-23 12:00:00-05:00,2024-10-23 12:05:00-05:00,2024-10-23 12:10:00-05:00,2024-10-23 12:10:00-05:00,2024-10-23 13:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0247,Long,2024-10-25 06:45:00-05:00,2024-10-25 06:45:00-05:00,2024-10-25 06:50:00-05:00,2024-10-25 07:00:00-05:00,2024-10-25 07:00:00-05:00,2024-10-25 07:45:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0248,Short,2024-10-29 02:55:00-05:00,2024-10-29 02:55:00-05:00,2024-10-29 03:00:00-05:00,2024-10-29 03:05:00-05:00,2024-10-29 03:05:00-05:00,2024-10-29 03:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0249,Short,2024-10-30 06:50:00-05:00,2024-10-30 06:50:00-05:00,2024-10-30 06:55:00-05:00,2024-10-30 07:00:00-05:00,2024-10-30 07:00:00-05:00,2024-10-30 07:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0250,Short,2024-11-05 13:50:00-06:00,2024-11-05 13:50:00-06:00,2024-11-05 13:55:00-06:00,2024-11-05 14:00:00-06:00,2024-11-05 14:00:00-06:00,2024-11-05 14:05:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0251,Long,2024-11-06 11:45:00-06:00,2024-11-06 11:45:00-06:00,2024-11-06 11:50:00-06:00,2024-11-06 12:00:00-06:00,2024-11-06 12:00:00-06:00,2024-11-06 13:00:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0252,Long,2024-11-07 06:00:00-06:00,2024-11-07 06:00:00-06:00,2024-11-07 06:05:00-06:00,2024-11-07 06:10:00-06:00,2024-11-07 06:10:00-06:00,2024-11-07 07:05:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0253,Long,2024-11-07 09:45:00-06:00,2024-11-07 09:45:00-06:00,2024-11-07 10:05:00-06:00,2024-11-07 10:10:00-06:00,2024-11-07 10:10:00-06:00,2024-11-07 11:10:00-06:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0254,Long,2024-11-07 18:00:00-06:00,2024-11-07 18:00:00-06:00,2024-11-07 18:05:00-06:00,2024-11-07 18:10:00-06:00,2024-11-07 18:10:00-06:00,2024-11-07 19:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0255,Long,2024-11-13 07:30:00-06:00,2024-11-13 07:30:00-06:00,2024-11-13 08:10:00-06:00,2024-11-13 08:15:00-06:00,2024-11-13 08:15:00-06:00,2024-11-13 08:30:00-06:00,0,8,1,True,True,0,True,True,True,True,False,False,False,False
A0256,Long,2024-11-13 22:05:00-06:00,2024-11-13 22:05:00-06:00,2024-11-13 22:10:00-06:00,2024-11-13 22:15:00-06:00,2024-11-13 22:15:00-06:00,2024-11-13 22:45:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0257,Short,2024-11-14 14:00:00-06:00,2024-11-14 14:00:00-06:00,2024-11-14 14:05:00-06:00,2024-11-14 14:10:00-06:00,2024-11-14 14:10:00-06:00,2024-11-14 14:15:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0258,Long,2024-11-15 05:00:00-06:00,2024-11-15 05:00:00-06:00,2024-11-15 05:05:00-06:00,2024-11-15 05:10:00-06:00,2024-11-15 05:10:00-06:00,2024-11-15 06:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0259,Short,2024-11-15 07:15:00-06:00,2024-11-15 07:15:00-06:00,2024-11-15 07:20:00-06:00,2024-11-15 07:30:00-06:00,2024-11-15 07:30:00-06:00,2024-11-15 08:15:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0260,Short,2024-11-15 12:45:00-06:00,2024-11-15 12:45:00-06:00,2024-11-15 13:00:00-06:00,2024-11-15 13:10:00-06:00,2024-11-15 13:10:00-06:00,2024-11-15 13:40:00-06:00,0,3,2,True,True,0,True,True,True,True,False,False,False,False
A0261,Long,2024-11-19 09:25:00-06:00,2024-11-19 09:25:00-06:00,2024-11-19 09:30:00-06:00,2024-11-19 09:35:00-06:00,2024-11-19 09:35:00-06:00,2024-11-19 10:35:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0262,Long,2024-11-20 21:05:00-06:00,2024-11-20 21:05:00-06:00,2024-11-20 21:10:00-06:00,2024-11-20 21:15:00-06:00,2024-11-20 21:15:00-06:00,2024-11-20 21:55:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0263,Long,2024-11-21 04:35:00-06:00,2024-11-21 04:35:00-06:00,2024-11-21 04:45:00-06:00,2024-11-21 04:55:00-06:00,2024-11-21 04:55:00-06:00,2024-11-21 05:20:00-06:00,0,2,2,True,True,0,True,True,True,True,False,False,False,False
A0264,Long,2024-11-21 19:10:00-06:00,2024-11-21 19:10:00-06:00,2024-11-21 19:15:00-06:00,2024-11-21 19:20:00-06:00,2024-11-21 19:20:00-06:00,2024-11-21 20:20:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0265,Long,2024-11-22 08:30:00-06:00,2024-11-22 08:30:00-06:00,2024-11-22 08:35:00-06:00,2024-11-22 08:40:00-06:00,2024-11-22 08:40:00-06:00,2024-11-22 08:50:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0266,Long,2024-11-22 11:50:00-06:00,2024-11-22 11:50:00-06:00,2024-11-22 11:55:00-06:00,2024-11-22 12:00:00-06:00,2024-11-22 12:00:00-06:00,2024-11-22 13:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0267,Short,2024-11-25 02:20:00-06:00,2024-11-25 02:20:00-06:00,2024-11-25 02:25:00-06:00,2024-11-25 02:30:00-06:00,2024-11-25 02:30:00-06:00,2024-11-25 02:35:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0268,Long,2024-11-26 14:45:00-06:00,2024-11-26 14:45:00-06:00,2024-11-26 14:50:00-06:00,2024-11-26 14:55:00-06:00,2024-11-26 14:55:00-06:00,2024-11-26 15:55:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0269,Long,2024-11-27 12:10:00-06:00,2024-11-27 12:10:00-06:00,2024-11-27 12:25:00-06:00,2024-11-27 12:30:00-06:00,2024-11-27 12:30:00-06:00,2024-11-27 13:30:00-06:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0270,Long,2024-11-29 10:10:00-06:00,2024-11-29 10:10:00-06:00,2024-11-29 10:15:00-06:00,2024-11-29 10:20:00-06:00,2024-11-29 10:20:00-06:00,2024-11-29 11:20:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0271,Short,2024-12-02 00:15:00-06:00,2024-12-02 00:15:00-06:00,2024-12-02 00:20:00-06:00,2024-12-02 00:25:00-06:00,2024-12-02 00:25:00-06:00,2024-12-02 01:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0272,Short,2024-12-05 00:50:00-06:00,2024-12-05 00:50:00-06:00,2024-12-05 00:55:00-06:00,2024-12-05 01:00:00-06:00,2024-12-05 01:00:00-06:00,2024-12-05 02:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0273,Long,2024-12-05 11:05:00-06:00,2024-12-05 11:05:00-06:00,2024-12-05 11:10:00-06:00,2024-12-05 11:15:00-06:00,2024-12-05 11:15:00-06:00,2024-12-05 12:15:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0274,Long,2024-12-06 08:35:00-06:00,2024-12-06 08:35:00-06:00,2024-12-06 08:40:00-06:00,2024-12-06 08:45:00-06:00,2024-12-06 08:45:00-06:00,2024-12-06 09:45:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0275,Short,2024-12-08 19:00:00-06:00,2024-12-08 19:00:00-06:00,2024-12-08 19:05:00-06:00,2024-12-08 19:15:00-06:00,2024-12-08 19:15:00-06:00,2024-12-08 19:35:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0276,Short,2024-12-09 23:50:00-06:00,2024-12-09 23:50:00-06:00,2024-12-10 00:25:00-06:00,2024-12-10 00:30:00-06:00,2024-12-10 00:30:00-06:00,2024-12-10 01:30:00-06:00,0,7,1,True,True,0,True,True,True,True,False,False,False,False
A0277,Short,2024-12-11 01:25:00-06:00,2024-12-11 01:25:00-06:00,2024-12-11 01:30:00-06:00,2024-12-11 01:35:00-06:00,2024-12-11 01:35:00-06:00,2024-12-11 01:50:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0278,Short,2024-12-12 03:30:00-06:00,2024-12-12 03:30:00-06:00,2024-12-12 03:35:00-06:00,2024-12-12 03:40:00-06:00,2024-12-12 03:40:00-06:00,2024-12-12 04:40:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0279,Short,2024-12-12 06:30:00-06:00,2024-12-12 06:30:00-06:00,2024-12-12 07:15:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:25:00-06:00,2024-12-12 07:30:00-06:00,0,9,2,True,True,0,True,True,True,True,False,False,False,False
A0280,Long,2024-12-13 06:00:00-06:00,2024-12-13 06:05:00-06:00,2024-12-13 06:10:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 06:15:00-06:00,2024-12-13 07:00:00-06:00,1,1,1,False,True,0,True,True,True,True,False,False,False,False
A0281,Long,2024-12-13 08:40:00-06:00,2024-12-13 08:40:00-06:00,2024-12-13 09:05:00-06:00,2024-12-13 09:10:00-06:00,2024-12-13 09:10:00-06:00,2024-12-13 09:25:00-06:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0282,Short,2024-12-13 09:40:00-06:00,2024-12-13 09:40:00-06:00,2024-12-13 09:45:00-06:00,2024-12-13 09:50:00-06:00,2024-12-13 09:50:00-06:00,2024-12-13 10:50:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0283,Short,2024-12-17 05:40:00-06:00,2024-12-17 05:40:00-06:00,2024-12-17 05:55:00-06:00,2024-12-17 06:00:00-06:00,2024-12-17 06:00:00-06:00,2024-12-17 07:00:00-06:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0284,Long,2024-12-18 02:00:00-06:00,2024-12-18 02:00:00-06:00,2024-12-18 02:20:00-06:00,2024-12-18 02:25:00-06:00,2024-12-18 02:25:00-06:00,2024-12-18 02:50:00-06:00,0,4,1,True,True,0,True,True,True,True,False,False,False,False
A0285,Short,2024-12-18 20:35:00-06:00,2024-12-18 20:35:00-06:00,2024-12-18 20:45:00-06:00,2024-12-18 20:55:00-06:00,2024-12-18 20:55:00-06:00,2024-12-18 21:55:00-06:00,0,2,2,True,True,0,True,True,True,True,False,False,False,False
A0286,Short,2024-12-19 08:40:00-06:00,2024-12-19 08:40:00-06:00,2024-12-19 08:45:00-06:00,2024-12-19 08:50:00-06:00,2024-12-19 08:50:00-06:00,2024-12-19 09:10:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0287,Long,2024-12-19 10:20:00-06:00,2024-12-19 10:20:00-06:00,2024-12-19 10:25:00-06:00,2024-12-19 10:35:00-06:00,2024-12-19 10:35:00-06:00,2024-12-19 11:05:00-06:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0288,Short,2024-12-23 09:05:00-06:00,2024-12-23 09:05:00-06:00,2024-12-23 09:10:00-06:00,2024-12-23 09:15:00-06:00,2024-12-23 09:15:00-06:00,2024-12-23 10:00:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0289,Long,2024-12-24 09:40:00-06:00,2024-12-24 09:40:00-06:00,2024-12-24 09:50:00-06:00,2024-12-24 09:55:00-06:00,2024-12-24 09:55:00-06:00,2024-12-24 10:55:00-06:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0290,Long,2024-12-24 11:50:00-06:00,2024-12-24 11:50:00-06:00,2024-12-24 11:55:00-06:00,2024-12-24 12:00:00-06:00,2024-12-24 12:00:00-06:00,2024-12-25 17:45:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0291,Short,2024-12-26 18:20:00-06:00,2024-12-26 18:20:00-06:00,2024-12-26 18:25:00-06:00,2024-12-26 18:30:00-06:00,2024-12-26 18:30:00-06:00,2024-12-26 19:30:00-06:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0292,Long,2024-12-27 12:50:00-06:00,2024-12-27 12:50:00-06:00,2024-12-27 13:00:00-06:00,2024-12-27 13:05:00-06:00,2024-12-27 13:05:00-06:00,2024-12-27 14:05:00-06:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0293,Long,2024-12-27 15:00:00-06:00,2024-12-27 15:00:00-06:00,2024-12-27 15:10:00-06:00,2024-12-27 15:25:00-06:00,2024-12-27 15:25:00-06:00,2024-12-29 17:25:00-06:00,0,2,3,True,True,0,True,True,True,True,False,False,False,False
A0294,Short,2024-12-29 23:25:00-06:00,2024-12-29 23:25:00-06:00,2024-12-29 23:30:00-06:00,2024-12-29 23:55:00-06:00,2024-12-29 23:55:00-06:00,2024-12-30 00:05:00-06:00,0,1,5,True,True,0,True,True,True,True,False,False,False,False
