trade_id,direction,same_bar_setup_bos,setup_type,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,exit_timestamp,setup_to_bos_bars,bos_to_retest_bars,retest_to_confirm_bars,bos_reference_level,bos_reference_source,bos_reference_pivot_timestamp,bos_reference_timestamp,bos_reference_confirmation_timestamp,bos_reference_pivot_bar,bos_reference_confirmation_bar,bars_pivot_to_bos,bars_confirmation_to_bos,bos_break_type,bos_bias_before,setup_open,setup_high,setup_low,setup_close,setup_atr,bos_open,bos_high,bos_low,bos_close,bos_atr,setup_close_minus_reference_signed_points,setup_close_minus_reference_signed_atr,bos_close_beyond_reference_points,bos_close_beyond_reference_atr,distance_setup_close_to_bos_level_points,distance_setup_close_to_bos_level_atr,bos_break_points,bos_break_atr,bos_body_atr,bos_range_atr,bars_setup_to_bos,prior_confirmed_swing_high,prior_confirmed_swing_low,prior_swing_high,prior_swing_low,prior_high_used_before_bar,prior_low_used_before_bar,did_current_bos_break_current_confirmed_swing,did_bos_break_prior_swing,bars_since_prior_swing,nearest_prior_swing_distance_atr,prior_bar_close,reference_already_crossed_on_prior_bar,stop_price,target_price,entry_price,exit_price,exit_reason,gross_R,R_result,cost_R,net_R,MFE_R,MAE_R,swing_2_2_break_same_bar,swing_2_2_level,swing_2_2_pivot_timestamp,swing_2_2_confirmation_timestamp,swing_2_2_close_distance_atr,swing_2_2_bars_confirmation_to_break,swing_3_3_break_same_bar,swing_3_3_level,swing_3_3_pivot_timestamp,swing_3_3_confirmation_timestamp,swing_3_3_close_distance_atr,swing_3_3_bars_confirmation_to_break,swing_5_5_break_same_bar,swing_5_5_level,swing_5_5_pivot_timestamp,swing_5_5_confirmation_timestamp,swing_5_5_close_distance_atr,swing_5_5_bars_confirmation_to_break
A0285,Short,True,Matching BOS only,2024-12-18 20:35:00-06:00,2024-12-18 20:35:00-06:00,2024-12-18 20:45:00-06:00,2024-12-18 20:55:00-06:00,2024-12-18 20:55:00-06:00,2024-12-18 21:55:00-06:00,0,2,2,20226.0,Most recent confirmed 5/5 pivot low,2024-12-18 19:30:00-06:00,2024-12-18 19:30:00-06:00,2024-12-18 19:55:00-06:00,74388,74393,13,8,BOS,-1,20235.0,20237.75,20220.25,20220.75,19.764671634442667,20235.0,20237.75,20220.25,20220.75,19.764671634442667,5.25,0.26562546027079703,5.25,0.26562546027079703,5.25,0.26562546027079703,5.25,0.26562546027079703,0.720983392163592,0.8854182009026568,0,20302.25,20226.0,20302.25,20226.0,False,False,True,True,13,0.26562546027079703,20234.75,False,20244.17032433952,20157.409351320963,20215.25,20233.75,TIME,-0.6396885381648338,-0.6396885381648338,0.025068875144296596,-0.6647574133091304,1.2102215586901806,0.8471550910831264,True,20229.5,2024-12-18 20:00:00-06:00,2024-12-18 20:10:00-06:00,0.4427091004513284,5.0,True,20226.0,2024-12-18 19:30:00-06:00,2024-12-18 19:45:00-06:00,0.26562546027079703,10.0,True,20226.0,2024-12-18 19:30:00-06:00,2024-12-18 19:55:00-06:00,0.26562546027079703,8
A0286,Short,True,Matching BOS only,2024-12-19 08:40:00-06:00,2024-12-19 08:40:00-06:00,2024-12-19 08:45:00-06:00,2024-12-19 08:50:00-06:00,2024-12-19 08:50:00-06:00,2024-12-19 09:10:00-06:00,0,1,1,20354.75,Most recent confirmed 5/5 pivot low,2024-12-19 08:00:00-06:00,2024-12-19 08:00:00-06:00,2024-12-19 08:25:00-06:00,74538,74543,8,3,CHoCH,1,20364.25,20426.5,20332.5,20338.5,36.251021323180915,20364.25,20426.5,20332.5,20338.5,36.251021323180915,16.25,0.44826323250674455,16.25,0.44826323250674455,16.25,0.44826323250674455,16.25,0.44826323250674455,0.7103248145876105,2.5930303911159376,0,20433.25,20354.75,20433.25,20354.75,False,False,True,True,8,0.44826323250674455,20364.5,False,20376.489203599114,20195.02159280177,20316.0,20376.489203599114,STOP,-1.0,-1.0,0.011985609941318786,-1.0119856099413187,0.7935300374942093,1.2316247456941374,True,20354.75,2024-12-19 08:00:00-06:00,2024-12-19 08:10:00-06:00,0.44826323250674455,6.0,True,20354.75,2024-12-19 08:00:00-06:00,2024-12-19 08:15:00-06:00,0.44826323250674455,5.0,True,20354.75,2024-12-19 08:00:00-06:00,2024-12-19 08:25:00-06:00,0.44826323250674455,3
A0287,Long,True,Matching BOS only,2024-12-19 10:20:00-06:00,2024-12-19 10:20:00-06:00,2024-12-19 10:25:00-06:00,2024-12-19 10:35:00-06:00,2024-12-19 10:35:00-06:00,2024-12-19 11:05:00-06:00,0,1,2,20336.5,Most recent confirmed 5/5 pivot high,2024-12-19 09:50:00-06:00,2024-12-19 09:50:00-06:00,2024-12-19 10:15:00-06:00,74560,74565,6,1,CHoCH,-1,20257.75,20352.0,20255.75,20344.5,55.24561197909501,20257.75,20352.0,20255.75,20344.5,55.24561197909501,8.0,0.14480788090513338,8.0,0.14480788090513338,8.0,0.14480788090513338,8.0,0.14480788090513338,1.5702604585650402,1.742219817139886,0,20336.5,20220.25,20336.5,20220.25,False,False,True,True,6,0.14480788090513338,20258.0,False,20289.626853397556,20531.496293204887,20370.25,20289.626853397556,STOP,-1.0,-1.0,0.008992454779456906,-1.0089924547794569,0.06821862246484549,1.1070021918159019,True,20336.5,2024-12-19 09:50:00-06:00,2024-12-19 10:00:00-06:00,0.14480788090513338,4.0,True,20336.5,2024-12-19 09:50:00-06:00,2024-12-19 10:05:00-06:00,0.14480788090513338,3.0,True,20336.5,2024-12-19 09:50:00-06:00,2024-12-19 10:15:00-06:00,0.14480788090513338,1
A0288,Short,True,Matching BOS only,2024-12-23 09:05:00-06:00,2024-12-23 09:05:00-06:00,2024-12-23 09:10:00-06:00,2024-12-23 09:15:00-06:00,2024-12-23 09:15:00-06:00,2024-12-23 10:00:00-06:00,0,1,1,20296.75,Most recent confirmed 5/5 pivot low,2024-12-23 07:40:00-06:00,2024-12-23 07:40:00-06:00,2024-12-23 08:05:00-06:00,75086,75091,17,12,BOS,-1,20339.75,20348.5,20265.75,20267.25,43.38768720900909,20339.75,20348.5,20265.75,20267.25,43.38768720900909,29.5,0.6799163978916714,29.5,0.6799163978916714,29.5,0.6799163978916714,29.5,0.6799163978916714,1.6709809778693616,1.9072231161198576,0,20428.0,20296.75,20428.0,20296.75,False,False,True,True,17,0.6799163978916714,20339.25,False,20359.881524017776,20155.486951964453,20291.75,20359.881524017776,STOP,-1.0,-1.0,0.01064118277775274,-1.0106411827777528,0.3082273632176656,1.064118277775274,True,20305.5,2024-12-23 08:50:00-06:00,2024-12-23 09:00:00-06:00,0.8815865159103874,1.0,True,20296.75,2024-12-23 07:40:00-06:00,2024-12-23 07:55:00-06:00,0.6799163978916714,14.0,True,20296.75,2024-12-23 07:40:00-06:00,2024-12-23 08:05:00-06:00,0.6799163978916714,12
A0289,Long,True,Matching BOS only,2024-12-24 09:40:00-06:00,2024-12-24 09:40:00-06:00,2024-12-24 09:50:00-06:00,2024-12-24 09:55:00-06:00,2024-12-24 09:55:00-06:00,2024-12-24 10:55:00-06:00,0,2,1,20693.75,Most recent confirmed 5/5 pivot high,2024-12-24 09:05:00-06:00,2024-12-24 09:05:00-06:00,2024-12-24 09:30:00-06:00,75379,75384,7,2,BOS,1,20685.25,20712.5,20683.25,20710.75,22.117781127282882,20685.25,20712.5,20683.25,20710.75,22.117781127282882,17.0,0.7686123622513852,17.0,0.7686123622513852,17.0,0.7686123622513852,17.0,0.7686123622513852,1.1529185433770777,1.322465387991354,0,20693.75,20551.75,20693.75,20551.75,False,False,True,True,7,0.7686123622513852,20685.0,False,20679.294999014226,20781.160001971544,20713.25,20714.25,TIME,0.02945074277627027,0.02945074277627027,0.02135178851279526,0.008098954263475008,1.001325254393157,0.28714474206862595,True,20693.75,2024-12-24 09:05:00-06:00,2024-12-24 09:15:00-06:00,0.7686123622513852,5.0,True,20693.75,2024-12-24 09:05:00-06:00,2024-12-24 09:20:00-06:00,0.7686123622513852,4.0,True,20693.75,2024-12-24 09:05:00-06:00,2024-12-24 09:30:00-06:00,0.7686123622513852,2
A0290,Long,True,Matching BOS only,2024-12-24 11:50:00-06:00,2024-12-24 11:50:00-06:00,2024-12-24 11:55:00-06:00,2024-12-24 12:00:00-06:00,2024-12-24 12:00:00-06:00,2024-12-25 17:45:00-06:00,0,1,1,20747.25,Most recent confirmed 5/5 pivot high,2024-12-24 10:45:00-06:00,2024-12-24 10:45:00-06:00,2024-12-24 11:10:00-06:00,75399,75404,13,8,BOS,1,20730.75,20760.75,20728.75,20759.5,21.5320438956439,20730.75,20760.75,20728.75,20759.5,21.5320438956439,12.25,0.5689195163900939,12.25,0.5689195163900939,12.25,0.5689195163900939,12.25,0.5689195163900939,1.3352192731604244,1.486157104039429,0,20747.25,20705.5,20747.25,20705.5,False,False,True,True,13,0.5689195163900939,20730.25,False,20754.910723839053,20856.428552321897,20788.75,20807.75,TIME,0.5614777310729553,0.5614777310729553,0.02142480815936339,0.5400529229135919,1.4258579223300463,0.2733510006539467,True,20751.75,2024-12-24 11:25:00-06:00,2024-12-24 11:35:00-06:00,0.3599286736345492,3.0,True,20751.75,2024-12-24 11:25:00-06:00,2024-12-24 11:40:00-06:00,0.3599286736345492,2.0,True,20747.25,2024-12-24 10:45:00-06:00,2024-12-24 11:10:00-06:00,0.5689195163900939,8
A0291,Short,True,Matching BOS only,2024-12-26 18:20:00-06:00,2024-12-26 18:20:00-06:00,2024-12-26 18:25:00-06:00,2024-12-26 18:30:00-06:00,2024-12-26 18:30:00-06:00,2024-12-26 19:30:00-06:00,0,1,1,20727.25,Most recent confirmed 5/5 pivot low,2024-12-26 17:10:00-06:00,2024-12-26 17:10:00-06:00,2024-12-26 17:35:00-06:00,75695,75700,14,9,CHoCH,1,20731.75,20731.75,20707.25,20725.0,13.120989247908966,20731.75,20731.75,20707.25,20725.0,13.120989247908966,2.25,0.17148097277486699,2.25,0.17148097277486699,2.25,0.17148097277486699,2.25,0.17148097277486699,0.514442918324601,1.8672372591041073,0,20755.75,20727.25,20755.75,20727.25,True,False,True,True,14,0.17148097277486699,20732.75,False,20743.03339680788,20687.433206384234,20724.5,20714.5,TIME,0.5395664973701418,0.5395664973701418,0.03911857105933749,0.5004479263108044,1.1735571317801248,0.5395664973701723,False,20738.75,2024-12-26 17:35:00-06:00,2024-12-26 17:45:00-06:00,1.0479392780686316,,True,20727.25,2024-12-26 17:10:00-06:00,2024-12-26 17:25:00-06:00,0.17148097277486699,11.0,True,20727.25,2024-12-26 17:10:00-06:00,2024-12-26 17:35:00-06:00,0.17148097277486699,9
A0292,Long,True,Matching BOS only,2024-12-27 12:50:00-06:00,2024-12-27 12:50:00-06:00,2024-12-27 13:00:00-06:00,2024-12-27 13:05:00-06:00,2024-12-27 13:05:00-06:00,2024-12-27 14:05:00-06:00,0,2,1,20403.75,Most recent confirmed 5/5 pivot high,2024-12-27 10:30:00-06:00,2024-12-27 10:30:00-06:00,2024-12-27 10:55:00-06:00,75903,75908,28,23,CHoCH,-1,20376.25,20423.5,20374.75,20421.0,33.078263955762665,20376.25,20423.5,20374.75,20421.0,33.078263955762665,17.25,0.5214904876226076,17.25,0.5214904876226076,17.25,0.5214904876226076,17.25,0.5214904876226076,1.3528521345571995,1.473777465020413,0,20403.75,20251.25,20403.75,20251.25,False,False,True,True,28,0.5214904876226076,20376.25,False,20373.109267905897,20510.781464188203,20419.0,20436.5,TIME,0.381340615009477,0.381340615009477,0.015798396907534977,0.36554221810194204,1.0895446143127572,0.6700699378023457,False,20358.25,2024-12-27 12:05:00-06:00,2024-12-27 12:15:00-06:00,1.89701612164166,,False,20358.25,2024-12-27 12:05:00-06:00,2024-12-27 12:20:00-06:00,1.89701612164166,,True,20403.75,2024-12-27 10:30:00-06:00,2024-12-27 10:55:00-06:00,0.5214904876226076,23
A0293,Long,True,Matching BOS only,2024-12-27 15:00:00-06:00,2024-12-27 15:00:00-06:00,2024-12-27 15:10:00-06:00,2024-12-27 15:25:00-06:00,2024-12-27 15:25:00-06:00,2024-12-29 17:25:00-06:00,0,2,3,20469.0,Most recent confirmed 5/5 pivot high,2024-12-27 13:55:00-06:00,2024-12-27 13:55:00-06:00,2024-12-27 14:20:00-06:00,75944,75949,13,8,CHoCH,-1,20455.75,20482.5,20454.25,20481.25,31.55555883427986,20455.75,20482.5,20454.25,20481.25,31.55555883427986,12.25,0.388204185016442,12.25,0.388204185016442,12.25,0.388204185016442,12.25,0.388204185016442,0.8080985075852466,0.8952463858542438,0,20469.0,20388.25,20469.0,20388.25,False,True,True,True,13,0.388204185016442,20455.5,False,20438.867116780984,20551.015766438035,20476.25,20460.5,TIME,-0.42131581739495116,-0.42131581739495116,0.0193939027054824,-0.4407097201004336,0.5082540019367802,0.7556934502481073,False,20408.75,2024-12-27 14:25:00-06:00,2024-12-27 14:35:00-06:00,2.2975349725462895,,True,20469.0,2024-12-27 13:55:00-06:00,2024-12-27 14:10:00-06:00,0.388204185016442,10.0,True,20469.0,2024-12-27 13:55:00-06:00,2024-12-27 14:20:00-06:00,0.388204185016442,8
A0294,Short,True,Matching BOS only,2024-12-29 23:25:00-06:00,2024-12-29 23:25:00-06:00,2024-12-29 23:30:00-06:00,2024-12-29 23:55:00-06:00,2024-12-29 23:55:00-06:00,2024-12-30 00:05:00-06:00,0,1,5,20426.75,Most recent confirmed 5/5 pivot low,2024-12-29 21:50:00-06:00,2024-12-29 21:50:00-06:00,2024-12-29 22:15:00-06:00,76027,76032,19,14,CHoCH,1,20434.0,20437.25,20423.0,20426.5,8.05852567180853,20434.0,20437.25,20423.0,20426.5,8.05852567180853,0.25,0.03102304443535934,0.25,0.03102304443535934,0.25,0.03102304443535934,0.25,0.03102304443535934,0.9306913330607802,1.7683135328154824,0,20448.0,20426.75,20448.0,20426.75,False,False,True,True,19,0.03102304443535934,20433.0,False,20425.56930061615,20385.611398767698,20412.25,20425.56930061615,STOP,-1.0,-1.0,0.05443228746717875,-1.0544322874671788,0.6194018918678961,1.107415503642602,True,20427.0,2024-12-29 22:15:00-06:00,2024-12-29 22:25:00-06:00,0.06204608887071868,12.0,True,20427.0,2024-12-29 22:15:00-06:00,2024-12-29 22:30:00-06:00,0.06204608887071868,11.0,True,20426.75,2024-12-29 21:50:00-06:00,2024-12-29 22:15:00-06:00,0.03102304443535934,14
A0295,Short,True,Matching BOS only,2024-12-30 14:25:00-06:00,2024-12-30 14:25:00-06:00,2024-12-30 14:30:00-06:00,2024-12-30 14:35:00-06:00,2024-12-30 14:35:00-06:00,2024-12-30 15:00:00-06:00,0,1,1,20228.25,Most recent confirmed 5/5 pivot low,2024-12-30 13:20:00-06:00,2024-12-30 13:20:00-06:00,2024-12-30 13:45:00-06:00,76213,76218,13,8,CHoCH,1,20270.0,20276.0,20218.0,20220.25,29.948794810077963,20270.0,20276.0,20218.0,20220.25,29.948794810077963,8.0,0.26712260211913263,8.0,0.26712260211913263,8.0,0.26712260211913263,8.0,0.26712260211913263,1.661168681928356,1.9366388653637117,0,20318.5,20228.25,20318.5,20228.25,False,False,True,True,13,0.26712260211913263,20269.25,False,20259.03581369569,20127.678372608625,20215.25,20127.678372608625,TARGET,2.0,2.0,0.016557874316068182,1.9834421256839319,2.1982005557538793,0.8792802223015517,True,20253.5,2024-12-30 14:05:00-06:00,2024-12-30 14:15:00-06:00,1.110228315057645,2.0,True,20253.5,2024-12-30 14:05:00-06:00,2024-12-30 14:20:00-06:00,1.110228315057645,1.0,True,20228.25,2024-12-30 13:20:00-06:00,2024-12-30 13:45:00-06:00,0.26712260211913263,8
A0296,Short,True,Matching BOS only,2024-12-31 11:20:00-06:00,2024-12-31 11:20:00-06:00,2024-12-31 11:25:00-06:00,2024-12-31 11:30:00-06:00,2024-12-31 11:30:00-06:00,2024-12-31 11:55:00-06:00,0,1,1,20039.5,Most recent confirmed 5/5 pivot low,2024-12-31 10:30:00-06:00,2024-12-31 10:30:00-06:00,2024-12-31 10:55:00-06:00,76455,76460,10,5,BOS,-1,20083.25,20090.25,20031.0,20036.5,36.9589208982476,20083.25,20090.25,20031.0,20036.5,36.9589208982476,3.0,0.08117120108185422,3.0,0.08117120108185422,3.0,0.08117120108185422,3.0,0.08117120108185422,1.2649178835255617,1.603131221366621,0,20113.75,20039.5,20113.75,20039.5,False,False,True,True,10,0.08117120108185422,20082.75,False,20057.391384937273,19888.96723012545,20001.25,20057.391384937273,STOP,-1.0,-1.0,0.012913824637743546,-1.0129138246377436,0.725846005500758,1.2513050769675644,True,20052.5,2024-12-31 11:00:00-06:00,2024-12-31 11:10:00-06:00,0.43291307243655586,2.0,True,20052.5,2024-12-31 11:00:00-06:00,2024-12-31 11:15:00-06:00,0.43291307243655586,1.0,True,20039.5,2024-12-31 10:30:00-06:00,2024-12-31 10:55:00-06:00,0.08117120108185422,5
A0297,Long,True,Matching BOS only,2025-01-01 23:10:00-06:00,2025-01-01 23:10:00-06:00,2025-01-01 23:15:00-06:00,2025-01-01 23:25:00-06:00,2025-01-01 23:25:00-06:00,2025-01-02 00:25:00-06:00,0,1,2,20092.25,Most recent confirmed 5/5 pivot high,2025-01-01 21:25:00-06:00,2025-01-01 21:25:00-06:00,2025-01-01 21:50:00-06:00,76574,76579,21,16,BOS,1,20076.0,20097.0,20075.5,20094.25,12.88339483509593,20076.0,20097.0,20075.5,20094.25,12.88339483509593,2.0,0.1552385862266487,2.0,0.1552385862266487,2.0,0.1552385862266487,2.0,0.1552385862266487,1.4165520993181695,1.6688148019364737,0,20092.25,20039.5,20092.25,20039.5,False,False,True,True,21,0.1552385862266487,20076.25,False,20084.262079927455,20139.725840145085,20102.75,20116.75,TIME,0.7572512183667252,0.7572512183667252,0.03921479523684556,0.7180364231298796,1.7443822708803716,0.5273713842196472,True,20088.0,2025-01-01 22:50:00-06:00,2025-01-01 23:00:00-06:00,0.48512058195827723,2.0,True,20088.0,2025-01-01 22:50:00-06:00,2025-01-01 23:05:00-06:00,0.48512058195827723,1.0,True,20092.25,2025-01-01 21:25:00-06:00,2025-01-01 21:50:00-06:00,0.1552385862266487,16
A0298,Long,True,Matching BOS only,2025-01-06 08:30:00-06:00,2025-01-06 08:30:00-06:00,2025-01-06 08:35:00-06:00,2025-01-06 08:40:00-06:00,2025-01-06 08:40:00-06:00,2025-01-06 09:25:00-06:00,0,1,1,20508.5,Most recent confirmed 5/5 pivot high,2025-01-06 08:00:00-06:00,2025-01-06 08:00:00-06:00,2025-01-06 08:25:00-06:00,77253,77258,6,1,CHoCH,-1,20485.25,20538.0,20476.0,20532.0,27.732469709824038,20485.25,20538.0,20476.0,20532.0,27.732469709824038,23.5,0.8473821569405802,23.5,0.8473821569405802,23.5,0.8473821569405802,23.5,0.8473821569405802,1.6857496100839202,2.2356465417155733,0,20508.5,20459.5,20508.5,20459.5,False,True,True,True,6,0.8473821569405802,20485.0,False,20497.550734329387,20637.648531341227,20544.25,20637.648531341227,TARGET,2.0,2.0,0.015524869386891096,1.984475130613109,2.034293230006419,0.24625654889551393,True,20508.5,2025-01-06 08:00:00-06:00,2025-01-06 08:10:00-06:00,0.8473821569405802,4.0,True,20508.5,2025-01-06 08:00:00-06:00,2025-01-06 08:15:00-06:00,0.8473821569405802,3.0,True,20508.5,2025-01-06 08:00:00-06:00,2025-01-06 08:25:00-06:00,0.8473821569405802,1
A0299,Short,True,Matching BOS only,2025-01-06 12:00:00-06:00,2025-01-06 12:00:00-06:00,2025-01-06 12:05:00-06:00,2025-01-06 12:10:00-06:00,2025-01-06 12:10:00-06:00,2025-01-06 13:00:00-06:00,0,1,1,20532.75,Most recent confirmed 5/5 pivot low,2025-01-06 09:10:00-06:00,2025-01-06 09:10:00-06:00,2025-01-06 09:35:00-06:00,77267,77272,34,29,CHoCH,1,20547.5,20548.25,20491.75,20529.5,28.424711983933122,20547.5,20548.25,20491.75,20529.5,28.424711983933122,3.25,0.11433713037574632,3.25,0.11433713037574632,3.25,0.11433713037574632,3.25,0.11433713037574632,0.6332517990041334,1.9877070357629745,0,20649.25,20532.75,20649.25,20532.75,False,False,True,True,34,0.11433713037574632,20547.0,False,20571.059512693504,20449.38097461299,20530.5,20449.38097461299,TARGET,2.0,2.0,0.017874968209766348,1.9821250317902337,2.49633176722599,0.3143528892062358,False,20585.75,2025-01-06 11:00:00-06:00,2025-01-06 11:10:00-06:00,1.978911871887917,,False,20608.5,2025-01-06 10:25:00-06:00,2025-01-06 10:40:00-06:00,2.779271784518141,,True,20532.75,2025-01-06 09:10:00-06:00,2025-01-06 09:35:00-06:00,0.11433713037574632,29
A0300,Short,False,Matching liquidity sweep only,2025-01-06 20:20:00-06:00,2025-01-06 20:50:00-06:00,2025-01-06 20:55:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:00:00-06:00,2025-01-06 21:30:00-06:00,6,1,1,20498.5,Most recent confirmed 5/5 pivot low,2025-01-06 19:25:00-06:00,2025-01-06 19:25:00-06:00,2025-01-06 19:50:00-06:00,77378,77383,17,12,BOS,-1,20529.25,20538.0,20529.25,20533.75,8.954567314384473,20507.75,20508.0,20486.25,20493.25,9.860275168905073,-35.25,-3.9365386134710234,5.25,0.5324395019477922,-35.25,-3.9365386134710234,5.25,0.5324395019477922,1.4705471958558072,2.205820793783711,6,20538.0,20498.5,20538.0,20498.5,False,False,True,True,17,0.5324395019477922,20507.5,False,20497.116478343458,20448.767043313088,20481.0,20497.116478343458,STOP,-1.0,-1.0,0.044985013757319905,-1.04498501375732,0.589458800957985,1.3495504127195972,True,20498.5,2025-01-06 19:25:00-06:00,2025-01-06 19:35:00-06:00,0.5324395019477922,15.0,True,20498.5,2025-01-06 19:25:00-06:00,2025-01-06 19:40:00-06:00,0.5324395019477922,14.0,True,20498.5,2025-01-06 19:25:00-06:00,2025-01-06 19:50:00-06:00,0.5324395019477922,12
A0301,Long,True,Matching BOS only,2025-01-07 23:40:00-06:00,2025-01-07 23:40:00-06:00,2025-01-07 23:45:00-06:00,2025-01-07 23:50:00-06:00,2025-01-07 23:50:00-06:00,2025-01-08 00:30:00-06:00,0,1,1,20171.75,Most recent confirmed 5/5 pivot high,2025-01-07 22:05:00-06:00,2025-01-07 22:05:00-06:00,2025-01-07 22:30:00-06:00,77686,77691,19,14,CHoCH,-1,20169.0,20176.25,20166.75,20173.5,8.493506160037382,20169.0,20176.25,20166.75,20173.5,8.493506160037382,1.75,0.2060397634411438,1.75,0.2060397634411438,1.75,0.2060397634411438,1.75,0.2060397634411438,0.5298165345629412,1.1185015729662093,0,20171.75,20137.0,20171.75,20137.0,False,False,True,True,19,0.2060397634411438,20169.5,False,20166.789648920563,20204.170702158874,20179.25,20166.789648920563,STOP,-1.0,-1.0,0.058184556388339685,-1.0581845563883396,0.6621001244190378,1.7254730515162802,True,20169.75,2025-01-07 22:30:00-06:00,2025-01-07 22:40:00-06:00,0.441513778802451,12.0,True,20169.75,2025-01-07 22:30:00-06:00,2025-01-07 22:45:00-06:00,0.441513778802451,11.0,True,20171.75,2025-01-07 22:05:00-06:00,2025-01-07 22:30:00-06:00,0.2060397634411438,14
A0302,Short,True,Matching BOS only,2025-01-08 05:15:00-06:00,2025-01-08 05:15:00-06:00,2025-01-08 05:20:00-06:00,2025-01-08 05:25:00-06:00,2025-01-08 05:25:00-06:00,2025-01-08 05:30:00-06:00,0,1,1,20176.5,Most recent confirmed 5/5 pivot low,2025-01-08 04:30:00-06:00,2025-01-08 04:30:00-06:00,2025-01-08 04:55:00-06:00,77763,77768,9,4,CHoCH,1,20184.5,20186.5,20173.5,20174.75,10.69069117879053,20184.5,20186.5,20173.5,20174.75,10.69069117879053,1.75,0.16369381275102765,1.75,0.16369381275102765,1.75,0.16369381275102765,1.75,0.16369381275102765,0.912008385327154,1.2160111804362053,0,20194.75,20176.5,20194.75,20176.5,True,False,True,True,9,0.16369381275102765,20185.25,False,20157.77660823379,20099.196783532414,20138.25,20099.196783532414,TARGET,2.0,2.0,0.03712882397801031,1.9628711760219897,4.583489304871617,0.29446998327387486,True,20176.5,2025-01-08 04:30:00-06:00,2025-01-08 04:40:00-06:00,0.16369381275102765,7.0,True,20176.5,2025-01-08 04:30:00-06:00,2025-01-08 04:45:00-06:00,0.16369381275102765,6.0,True,20176.5,2025-01-08 04:30:00-06:00,2025-01-08 04:55:00-06:00,0.16369381275102765,4
A0303,Short,True,Matching BOS only,2025-01-13 01:05:00-06:00,2025-01-13 01:05:00-06:00,2025-01-13 01:10:00-06:00,2025-01-13 01:15:00-06:00,2025-01-13 01:15:00-06:00,2025-01-13 02:05:00-06:00,0,1,1,19649.75,Most recent confirmed 5/5 pivot low,2025-01-13 00:35:00-06:00,2025-01-13 00:35:00-06:00,2025-01-13 01:00:00-06:00,78454,78459,6,1,CHoCH,1,19660.5,19661.5,19646.75,19648.5,12.594277739544344,19660.5,19661.5,19646.75,19648.5,12.594277739544344,1.25,0.09925142400783869,1.25,0.09925142400783869,1.25,0.09925142400783869,1.25,0.09925142400783869,0.9528136704752516,1.1711668032924967,0,19682.25,19649.75,19682.25,19649.75,False,False,True,True,6,0.09925142400783869,19661.75,False,19659.74374697436,19601.26250605128,19640.25,19659.74374697436,STOP,-1.0,-1.0,0.037191413274912676,-1.0371914132749127,1.051619271911324,1.2568132761867041,True,19649.75,2025-01-13 00:35:00-06:00,2025-01-13 00:45:00-06:00,0.09925142400783869,4.0,True,19649.75,2025-01-13 00:35:00-06:00,2025-01-13 00:50:00-06:00,0.09925142400783869,3.0,True,19649.75,2025-01-13 00:35:00-06:00,2025-01-13 01:00:00-06:00,0.09925142400783869,1
A0304,Short,True,Matching BOS only,2025-01-14 10:40:00-06:00,2025-01-14 10:40:00-06:00,2025-01-14 11:10:00-06:00,2025-01-14 11:20:00-06:00,2025-01-14 11:20:00-06:00,2025-01-14 12:15:00-06:00,0,6,2,19628.25,Most recent confirmed 5/5 pivot low,2025-01-14 10:00:00-06:00,2025-01-14 10:00:00-06:00,2025-01-14 10:25:00-06:00,78843,78848,8,3,BOS,-1,19643.5,19654.5,19595.25,19601.0,47.318590038823366,19643.5,19654.5,19595.25,19601.0,47.318590038823366,27.25,0.5758836004547527,27.25,0.5758836004547527,27.25,0.5758836004547527,27.25,0.5758836004547527,0.8981670832780548,1.2521505808052882,0,19863.5,19628.25,19863.5,19628.25,False,False,True,True,8,0.5758836004547527,19642.75,False,19654.464516493787,19476.07096701243,19595.0,19654.464516493787,STOP,-1.0,-1.0,0.012192144874763352,-1.0121921448747633,0.8534501412334347,1.1519474812707444,True,19628.25,2025-01-14 10:00:00-06:00,2025-01-14 10:10:00-06:00,0.5758836004547527,6.0,True,19628.25,2025-01-14 10:00:00-06:00,2025-01-14 10:15:00-06:00,0.5758836004547527,5.0,True,19628.25,2025-01-14 10:00:00-06:00,2025-01-14 10:25:00-06:00,0.5758836004547527,3
