event_family,vol_measure,transition,compression_duration,shock_percentile_bin,transition_direction,horizon,orientation,N,sample_tier,mean_signed_return_atr,median_signed_return_atr,positive_signed_rate,mean_abs_return_atr,median_abs_return_atr,mfe_atr,mae_atr,future_rv,effect_value,uplift_pct_vs_baseline,standard_error,ci95_low,ci95_high,era1,era2,era3,same_sign_across_eras,replicated,raw_p_value,fdr_q_value,fdr_survivor_5pct
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,UP,3,continuation,4864,STRONG_SAMPLE,-0.0021033858838518764,0.0,0.4942434210526316,0.6843682286203725,0.46971540651420784,0.6729105986133238,0.6761679559739897,0.0007157158194964308,-0.0021033858838518764,,0.016691092006482555,-0.03277947795997108,0.03155482390982061,-0.01361623767233094,-0.015457993226058992,0.02576045172508199,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,DOWN,3,continuation,2969,STRONG_SAMPLE,-0.04129207072189919,0.02554570342864226,0.5072414954530144,0.8184185531656336,0.5700861337544118,0.7760659366844525,0.9006320880357654,0.0006419110199984051,0.04129207072189919,,0.02206695721236507,-0.0013217949713858618,0.0826153004861958,0.10666870598013324,0.020976503846723053,-0.007264702222224836,False,False,0.06131497643007582,0.8187912488489859,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,UP,3,continuation,6912,STRONG_SAMPLE,-0.015669120923721674,0.0,0.48466435185185186,0.6548742194433133,0.47289498459120494,0.6476708730247219,0.6735797468142047,0.0005282576189554249,-0.015669120923721674,,0.01154701568078062,-0.038296267401668506,0.007321436064863258,-0.032665072964573785,-0.014384904576032666,0.003259521670314419,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,DOWN,3,continuation,2260,STRONG_SAMPLE,-0.010030055225966925,0.04325902257210083,0.5110619469026548,0.9335464486883851,0.6706168249193646,0.8854711005328634,1.0042865698994399,0.0003939728053687016,0.010030055225966925,,0.028622849375251152,-0.04522931320370984,0.06674005180846378,0.014750006738572323,0.00758863835677876,0.007501347149561722,True,False,0.7260225660447177,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,DOWN,3,continuation,9857,STRONG_SAMPLE,0.00011067743311884241,0.06525251063729083,0.5264279192452065,1.006759602583218,0.7284727819870633,0.9793040172744246,1.0657996531616496,0.0009733566017594748,-0.00011067743311884241,,0.014472833652308179,-0.029572432344307075,0.027210647402708246,-0.013915013084827935,0.00015230931637659985,0.016417365492758688,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,DOWN,3,continuation,6120,STRONG_SAMPLE,0.013272903411426097,0.08489000344062578,0.5272875816993464,1.2294814886994536,0.8575347828765045,1.1605747384910152,1.2831977546055238,0.0011523635577315953,-0.013272903411426097,,0.023090906089682898,-0.05974874180968652,0.029804251423852405,-0.05499696691042701,0.0158488844543844,-0.000718307275364959,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,UP,3,continuation,2861,STRONG_SAMPLE,-0.013130420949010884,0.0,0.49003844809507163,0.7253106402429612,0.5395412326102103,0.7303260846254426,0.7501794503555526,0.0004103139402840991,-0.013130420949010884,,0.0199069903692988,-0.0534712216627914,0.025397284874279124,0.03267323624583037,-0.030860220349774703,-0.04294420420809546,False,False,1.0,1.0,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,3,continuation,1019,STRONG_SAMPLE,0.053365793886695406,0.04363023533825759,0.5103042198233563,0.7599006002499921,0.5128787492117944,0.7844408257694291,0.7465380080510662,0.0003649207173890878,0.053365793886695406,,0.04094372804867853,-0.021005490288025477,0.12928089642279803,0.010295884435015876,0.06435520199699137,0.15432031253026673,True,True,0.19244041379415616,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,DOWN,3,continuation,21518,STRONG_SAMPLE,0.009857866207978521,0.07624570237983566,0.5259317780462869,0.9618051517958338,0.6985785637539119,0.9423348210957405,0.9919799048790103,0.0007138534662188684,-0.009857866207978521,,0.009754626919420811,-0.029004158504836855,0.009753928110885325,-0.027476237318006937,-0.004741288089662452,0.004910233072929269,False,False,1.0,1.0,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,UP,3,continuation,12006,STRONG_SAMPLE,0.01141863818351998,0.0,0.496751624187906,0.7341247972726299,0.5225911400697528,0.7484035749747382,0.7462008218743518,0.0005003933866333521,0.01141863818351998,,0.009880362947189393,-0.008567956540664487,0.0304827840911234,0.02576575895694369,0.003476211678210806,0.004499661917342265,True,False,0.24780791662401636,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,DOWN,3,continuation,920,ANALYZABLE,0.04263314158207496,0.08444388843994359,0.533695652173913,0.7293565597325035,0.5426869732990819,0.7331925554664589,0.7204774050123449,0.00021020738371833726,-0.04263314158207496,,0.033013135093736316,-0.10444329185733431,0.019947311749999717,0.06003614224963463,-0.06635331249807658,-0.12448237982083339,False,False,1.0,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,DOWN,3,continuation,1345,STRONG_SAMPLE,0.06791488499296561,0.0881765469988364,0.5345724907063197,0.7706550683665974,0.5634833738898294,0.798513531767199,0.7658404195609124,0.00022654626076824315,-0.06791488499296561,,0.02920974750967566,-0.12910948480769485,-0.015296846058497264,0.0031348182366172806,-0.08010447685692508,-0.13583143069027825,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,UP,3,continuation,2828,STRONG_SAMPLE,0.015785945564615978,0.0,0.489038189533239,0.7464033460693166,0.5639259800789675,0.7941422195819616,0.7450042356456064,0.0005948148913599065,0.015785945564615978,,0.019238266277461454,-0.022546531735543305,0.0555259139403824,0.03247928437660404,-0.020623081161304298,0.03393994673418207,False,False,0.41190304749563306,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,UP,3,continuation,1389,STRONG_SAMPLE,-0.02520263578246928,0.0,0.4838012958963283,0.7461728753632149,0.5622928753720183,0.7493293824817159,0.7952960585059585,0.00023108696973418187,-0.02520263578246928,,0.027925667224346452,-0.08030759532513916,0.02877836275625398,-0.12581776892666585,-0.0035438118985574273,0.05541985690581079,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,UP,3,continuation,5378,STRONG_SAMPLE,-0.022326754736649,-0.02541972152303859,0.48010412792859797,1.1260143465430965,0.7600948802385883,1.1191929328756187,1.119566002154084,0.0012411774913175134,-0.022326754736649,,0.023620565932103182,-0.06914072529892674,0.02305782546322449,-0.07078824340575905,0.019761090180028567,-0.011427589754496278,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,DOWN,3,continuation,1020,STRONG_SAMPLE,-0.06711164676547172,0.09609846213685047,0.5225490196078432,1.5051853235511612,1.1868029614322408,1.4187774467490728,1.6198499116892453,0.0012764369333551386,0.06711164676547172,,0.06422545943624682,-0.057677958030322635,0.19691557649365124,0.1689259864024202,0.019703071378432257,-0.005494606963723341,False,False,0.29605145544595723,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,DOWN,3,continuation,1147,STRONG_SAMPLE,-0.17398239650315211,0.05885186043033367,0.5108979947689625,1.7812707864376727,1.2483753499429646,1.6079858912308076,1.9641194313564052,0.0010485383135804837,0.17398239650315211,,0.07696358116273917,0.028363699714772383,0.3275563831738902,0.2541323233219937,0.2195833590784477,0.0355236890494284,True,True,0.02378522567791022,0.4519192878802942,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,3,continuation,700,ANALYZABLE,-0.006238341655903548,0.01952378478887365,0.5028571428571429,0.6198096995447232,0.44572784893116113,0.6554924354073252,0.6755155331794845,0.0004987259568475562,-0.006238341655903548,,0.03668627571328567,-0.07424230436047262,0.061883724093890057,0.0190064515815458,-0.053228690714076946,-0.017521660156288706,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,UP,3,continuation,881,ANALYZABLE,-0.011080392495378583,0.014152424821674694,0.5073779795686719,0.6260904348759211,0.42871226746253155,0.594679411173067,0.6399962635677813,0.0006951050726518472,-0.011080392495378583,,0.030958687722306196,-0.07154258832419207,0.05003277441886417,-0.09226978884053914,-0.004658856569504213,0.06832547197354759,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,UP,3,continuation,2193,STRONG_SAMPLE,-0.022152084426790553,-0.06760845227464854,0.46101231190150477,0.8696966250106042,0.631631853352474,0.9080512387471674,0.8739524142053139,0.00045150410316417683,-0.022152084426790553,,0.02788710865021996,-0.07952196864896241,0.030109745313197756,0.031178515015930785,-0.09221237696447737,-0.0029856365385436817,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,UP,3,continuation,940,ANALYZABLE,-0.05121890903231029,-0.0242871992214428,0.4776595744680851,0.6989326802930271,0.5346789375167968,0.6786171828980543,0.7662350629643964,0.00021633239448827347,-0.05121890903231029,,0.03220867858313379,-0.11221006562831964,0.008744348313422301,-0.12564721163272777,-0.010360346609603529,-0.028919517582134634,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,DOWN,3,continuation,2876,STRONG_SAMPLE,-0.024147643733216612,0.04539736624575799,0.5159944367176634,0.7481969721258142,0.5287319006642,0.7235298863201549,0.815513028526915,0.00035929465829480844,0.024147643733216612,,0.020564009521670736,-0.017323930564676144,0.06828306253935655,0.08319425353964781,-0.005271173300766977,-0.005432913716534187,False,False,0.24028798075798735,1.0,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,DOWN,3,continuation,934,ANALYZABLE,0.07985138586891248,0.13717513422610567,0.5299785867237687,1.4309496021384056,1.0639730734174844,1.3725871978047908,1.4925640062733108,0.0004253595987717729,-0.07985138586891248,,0.06715927484385534,-0.20712066323877945,0.051534288458151715,-0.03108812481289839,-0.09506798724234498,-0.11443813966337288,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,DOWN,3,continuation,934,ANALYZABLE,0.07985138586891248,0.13717513422610567,0.5299785867237687,1.4309496021384056,1.0639730734174844,1.3725871978047908,1.4925640062733108,0.0004253595987717729,-0.07985138586891248,,0.06715927484385534,-0.20712066323877945,0.051534288458151715,-0.03108812481289839,-0.09506798724234498,-0.11443813966337288,True,False,1.0,1.0,False
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,NEUTRAL,3,continuation,187,WEAK_SAMPLE,0.14372589670893673,0.16832935100216026,0.5561497326203209,0.7920000498293355,0.5972866048102712,0.8492999926880707,0.7286295180686485,0.00022655332807305405,0.14372589670893673,,0.08638765116575176,-0.02673245057493282,0.3278123010072401,0.07789547058038897,0.01928321340059766,0.5937405230386277,True,False,0.09616600519990139,0.9450797062748929,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,UP,3,continuation,935,ANALYZABLE,-0.07542474219342209,-0.03850471127352756,0.4823529411764706,1.4029882687333555,0.9381805453804505,1.3796919565340846,1.4511113919871261,0.00045221395263534683,-0.07542474219342209,,0.07959772028551505,-0.22332237629864898,0.0801989216870529,-0.15734555618951912,0.028693223330700842,-0.1282274750866623,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,UP,3,continuation,935,ANALYZABLE,-0.07542474219342209,-0.03850471127352756,0.4823529411764706,1.4029882687333555,0.9381805453804505,1.3796919565340846,1.4511113919871261,0.00045221395263534683,-0.07542474219342209,,0.07959772028551505,-0.22332237629864898,0.0801989216870529,-0.15734555618951912,0.028693223330700842,-0.1282274750866623,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,UP,3,continuation,880,ANALYZABLE,-0.04375752188374855,0.03263116717483604,0.5079545454545454,1.371411970622033,1.0436392139820232,1.2909061279668301,1.421811813705451,0.0011943724616255646,-0.04375752188374855,,0.06789727288428088,-0.17190486298615193,0.08921038491674754,0.05238731464176941,-0.06983632571335023,-0.10900063566409522,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,DOWN,3,continuation,925,ANALYZABLE,0.04353390357109069,0.0773966336551265,0.5491891891891892,0.6293990101302599,0.43657867602972045,0.6205886933384838,0.6188043305725575,0.0006985920362350692,-0.04353390357109069,,0.03155769104865425,-0.10520925810964259,0.019720170766619752,-0.030191039966988197,-0.012334943965688624,-0.10301351861142216,True,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,NEUTRAL,3,continuation,133,WEAK_SAMPLE,0.24198071783083047,0.19457405065713376,0.6015037593984962,0.7480115948932157,0.46093523365617406,0.878151074597654,0.6626002949543986,0.00022274213006789515,0.24198071783083047,,0.10528712826058956,0.04504410465402227,0.4529159286345724,0.052965722089049344,0.2963060173879847,0.7981430038508783,True,False,0.021545092687418617,0.4385965297081647,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,continuation,25,INSUFFICIENT,-1.0234954987500882,-0.1068878509656347,0.44,1.6088073110242365,0.5723166013212926,0.6729729891007951,1.8245849057157697,0.0005240965649092706,-1.0234954987500882,,1.0734114543080702,-3.269997881550232,0.23850254110678226,-2.0259089131154506,0.28361797946917416,0.21472588760981132,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,continuation,72,INSUFFICIENT,-0.40619325885982593,-0.30631854417275395,0.3611111111111111,1.0440886771493634,0.5197868465802147,0.6966312114016399,1.260730690294806,0.0007334121470626555,-0.40619325885982593,,0.275353311714963,-1.0369840166853737,0.02997256248489128,-0.7557666197053499,-0.07972506232966217,0.6118909308437533,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,NEUTRAL,3,continuation,35,INSUFFICIENT,-0.4380049848690202,-0.26391868668047963,0.34285714285714286,1.0406643531795148,0.5971796275239141,0.6040355515111199,1.1471941992508974,0.00832705060899786,-0.4380049848690202,,0.24972402176548972,-0.898929729252316,0.03263988795625744,-0.16951258361638968,-0.6984387656288081,1.0117770127899144,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,NEUTRAL,3,continuation,106,WEAK_SAMPLE,0.1063287412544564,0.049248634089195505,0.5188679245283019,1.0117159015568027,0.7339735394281576,1.0833228449164387,0.9531601219464508,0.0011931599930486165,0.1063287412544564,,0.13283002304854563,-0.1567307413687374,0.35940263974034686,0.13287530836999867,-0.016635912430364518,0.2642368384609413,False,False,0.42342854172674754,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,DOWN,3,continuation,58,INSUFFICIENT,-0.012186320065480481,-0.08063910513701956,0.4827586206896552,1.6906411662148695,0.984630759847609,1.469730487834659,1.6203226187744837,0.0011385353217546234,0.012186320065480481,,0.3967308223981188,-0.744847963884943,0.732523953892166,0.34642156145286657,-0.45432582056614024,0.13225914661376284,False,False,0.9754953553505727,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,NEUTRAL,3,continuation,23,INSUFFICIENT,0.18920093511270467,-0.02367740171814049,0.43478260869565216,1.40942459854104,0.9018698869024577,1.355867431922754,1.0732598590020455,0.00915778870097552,0.18920093511270467,,0.406653071714398,-0.589763288735075,1.0454441607192315,0.06242714514949818,0.5019527256134297,-1.4170314903360683,False,False,0.641742587281005,1.0,False
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,NEUTRAL,3,continuation,5,INSUFFICIENT,-0.6141731631223019,-0.8644053568459575,0.4,1.320939605695425,1.4218315014086198,1.0861521340698856,2.121897612718065,0.0014157710521336775,-0.6141731631223019,,0.6696294368294845,,,-0.37753986234644954,-1.3304353479713993,0.3450846050241878,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,continuation,25,INSUFFICIENT,-0.09141756481966568,-0.18596304668181313,0.44,0.8473450719358984,0.7013685348317997,0.7697599962796224,1.0557478665325595,0.00015504157272522735,-0.09141756481966568,,0.2227857365542915,-0.5185261742669253,0.32688617545318593,-0.04904781438498072,-0.17570575060190677,-0.133956558412024,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,UP,3,continuation,10,INSUFFICIENT,-0.9937646993245487,0.3646411886099318,0.6,3.3050893611765395,1.1188119589406926,0.4386424950114942,2.7930718184582224,0.0029624900517089127,-0.9937646993245487,,2.0302939408180056,-5.259330038904742,1.7707781149411554,1.1102485737685357,-9.86462771603993,1.4134551899972319,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,UP,3,continuation,52,INSUFFICIENT,-0.39196876070435394,-0.1302176864390452,0.46153846153846156,1.4815659981240434,0.6532959986476063,0.9111937122438826,1.3935963162718872,0.0010196412474786564,-0.39196876070435394,,0.45565290310597867,-1.4233720073702885,0.36119896470300406,0.016576526202900444,-1.7564244885226143,0.43561542716943036,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,NEUTRAL,3,continuation,13,INSUFFICIENT,-1.2633753087468542,-0.19247845483646728,0.38461538461538464,2.2285803205488373,1.0117770127899144,0.28004870468180315,4.529718960331016,0.0021230528993481466,-1.2633753087468542,,1.4127562007469823,-4.251571218563775,0.5987402732487949,-2.1436175146111323,-0.07167897740248941,1.0117770127899144,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,NEUTRAL,3,continuation,13,INSUFFICIENT,-1.2633753087468542,-0.19247845483646728,0.38461538461538464,2.2285803205488373,1.0117770127899144,0.28004870468180315,4.529718960331016,0.0021230528993481466,-1.2633753087468542,,1.4127562007469823,-4.251571218563775,0.5987402732487949,-2.1436175146111323,-0.07167897740248941,1.0117770127899144,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,DOWN,3,continuation,9,INSUFFICIENT,2.53409556650464,0.691634273582815,0.6666666666666666,3.2732986835190707,1.0470298629054022,3.9758914879809097,2.392359768117547,0.0036654113891508916,-2.53409556650464,,1.8199510456053656,,,-4.508405424573223,-0.1241620486685728,-0.008254439169252004,True,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,DOWN,3,continuation,5,INSUFFICIENT,1.8292037432960844,0.49286451779610946,0.6,5.178274367341056,1.5530687830336252,4.58855553608238,2.4821406642603923,0.003256194790504181,-1.8292037432960844,,3.713817067486171,,,-2.366695138550229,,-1.0229666504148673,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,UP,3,continuation,4,INSUFFICIENT,-0.9995987026016337,-0.13150860251413118,0.5,4.44042162863804,3.5723315285505377,4.075833467130707,4.261232856905817,0.0017362313577638996,-0.9995987026016337,,3.5986651926742304,,,-0.9995987026016337,,,False,False,1.0,1.0,False
REGIME_TRANSITION,ATR_24,LOW->HIGH,n/a,n/a,DOWN,3,continuation,1,INSUFFICIENT,15.472761975763115,15.472761975763115,1.0,15.472761975763115,15.472761975763115,16.87367420870383,2.5718239500254905,0.011941974048191525,-15.472761975763115,,,,,-15.472761975763115,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->HIGH,0,n/a,DOWN,3,continuation,1,INSUFFICIENT,15.472761975763115,15.472761975763115,1.0,15.472761975763115,15.472761975763115,16.87367420870383,2.5718239500254905,0.011941974048191525,-15.472761975763115,,,,,-15.472761975763115,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,NEUTRAL,3,continuation,1,INSUFFICIENT,-17.74988797330358,-17.74988797330358,0.0,17.74988797330358,17.74988797330358,-9.70518068217728,42.742875393777815,0.02352661850040119,-17.74988797330358,,,,,-17.74988797330358,,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,NEUTRAL,3,continuation,2,INSUFFICIENT,-8.084590558036608,-8.084590558036608,0.5,9.665297415266972,9.665297415266972,-3.492447231378792,22.474256434491487,0.011927395419465015,-8.084590558036608,,9.665297415266972,,,-17.74988797330358,1.580706857230364,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,UP,6,continuation,1082,STRONG_SAMPLE,0.2001619905843825,0.06750714606376411,0.5101663585951941,2.1435552302278906,1.474409915859885,2.279715069624961,2.0939395126331073,0.0014799081494238206,0.2001619905843825,,0.09835480235451459,0.011274710574883788,0.3862049722406603,0.14478440818085359,0.2117550633100721,0.25919033016632653,True,True,0.04184067666804022,0.6163009608745922,False
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,DOWN,6,continuation,11052,STRONG_SAMPLE,0.013890461103232983,0.058220197852565395,0.5199058993847268,1.0830641839614765,0.7936026746822986,1.0984177928013892,1.1433003976926979,0.0005773609119979934,-0.013890461103232983,,0.014737728491340625,-0.043970973029155244,0.014325450421443108,-0.036809372213459784,0.014775988098128943,-0.01995557308139592,False,False,1.0,1.0,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,DOWN,6,continuation,6552,STRONG_SAMPLE,0.02507045018056195,0.06246646714430015,0.5241147741147741,0.9753034175334191,0.6932106462979115,0.9980238171752728,1.0171351723158426,0.0006094595717676466,-0.02507045018056195,,0.01862691028262392,-0.05975358315952813,0.011776808323442519,-0.014917496555763453,-0.01906369102620915,-0.04318397209671995,True,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,UP,6,continuation,9635,STRONG_SAMPLE,0.012893440188746996,0.019806315988646652,0.5045147898287493,1.329245900554149,0.9446916511578898,1.3294716585523851,1.3413133915254736,0.0011347288875839861,0.012893440188746996,,0.020976283232466714,-0.025850379219763076,0.051568969820325314,-0.005677669446991301,0.04799965739754699,-0.01070216645981402,False,False,0.5387743077642769,1.0,False
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,NEUTRAL,6,continuation,61,INSUFFICIENT,-0.2629945089205523,0.0,0.4426229508196721,0.9966810147030586,0.4105024560859501,0.5692103888374758,1.041342272240635,0.0004673764351954658,-0.2629945089205523,,0.2663698197329586,-0.8360403691802338,0.20156952760748192,-0.511592663357894,0.014515466872249796,0.5948060688816207,False,False,1.0,1.0,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,6,continuation,587,ANALYZABLE,0.10846313940858704,0.0,0.4940374787052811,1.0547551704610636,0.7158036853323748,1.1075570634461738,0.9843680627146406,0.0006779090038450539,0.10846313940858704,,0.06414971048433038,-0.014636502968108058,0.23750019614577197,0.1113788323693545,0.0932775380831984,0.12001704474775267,True,True,0.0908785546078227,0.9329366427932821,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,DOWN,6,continuation,4658,STRONG_SAMPLE,0.014892785670000182,0.03689846259580641,0.513310433662516,0.9677035804996916,0.6907723382375615,0.9823671632637404,1.0006084190335969,0.0007595038244783064,-0.014892785670000182,,0.020845646787921994,-0.05777567073887603,0.024336053570332715,-0.05420334910990448,0.005458707235197673,0.009764373575836378,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,UP,6,continuation,21535,STRONG_SAMPLE,0.03444267389686595,0.018333843025991024,0.502716508010216,1.2755539298379261,0.9295608037620169,1.3061437700675138,1.2938384569380799,0.000790895094763125,0.03444267389686595,,0.01293278675035189,0.011009345646853902,0.05869452639376427,0.028379187456443425,0.01560238702207911,0.06514706599386086,True,True,0.007740003908243798,0.3151287305499261,False
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,UP,6,continuation,4864,STRONG_SAMPLE,0.010622387371960368,0.030349726263555074,0.5074013157894737,0.9852103427735956,0.6896005315626162,0.9832193450882848,0.9998473485536309,0.0008410926903432356,0.010622387371960368,,0.02219682073110787,-0.034311756401820465,0.05490054338795537,-0.004930111077815619,0.024226386708779073,0.013137744685537881,False,False,0.6322556283248673,1.0,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,DOWN,6,continuation,2969,STRONG_SAMPLE,-0.026989703186087777,0.016408820417926517,0.5028629168070057,1.1328122864207777,0.8365321210755604,1.087508948199781,1.2415899066476987,0.0007565952397104057,0.026989703186087777,,0.029892676026513215,-0.032043359696361115,0.08492309285869096,0.08718172905619523,-0.0009379950974390737,-0.007777595616029891,False,False,0.36658596661492837,1.0,False
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,UP,6,continuation,6912,STRONG_SAMPLE,0.0027433193717472945,0.00960588905348796,0.5013020833333334,0.9834313665221089,0.7216990231045415,0.9722366064593044,1.0194760458166667,0.0006682487559270713,0.0027433193717472945,,0.017444129539798545,-0.027704983205730074,0.037467334193011216,0.00022003589822860618,-0.0024946013918952007,0.011601189261189332,False,False,0.8750374332608578,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,DOWN,6,continuation,2260,STRONG_SAMPLE,0.006624904074689311,0.05058873973318427,0.5097345132743363,1.2697728740816105,0.9096519738432343,1.2495009004014495,1.3908338598560468,0.0004597497684914038,-0.006624904074689311,,0.038544305059157825,-0.08080887590242852,0.07102859521879416,0.05168725203484189,-0.07962264975833634,0.009926624167601442,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,DOWN,6,continuation,9857,STRONG_SAMPLE,0.011255008784822171,0.11563148436166383,0.529167089378107,1.440199383780872,1.0489259585810797,1.3978634509377046,1.5173104821810106,0.0011342530919167962,-0.011255008784822171,,0.02063884218317188,-0.05118405350959217,0.026402683826163925,-0.05802125489996683,0.027035363667598424,-0.004327199461365299,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,DOWN,6,continuation,6120,STRONG_SAMPLE,0.0018794658233139661,0.0781365159531178,0.5205882352941177,1.669136455113666,1.181841163779065,1.592320338266042,1.7775847766429833,0.0013117652763773753,-0.0018794658233139661,,0.03083849918432123,-0.0626515270464715,0.06018253343546901,-0.03302414543942488,0.0630710109955993,-0.04744617346190684,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,UP,6,continuation,2861,STRONG_SAMPLE,0.014900826415513421,0.04571426024630784,0.5117091925900035,1.0554520175005957,0.779063748656176,1.0513324010237006,1.0680546562382602,0.0005052536736536154,0.014900826415513421,,0.030128544116285804,-0.044889862861178034,0.07356231482369774,0.017578090573717113,0.02787068148626278,-0.0016413712365117568,False,False,0.6209001128575307,1.0,False
