setup_id,direction,armed_j,armed_m1_i,has_5m_take,matched_1m_opportunity,15m_state,tag
S58B-000379,SHORT,3387,16456,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000380,SHORT,3395,16495,True,True,BEARISH,CONTINUATION
S58B-000381,SHORT,3402,16527,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000382,LONG,3415,16591,True,True,BULLISH,CONTINUATION
S58B-000383,LONG,3420,16616,True,True,BULLISH,CONTINUATION
S58B-000384,LONG,3427,16651,False,False,BULLISH,CONTINUATION
S58B-000385,LONG,3429,16661,True,True,BULLISH,CONTINUATION
S58B-000386,LONG,3435,16691,True,True,BULLISH,CONTINUATION
S58B-000387,SHORT,3452,16774,False,False,BEARISH,CONTINUATION
S58B-000388,LONG,3456,16794,True,True,BULLISH,CONTINUATION
S58B-000389,LONG,3461,16819,True,True,BULLISH,CONTINUATION
S58B-000390,SHORT,3482,16924,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-000391,SHORT,3484,16934,True,True,BEARISH,CONTINUATION
S58B-000392,LONG,3511,17069,True,True,BULLISH,CONTINUATION
S58B-000393,LONG,3530,17164,True,True,BULLISH,CONTINUATION
S58B-000394,SHORT,3535,17189,False,False,BEARISH,CONTINUATION
S58B-000395,SHORT,3537,17199,False,False,BEARISH,CONTINUATION
S58B-000396,SHORT,3539,17209,True,True,BEARISH,CONTINUATION
S58B-000397,SHORT,3548,17254,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000398,LONG,3561,17312,False,False,BULLISH,CONTINUATION
S58B-000399,SHORT,3576,17385,True,True,NEUTRAL,CONTINUATION
S58B-000400,SHORT,3584,17424,True,True,BEARISH,CONTINUATION
S58B-000401,SHORT,3596,17482,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000402,SHORT,3634,17663,False,False,NEUTRAL,CONTINUATION
S58B-000403,LONG,3640,17692,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000404,SHORT,3647,17725,False,False,NEUTRAL,CONTINUATION
S58B-000405,SHORT,3649,17735,True,True,BEARISH,CONTINUATION
S58B-000406,SHORT,3654,17760,True,True,BEARISH,CONTINUATION
S58B-000407,SHORT,3660,17790,True,True,BEARISH,CONTINUATION
S58B-000408,SHORT,3665,17815,False,False,BEARISH,CONTINUATION
S58B-000409,SHORT,3667,17825,False,False,BEARISH,CONTINUATION
S58B-000410,SHORT,3669,17835,True,True,BEARISH,CONTINUATION
S58B-000411,SHORT,3674,17860,True,True,NEUTRAL,CONTINUATION
S58B-000412,SHORT,3684,17910,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000413,SHORT,3694,17960,False,False,BEARISH,CONTINUATION
S58B-000414,SHORT,3696,17970,True,True,BEARISH,CONTINUATION
S58B-000415,SHORT,3716,18070,True,True,NEUTRAL,CONTINUATION
S58B-000416,SHORT,3724,18110,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000417,LONG,3743,18205,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000418,SHORT,3764,18310,False,False,BEARISH,CONTINUATION
S58B-000419,SHORT,3766,18320,True,True,BEARISH,CONTINUATION
S58B-000420,LONG,3795,18465,False,False,BULLISH,CONTINUATION
S58B-000421,LONG,3797,18475,True,True,BULLISH,CONTINUATION
S58B-000422,LONG,3803,18505,True,True,BULLISH,CONTINUATION
S58B-000423,LONG,3810,18540,False,False,BULLISH,CONTINUATION
S58B-000424,LONG,3812,18550,True,True,BULLISH,CONTINUATION
S58B-000425,LONG,3817,18575,True,True,BULLISH,CONTINUATION
S58B-000426,LONG,3829,18634,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000427,LONG,3831,18643,False,False,NEUTRAL,CONTINUATION
S58B-000428,SHORT,3858,18777,False,False,BEARISH,CONTINUATION
S58B-000429,SHORT,3860,18787,True,True,NEUTRAL,CONTINUATION
S58B-000430,LONG,3881,18892,True,True,NEUTRAL,CONTINUATION
S58B-000431,SHORT,3896,18967,False,False,BEARISH,CONTINUATION
S58B-000432,SHORT,3898,18977,False,False,BEARISH,CONTINUATION
S58B-000433,SHORT,3900,18987,True,True,BEARISH,CONTINUATION
S58B-000434,SHORT,3906,19017,False,False,BEARISH,CONTINUATION
S58B-000435,SHORT,3908,19027,True,True,BEARISH,CONTINUATION
S58B-000436,SHORT,3913,19052,True,True,BEARISH,CONTINUATION
S58B-000437,SHORT,3918,19076,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000438,SHORT,3937,19171,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000439,SHORT,3956,19266,True,True,BEARISH,CONTINUATION
S58B-000440,LONG,3998,19476,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000441,LONG,4003,19501,True,True,BULLISH,CONTINUATION
S58B-000442,LONG,4008,19526,True,True,BULLISH,CONTINUATION
S58B-000443,LONG,4014,19556,True,True,BULLISH,CONTINUATION
S58B-000444,LONG,4027,19621,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000445,SHORT,4047,19721,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000446,LONG,4051,19741,True,True,BULLISH,CONTINUATION
S58B-000447,LONG,4056,19766,False,False,BULLISH,CONTINUATION
S58B-000448,LONG,4058,19776,True,True,BULLISH,CONTINUATION
S58B-000449,LONG,4066,19816,False,False,BULLISH,CONTINUATION
S58B-000450,SHORT,4094,19956,False,False,BEARISH,CONTINUATION
S58B-000451,LONG,4106,20016,True,True,NEUTRAL,CONTINUATION
S58B-000452,LONG,4114,20056,True,True,BULLISH,CONTINUATION
S58B-000453,LONG,4124,20106,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000454,LONG,4132,20146,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000455,SHORT,4136,20166,False,False,BEARISH,CONTINUATION
S58B-000456,SHORT,4140,20186,True,True,BEARISH,CONTINUATION
S58B-000457,SHORT,4145,20211,True,True,BEARISH,CONTINUATION
S58B-000458,SHORT,4150,20236,True,True,BEARISH,CONTINUATION
S58B-000459,SHORT,4160,20284,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000460,LONG,4168,20323,True,True,BULLISH,CONTINUATION
S58B-000461,LONG,4187,20415,True,True,BULLISH,CONTINUATION
S58B-000462,LONG,4200,20479,True,True,NEUTRAL,CONTINUATION
S58B-000463,SHORT,4207,20514,True,True,BEARISH,CONTINUATION
S58B-000464,SHORT,4227,20614,False,False,NEUTRAL,CONTINUATION
S58B-000465,LONG,4233,20644,False,False,BULLISH,CONTINUATION
S58B-000466,LONG,4235,20654,False,False,BULLISH,CONTINUATION
S58B-000467,LONG,4237,20664,True,True,BULLISH,CONTINUATION
S58B-000468,LONG,4242,20689,True,True,BULLISH,CONTINUATION
S58B-000469,LONG,4247,20714,True,True,BULLISH,CONTINUATION
S58B-000470,SHORT,4278,20868,True,True,BEARISH,CONTINUATION
S58B-000471,SHORT,4306,21008,True,True,BEARISH,CONTINUATION
S58B-000472,LONG,4312,21038,True,True,BULLISH,CONTINUATION
S58B-000473,LONG,4317,21063,True,True,BULLISH,CONTINUATION
S58B-000474,LONG,4322,21088,True,True,BULLISH,CONTINUATION
S58B-000475,LONG,4334,21148,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000476,LONG,4336,21158,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000477,SHORT,4347,21213,False,False,BEARISH,CONTINUATION
S58B-000478,SHORT,4349,21223,True,True,BEARISH,CONTINUATION
S58B-000479,SHORT,4354,21248,True,True,BEARISH,CONTINUATION
S58B-000480,SHORT,4361,21283,True,True,BEARISH,CONTINUATION
S58B-000481,SHORT,4378,21367,True,True,BEARISH,CONTINUATION
S58B-000482,LONG,4393,21439,True,True,NEUTRAL,CONTINUATION
S58B-000483,LONG,4399,21469,True,True,BULLISH,CONTINUATION
S58B-000484,LONG,4408,21514,True,True,NEUTRAL,CONTINUATION
S58B-000485,LONG,4413,21539,True,True,BULLISH,CONTINUATION
S58B-000486,LONG,4418,21564,True,True,BULLISH,CONTINUATION
S58B-000487,LONG,4426,21603,True,True,BULLISH,CONTINUATION
S58B-000488,LONG,4443,21684,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000489,SHORT,4449,21714,True,True,BEARISH,CONTINUATION
S58B-000490,SHORT,4454,21739,True,True,BEARISH,CONTINUATION
S58B-000491,SHORT,4470,21819,False,False,BEARISH,CONTINUATION
S58B-000492,SHORT,4472,21828,False,False,BEARISH,CONTINUATION
S58B-000493,SHORT,4474,21838,True,True,BEARISH,CONTINUATION
S58B-000494,SHORT,4481,21873,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000495,SHORT,4486,21898,True,True,BEARISH,CONTINUATION
S58B-000496,SHORT,4492,21928,True,True,BEARISH,CONTINUATION
S58B-000497,SHORT,4497,21953,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000498,LONG,4518,22058,False,False,BULLISH,CONTINUATION
S58B-000499,LONG,4520,22068,True,True,BULLISH,CONTINUATION
S58B-000500,LONG,4528,22108,False,False,BULLISH,CONTINUATION
S58B-000501,LONG,4530,22118,True,True,BULLISH,CONTINUATION
S58B-000502,LONG,4536,22148,True,True,BULLISH,CONTINUATION
S58B-000503,LONG,4541,22173,False,False,BULLISH,CONTINUATION
S58B-000504,LONG,4543,22183,True,True,BULLISH,CONTINUATION
S58B-000505,LONG,4549,22213,True,True,BULLISH,CONTINUATION
S58B-000506,SHORT,4577,22353,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000507,LONG,4589,22413,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000508,LONG,4594,22438,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000509,SHORT,4608,22508,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000510,LONG,4614,22538,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000511,SHORT,4629,22613,True,True,NEUTRAL,CONTINUATION
S58B-000512,SHORT,4636,22648,True,True,BEARISH,CONTINUATION
S58B-000513,SHORT,4641,22673,True,True,BEARISH,CONTINUATION
S58B-000514,SHORT,4652,22723,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-000515,SHORT,4654,22733,True,True,NEUTRAL,CONTINUATION
S58B-000516,LONG,4668,22802,True,True,NEUTRAL,CONTINUATION
S58B-000517,LONG,4679,22857,True,True,BULLISH,CONTINUATION
S58B-000518,SHORT,4686,22891,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000519,SHORT,4700,22959,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000520,LONG,4720,23050,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-000521,SHORT,4726,23078,False,False,BEARISH,CONTINUATION
S58B-000522,SHORT,4728,23088,True,True,BEARISH,CONTINUATION
S58B-000523,SHORT,4733,23113,True,True,BEARISH,CONTINUATION
S58B-000524,SHORT,4742,23158,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000525,LONG,4768,23288,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000526,SHORT,4777,23333,True,True,NEUTRAL,CONTINUATION
S58B-000527,SHORT,4785,23373,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000528,LONG,4790,23398,True,True,BULLISH,CONTINUATION
S58B-000529,LONG,4795,23423,True,True,BULLISH,CONTINUATION
S58B-000530,LONG,4806,23478,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000531,LONG,4813,23513,True,True,BULLISH,CONTINUATION
S58B-000532,SHORT,4819,23543,True,True,BEARISH,CONTINUATION
S58B-000533,SHORT,4825,23573,True,True,BEARISH,CONTINUATION
S58B-000534,SHORT,4831,23603,True,True,BEARISH,CONTINUATION
S58B-000535,SHORT,4891,23903,True,True,BEARISH,CONTINUATION
S58B-000536,LONG,4905,23973,False,False,BULLISH,CONTINUATION
S58B-000537,LONG,4907,23983,True,True,BULLISH,CONTINUATION
S58B-000538,LONG,4912,24008,False,False,BULLISH,CONTINUATION
S58B-000539,LONG,4934,24114,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000540,LONG,4938,24134,True,True,BULLISH,CONTINUATION
S58B-000541,SHORT,4947,24178,False,False,NEUTRAL,CONTINUATION
S58B-000542,SHORT,4949,24188,True,True,BEARISH,CONTINUATION
S58B-000543,LONG,4959,24238,True,True,BULLISH,CONTINUATION
S58B-000544,SHORT,4968,24283,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000545,LONG,4985,24363,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000546,SHORT,5001,24438,True,True,BEARISH,CONTINUATION
S58B-000547,LONG,5010,24483,True,True,BULLISH,CONTINUATION
S58B-000548,SHORT,5018,24523,True,True,BEARISH,CONTINUATION
S58B-000549,SHORT,5025,24558,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000550,LONG,5034,24603,True,True,BULLISH,CONTINUATION
S58B-000551,LONG,5068,24773,True,True,BULLISH,CONTINUATION
S58B-000552,LONG,5073,24798,False,False,BULLISH,CONTINUATION
S58B-000553,LONG,5075,24808,True,True,BULLISH,CONTINUATION
S58B-000554,SHORT,5107,24968,True,True,BEARISH,CONTINUATION
S58B-000555,SHORT,5118,25023,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000556,LONG,5129,25078,True,True,NEUTRAL,CONTINUATION
S58B-000557,LONG,5134,25103,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000558,SHORT,5148,25173,True,True,NEUTRAL,CONTINUATION
S58B-000559,SHORT,5154,25203,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000560,LONG,5166,25263,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000561,LONG,5178,25323,True,True,BULLISH,CONTINUATION
S58B-000562,SHORT,5192,25393,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000563,SHORT,5197,25418,False,False,NEUTRAL,CONTINUATION
S58B-000564,SHORT,5208,25473,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000565,SHORT,5215,25508,True,True,BEARISH,CONTINUATION
S58B-000566,SHORT,5220,25533,True,True,BEARISH,CONTINUATION
S58B-000567,SHORT,5228,25573,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000568,LONG,5270,25783,False,False,NEUTRAL,CONTINUATION
S58B-000569,SHORT,5282,25843,True,True,BEARISH,CONTINUATION
S58B-000570,SHORT,5288,25873,False,False,BEARISH,CONTINUATION
S58B-000571,SHORT,5290,25883,False,False,BEARISH,CONTINUATION
S58B-000572,SHORT,5292,25893,False,False,BEARISH,CONTINUATION
S58B-000573,LONG,5316,26013,True,True,BULLISH,CONTINUATION
S58B-000574,LONG,5321,26038,True,True,BULLISH,CONTINUATION
S58B-000575,LONG,5326,26063,True,True,BULLISH,CONTINUATION
S58B-000576,LONG,5331,26088,True,True,BULLISH,CONTINUATION
S58B-000577,LONG,5336,26113,True,True,BULLISH,CONTINUATION
S58B-000578,LONG,5344,26153,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000579,LONG,5370,26283,True,True,NEUTRAL,CONTINUATION
S58B-000580,LONG,5379,26328,True,True,BULLISH,CONTINUATION
S58B-000581,LONG,5384,26353,True,True,BULLISH,CONTINUATION
S58B-000582,LONG,5389,26378,True,True,NEUTRAL,CONTINUATION
S58B-000583,LONG,5394,26403,True,True,BULLISH,CONTINUATION
S58B-000584,LONG,5399,26428,False,False,BULLISH,CONTINUATION
S58B-000585,LONG,5401,26438,True,True,BULLISH,CONTINUATION
S58B-000586,LONG,5406,26463,True,True,BULLISH,CONTINUATION
S58B-000587,LONG,5411,26488,True,True,BULLISH,CONTINUATION
S58B-000588,LONG,5422,26543,True,True,NEUTRAL,CONTINUATION
S58B-000589,LONG,5428,26573,True,True,BULLISH,CONTINUATION
S58B-000590,LONG,5438,26623,True,True,NEUTRAL,CONTINUATION
S58B-000591,LONG,5443,26648,True,True,BULLISH,CONTINUATION
S58B-000592,LONG,5448,26673,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000593,LONG,5458,26723,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000594,SHORT,5467,26768,False,False,BEARISH,CONTINUATION
S58B-000595,LONG,5514,27002,True,True,BULLISH,CONTINUATION
S58B-000596,SHORT,5535,27102,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000597,LONG,5554,27191,False,False,BULLISH,CONTINUATION
S58B-000598,LONG,5557,27206,True,True,BULLISH,CONTINUATION
S58B-000599,LONG,5562,27231,True,True,BULLISH,CONTINUATION
S58B-000600,LONG,5567,27255,False,False,BULLISH,CONTINUATION
S58B-000601,LONG,5569,27265,True,True,BULLISH,CONTINUATION
S58B-000602,LONG,5579,27315,True,True,BULLISH,CONTINUATION
S58B-000603,SHORT,5592,27380,True,True,NEUTRAL,CONTINUATION
S58B-000604,LONG,5604,27440,True,True,NEUTRAL,CONTINUATION
S58B-000605,SHORT,5620,27520,True,True,BEARISH,CONTINUATION
S58B-000606,LONG,5641,27625,True,True,BULLISH,CONTINUATION
S58B-000607,LONG,5650,27670,True,True,BULLISH,CONTINUATION
S58B-000608,LONG,5682,27830,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000609,SHORT,5695,27895,False,False,BEARISH,CONTINUATION
S58B-000610,SHORT,5697,27905,False,False,BEARISH,CONTINUATION
S58B-000611,SHORT,5699,27915,True,True,BEARISH,CONTINUATION
S58B-000612,LONG,5734,28090,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000613,LONG,5761,28216,False,False,NEUTRAL,CONTINUATION
S58B-000614,SHORT,5774,28281,False,False,NEUTRAL,CONTINUATION
S58B-000615,LONG,5780,28311,True,True,BULLISH,CONTINUATION
S58B-000616,LONG,5785,28336,True,True,BULLISH,CONTINUATION
S58B-000617,LONG,5793,28376,True,True,BULLISH,CONTINUATION
S58B-000618,SHORT,5801,28416,True,True,BEARISH,CONTINUATION
S58B-000619,LONG,5806,28439,True,True,NEUTRAL,CONTINUATION
S58B-000620,LONG,5824,28524,False,False,NEUTRAL,CONTINUATION
S58B-000621,LONG,5826,28533,False,False,BULLISH,CONTINUATION
S58B-000622,LONG,5828,28542,True,True,BULLISH,CONTINUATION
S58B-000623,SHORT,5850,28651,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-000624,SHORT,5852,28661,True,True,NEUTRAL,CONTINUATION
S58B-000625,LONG,5860,28701,False,False,BULLISH,CONTINUATION
S58B-000626,LONG,5862,28711,False,False,BULLISH,CONTINUATION
S58B-000627,LONG,5864,28721,True,True,BULLISH,CONTINUATION
S58B-000628,LONG,5869,28746,True,True,BULLISH,CONTINUATION
S58B-000629,LONG,5877,28785,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000630,SHORT,5909,28943,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000631,LONG,5914,28968,True,True,BULLISH,CONTINUATION
S58B-000632,LONG,5928,29038,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000633,SHORT,5933,29063,False,False,BEARISH,CONTINUATION
S58B-000634,SHORT,5953,29163,True,True,BEARISH,CONTINUATION
S58B-000635,LONG,5972,29258,False,False,BULLISH,CONTINUATION
S58B-000636,LONG,5974,29268,True,True,BULLISH,CONTINUATION
S58B-000637,LONG,5986,29328,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000638,LONG,5993,29363,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000639,SHORT,6004,29418,True,True,NEUTRAL,CONTINUATION
S58B-000640,LONG,6012,29458,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000641,LONG,6017,29483,True,True,NEUTRAL,CONTINUATION
S58B-000642,LONG,6022,29507,False,False,BULLISH,CONTINUATION
S58B-000643,LONG,6024,29516,True,True,BULLISH,CONTINUATION
S58B-000644,LONG,6037,29581,True,True,BULLISH,CONTINUATION
S58B-000645,LONG,6042,29606,False,False,BULLISH,CONTINUATION
S58B-000646,LONG,6044,29616,True,True,BULLISH,CONTINUATION
S58B-000647,LONG,6051,29651,False,False,BULLISH,CONTINUATION
S58B-000648,LONG,6053,29661,True,True,BULLISH,CONTINUATION
S58B-000649,SHORT,6061,29701,True,True,NEUTRAL,CONTINUATION
S58B-000650,LONG,6079,29788,False,False,BULLISH,CONTINUATION
S58B-000651,LONG,6081,29798,True,True,NEUTRAL,CONTINUATION
S58B-000652,LONG,6096,29871,False,False,BULLISH,CONTINUATION
S58B-000653,LONG,6112,29951,True,True,BULLISH,CONTINUATION
S58B-000654,LONG,6117,29976,True,True,BULLISH,CONTINUATION
S58B-000655,LONG,6123,30006,True,True,BULLISH,CONTINUATION
S58B-000656,LONG,6132,30051,True,True,NEUTRAL,CONTINUATION
S58B-000657,LONG,6144,30111,True,True,BULLISH,CONTINUATION
S58B-000658,LONG,6149,30136,True,True,BULLISH,CONTINUATION
S58B-000659,LONG,6154,30161,True,True,BULLISH,CONTINUATION
S58B-000660,LONG,6164,30211,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000661,LONG,6169,30236,False,False,NEUTRAL,CONTINUATION
S58B-000662,SHORT,6172,30251,True,True,BEARISH,CONTINUATION
S58B-000663,LONG,6191,30346,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000664,SHORT,6216,30471,True,True,BEARISH,CONTINUATION
S58B-000665,SHORT,6221,30496,True,True,BEARISH,CONTINUATION
S58B-000666,SHORT,6229,30536,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000667,SHORT,6234,30561,False,False,BEARISH,CONTINUATION
S58B-000668,SHORT,6236,30571,True,True,BEARISH,CONTINUATION
S58B-000669,SHORT,6244,30611,True,True,BEARISH,CONTINUATION
S58B-000670,LONG,6264,30711,True,True,BULLISH,CONTINUATION
S58B-000671,LONG,6269,30736,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000672,SHORT,6292,30850,True,True,BEARISH,CONTINUATION
S58B-000673,LONG,6311,30945,False,False,BEARISH,POTENTIAL_REVERSAL
S58B-000674,LONG,6314,30960,True,True,NEUTRAL,CONTINUATION
S58B-000675,SHORT,6320,30990,True,True,NEUTRAL,CONTINUATION
S58B-000676,SHORT,6325,31015,True,True,BEARISH,CONTINUATION
S58B-000677,LONG,6330,31040,True,True,BULLISH,CONTINUATION
S58B-000678,LONG,6335,31065,True,True,BULLISH,CONTINUATION
S58B-000679,LONG,6342,31100,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000680,LONG,6365,31215,True,True,BULLISH,CONTINUATION
S58B-000681,SHORT,6387,31325,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000682,LONG,6415,31465,True,True,BULLISH,CONTINUATION
S58B-000683,LONG,6420,31490,False,False,BULLISH,CONTINUATION
S58B-000684,LONG,6422,31500,True,True,BULLISH,CONTINUATION
S58B-000685,LONG,6430,31540,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000686,LONG,6435,31565,True,True,BULLISH,CONTINUATION
S58B-000687,LONG,6443,31605,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000688,LONG,6448,31630,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000689,LONG,6469,31735,True,True,NEUTRAL,CONTINUATION
S58B-000690,SHORT,6482,31800,True,True,NEUTRAL,CONTINUATION
S58B-000691,SHORT,6489,31835,False,False,BEARISH,CONTINUATION
S58B-000692,SHORT,6491,31845,True,True,BEARISH,CONTINUATION
S58B-000693,SHORT,6503,31905,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000694,LONG,6519,31985,False,False,NEUTRAL,CONTINUATION
S58B-000695,LONG,6521,31995,True,True,BULLISH,CONTINUATION
S58B-000696,LONG,6526,32020,True,True,BULLISH,CONTINUATION
S58B-000697,LONG,6533,32055,True,True,BULLISH,CONTINUATION
S58B-000698,LONG,6540,32090,True,True,BULLISH,CONTINUATION
S58B-000699,LONG,6547,32125,True,True,BULLISH,CONTINUATION
S58B-000700,LONG,6557,32175,True,True,BULLISH,CONTINUATION
S58B-000701,LONG,6575,32263,False,False,NEUTRAL,CONTINUATION
S58B-000702,LONG,6577,32273,True,True,NEUTRAL,CONTINUATION
S58B-000703,LONG,6587,32323,False,False,TRANSITION,POTENTIAL_REVERSAL
S58B-000704,LONG,6591,32343,True,True,BEARISH,POTENTIAL_REVERSAL
S58B-000705,SHORT,6605,32413,True,True,BEARISH,CONTINUATION
S58B-000706,LONG,6618,32475,True,True,BULLISH,CONTINUATION
S58B-000707,LONG,6655,32636,False,False,BULLISH,CONTINUATION
S58B-000708,LONG,6657,32646,True,True,BULLISH,CONTINUATION
S58B-000709,LONG,6664,32681,True,True,BULLISH,CONTINUATION
S58B-000710,SHORT,6693,32826,False,False,BEARISH,CONTINUATION
S58B-000711,LONG,6701,32864,True,True,BULLISH,CONTINUATION
S58B-000712,LONG,6706,32889,True,True,BULLISH,CONTINUATION
S58B-000713,LONG,6711,32914,True,True,BULLISH,CONTINUATION
S58B-000714,LONG,6719,32954,True,True,NEUTRAL,CONTINUATION
S58B-000715,LONG,6727,32994,True,True,BULLISH,CONTINUATION
S58B-000716,LONG,6734,33029,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000717,SHORT,6753,33124,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000718,SHORT,6775,33234,False,False,BULLISH,POTENTIAL_REVERSAL
S58B-000719,LONG,6805,33384,True,True,BULLISH,CONTINUATION
S58B-000720,SHORT,6810,33409,True,True,TRANSITION,POTENTIAL_REVERSAL
S58B-000721,SHORT,6818,33449,True,True,NEUTRAL,CONTINUATION
S58B-000722,LONG,6887,33794,True,True,BULLISH,CONTINUATION
S58B-000723,LONG,6892,33819,False,False,BULLISH,CONTINUATION
S58B-000724,LONG,6894,33829,True,True,BULLISH,CONTINUATION
S58B-000725,LONG,6899,33854,False,False,BULLISH,CONTINUATION
S58B-000726,LONG,6901,33864,True,True,BULLISH,CONTINUATION
S58B-000727,LONG,6910,33909,True,True,BULLISH,CONTINUATION
S58B-000728,LONG,6916,33939,False,False,BULLISH,CONTINUATION
S58B-000729,LONG,6918,33948,True,True,BULLISH,CONTINUATION
S58B-000730,LONG,6923,33973,True,True,BULLISH,CONTINUATION
S58B-000731,LONG,6928,33998,True,True,NEUTRAL,CONTINUATION
S58B-000732,LONG,6934,34028,True,True,NEUTRAL,CONTINUATION
S58B-000733,SHORT,6942,34068,True,True,BULLISH,POTENTIAL_REVERSAL
S58B-000734,LONG,6954,34128,True,True,BULLISH,CONTINUATION
S58B-000735,LONG,6990,34307,True,True,NEUTRAL,CONTINUATION
S58B-000736,LONG,6998,34347,True,True,NEUTRAL,CONTINUATION
S58B-000737,LONG,7004,34377,True,True,BULLISH,CONTINUATION
S58B-000738,SHORT,7018,34447,True,True,BULLISH,POTENTIAL_REVERSAL
