setup_id,opportunity_id,direction,price_diff_atr,price_diff_ticks,bucket
S58B-038897,OPP_01969837_SHORT,SHORT,-1.4968553459119496,17.0,BETTER_1M
S58B-038898,OPP_01969913_LONG,LONG,2.5714285714285716,27.0,BETTER_5M
S58B-038899,OPP_01969913_LONG,LONG,1.0476190476190477,11.0,BETTER_5M
S58B-038900,OPP_01969987_LONG,LONG,-1.217391304347826,-12.0,BETTER_1M
S58B-038903,OPP_01970036_SHORT,SHORT,-0.7887323943661972,8.0,BETTER_1M
S58B-038904,OPP_01970036_SHORT,SHORT,-3.746478873239437,38.0,BETTER_1M
S58B-038905,OPP_01970036_SHORT,SHORT,-6.704225352112676,68.0,BETTER_1M
S58B-038906,OPP_01970175_SHORT,SHORT,-0.35714285714285715,5.0,BETTER_1M
S58B-038908,OPP_01970284_SHORT,SHORT,-1.470817120622568,54.0,BETTER_1M
S58B-038909,OPP_01970336_SHORT,SHORT,-1.1761517615176151,31.0,BETTER_1M
S58B-038911,OPP_01970336_SHORT,SHORT,-9.181571815718158,242.0,BETTER_1M
S58B-038913,OPP_01970438_SHORT,SHORT,-2.2508038585209,50.0,BETTER_1M
S58B-038914,OPP_01970438_SHORT,SHORT,-0.630225080385852,14.0,BETTER_1M
S58B-038915,OPP_01970575_SHORT,SHORT,-0.5724907063197026,11.0,BETTER_1M
S58B-038916,OPP_01970632_SHORT,SHORT,-1.05,12.0,BETTER_1M
S58B-038917,OPP_01970672_SHORT,SHORT,-2.4705882352941178,12.0,BETTER_1M
S58B-038918,OPP_01970808_LONG,LONG,-2.364864864864865,-25.0,BETTER_1M
S58B-038920,OPP_01970924_LONG,LONG,-1.3176470588235294,-8.0,BETTER_1M
S58B-038921,OPP_01970924_LONG,LONG,-5.764705882352941,-35.0,BETTER_1M
S58B-038922,OPP_01971009_LONG,LONG,1.2894736842105263,7.0,BETTER_5M
S58B-038923,OPP_01971009_LONG,LONG,-3.6842105263157894,-20.0,BETTER_1M
S58B-038925,OPP_01971059_LONG,LONG,-0.875,-7.0,BETTER_1M
S58B-038926,OPP_01971059_LONG,LONG,-5.0,-40.0,BETTER_1M
S58B-038927,OPP_01971096_LONG,LONG,-5.0,-40.0,BETTER_1M
S58B-038928,OPP_01971139_LONG,LONG,0.6461538461538461,6.0,BETTER_5M
S58B-038929,OPP_01971139_LONG,LONG,-2.1538461538461537,-20.0,BETTER_1M
S58B-038930,OPP_01971139_LONG,LONG,-3.8769230769230765,-36.0,BETTER_1M
S58B-038931,OPP_01971139_LONG,LONG,-5.061538461538461,-47.0,BETTER_1M
S58B-038932,OPP_01971285_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-038934,OPP_01971366_LONG,LONG,-2.3,-23.0,BETTER_1M
S58B-038935,OPP_01971396_SHORT,SHORT,-1.4608695652173915,12.0,BETTER_1M
S58B-038936,OPP_01971475_LONG,LONG,0.7619047619047619,8.0,BETTER_5M
S58B-038937,OPP_01971530_SHORT,SHORT,0.49746192893401014,-7.0,BETTER_5M
S58B-038938,OPP_01971554_SHORT,SHORT,-3.4146341463414633,50.0,BETTER_1M
S58B-038939,OPP_01971554_SHORT,SHORT,-15.365853658536587,225.0,BETTER_1M
S58B-038940,OPP_01971732_SHORT,SHORT,-0.3310810810810811,7.0,BETTER_1M
S58B-038941,OPP_01971758_LONG,LONG,0.6950354609929078,14.0,BETTER_5M
S58B-038942,OPP_01971758_LONG,LONG,-5.361702127659575,-108.0,BETTER_1M
S58B-038943,OPP_01971820_LONG,LONG,-1.7177914110429449,-40.0,BETTER_1M
S58B-038945,OPP_01971870_LONG,LONG,-0.6339622641509435,-12.0,BETTER_1M
S58B-038946,OPP_01971870_LONG,LONG,-1.0037735849056604,-19.0,BETTER_1M
S58B-038947,OPP_01971870_LONG,LONG,-2.6415094339622645,-50.0,BETTER_1M
S58B-038948,OPP_01972026_LONG,LONG,-2.8333333333333335,-17.0,BETTER_1M
S58B-038949,OPP_01972103_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-038950,OPP_01972103_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-038951,OPP_01972210_SHORT,SHORT,3.862068965517241,-32.0,BETTER_5M
S58B-038952,OPP_01972210_SHORT,SHORT,3.862068965517241,-32.0,BETTER_5M
S58B-038953,OPP_01972256_SHORT,SHORT,2.5825242718446604,-19.0,BETTER_5M
S58B-038954,OPP_01972389_LONG,LONG,-0.23728813559322035,-1.0,NEAR_IDENTICAL
S58B-038955,OPP_01972425_SHORT,SHORT,2.0,-6.0,BETTER_5M
S58B-038956,OPP_01972425_SHORT,SHORT,-4.0,12.0,BETTER_1M
S58B-038957,OPP_01972425_SHORT,SHORT,-6.0,18.0,BETTER_1M
S58B-038959,OPP_01972425_SHORT,SHORT,-11.0,33.0,BETTER_1M
S58B-038961,OPP_01972678_LONG,LONG,0.112,1.0,NEAR_IDENTICAL
S58B-038962,OPP_01972711_SHORT,SHORT,-1.904,17.0,BETTER_1M
S58B-038963,OPP_01972711_SHORT,SHORT,-1.456,13.0,BETTER_1M
S58B-038965,OPP_01972804_SHORT,SHORT,0.6268656716417911,-6.0,BETTER_5M
S58B-038966,OPP_01972983_LONG,LONG,-1.9927927927927926,-79.0,BETTER_1M
S58B-038967,OPP_01973014_LONG,LONG,-2.0577427821522307,-56.0,BETTER_1M
S58B-038968,OPP_01973014_LONG,LONG,-0.14698162729658792,-4.0,NEAR_IDENTICAL
S58B-038969,OPP_01973075_LONG,LONG,-0.7716535433070866,-21.0,BETTER_1M
S58B-038970,OPP_01973075_LONG,LONG,-1.3228346456692912,-36.0,BETTER_1M
S58B-038971,OPP_01973075_LONG,LONG,-2.608923884514436,-71.0,BETTER_1M
S58B-038972,OPP_01973194_LONG,LONG,0.6341463414634146,13.0,BETTER_5M
S58B-038973,OPP_01973214_SHORT,SHORT,1.073482428115016,-24.0,BETTER_5M
S58B-038974,OPP_01973286_SHORT,SHORT,0.5968992248062016,-11.0,BETTER_5M
S58B-038975,OPP_01973286_SHORT,SHORT,1.8449612403100777,-34.0,BETTER_5M
S58B-038976,OPP_01973286_SHORT,SHORT,-9.387596899224807,173.0,BETTER_1M
S58B-038977,OPP_01973402_SHORT,SHORT,-1.5,9.0,BETTER_1M
S58B-038978,OPP_01973402_SHORT,SHORT,-4.833333333333333,29.0,BETTER_1M
S58B-038979,OPP_01973402_SHORT,SHORT,-5.833333333333333,35.0,BETTER_1M
S58B-038980,OPP_01973517_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-038981,OPP_01973517_LONG,LONG,-0.8175182481751824,-8.0,BETTER_1M
S58B-038982,OPP_01973543_LONG,LONG,0.2772277227722772,2.0,BETTER_5M
S58B-038984,OPP_01973593_LONG,LONG,-1.443298969072165,-10.0,BETTER_1M
S58B-038985,OPP_01973621_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-038986,OPP_01973660_LONG,LONG,-1.0888888888888888,-7.0,BETTER_1M
S58B-038987,OPP_01973660_LONG,LONG,-0.7777777777777778,-5.0,BETTER_1M
S58B-038988,OPP_01973784_LONG,LONG,-0.5833333333333334,-2.0,BETTER_1M
S58B-038989,OPP_01973796_SHORT,SHORT,1.5555555555555554,-4.0,BETTER_5M
S58B-038991,OPP_01973796_SHORT,SHORT,-16.333333333333332,42.0,BETTER_1M
S58B-038992,OPP_01973796_SHORT,SHORT,-16.72222222222222,43.0,BETTER_1M
S58B-038993,OPP_01973796_SHORT,SHORT,-15.166666666666666,39.0,BETTER_1M
S58B-038994,OPP_01973943_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-038995,OPP_01973943_SHORT,SHORT,-3.591304347826087,59.0,BETTER_1M
S58B-038996,OPP_01974031_SHORT,SHORT,-1.542372881355932,13.0,BETTER_1M
S58B-038997,OPP_01974066_LONG,LONG,-0.10852713178294575,-1.0,NEAR_IDENTICAL
S58B-038998,OPP_01974096_LONG,LONG,-3.3267326732673266,-24.0,BETTER_1M
S58B-038999,OPP_01974275_LONG,LONG,-0.8155339805825244,-12.0,BETTER_1M
S58B-039000,OPP_01974275_LONG,LONG,-2.242718446601942,-33.0,BETTER_1M
S58B-039001,OPP_01974352_LONG,LONG,-2.374064837905237,-68.0,BETTER_1M
S58B-039002,OPP_01974441_LONG,LONG,-0.9117647058823529,-31.0,BETTER_1M
S58B-039003,OPP_01974652_LONG,LONG,1.0151057401812689,24.0,BETTER_5M
S58B-039004,OPP_01974652_LONG,LONG,-0.5921450151057402,-14.0,BETTER_1M
S58B-039006,OPP_01974856_LONG,LONG,-1.6153846153846154,-6.0,BETTER_1M
S58B-039007,OPP_01974856_LONG,LONG,-2.1538461538461537,-8.0,BETTER_1M
S58B-039008,OPP_01974949_LONG,LONG,-0.5932203389830508,-5.0,BETTER_1M
S58B-039009,OPP_01974981_SHORT,SHORT,0.1272727272727273,-1.0,NEAR_IDENTICAL
S58B-039010,OPP_01975103_SHORT,SHORT,-1.0909090909090908,6.0,BETTER_1M
S58B-039012,OPP_01975195_LONG,LONG,0.5316455696202531,3.0,BETTER_5M
S58B-039013,OPP_01975273_LONG,LONG,-0.8155339805825244,-6.0,BETTER_1M
S58B-039014,OPP_01975383_SHORT,SHORT,-4.34108527131783,80.0,BETTER_1M
S58B-039015,OPP_01975454_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039016,OPP_01975454_LONG,LONG,-0.9333333333333333,-7.0,BETTER_1M
S58B-039018,OPP_01975554_LONG,LONG,-2.5128205128205128,-28.0,BETTER_1M
S58B-039019,OPP_01975554_LONG,LONG,-2.7820512820512824,-31.0,BETTER_1M
S58B-039021,OPP_01975856_SHORT,SHORT,-2.2666666666666666,102.0,BETTER_1M
S58B-039022,OPP_01975912_LONG,LONG,0.08731808731808732,3.0,NEAR_IDENTICAL
S58B-039023,OPP_01975988_LONG,LONG,0.49056603773584906,13.0,BETTER_5M
S58B-039024,OPP_01976238_SHORT,SHORT,5.908256880733945,-46.0,BETTER_5M
S58B-039025,OPP_01976238_SHORT,SHORT,0.3853211009174312,-3.0,BETTER_5M
S58B-039026,OPP_01976266_SHORT,SHORT,-1.009009009009009,8.0,BETTER_1M
S58B-039027,OPP_01976380_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039028,OPP_01976479_SHORT,SHORT,3.2110091743119265,-25.0,BETTER_5M
S58B-039029,OPP_01976600_LONG,LONG,-1.568,-14.0,BETTER_1M
S58B-039032,OPP_01976611_SHORT,SHORT,-5.352941176470589,39.0,BETTER_1M
S58B-039033,OPP_01976664_SHORT,SHORT,0.19047619047619047,-2.0,NEAR_IDENTICAL
S58B-039034,OPP_01976664_SHORT,SHORT,-7.714285714285714,81.0,BETTER_1M
S58B-039035,OPP_01976709_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-039036,OPP_01976767_SHORT,SHORT,-0.7682926829268293,9.0,BETTER_1M
S58B-039037,OPP_01976810_SHORT,SHORT,-0.3128491620111732,4.0,BETTER_1M
S58B-039038,OPP_01976869_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039040,OPP_01976972_SHORT,SHORT,3.278048780487805,-48.0,BETTER_5M
S58B-039041,OPP_01977006_SHORT,SHORT,2.3087719298245615,-47.0,BETTER_5M
S58B-039043,OPP_01977095_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-039044,OPP_01977148_SHORT,SHORT,0.0520446096654275,-2.0,NEAR_IDENTICAL
S58B-039046,OPP_01977148_SHORT,SHORT,-5.048327137546468,194.0,BETTER_1M
S58B-039047,OPP_01977232_SHORT,SHORT,-0.5785123966942148,25.0,BETTER_1M
S58B-039048,OPP_01977232_SHORT,SHORT,-0.06942148760330578,3.0,NEAR_IDENTICAL
S58B-039050,OPP_01977526_LONG,LONG,-5.788461538461538,-43.0,BETTER_1M
S58B-039052,OPP_01977745_SHORT,SHORT,1.1023622047244095,-10.0,BETTER_5M
S58B-039054,OPP_01977693_LONG,LONG,0.49295774647887325,5.0,BETTER_5M
S58B-039056,OPP_01977788_LONG,LONG,-0.5982905982905983,-5.0,BETTER_1M
S58B-039057,OPP_01977788_LONG,LONG,-5.145299145299145,-43.0,BETTER_1M
S58B-039059,OPP_01977890_LONG,LONG,-1.2727272727272727,-7.0,BETTER_1M
S58B-039060,OPP_01977958_LONG,LONG,0.4117647058823529,3.0,BETTER_5M
S58B-039061,OPP_01978044_SHORT,SHORT,1.021897810218978,-10.0,BETTER_5M
S58B-039062,OPP_01978060_SHORT,SHORT,6.376237623762376,-46.0,BETTER_5M
S58B-039063,OPP_01978081_SHORT,SHORT,0.8015267175572519,-15.0,BETTER_5M
S58B-039064,OPP_01978113_LONG,LONG,1.8064516129032258,20.0,BETTER_5M
S58B-039065,OPP_01978155_LONG,LONG,1.8095238095238095,19.0,BETTER_5M
S58B-039067,OPP_01978432_SHORT,SHORT,-0.9514563106796117,14.0,BETTER_1M
S58B-039068,OPP_01978489_SHORT,SHORT,-1.2859618717504333,53.0,BETTER_1M
S58B-039069,OPP_01978570_LONG,LONG,1.9410029498525072,47.0,BETTER_5M
S58B-039070,OPP_01978570_LONG,LONG,1.9410029498525072,47.0,BETTER_5M
S58B-039071,OPP_01978716_SHORT,SHORT,-0.3888888888888889,7.0,BETTER_1M
S58B-039073,OPP_01978760_LONG,LONG,-3.0309278350515463,-42.0,BETTER_1M
S58B-039075,OPP_01978846_LONG,LONG,-1.0124688279301746,-29.0,BETTER_1M
S58B-039077,OPP_01978958_LONG,LONG,-1.0566037735849056,-4.0,BETTER_1M
S58B-039079,OPP_01978958_LONG,LONG,-28.264150943396228,-107.0,BETTER_1M
S58B-039081,OPP_01978958_LONG,LONG,-27.471698113207548,-104.0,BETTER_1M
S58B-039082,OPP_01978958_LONG,LONG,-29.849056603773587,-113.0,BETTER_1M
S58B-039083,OPP_01979100_LONG,LONG,-0.6829268292682927,-4.0,BETTER_1M
S58B-039084,OPP_01979100_LONG,LONG,-4.2682926829268295,-25.0,BETTER_1M
S58B-039085,OPP_01979100_LONG,LONG,-7.170731707317073,-42.0,BETTER_1M
S58B-039087,OPP_01979288_LONG,LONG,-0.5656565656565656,-4.0,BETTER_1M
S58B-039088,OPP_01979363_SHORT,SHORT,0.8990825688073395,-7.0,BETTER_5M
S58B-039090,OPP_01979363_SHORT,SHORT,-2.6972477064220186,21.0,BETTER_1M
S58B-039091,OPP_01979363_SHORT,SHORT,-3.853211009174312,30.0,BETTER_1M
S58B-039092,OPP_01979435_SHORT,SHORT,-6.269938650306749,73.0,BETTER_1M
S58B-039093,OPP_01979435_SHORT,SHORT,-7.042944785276074,82.0,BETTER_1M
S58B-039094,OPP_01979529_SHORT,SHORT,1.2947976878612717,-16.0,BETTER_5M
S58B-039096,OPP_01979667_SHORT,SHORT,-2.866141732283465,26.0,BETTER_1M
S58B-039097,OPP_01979667_SHORT,SHORT,-5.291338582677166,48.0,BETTER_1M
S58B-039098,OPP_01979723_SHORT,SHORT,-8.895833333333334,122.0,BETTER_1M
S58B-039099,OPP_01979802_SHORT,SHORT,3.9069767441860463,-60.0,BETTER_5M
S58B-039100,OPP_01979802_SHORT,SHORT,1.172093023255814,-18.0,BETTER_5M
S58B-039101,OPP_01979802_SHORT,SHORT,0.39069767441860465,-6.0,BETTER_5M
S58B-039102,OPP_01979888_SHORT,SHORT,0.11642411642411643,-4.0,NEAR_IDENTICAL
S58B-039103,OPP_01979928_LONG,LONG,0.7616580310880828,21.0,BETTER_5M
S58B-039104,OPP_01979988_SHORT,SHORT,-1.8064516129032258,40.0,BETTER_1M
S58B-039106,OPP_01979988_SHORT,SHORT,-14.225806451612904,315.0,BETTER_1M
S58B-039108,OPP_01980075_SHORT,SHORT,0.19830028328611898,-5.0,NEAR_IDENTICAL
S58B-039109,OPP_01980099_SHORT,SHORT,0.4972677595628415,-13.0,BETTER_5M
S58B-039110,OPP_01980099_SHORT,SHORT,-5.66120218579235,148.0,BETTER_1M
S58B-039111,OPP_01980190_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-039112,OPP_01980223_SHORT,SHORT,0.09480812641083522,-3.0,NEAR_IDENTICAL
S58B-039113,OPP_01980223_SHORT,SHORT,0.03160270880361174,-1.0,NEAR_IDENTICAL
S58B-039115,OPP_01980490_LONG,LONG,-1.2622950819672132,-11.0,BETTER_1M
S58B-039116,OPP_01980514_SHORT,SHORT,-1.542372881355932,13.0,BETTER_1M
S58B-039117,OPP_01980514_SHORT,SHORT,-2.135593220338983,18.0,BETTER_1M
S58B-039119,OPP_01980819_LONG,LONG,-0.4794520547945205,-5.0,BETTER_1M
S58B-039120,OPP_01980996_SHORT,SHORT,1.0909090909090908,-12.0,BETTER_5M
S58B-039121,OPP_01981065_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039123,OPP_01981075_SHORT,SHORT,-1.5958549222797926,22.0,BETTER_1M
S58B-039124,OPP_01981075_SHORT,SHORT,-3.844559585492228,53.0,BETTER_1M
S58B-039125,OPP_01981160_SHORT,SHORT,0.1278538812785388,-2.0,NEAR_IDENTICAL
S58B-039126,OPP_01981160_SHORT,SHORT,-3.963470319634703,62.0,BETTER_1M
S58B-039127,OPP_01981160_SHORT,SHORT,-3.579908675799087,56.0,BETTER_1M
S58B-039129,OPP_01981160_SHORT,SHORT,-10.484018264840183,164.0,BETTER_1M
S58B-039130,OPP_01981160_SHORT,SHORT,-15.214611872146119,238.0,BETTER_1M
S58B-039131,OPP_01981160_SHORT,SHORT,-20.009132420091326,313.0,BETTER_1M
S58B-039132,OPP_01981351_SHORT,SHORT,0.9696969696969697,-32.0,BETTER_5M
S58B-039133,OPP_01981351_SHORT,SHORT,-0.5757575757575758,19.0,BETTER_1M
S58B-039134,OPP_01981522_LONG,LONG,0.4631043256997455,13.0,BETTER_5M
S58B-039138,OPP_01981638_LONG,LONG,-1.0982986767485823,-83.0,BETTER_1M
S58B-039139,OPP_01981638_LONG,LONG,-4.313799621928166,-326.0,BETTER_1M
S58B-039141,OPP_01981741_LONG,LONG,0.3373493975903615,6.0,BETTER_5M
S58B-039142,OPP_01981741_LONG,LONG,-2.9236947791164662,-52.0,BETTER_1M
S58B-039143,OPP_01981910_LONG,LONG,-0.8456375838926175,-9.0,BETTER_1M
S58B-039144,OPP_01982001_SHORT,SHORT,0.5283018867924528,-4.0,BETTER_5M
S58B-039146,OPP_01982029_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039147,OPP_01982137_SHORT,SHORT,-1.9384615384615382,18.0,BETTER_1M
S58B-039148,OPP_01982258_LONG,LONG,-4.778156996587031,-100.0,BETTER_1M
S58B-039150,OPP_01982258_LONG,LONG,-14.573378839590445,-305.0,BETTER_1M
S58B-039152,OPP_01982461_LONG,LONG,-1.5390070921985817,-31.0,BETTER_1M
S58B-039153,OPP_01982461_LONG,LONG,-3.475177304964539,-70.0,BETTER_1M
S58B-039155,OPP_01982461_LONG,LONG,-8.588652482269504,-173.0,BETTER_1M
S58B-039156,OPP_01982461_LONG,LONG,-11.815602836879433,-238.0,BETTER_1M
S58B-039157,OPP_01982634_LONG,LONG,-1.080701754385965,-66.0,BETTER_1M
S58B-039158,OPP_01982734_LONG,LONG,-2.298507462686567,-88.0,BETTER_1M
S58B-039159,OPP_01982734_LONG,LONG,-3.996268656716418,-153.0,BETTER_1M
S58B-039161,OPP_01982830_LONG,LONG,-0.8668730650154798,-20.0,BETTER_1M
S58B-039164,OPP_01982978_SHORT,SHORT,-1.3294573643410854,49.0,BETTER_1M
S58B-039165,OPP_01983044_SHORT,SHORT,1.4848484848484849,-14.0,BETTER_5M
S58B-039166,OPP_01983044_SHORT,SHORT,1.696969696969697,-16.0,BETTER_5M
S58B-039167,OPP_01983044_SHORT,SHORT,-4.454545454545454,42.0,BETTER_1M
S58B-039170,OPP_01983085_SHORT,SHORT,-0.9333333333333332,11.0,BETTER_1M
S58B-039171,OPP_01983085_SHORT,SHORT,-1.1878787878787878,14.0,BETTER_1M
S58B-039173,OPP_01983169_SHORT,SHORT,-2.672727272727273,21.0,BETTER_1M
S58B-039174,OPP_01983254_SHORT,SHORT,6.191419141914191,-134.0,BETTER_5M
S58B-039175,OPP_01983254_SHORT,SHORT,2.1254125412541254,-46.0,BETTER_5M
S58B-039176,OPP_01983314_SHORT,SHORT,0.10852713178294575,-1.0,NEAR_IDENTICAL
S58B-039177,OPP_01983377_SHORT,SHORT,2.7045454545454546,-17.0,BETTER_5M
S58B-039178,OPP_01983377_SHORT,SHORT,-1.4318181818181819,9.0,BETTER_1M
S58B-039179,OPP_01983488_SHORT,SHORT,1.1395348837209303,-7.0,BETTER_5M
S58B-039180,OPP_01983505_LONG,LONG,-1.8260869565217392,-15.0,BETTER_1M
S58B-039182,OPP_01983505_LONG,LONG,-12.53913043478261,-103.0,BETTER_1M
S58B-039183,OPP_01983505_LONG,LONG,-12.173913043478262,-100.0,BETTER_1M
S58B-039184,OPP_01983638_LONG,LONG,-1.801980198019802,-39.0,BETTER_1M
S58B-039185,OPP_01983729_LONG,LONG,0.4692737430167597,6.0,BETTER_5M
S58B-039186,OPP_01983893_SHORT,SHORT,-0.8340425531914895,14.0,BETTER_1M
S58B-039187,OPP_01984097_LONG,LONG,-0.6961325966850829,-27.0,BETTER_1M
S58B-039188,OPP_01984097_LONG,LONG,-3.970534069981584,-154.0,BETTER_1M
S58B-039189,OPP_01984097_LONG,LONG,-5.311233885819521,-206.0,BETTER_1M
S58B-039190,OPP_01984097_LONG,LONG,-6.1878453038674035,-240.0,BETTER_1M
S58B-039191,OPP_01984097_LONG,LONG,-6.780847145488029,-263.0,BETTER_1M
S58B-039193,OPP_01984264_LONG,LONG,-1.5319148936170213,-36.0,BETTER_1M
S58B-039194,OPP_01984264_LONG,LONG,-3.574468085106383,-84.0,BETTER_1M
S58B-039195,OPP_01984264_LONG,LONG,-5.659574468085107,-133.0,BETTER_1M
S58B-039196,OPP_01984378_LONG,LONG,0.8974358974358975,20.0,BETTER_5M
S58B-039198,OPP_01984378_LONG,LONG,-2.826923076923077,-63.0,BETTER_1M
S58B-039199,OPP_01984434_LONG,LONG,1.030520646319569,41.0,BETTER_5M
S58B-039200,OPP_01984453_LONG,LONG,0.19649122807017544,4.0,NEAR_IDENTICAL
S58B-039202,OPP_01984504_LONG,LONG,-0.2857142857142857,-3.0,BETTER_1M
S58B-039203,OPP_01984624_LONG,LONG,-0.3255813953488372,-4.0,BETTER_1M
S58B-039204,OPP_01984641_SHORT,SHORT,3.009345794392523,-46.0,BETTER_5M
S58B-039206,OPP_01984697_SHORT,SHORT,-0.8596491228070176,7.0,BETTER_1M
S58B-039207,OPP_01984765_SHORT,SHORT,0.4666666666666667,-3.0,BETTER_5M
S58B-039208,OPP_01984765_SHORT,SHORT,-4.044444444444444,26.0,BETTER_1M
S58B-039211,OPP_01985078_LONG,LONG,-1.2833333333333334,-11.0,BETTER_1M
S58B-039212,OPP_01985186_SHORT,SHORT,-1.8324607329842932,25.0,BETTER_1M
S58B-039213,OPP_01985286_LONG,LONG,-1.282442748091603,-12.0,BETTER_1M
S58B-039214,OPP_01985306_SHORT,SHORT,-1.171806167400881,19.0,BETTER_1M
S58B-039216,OPP_01985352_SHORT,SHORT,-1.4202898550724636,14.0,BETTER_1M
S58B-039217,OPP_01985484_LONG,LONG,0.4375,4.0,BETTER_5M
S58B-039218,OPP_01985614_LONG,LONG,-0.2043795620437956,-2.0,NEAR_IDENTICAL
S58B-039219,OPP_01985719_SHORT,SHORT,-0.10852713178294575,1.0,NEAR_IDENTICAL
S58B-039220,OPP_01985739_SHORT,SHORT,1.2844036697247707,-10.0,BETTER_5M
S58B-039221,OPP_01985806_SHORT,SHORT,1.3176470588235294,-8.0,BETTER_5M
S58B-039222,OPP_01985806_SHORT,SHORT,-0.823529411764706,5.0,BETTER_1M
S58B-039223,OPP_01985806_SHORT,SHORT,-0.9882352941176471,6.0,BETTER_1M
S58B-039224,OPP_01985892_SHORT,SHORT,-0.16470588235294117,1.0,NEAR_IDENTICAL
S58B-039225,OPP_01986030_LONG,LONG,-2.731707317073171,-16.0,BETTER_1M
S58B-039227,OPP_01986030_LONG,LONG,-14.853658536585368,-87.0,BETTER_1M
S58B-039228,OPP_01986230_LONG,LONG,-2.4705882352941178,-36.0,BETTER_1M
S58B-039229,OPP_01986230_LONG,LONG,-4.049019607843137,-59.0,BETTER_1M
S58B-039230,OPP_01986330_LONG,LONG,1.1407407407407408,11.0,BETTER_5M
S58B-039231,OPP_01986349_LONG,LONG,1.7142857142857142,24.0,BETTER_5M
S58B-039233,OPP_01986349_LONG,LONG,-13.571428571428571,-190.0,BETTER_1M
S58B-039234,OPP_01986500_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-039235,OPP_01986513_SHORT,SHORT,-3.7282608695652173,294.0,BETTER_1M
S58B-039236,OPP_01986607_SHORT,SHORT,-0.6960227272727273,35.0,BETTER_1M
S58B-039237,OPP_01986696_LONG,LONG,-2.9615384615384612,-110.0,BETTER_1M
S58B-039240,OPP_01986710_SHORT,SHORT,-5.132250580046404,158.0,BETTER_1M
S58B-039241,OPP_01986710_SHORT,SHORT,-10.394431554524362,320.0,BETTER_1M
S58B-039242,OPP_01986831_SHORT,SHORT,-0.6234817813765182,22.0,BETTER_1M
S58B-039244,OPP_01986956_SHORT,SHORT,3.8347826086956527,-63.0,BETTER_5M
S58B-039246,OPP_01986956_SHORT,SHORT,0.7304347826086958,-12.0,BETTER_5M
S58B-039247,OPP_01987144_LONG,LONG,-2.2814814814814817,-22.0,BETTER_1M
S58B-039248,OPP_01987297_SHORT,SHORT,1.3207547169811322,-10.0,BETTER_5M
S58B-039249,OPP_01987297_SHORT,SHORT,1.3207547169811322,-10.0,BETTER_5M
S58B-039250,OPP_01987343_SHORT,SHORT,-1.0327868852459017,9.0,BETTER_1M
S58B-039251,OPP_01987343_SHORT,SHORT,-3.7868852459016398,33.0,BETTER_1M
S58B-039252,OPP_01987343_SHORT,SHORT,-8.606557377049182,75.0,BETTER_1M
S58B-039253,OPP_01987343_SHORT,SHORT,-17.557377049180328,153.0,BETTER_1M
S58B-039254,OPP_01987453_SHORT,SHORT,3.7289719626168223,-57.0,BETTER_5M
S58B-039255,OPP_01987557_SHORT,SHORT,-1.5897435897435896,31.0,BETTER_1M
S58B-039256,OPP_01987594_LONG,LONG,-1.0194174757281553,-15.0,BETTER_1M
S58B-039257,OPP_01987714_LONG,LONG,-3.568627450980392,-39.0,BETTER_1M
S58B-039258,OPP_01987758_SHORT,SHORT,-8.709677419354838,135.0,BETTER_1M
S58B-039259,OPP_01987844_SHORT,SHORT,3.3624454148471616,-55.0,BETTER_5M
S58B-039262,OPP_01987969_SHORT,SHORT,-3.1264367816091956,136.0,BETTER_1M
S58B-039263,OPP_01988052_SHORT,SHORT,-0.037333333333333336,1.0,NEAR_IDENTICAL
S58B-039264,OPP_01988052_SHORT,SHORT,-0.07466666666666667,2.0,NEAR_IDENTICAL
S58B-039265,OPP_01988190_SHORT,SHORT,-1.6633663366336633,48.0,BETTER_1M
S58B-039266,OPP_01988190_SHORT,SHORT,-2.4603960396039604,71.0,BETTER_1M
S58B-039267,OPP_01988190_SHORT,SHORT,-4.643564356435643,134.0,BETTER_1M
S58B-039269,OPP_01988258_SHORT,SHORT,-3.2808586762075134,131.0,BETTER_1M
S58B-039270,OPP_01988334_SHORT,SHORT,2.597938144329897,-36.0,BETTER_5M
S58B-039271,OPP_01988334_SHORT,SHORT,0.5051546391752577,-7.0,BETTER_5M
S58B-039274,OPP_01988430_LONG,LONG,-2.38,-17.0,BETTER_1M
S58B-039275,OPP_01988430_LONG,LONG,-3.2199999999999998,-23.0,BETTER_1M
