extreme_timestamp,direction,extreme_price,atr_at_extreme,MFE_R,MAE_R,bars_to_0.5R,bars_to_1R,bars_to_2R,primary_hit,hit_1.5R_before_0.5R_60m,hit_2R_before_0.75R_90m,hit_2R_before_1R_90m,hit_2R_before_1R_120m,hit_2.5R_before_1R_120m,hit_3R_before_1R_120m,event_id,cluster_size
2020-03-31 12:45:00-05:00,Short,7681.75,44.37567172078683,4.116369613873369,0.1652557144255732,1,2,5,True,False,True,True,True,True,True,MR01066,1
2020-04-01 13:00:00-05:00,Short,7346.75,38.00472136808602,4.315253318439454,0.14033344125006356,1,2,3,True,True,True,True,True,True,True,MR01067,1
2020-04-01 14:30:00-05:00,Long,7193.5,37.815286677953324,3.552355281009967,0.0,1,1,1,True,True,True,True,True,True,True,MR01068,1
2020-04-02 11:00:00-05:00,Short,7408.5,49.53322975781383,3.9973165684550516,0.20188467517449757,1,2,5,True,True,True,True,True,True,True,MR01069,1
2020-04-02 13:15:00-05:00,Long,7235.5,47.488276701314774,4.759069305072148,0.6387541397663208,2,2,3,True,False,True,True,True,True,True,MR01070,1
2020-04-03 13:00:00-05:00,Long,7212.75,36.35478640243775,3.95179509724841,0.30257363853642116,1,1,3,True,True,True,True,True,True,True,MR01071,2
2020-04-06 13:15:00-05:00,Long,7701.5,26.572663116545147,8.65551183151053,0.26342862095901615,1,2,3,True,True,True,True,True,True,True,MR01072,1
2020-04-07 11:15:00-05:00,Short,8047.25,45.55345220363506,3.8270059655198194,0.1609830425266463,1,4,5,True,False,True,True,True,True,True,MR01073,1
2020-04-08 11:45:00-05:00,Short,7984.0,35.424936769759405,2.004237875185407,1.5337595007287388,1,3,4,True,False,True,True,True,False,False,MR01074,1
2020-04-08 12:45:00-05:00,Long,7909.0,34.5025671355971,4.540724927828053,0.11593340241263114,1,1,2,True,True,True,True,True,True,True,MR01075,1
2020-04-08 14:30:00-05:00,Long,7947.0,36.03399774996244,2.016614064609093,1.0360586020010019,1,1,1,True,True,True,True,True,False,False,MR01076,1
2020-04-09 10:15:00-05:00,Long,7953.5,48.57493615636043,2.031225864076554,0.30193897979516343,1,2,6,True,True,True,True,True,False,False,MR01077,1
2020-04-09 12:30:00-05:00,Short,8072.5,40.52677128356186,3.388706501498119,0.09047517358368765,1,2,3,True,True,True,True,True,True,True,MR01078,1
2020-04-09 13:45:00-05:00,Long,7941.5,41.475176340564076,4.773939919487444,0.5384747047233313,1,3,5,True,False,True,True,True,True,True,MR01079,1
2020-04-13 10:00:00-05:00,Long,7930.5,31.32342511546508,3.5649570969662037,0.03192498892805556,1,1,1,True,True,True,True,True,True,True,MR01080,1
2020-04-13 12:15:00-05:00,Long,7974.75,29.907182510214188,3.655755044661688,0.25634867691225255,1,1,2,True,True,True,True,True,True,True,MR01081,1
2020-04-14 13:15:00-05:00,Short,8486.75,25.935061215032484,2.0949760975247145,1.2467035672386337,1,2,4,True,True,True,True,True,False,False,MR01082,1
2020-04-15 10:45:00-05:00,Long,8307.25,32.68712818497311,2.7227843173116377,0.23454696366354932,1,2,3,True,True,True,True,True,True,False,MR01083,1
2020-04-16 11:00:00-05:00,Short,8574.75,39.648569630716175,3.6907594573088285,0.0840719694147797,1,1,2,True,True,True,True,True,True,True,MR01084,1
2020-04-17 13:30:00-05:00,Long,8478.75,28.779765925986176,5.628954746074741,0.20847980541017558,1,2,3,True,True,True,True,True,True,True,MR01085,1
2020-04-17 14:45:00-05:00,Short,8616.25,29.56034944509205,3.732477301673175,0.022552732940623415,1,4,4,True,True,True,True,True,True,True,MR01086,1
2020-04-20 10:30:00-05:00,Short,8635.25,29.411338482375463,2.470702471096705,0.18133596118140954,2,2,6,True,False,True,True,True,False,False,MR01087,1
2020-04-20 13:00:00-05:00,Short,8617.5,25.79162738197415,5.77706857319661,0.20678545228444242,1,1,1,True,True,True,True,True,True,True,MR01088,1
2020-04-21 10:30:00-05:00,Long,8131.25,43.55988029122006,3.887369115829829,0.03826150704556918,1,1,6,True,True,True,True,True,True,True,MR01089,1
2020-04-21 13:15:00-05:00,Short,8306.0,43.63227270166506,3.49129953360234,0.24446736340322728,1,1,2,True,True,True,True,True,True,True,MR01090,1
2020-04-21 14:45:00-05:00,Long,8167.5,46.54665620389506,2.4205104266380926,0.050128914161143935,1,1,4,True,True,True,True,True,False,False,MR01091,1
2020-04-23 09:30:00-05:00,Short,8575.75,26.577323888674965,4.477501214887472,0.17558828293676365,1,2,4,True,True,True,True,True,True,True,MR01092,1
2020-04-23 13:00:00-05:00,Long,8396.75,39.51083848312877,2.3622210238131722,1.5016976508526594,1,1,3,True,True,True,True,True,False,False,MR01093,1
2020-04-23 13:45:00-05:00,Short,8497.0,38.72943226947299,4.966076755143473,0.10328062575688333,1,1,2,True,True,True,True,True,True,True,MR01094,1
2020-04-24 09:30:00-05:00,Short,8459.25,27.717286362768103,2.50144737929565,1.5152998547656342,1,1,2,True,True,True,True,True,True,False,MR01095,1
2020-04-27 10:45:00-05:00,Short,8652.75,22.151117722874325,3.340689211523804,0.5116370864495916,1,1,6,True,True,True,True,True,True,True,MR01096,1
2020-04-27 12:45:00-05:00,Long,8578.25,22.512378440002575,2.8873004322146856,0.0,1,1,4,True,True,True,True,True,True,False,MR01097,1
2020-04-28 11:15:00-05:00,Long,8464.25,31.92339578490076,2.7565989718932893,0.36545819703130733,1,2,5,True,True,True,True,True,True,False,MR01098,2
2020-04-28 13:15:00-05:00,Short,8553.5,28.08326012897026,4.688439520981446,0.37982294853520576,1,1,4,True,True,True,True,True,True,True,MR01099,1
2020-04-28 14:45:00-05:00,Long,8443.75,30.114945760250674,4.892365887233361,0.5312976529122202,1,1,1,True,False,True,True,True,True,True,MR01100,1
2020-04-29 13:00:00-05:00,Long,8712.0,25.667577781584363,5.701096323873718,0.2727175918026152,1,1,2,True,True,True,True,True,True,True,MR01101,1
2020-04-30 09:30:00-05:00,Long,8734.75,33.1793682067079,2.1700232370742882,1.7581206781851872,1,1,2,True,True,True,True,True,False,False,MR01102,1
2020-04-30 13:45:00-05:00,Long,8697.75,29.73896616517953,3.4746780624244855,5.010261593237887,1,2,2,True,True,True,True,True,True,True,MR01103,1
2020-04-30 14:45:00-05:00,Short,8788.75,33.262120279146515,7.0951580362109015,0.27057806070295815,1,1,1,True,True,True,True,True,True,True,MR01104,1
2020-05-01 14:15:00-05:00,Short,8544.5,29.30073952971113,5.915664113445747,0.318535759954771,1,2,6,True,True,True,True,True,True,True,MR01105,1
2020-05-04 10:45:00-05:00,Short,8572.0,27.323637485596088,3.318250240820332,0.5611746730799091,1,3,4,True,False,True,True,True,True,True,MR01106,1
2020-05-04 12:15:00-05:00,Long,8488.0,26.03035310917068,4.328280380759544,0.03841668977005513,1,2,5,True,True,True,True,True,True,True,MR01107,1
2020-05-05 11:30:00-05:00,Long,8754.5,19.48336298007555,3.1822021723561598,0.3079550489376929,1,3,5,True,True,True,True,True,True,True,MR01108,1
2020-05-05 13:45:00-05:00,Short,8809.25,18.281977927948176,9.772830235919598,0.0,1,2,2,True,True,True,True,True,True,True,MR01109,1
2020-05-06 12:45:00-05:00,Short,8845.75,23.86213765461645,4.637751582379993,0.02793826254445779,1,1,5,True,True,True,True,True,True,True,MR01110,1
2020-05-07 12:00:00-05:00,Short,8915.25,20.443908946815068,3.163126329455748,0.016304774894101794,1,2,5,True,True,True,True,True,True,True,MR01111,1
2020-05-07 14:00:00-05:00,Short,8899.75,20.831048921597237,2.112231609920595,1.8242000267496046,1,1,2,True,True,True,True,True,False,False,MR01112,1
2020-05-07 14:30:00-05:00,Long,8854.5,21.74207789668333,3.8174824133373804,0.24530007475260276,1,1,2,True,True,True,True,True,True,True,MR01113,1
2020-05-08 12:00:00-05:00,Short,9007.5,17.68544488709804,4.240775421754548,0.03769578152670709,1,1,2,True,True,True,True,True,True,True,MR01114,1
2020-05-08 13:00:00-05:00,Long,8939.75,18.892069487203432,3.4405971269599567,0.44110219576409704,2,3,4,True,True,True,True,True,True,True,MR01115,1
2020-05-11 14:00:00-05:00,Short,9128.25,19.631079644642437,4.024231037214506,0.526376211618775,1,1,3,True,False,True,True,True,True,True,MR01116,1
2020-05-12 11:45:00-05:00,Short,9120.5,22.903349780077466,4.555374403096613,0.07276955915489797,1,1,1,True,True,True,True,True,True,True,MR01117,1
2020-05-13 09:30:00-05:00,Short,8992.0,31.915801624758533,12.240540634379956,0.04177658919583603,1,1,1,True,True,True,True,True,True,True,MR01118,1
2020-05-13 14:15:00-05:00,Long,8667.5,45.3195065224658,3.3539641462038103,0.40453514921317885,1,1,2,True,True,True,True,True,True,True,MR01119,1
2020-05-14 09:30:00-05:00,Long,8636.25,38.74950451620777,2.8129391939555903,0.5591469345783283,1,1,2,True,False,True,True,True,True,False,MR01120,2
2020-05-14 13:30:00-05:00,Long,8725.25,39.61637445494671,5.2082841040384364,0.22717878967534377,1,1,2,True,True,True,True,True,True,True,MR01121,1
2020-05-15 10:00:00-05:00,Long,8735.0,36.939335556909604,4.412640280139268,0.7128805360552192,1,4,5,True,False,True,True,True,True,True,MR01122,1
2020-05-15 12:00:00-05:00,Short,8894.0,35.60824841663469,2.031364544725604,0.44933409284252995,1,1,3,True,True,True,True,True,False,False,MR01123,1
2020-05-18 11:30:00-05:00,Long,9095.0,22.810962153187848,2.9225714469632726,0.3360957164007764,1,2,3,True,True,True,True,True,True,False,MR01124,2
2020-05-18 12:15:00-05:00,Short,9150.75,22.806644989268847,2.9962027893837977,0.0,1,1,5,True,True,True,True,True,True,False,MR01125,1
2020-05-20 11:00:00-05:00,Short,9286.25,17.766705560506292,3.8273837413705767,0.09380842503359257,1,1,1,True,True,True,True,True,True,True,MR01126,1
2020-05-20 13:15:00-05:00,Long,9220.25,21.547233452405248,3.2796166998774674,0.21657846131266295,1,1,2,True,True,True,True,True,True,True,MR01127,1
2020-05-21 10:15:00-05:00,Long,9144.25,27.841648791521532,2.60999868257786,0.2035320073569891,1,1,3,True,True,True,True,True,True,False,MR01128,1
2020-05-21 13:15:00-05:00,Short,9214.5,25.70086047446708,3.3721309351788826,0.12969734366072627,1,1,2,True,True,True,True,True,True,True,MR01129,1
2020-05-22 10:15:00-05:00,Long,9125.5,25.304896141660915,3.0297167092674173,0.3029716709267417,1,2,5,True,False,True,True,True,True,True,MR01130,1
2020-05-22 13:30:00-05:00,Short,9207.0,19.543255997577734,2.0808542175217397,1.1939327477583752,1,3,4,True,True,True,True,True,False,False,MR01131,1
2020-05-22 14:30:00-05:00,Long,9163.75,19.5946138209813,4.439995643437642,0.13609182048851012,1,1,6,True,True,True,True,True,True,True,MR01132,1
2020-05-25 11:45:00-05:00,Short,9323.5,8.831101862730453,4.001010732584707,0.5284353797753386,1,1,1,True,False,True,True,True,True,True,MR01133,1
2020-05-26 10:45:00-05:00,Long,9201.75,25.648803474207515,2.183337716175092,0.24692509885313538,1,3,6,True,True,True,True,True,False,False,MR01134,1
2020-05-26 12:15:00-05:00,Short,9275.75,24.751416282296297,3.4610814059937502,0.026934485649756812,1,2,5,True,True,True,True,True,True,True,MR01135,1
2020-05-28 12:30:00-05:00,Short,9354.75,25.72258863854375,6.285007661492472,0.06479389341744816,1,1,2,True,True,True,True,True,True,True,MR01136,3
2020-05-28 14:45:00-05:00,Long,9176.0,32.94407642253292,2.0944584730505826,0.010118156874640495,1,1,3,True,True,True,True,True,False,False,MR01137,1
2020-05-29 13:45:00-05:00,Long,9181.0,37.90785276144384,3.27109005040034,1.0024308218968785,1,1,4,True,True,True,True,True,True,True,MR01138,1
2020-05-29 15:30:00-05:00,Short,9379.75,37.322719969678346,4.697764082461764,0.2857955335337955,2,2,2,True,True,True,True,True,True,True,MR01139,1
2020-06-01 10:15:00-05:00,Long,9324.75,21.919431750695082,3.4216215480869705,0.10645044816270574,1,1,5,True,True,True,True,True,True,True,MR01140,1
2020-06-02 09:30:00-05:00,Short,9399.0,18.779065829684832,4.313313597951183,0.4260062812791292,1,1,1,True,True,True,True,True,True,True,MR01141,1
2020-06-02 10:00:00-05:00,Long,9294.0,22.222765944983355,4.919879622726019,0.32999192591455007,1,1,2,True,True,True,True,True,True,True,MR01142,2
2020-06-02 14:15:00-05:00,Long,9375.5,19.45978893994167,4.162429523258889,0.6851735840755372,1,2,2,True,False,True,True,True,True,True,MR01143,1
2020-06-03 10:00:00-05:00,Short,9485.25,19.223641109416235,3.329234021574152,0.36413497110967286,1,1,4,True,True,True,True,True,True,True,MR01144,1
2020-06-04 09:30:00-05:00,Short,9530.25,19.43914187247751,5.607243401743227,0.3600982001119504,1,2,2,True,True,True,True,True,True,True,MR01145,1
2020-06-04 11:15:00-05:00,Short,9468.5,23.173071891249975,2.2727529139782847,0.48907341186874487,1,1,2,True,True,True,True,True,False,False,MR01146,1
2020-06-04 11:45:00-05:00,Long,9412.25,23.61479157970023,2.554895863878686,1.7220845049348048,1,2,3,True,True,True,True,True,True,False,MR01147,1
2020-06-04 12:45:00-05:00,Short,9460.25,23.089131151286402,5.283871411211713,0.4186674068992888,2,3,3,True,True,True,True,True,True,True,MR01148,2
2020-06-04 14:15:00-05:00,Long,9361.5,25.45542043270788,2.5141992908420354,0.9035403701463565,1,2,4,True,False,False,True,True,True,False,MR01149,1
2020-06-08 11:00:00-05:00,Long,9583.25,20.62054925629579,4.623219883642358,0.0,1,2,5,True,True,True,True,True,True,True,MR01150,1
2020-06-08 14:15:00-05:00,Long,9645.5,16.61347272927426,3.2303099743921533,0.16051229686420637,1,1,2,True,True,True,True,True,True,True,MR01151,1
2020-06-09 11:00:00-05:00,Long,9727.0,21.56835376982684,2.890036671251882,0.41727802205241077,1,2,5,True,True,True,True,True,True,False,MR01152,1
2020-06-09 12:30:00-05:00,Short,9794.5,20.631884002066545,2.827339147868925,0.06462489480843257,1,2,3,True,True,True,True,True,True,False,MR01153,1
2020-06-09 13:15:00-05:00,Long,9749.5,21.39194575529891,2.3373282903737125,1.5738010488516332,1,2,4,True,True,True,True,True,False,False,MR01154,1
2020-06-09 14:30:00-05:00,Short,9794.25,21.12364307900391,2.9982201979299794,0.01578010630489463,1,1,1,True,True,True,True,True,True,False,MR01155,1
2020-06-10 14:30:00-05:00,Short,9944.75,34.01320136543375,3.57704249475063,0.09800116423974328,1,1,1,True,True,True,True,True,True,True,MR01156,1
2020-06-12 09:30:00-05:00,Short,9558.75,34.260458032519196,6.304644257673906,0.6713278607708326,1,1,1,True,False,True,True,True,True,True,MR01157,1
2020-06-12 10:15:00-05:00,Long,9357.75,45.25472897137196,3.2409136017464086,1.08275977149255,1,1,2,True,False,True,True,True,True,True,MR01158,1
2020-06-12 11:00:00-05:00,Short,9526.5,48.61584896140824,5.732012761679326,0.6993604087216403,1,2,3,True,False,True,True,True,True,True,MR01159,1
2020-06-12 13:00:00-05:00,Long,9284.0,54.288871468678686,3.1927967674431383,0.7797792105101511,2,2,4,True,False,False,True,True,True,True,MR01160,1
2020-06-12 14:45:00-05:00,Short,9475.0,56.328833462486934,3.668932125219663,0.2426229308613003,1,4,4,True,True,True,True,True,True,True,MR01161,1
2020-06-15 09:30:00-05:00,Long,9346.0,38.79046362710219,3.308373278726918,0.20623625633622344,1,1,6,True,True,True,True,True,True,True,MR01162,1
2020-06-15 13:30:00-05:00,Short,9599.5,37.009150236591736,2.1526208020820357,1.1258476998337008,3,3,4,True,False,True,True,True,False,False,MR01163,1
2020-06-15 14:30:00-05:00,Long,9513.75,36.12416935410497,3.1373270405857703,0.38755216383706576,1,1,2,True,True,True,True,True,True,True,MR01164,1
2020-06-16 09:30:00-05:00,Short,9799.0,30.423164504407026,6.442459329686361,1.380526999218506,1,1,1,True,False,True,True,True,True,True,MR01165,1
2020-06-16 10:00:00-05:00,Long,9587.0,42.3572183736979,2.486785898073539,0.08656533189496496,1,1,3,True,True,True,True,True,False,False,MR01166,1
2020-06-16 13:15:00-05:00,Short,9771.25,39.22941055797099,2.4641376276561218,0.9686609984579237,2,3,4,True,False,False,True,True,False,False,MR01167,1
2020-06-17 12:30:00-05:00,Short,9850.0,21.244153049800605,5.978115470279574,0.10983414249857486,1,1,5,True,True,True,True,True,True,True,MR01168,1
2020-06-18 12:30:00-05:00,Short,9800.0,23.68269682719082,3.29354382945298,0.15482470993155037,2,2,3,True,True,True,True,True,True,True,MR01169,1
2020-06-18 14:00:00-05:00,Long,9737.25,22.794175224045166,3.5827866489557367,0.014623618975329539,1,1,2,True,True,True,True,True,True,True,MR01170,1
2020-06-19 11:15:00-05:00,Long,9739.0,26.15889695026238,2.395615793197201,2.4975568907800607,1,2,2,True,False,True,True,True,False,False,MR01171,1
2020-06-19 13:30:00-05:00,Long,9724.0,32.212326682998764,2.090297108804344,2.2455171911413,1,2,5,True,True,True,True,True,False,False,MR01172,1
2020-06-22 14:15:00-05:00,Long,9868.5,19.02229685368363,4.2231142722271695,0.017523295735382447,1,1,2,True,True,True,True,True,True,True,MR01173,2
2020-06-23 12:45:00-05:00,Short,10098.75,18.28627239347849,7.87475965037879,0.03645722060360551,1,1,1,True,True,True,True,True,True,True,MR01174,1
2020-06-24 10:45:00-05:00,Long,9729.75,40.378303031035145,2.3114724078819373,0.6604206879662678,1,2,5,True,False,True,True,True,False,False,MR01175,1
2020-06-25 13:30:00-05:00,Long,9768.25,29.719270949413644,5.540737084262678,0.4037784109988996,1,2,2,True,True,True,True,True,True,True,MR01176,1
2020-06-26 09:45:00-05:00,Long,9653.5,31.720422948189448,3.888136470777197,0.4308475548699056,1,1,1,True,True,True,True,True,True,True,MR01177,1
2020-06-26 10:45:00-05:00,Short,9782.5,34.68800108869323,3.526675781073146,0.08648523713803356,1,1,1,True,True,True,True,True,True,True,MR01178,1
2020-06-26 12:30:00-05:00,Short,9754.5,35.397605222950226,3.465394506042321,0.282504986905624,1,2,4,True,True,True,True,True,True,True,MR01179,1
2020-06-29 10:00:00-05:00,Long,9632.0,32.50413642887276,3.7226031297517617,0.051275525203192306,1,1,1,True,True,True,True,True,True,True,MR01180,1
2020-06-29 12:45:00-05:00,Short,9741.75,26.173212232876036,2.7636398883617277,1.299038104206895,1,2,5,True,True,True,True,True,True,False,MR01181,1
2020-06-29 14:00:00-05:00,Long,9675.0,25.475818742899616,6.424392806307052,0.13084303067835137,1,2,3,True,True,True,True,True,True,True,MR01182,1
2020-06-30 11:15:00-05:00,Short,9905.5,20.944470794011984,3.4854067556994885,0.3501321855040582,1,1,1,True,True,True,True,True,True,True,MR01183,1
2020-07-01 11:30:00-05:00,Short,10070.0,23.28623842879685,2.018359476293844,0.7729887356018978,1,1,2,True,True,True,True,True,False,False,MR01184,1
2020-07-01 13:45:00-05:00,Long,10043.0,23.158849465555456,2.648375664108678,1.0075342200413449,1,1,3,True,True,True,True,True,True,False,MR01185,1
2020-07-02 09:45:00-05:00,Short,10207.25,24.08352436636468,2.4082853953470136,1.1626205356847652,1,1,2,True,True,True,True,True,False,False,MR01186,1
2020-07-02 14:00:00-05:00,Short,10207.25,21.761762577836006,3.6608554284939148,0.735234563044803,2,2,3,True,False,True,True,True,True,True,MR01187,1
2020-07-03 09:30:00-05:00,Long,10111.25,11.464437217509174,3.7507292494330056,0.29075420538240354,1,1,3,True,True,True,True,True,True,True,MR01188,1
2020-07-03 11:45:00-05:00,Long,10128.5,12.077682052531182,8.141738862278222,0.0,1,1,1,True,True,True,True,True,True,True,MR01189,1
2020-07-06 10:30:00-05:00,Short,10417.0,18.65675724724892,4.538123401865638,0.10719976539840091,1,1,2,True,True,True,True,True,True,True,MR01190,1
2020-07-06 13:15:00-05:00,Long,10320.75,22.011072767114026,3.785973278768982,0.8934896937894797,1,1,5,True,False,False,True,True,True,True,MR01191,1
2020-07-07 10:15:00-05:00,Short,10497.0,23.11380208952986,5.076332006255399,0.2163209661756562,1,1,2,True,True,True,True,True,True,True,MR01192,1
2020-07-08 09:45:00-05:00,Short,10435.25,21.736107691021015,7.115656071696684,0.21469651940464132,1,1,1,True,True,True,True,True,True,True,MR01193,1
2020-07-08 10:15:00-05:00,Long,10315.0,28.73291938664567,3.7471537513416546,0.2320219041078424,1,1,2,True,True,True,True,True,True,True,MR01194,1
2020-07-08 12:00:00-05:00,Short,10430.5,28.125261748651905,2.7140488154565223,0.8651771333114677,1,1,3,True,True,True,True,True,True,False,MR01195,1
2020-07-08 13:00:00-05:00,Long,10363.5,29.669873250813385,3.7299339208883473,0.7751971100641445,1,3,4,True,False,False,True,True,True,True,MR01196,1
2020-07-09 09:30:00-05:00,Short,10527.0,25.21626422592343,4.692738475181484,1.2425842723015759,1,1,1,True,False,False,True,True,True,True,MR01197,1
2020-07-09 10:15:00-05:00,Long,10362.5,33.194016947650795,4.6393902926201545,0.9539871813829323,1,1,3,True,False,False,True,True,True,True,MR01198,1
2020-07-13 10:30:00-05:00,Short,10861.0,23.466209595418338,4.4319045040962,0.21307233192770192,1,1,4,True,True,True,True,True,True,True,MR01199,1
2020-07-14 12:00:00-05:00,Long,10290.75,61.39874199386164,2.231316075070343,0.19001475091839903,1,2,5,True,True,True,True,True,False,False,MR01200,1
2020-07-14 13:15:00-05:00,Short,10438.75,56.00684863659278,2.2794831306265295,1.6188496384606161,1,2,4,True,True,True,True,True,False,False,MR01201,1
2020-07-14 14:15:00-05:00,Long,10328.0,58.50580757782503,3.1506843673276577,0.26777968402242297,1,2,2,True,True,True,True,True,True,True,MR01202,1
2020-07-15 09:45:00-05:00,Short,10561.25,34.81744895501653,5.859131157586073,0.2584910804817385,1,1,1,True,True,True,True,True,True,True,MR01203,1
2020-07-15 11:00:00-05:00,Long,10353.75,42.72119238794654,3.9324745076029273,0.2886935650422784,1,1,3,True,True,True,True,True,True,True,MR01204,1
2020-07-15 13:00:00-05:00,Short,10514.0,43.493081991048015,2.3605286626456614,0.33721838037795165,1,3,4,True,True,True,True,True,False,False,MR01205,1
2020-07-16 10:00:00-05:00,Long,10278.0,34.83747377023108,4.6597332058000305,0.39229786742874995,1,1,3,True,True,True,True,True,True,True,MR01206,1
2020-07-16 14:30:00-05:00,Short,10448.5,33.666973773755615,4.237585107155651,0.48514408937062353,1,2,2,True,True,True,True,True,True,True,MR01207,1
2020-07-17 12:15:00-05:00,Long,10390.5,26.01568579288679,2.4984926600617348,0.7687669723266877,3,3,6,True,False,False,True,True,False,False,MR01208,1
2020-07-17 14:30:00-05:00,Short,10472.25,24.567419350597074,2.1437606414849872,0.23065779053952393,1,1,5,True,True,True,True,True,False,False,MR01209,1
2020-07-21 12:15:00-05:00,Long,10635.0,33.19372139486368,2.440220517502257,2.1188746057324126,1,2,3,True,True,True,True,True,False,False,MR01210,1
2020-07-21 13:00:00-05:00,Short,10737.25,32.524546612432765,5.81099568434117,0.24596807129486434,1,2,4,True,True,True,True,True,True,True,MR01211,1
2020-07-22 11:15:00-05:00,Short,10664.0,30.978941457558626,2.8513993434653226,0.16139996283765976,1,1,6,True,True,True,True,True,True,False,MR01212,1
2020-07-22 12:45:00-05:00,Long,10586.5,28.79104192978387,4.156385411771897,0.10419907717534004,1,1,5,True,True,True,True,True,True,True,MR01213,1
2020-07-22 14:45:00-05:00,Short,10679.5,29.229479914217386,2.9422350398430837,0.6956447187225896,1,1,1,True,False,True,True,True,True,False,MR01214,1
2020-07-22 15:00:00-05:00,Long,10597.75,32.838088491773284,2.3752905111861438,0.0,1,1,1,True,True,True,True,True,False,False,MR01215,1
2020-07-24 09:30:00-05:00,Long,10194.75,42.10396224427326,3.174681420508048,0.5145992327506811,1,1,1,True,False,True,True,True,True,True,MR01216,1
2020-07-24 12:15:00-05:00,Long,10183.75,46.938321131363054,2.2582827302950417,0.497106261385701,1,2,3,True,True,True,True,True,False,False,MR01217,1
2020-07-27 09:45:00-05:00,Short,10420.5,27.21493398566593,4.225621126274653,0.23271536637454612,1,1,2,True,True,True,True,True,True,True,MR01218,1
2020-07-27 10:30:00-05:00,Long,10314.0,30.454978121905263,3.2507000859998176,0.16417677202019282,1,1,4,True,True,True,True,True,True,True,MR01219,1
2020-07-28 09:30:00-05:00,Long,10388.25,28.567650899481503,2.3336418840051234,0.5134012144811271,1,1,4,True,False,True,True,True,False,False,MR01220,1
2020-07-28 12:45:00-05:00,Short,10453.25,25.71926818105113,6.389502694108816,0.0777627102731296,1,1,4,True,True,True,True,True,True,True,MR01221,1
2020-07-28 14:45:00-05:00,Long,10316.5,28.062916666540993,2.3281020326454276,0.011878071595129732,1,1,4,True,True,True,True,True,False,False,MR01222,1
2020-07-29 09:45:00-05:00,Short,10447.75,19.974625480810992,3.6212610545725497,0.26700542337862115,1,1,5,True,False,True,True,True,True,True,MR01223,1
2020-07-29 11:00:00-05:00,Long,10385.75,20.905586899518717,2.6627650749163236,0.23917051571104703,1,1,2,True,True,True,True,True,True,False,MR01224,1
2020-07-29 13:00:00-05:00,Long,10400.75,20.782494548782285,3.159710520434819,1.6680705285544222,2,2,2,True,False,True,True,True,True,True,MR01225,1
2020-07-29 13:30:00-05:00,Short,10487.0,22.464242748694932,4.1250741324031575,1.2464252774167812,1,1,1,True,True,True,True,True,True,True,MR01226,1
2020-07-30 09:45:00-05:00,Long,10352.5,36.43584330607933,4.199161762628173,0.4940190308974322,1,2,3,True,True,True,True,True,True,True,MR01227,1
2020-07-31 11:45:00-05:00,Long,10493.5,37.08499061596849,3.4964729534226513,0.23369742105138544,1,1,3,True,True,True,True,True,True,True,MR01228,1
2020-08-03 12:30:00-05:00,Long,10824.75,21.165124143939874,2.9450965139356855,0.614217989537389,1,1,3,True,True,True,True,True,True,False,MR01229,1
2020-08-03 13:30:00-05:00,Short,10875.5,20.472618457805773,3.012153369328997,0.4558934829254698,1,2,3,True,True,True,True,True,True,True,MR01230,1
2020-08-04 09:45:00-05:00,Short,10873.75,19.936095306930923,2.8089753353321503,0.5517630122973867,1,1,2,True,False,True,True,True,True,False,MR01231,1
2020-08-04 11:00:00-05:00,Long,10810.25,22.48051432215056,3.1434630744652132,0.14827656011628362,1,1,4,True,True,True,True,True,True,True,MR01232,1
2020-08-04 13:00:00-05:00,Short,10866.25,20.73002908754373,4.245049518665533,2.6209964831154613,1,1,1,True,True,True,True,True,True,True,MR01233,1
2020-08-04 13:30:00-05:00,Long,10790.5,22.851402631606582,5.192970802699639,0.17504395964156086,1,1,3,True,True,True,True,True,True,True,MR01234,1
2020-08-05 13:30:00-05:00,Short,10924.5,16.48478764394014,3.639719315526408,0.1617653029122848,1,1,4,True,True,True,True,True,True,True,MR01235,1
2020-08-06 09:45:00-05:00,Long,10883.5,23.35270848771012,3.49709613810516,0.4139419918573455,1,1,5,True,True,True,True,True,True,True,MR01236,1
2020-08-07 09:45:00-05:00,Short,11070.5,21.924571583801676,7.525802699009426,0.24325826905889053,1,1,2,True,True,True,True,True,True,True,MR01237,1
2020-08-07 13:15:00-05:00,Long,10837.75,33.23147854470373,3.8417389853697483,0.22067430203168267,1,1,3,True,True,True,True,True,True,True,MR01238,1
2020-08-10 10:00:00-05:00,Long,10730.75,28.799713749164138,5.231533479079788,0.5324126991983855,1,1,3,True,False,True,True,True,True,True,MR01239,1
2020-08-11 11:45:00-05:00,Short,10886.75,33.21216817815384,3.5629511659274966,0.451641697089401,1,3,5,True,True,True,True,True,True,True,MR01240,1
2020-08-11 14:45:00-05:00,Long,10648.0,39.033943695969576,2.6387290201126974,0.6063099042977396,1,2,4,True,False,True,True,True,True,False,MR01241,1
2020-08-12 11:30:00-05:00,Short,10967.25,23.599910271373027,2.288144292883293,1.709046045919003,1,1,3,True,True,True,True,True,False,False,MR01242,1
2020-08-12 12:15:00-05:00,Long,10917.5,24.146958041620458,3.602938301795367,0.12423925178604714,1,1,2,True,True,True,True,True,True,True,MR01243,1
2020-08-12 13:00:00-05:00,Short,10988.25,24.891350880991308,2.772047219530098,0.6427935581519068,2,3,6,True,False,True,True,True,True,False,MR01244,1
